unitid,year,level_of_study,credit_hours,contact_hours,acttype,est_fte,rep_fte,fips,,,,,,,,,,
221616,1997,3,,,,,,47,,,,,,,,,,
221616,1998,3,,,,,,47,,,,,,,,,,
221616,1999,3,,,,,,47,,,,,,,,,,
221616,2000,3,,,,,,47,,,,,,,,,,
221616,2001,3,,,,,,47,,,,,,,,,,
221616,2002,3,,,,,,47,,,,,,,,,,
221616,2003,3,,,1,,,47,,,,,,,,,,
221616,2004,3,,,1,,,47,,,,,,,,,,
221616,2005,3,,,1,,,47,,,,,,,,,,
221616,2006,3,,,1,,,47,,,,,,,,,,
221616,2007,3,,,1,,,47,,,,,,,,,,
221616,2008,3,,,1,,,47,,,,,,,,,,
221616,2009,3,,,1,,,47,,,,,,,,,,
221616,2010,3,,,1,,,47,,,,,,,,,,
221616,2011,3,,,1,,,47,,,,,,,,,,
221616,2012,3,,,1,,,47,,,,,,,,,,
221616,2013,3,,,1,,,47,,,,,,,,,,
221616,2014,3,,,1,,,47,,,,,,,,,,
221616,2015,3,,,1,,,47,,,,,,,,,,
221616,2016,3,,,1,,,47,,,,,,,,,,
221616,2017,3,,,1,,,47,,,,,,,,,,
221616,2018,3,,,1,,,47,,,,,,,,,,
221616,2019,3,,,1,,,47,,,,,,,,,,
221616,2020,3,,,1,,,47,,,,,,,,,,
221616,2021,3,,,1,,,47,,,,,,,,,,
221625,1997,1,0,1815696,,,,47,,,,,,,,,,
221625,1998,1,,538852,,,,47,,,,,,,,,,
221625,1999,1,,487263,,,,47,,,,,,,,,,
221625,2000,1,0,464996,,,,47,,,,,,,,,,
221625,2001,1,,515672,,,,47,,,,,,,,,,
221625,2002,1,0,542222,,,,47,,,,,,,,,,
221625,2003,1,,527596,1,586,586,47,,,,,,,,,,
221625,2004,1,,239735,1,266,266,47,,,,,,,,,,
221625,2005,1,,412790,1,459,459,47,,,,,,,,,,
221625,2006,1,,464159,1,516,516,47,,,,,,,,,,
221625,2007,1,,525278,1,584,584,47,,,,,,,,,,
221625,2008,1,,657113,1,730,730,47,,,,,,,,,,
221625,2009,1,,716820,1,796,796,47,,,,,,,,,,
221625,2010,1,,596098,1,662,662,47,,,,,,,,,,
221625,2011,1,,561236,1,624,624,47,,,,,,,,,,
221625,2012,1,,590809,1,656,656,47,,,,,,,,,,
221625,2013,1,,615201,1,684,684,47,,,,,,,,,,
221625,2014,1,,670008,1,744,744,47,,,,,,,,,,
221625,2015,1,,622082,1,691,691,47,,,,,,,,,,
221625,2016,1,,588040,1,653,653,47,,,,,,,,,,
221625,2017,1,,855170,1,950,950,47,,,,,,,,,,
221625,2018,1,,719071,1,799,799,47,,,,,,,,,,
221625,2019,1,,720545,1,801,801,47,,,,,,,,,,
221625,2020,1,,807634,1,897,897,47,,,,,,,,,,
221625,2021,1,,855166,1,950,950,47,,,,,,,,,,
221625,1997,2,,,,,,47,,,,,,,,,,
221625,1998,2,,,,,,47,,,,,,,,,,
221625,1999,2,,,,,,47,,,,,,,,,,
221625,2000,2,,,,,,47,,,,,,,,,,
221625,2001,2,,,,,,47,,,,,,,,,,
221625,2002,2,,,,,,47,,,,,,,,,,
221625,2003,2,,,1,,,47,,,,,,,,,,
221625,2004,2,,,1,,,47,,,,,,,,,,
221625,2005,2,,,1,,,47,,,,,,,,,,
221625,2006,2,,,1,,,47,,,,,,,,,,
221625,2007,2,,,1,,,47,,,,,,,,,,
221625,2008,2,,,1,,,47,,,,,,,,,,
221625,2009,2,,,1,,,47,,,,,,,,,,
221625,2010,2,,,1,,,47,,,,,,,,,,
221625,2011,2,,,1,,,47,,,,,,,,,,
221625,2012,2,,,1,,,47,,,,,,,,,,
221625,2013,2,,,1,,,47,,,,,,,,,,
221625,2014,2,,,1,,,47,,,,,,,,,,
221625,2015,2,,,1,,,47,,,,,,,,,,
221625,2016,2,,,1,,,47,,,,,,,,,,
221625,2017,2,,,1,,,47,,,,,,,,,,
221625,2018,2,,,1,,,47,,,,,,,,,,
221625,2019,2,,,1,,,47,,,,,,,,,,
221625,2020,2,,,1,,,47,,,,,,,,,,
221625,2021,2,,,1,,,47,,,,,,,,,,
221625,1997,3,,,,,,47,,,,,,,,,,
221625,1998,3,,,,,,47,,,,,,,,,,
221625,1999,3,,,,,,47,,,,,,,,,,
221625,2000,3,,,,,,47,,,,,,,,,,
221625,2001,3,,,,,,47,,,,,,,,,,
221625,2002,3,,,,,,47,,,,,,,,,,
221625,2003,3,,,1,,,47,,,,,,,,,,
221625,2004,3,,,1,,,47,,,,,,,,,,
221625,2005,3,,,1,,,47,,,,,,,,,,
221625,2006,3,,,1,,,47,,,,,,,,,,
221625,2007,3,,,1,,,47,,,,,,,,,,
221625,2008,3,,,1,,,47,,,,,,,,,,
221625,2009,3,,,1,,,47,,,,,,,,,,
221625,2010,3,,,1,,,47,,,,,,,,,,
221625,2011,3,,,1,,,47,,,,,,,,,,
221625,2012,3,,,1,,,47,,,,,,,,,,
221625,2013,3,,,1,,,47,,,,,,,,,,
221625,2014,3,,,1,,,47,,,,,,,,,,
221625,2015,3,,,1,,,47,,,,,,,,,,
221625,2016,3,,,1,,,47,,,,,,,,,,
221625,2017,3,,,1,,,47,,,,,,,,,,
221625,2018,3,,,1,,,47,,,,,,,,,,
221625,2019,3,,,1,,,47,,,,,,,,,,
221625,2020,3,,,1,,,47,,,,,,,,,,
221625,2021,3,,,1,,,47,,,,,,,,,,
221634,1997,1,0,455400,,,,47,,,,,,,,,,
221634,1998,1,,189701,,,,47,,,,,,,,,,
221634,1999,1,,143438,,,,47,,,,,,,,,,
221634,2000,1,0,94914,,,,47,,,,,,,,,,
221634,2001,1,,115307,,,,47,,,,,,,,,,
221634,2002,1,0,116873,,,,47,,,,,,,,,,
221634,2003,1,,116304,1,129,129,47,,,,,,,,,,
221634,2004,1,,126535,1,141,141,47,,,,,,,,,,
221634,2005,1,,172530,1,192,192,47,,,,,,,,,,
221634,2006,1,,151225,1,168,168,47,,,,,,,,,,
221634,2007,1,,165140,1,183,183,47,,,,,,,,,,
221634,2008,1,,181101,1,201,201,47,,,,,,,,,,
221634,2009,1,,200844,1,223,223,47,,,,,,,,,,
221634,2010,1,,180716,1,201,201,47,,,,,,,,,,
221634,2011,1,,141837,1,158,158,47,,,,,,,,,,
221634,2012,1,,147634,1,164,164,47,,,,,,,,,,
221634,2013,1,,159359,1,177,177,47,,,,,,,,,,
221634,2014,1,,168965,1,188,188,47,,,,,,,,,,
221634,2015,1,,184402,1,205,205,47,,,,,,,,,,
221634,2016,1,,159368,1,177,177,47,,,,,,,,,,
221634,2017,1,,155223,1,172,172,47,,,,,,,,,,
221634,2018,1,,171258,1,190,190,47,,,,,,,,,,
221634,2019,1,,179777,1,200,200,47,,,,,,,,,,
221634,1997,2,,,,,,47,,,,,,,,,,
221634,1998,2,,,,,,47,,,,,,,,,,
221634,1999,2,,,,,,47,,,,,,,,,,
221634,2000,2,,,,,,47,,,,,,,,,,
221634,2001,2,,,,,,47,,,,,,,,,,
221634,2002,2,,,,,,47,,,,,,,,,,
221634,2003,2,,,1,,,47,,,,,,,,,,
221634,2004,2,,,1,,,47,,,,,,,,,,
221634,2005,2,,,1,,,47,,,,,,,,,,
221634,2006,2,,,1,,,47,,,,,,,,,,
221634,2007,2,,,1,,,47,,,,,,,,,,
221634,2008,2,,,1,,,47,,,,,,,,,,
221634,2009,2,,,1,,,47,,,,,,,,,,
221634,2010,2,,,1,,,47,,,,,,,,,,
221634,2011,2,,,1,,,47,,,,,,,,,,
221634,2012,2,,,1,,,47,,,,,,,,,,
221634,2013,2,,,1,,,47,,,,,,,,,,
221634,2014,2,,,1,,,47,,,,,,,,,,
221634,2015,2,,,1,,,47,,,,,,,,,,
221634,2016,2,,,1,,,47,,,,,,,,,,
221634,2017,2,,,1,,,47,,,,,,,,,,
221634,2018,2,,,1,,,47,,,,,,,,,,
221634,2019,2,,,1,,,47,,,,,,,,,,
221634,1997,3,,,,,,47,,,,,,,,,,
221634,1998,3,,,,,,47,,,,,,,,,,
221634,1999,3,,,,,,47,,,,,,,,,,
221634,2000,3,,,,,,47,,,,,,,,,,
221634,2001,3,,,,,,47,,,,,,,,,,
221634,2002,3,,,,,,47,,,,,,,,,,
221634,2003,3,,,1,,,47,,,,,,,,,,
221634,2004,3,,,1,,,47,,,,,,,,,,
221634,2005,3,,,1,,,47,,,,,,,,,,
221634,2006,3,,,1,,,47,,,,,,,,,,
221634,2007,3,,,1,,,47,,,,,,,,,,
221634,2008,3,,,1,,,47,,,,,,,,,,
221634,2009,3,,,1,,,47,,,,,,,,,,
221634,2010,3,,,1,,,47,,,,,,,,,,
221634,2011,3,,,1,,,47,,,,,,,,,,
221634,2012,3,,,1,,,47,,,,,,,,,,
221634,2013,3,,,1,,,47,,,,,,,,,,
221634,2014,3,,,1,,,47,,,,,,,,,,
221634,2015,3,,,1,,,47,,,,,,,,,,
221634,2016,3,,,1,,,47,,,,,,,,,,
221634,2017,3,,,1,,,47,,,,,,,,,,
221634,2018,3,,,1,,,47,,,,,,,,,,
221634,2019,3,,,1,,,47,,,,,,,,,,
221643,1997,1,166882,0,,,,47,,,,,,,,,,
221643,1998,1,167950,,,,,47,,,,,,,,,,
221643,1999,1,157308,,,,,47,,,,,,,,,,
221643,2000,1,155916,0,,,,47,,,,,,,,,,
221643,2001,1,170220,,,,,47,,,,,,,,,,
221643,2002,1,168795,37350,,,,47,,,,,,,,,,
221643,2003,1,168178,,2,5606,5606,47,,,,,,,,,,
221643,2004,1,143481,,2,4783,4783,47,,,,,,,,,,
221643,2005,1,158171,,2,5272,5272,47,,,,,,,,,,
221643,2006,1,166113,,2,5537,5537,47,,,,,,,,,,
221643,2007,1,176761,,2,5892,5892,47,,,,,,,,,,
221643,2008,1,186539,,2,6218,6218,47,,,,,,,,,,
221643,2009,1,215299,,2,7177,7177,47,,,,,,,,,,
221643,2010,1,230333,,2,7678,7678,47,,,,,,,,,,
221643,2011,1,229580,,2,7653,7653,47,,,,,,,,,,
221643,2012,1,218130,,2,7271,7271,47,,,,,,,,,,
221643,2013,1,213269,,2,7109,7109,47,,,,,,,,,,
221643,2014,1,203070,,2,6769,6769,47,,,,,,,,,,
221643,2015,1,203697,,2,6790,6790,47,,,,,,,,,,
221643,2016,1,197003,,2,6567,6567,47,,,,,,,,,,
221643,2017,1,213627,,2,7121,7121,47,,,,,,,,,,
221643,2018,1,201359,,2,6712,6712,47,,,,,,,,,,
221643,2019,1,205647,,2,6855,6855,47,,,,,,,,,,
221643,2020,1,179674,,2,5989,5989,47,,,,,,,,,,
221643,2021,1,165352,,2,5512,5512,47,,,,,,,,,,
221643,1997,2,,,,,,47,,,,,,,,,,
221643,1998,2,,,,,,47,,,,,,,,,,
221643,1999,2,,,,,,47,,,,,,,,,,
221643,2000,2,,,,,,47,,,,,,,,,,
221643,2001,2,,,,,,47,,,,,,,,,,
221643,2002,2,,,,,,47,,,,,,,,,,
221643,2003,2,,,2,,,47,,,,,,,,,,
221643,2004,2,,,2,,,47,,,,,,,,,,
221643,2005,2,,,2,,,47,,,,,,,,,,
221643,2006,2,,,2,,,47,,,,,,,,,,
221643,2007,2,,,2,,,47,,,,,,,,,,
221643,2008,2,,,2,,,47,,,,,,,,,,
221643,2009,2,,,2,,,47,,,,,,,,,,
221643,2010,2,,,2,,,47,,,,,,,,,,
221643,2011,2,,,2,,,47,,,,,,,,,,
221643,2012,2,,,2,,,47,,,,,,,,,,
221643,2013,2,,,2,,,47,,,,,,,,,,
221643,2014,2,,,2,,,47,,,,,,,,,,
221643,2015,2,,,2,,,47,,,,,,,,,,
221643,2016,2,,,2,,,47,,,,,,,,,,
221643,2017,2,,,2,,,47,,,,,,,,,,
221643,2018,2,,,2,,,47,,,,,,,,,,
221643,2019,2,,,2,,,47,,,,,,,,,,
221643,2020,2,,,2,,,47,,,,,,,,,,
221643,2021,2,,,2,,,47,,,,,,,,,,
221643,1997,3,,,,,,47,,,,,,,,,,
221643,1998,3,,,,,,47,,,,,,,,,,
221643,1999,3,,,,,,47,,,,,,,,,,
221643,2000,3,,,,,,47,,,,,,,,,,
221643,2001,3,,,,,,47,,,,,,,,,,
221643,2002,3,,,,,,47,,,,,,,,,,
221643,2003,3,,,2,,,47,,,,,,,,,,
221643,2004,3,,,2,,,47,,,,,,,,,,
221643,2005,3,,,2,,,47,,,,,,,,,,
221643,2006,3,,,2,,,47,,,,,,,,,,
221643,2007,3,,,2,,,47,,,,,,,,,,
221643,2008,3,,,2,,,47,,,,,,,,,,
221643,2009,3,,,2,,,47,,,,,,,,,,
221643,2010,3,,,2,,,47,,,,,,,,,,
221643,2011,3,,,2,,,47,,,,,,,,,,
221643,2012,3,,,2,,,47,,,,,,,,,,
221643,2013,3,,,2,,,47,,,,,,,,,,
221643,2014,3,,,2,,,47,,,,,,,,,,
221643,2015,3,,,2,,,47,,,,,,,,,,
221643,2016,3,,,2,,,47,,,,,,,,,,
221643,2017,3,,,2,,,47,,,,,,,,,,
221643,2018,3,,,2,,,47,,,,,,,,,,
221643,2019,3,,,2,,,47,,,,,,,,,,
221643,2020,3,,,2,,,47,,,,,,,,,,
221643,2021,3,,,2,,,47,,,,,,,,,,
221652,1997,1,157731,0,,,,47,,,,,,,,,,
221652,1998,1,151411,,,,,47,,,,,,,,,,
221652,1999,1,155054,,,,,47,,,,,,,,,,
221652,1997,2,,,,,,47,,,,,,,,,,
221652,1998,2,,,,,,47,,,,,,,,,,
221652,1999,2,,,,,,47,,,,,,,,,,
221652,1997,3,,,,,,47,,,,,,,,,,
221652,1998,3,,,,,,47,,,,,,,,,,
221652,1999,3,,,,,,47,,,,,,,,,,
221661,1997,1,45603,0,,,,47,,,,,,,,,,
221661,1998,1,59580,,,,,47,,,,,,,,,,
221661,1999,1,49542,0,,,,47,,,,,,,,,,
221661,2000,1,52503,0,,,,47,,,,,,,,,,
221661,2001,1,56202,0,,,,47,,,,,,,,,,
221661,2002,1,56926,0,,,,47,,,,,,,,,,
221661,2003,1,57076,,2,1903,1903,47,,,,,,,,,,
221661,2004,1,56858,,2,1895,1895,47,,,,,,,,,,
221661,2005,1,63747,,2,2125,2125,47,,,,,,,,,,
221661,2006,1,64152,,2,2138,2138,47,,,,,,,,,,
221661,2007,1,63470,,2,2116,2116,47,,,,,,,,,,
221661,2008,1,65275,,2,2176,2176,47,,,,,,,,,,
221661,2009,1,70541,,2,2351,2351,47,,,,,,,,,,
221661,2010,1,73406,,2,2447,2447,47,,,,,,,,,,
221661,2011,1,75410,,2,2514,2514,47,,,,,,,,,,
221661,2012,1,76390,,2,2546,2546,47,,,,,,,,,,
221661,2013,1,74239,,2,2475,2475,47,,,,,,,,,,
221661,2014,1,73086,,2,2436,2436,47,,,,,,,,,,
221661,2015,1,71721,,2,2391,2391,47,,,,,,,,,,
221661,2016,1,67548,,2,2252,2252,47,,,,,,,,,,
221661,2017,1,69442,,2,2315,2315,47,,,,,,,,,,
221661,2018,1,66217,,2,2207,2207,47,,,,,,,,,,
221661,2019,1,65555,,2,2185,2185,47,,,,,,,,,,
221661,2020,1,64951,,2,2165,2165,47,,,,,,,,,,
221661,2021,1,66513,,2,2217,2217,47,,,,,,,,,,
221661,1997,2,600,,,,,47,,,,,,,,,,
221661,1998,2,1152,,,,,47,,,,,,,,,,
221661,1999,2,2117,,,,,47,,,,,,,,,,
221661,2000,2,2481,,,,,47,,,,,,,,,,
221661,2001,2,3321,,,,,47,,,,,,,,,,
221661,2002,2,3636,,,,,47,,,,,,,,,,
221661,2003,2,3207,,2,134,134,47,,,,,,,,,,
221661,2004,2,4327,,2,180,180,47,,,,,,,,,,
221661,2005,2,3754,,2,156,156,47,,,,,,,,,,
221661,2006,2,3587,,2,149,149,47,,,,,,,,,,
221661,2007,2,3684,,2,154,154,47,,,,,,,,,,
221661,2008,2,4629,,2,193,193,47,,,,,,,,,,
221661,2009,2,4441,,2,185,185,47,,,,,,,,,,
221661,2010,2,6438,,2,268,268,47,,,,,,,,,,
221661,2011,2,8177,,2,341,341,47,,,,,,,,,,
221661,2012,2,8441,,2,352,352,47,,,,,,,,,,
221661,2013,2,9169,,2,382,382,47,,,,,,,,,,
221661,2014,2,9097,,2,379,379,47,,,,,,,,,,
221661,2015,2,9326,,2,389,389,47,,,,,,,,,,
221661,2016,2,8960,,2,373,373,47,,,,,,,,,,
221661,2017,2,9166,,2,382,382,47,,,,,,,,,,
221661,2018,2,9312,,2,388,388,47,,,,,,,,,,
221661,2019,2,8789,,2,366,366,47,,,,,,,,,,
221661,2020,2,7287,,2,304,304,47,,,,,,,,,,
221661,2021,2,6532,,2,272,272,47,,,,,,,,,,
221661,1997,3,,,,,,47,,,,,,,,,,
221661,1998,3,,,,,,47,,,,,,,,,,
221661,1999,3,,,,,,47,,,,,,,,,,
221661,2000,3,,,,,,47,,,,,,,,,,
221661,2001,3,,,,,,47,,,,,,,,,,
221661,2002,3,,,,,,47,,,,,,,,,,
221661,2003,3,,,2,,,47,,,,,,,,,,
221661,2004,3,,,2,,,47,,,,,,,,,,
221661,2005,3,,,2,,,47,,,,,,,,,,
221661,2006,3,,,2,,,47,,,,,,,,,,
221661,2007,3,,,2,,,47,,,,,,,,,,
221661,2008,3,,,2,,,47,,,,,,,,,,
221661,2009,3,,,2,,,47,,,,,,,,,,
221661,2010,3,,,2,,,47,,,,,,,,,,
221661,2011,3,,,2,,0,47,,,,,,,,,,
221661,2012,3,,,2,,8,47,,,,,,,,,,
221661,2013,3,,,2,,2,47,,,,,,,,,,
221661,2014,3,,,2,,10,47,,,,,,,,,,
221661,2015,3,,,2,,14,47,,,,,,,,,,
221661,2016,3,,,2,,9,47,,,,,,,,,,
221661,2017,3,,,2,,8,47,,,,,,,,,,
221661,2018,3,,,2,,15,47,,,,,,,,,,
221661,2019,3,,,2,,21,47,,,,,,,,,,
221661,2020,3,,,2,,15,47,,,,,,,,,,
221661,2021,3,,,2,,12,47,,,,,,,,,,
221670,1997,1,,,,,,47,,,,,,,,,,
221670,1998,1,,,,,,47,,,,,,,,,,
221670,1999,1,,,,,,47,,,,,,,,,,
221670,2000,1,0,0,,,,47,,,,,,,,,,
221670,2008,1,,,2,,,47,,,,,,,,,,
221670,2009,1,,,-2,,,47,,,,,,,,,,
221670,2010,1,,,-2,,,47,,,,,,,,,,
221670,2011,1,,,-2,,,47,,,,,,,,,,
221670,2012,1,,,-2,,,47,,,,,,,,,,
221670,2013,1,,,-2,,,47,,,,,,,,,,
221670,2014,1,,,-2,,,47,,,,,,,,,,
221670,2015,1,,,-2,,,47,,,,,,,,,,
221670,2016,1,,,-2,,,47,,,,,,,,,,
221670,2017,1,,,-2,,,47,,,,,,,,,,
221670,2018,1,,,-2,,,47,,,,,,,,,,
221670,2019,1,,,-2,,,47,,,,,,,,,,
221670,2020,1,,,-2,,,47,,,,,,,,,,
221670,2021,1,,,-2,,,47,,,,,,,,,,
221670,1997,2,,,,,,47,,,,,,,,,,
221670,1998,2,,,,,,47,,,,,,,,,,
221670,1999,2,27138,,,,,47,,,,,,,,,,
221670,2000,2,26612,,,,,47,,,,,,,,,,
221670,2008,2,27259,,2,1136,483,47,,,,,,,,,,
221670,2009,2,27775,,-2,1157,1157,47,,,,,,,,,,
221670,2010,2,28877,,-2,1203,487,47,,,,,,,,,,
221670,2011,2,28905,,-2,1204,494,47,,,,,,,,,,
221670,2012,2,,,-2,,,47,,,,,,,,,,
221670,2013,2,,,-2,,,47,,,,,,,,,,
221670,2014,2,,,-2,,,47,,,,,,,,,,
221670,2015,2,,,-2,,,47,,,,,,,,,,
221670,2016,2,,,-2,,,47,,,,,,,,,,
221670,2017,2,,,-2,,,47,,,,,,,,,,
221670,2018,2,,,-2,,,47,,,,,,,,,,
221670,2019,2,,,-2,,,47,,,,,,,,,,
221670,2020,2,,,-2,,,47,,,,,,,,,,
221670,2021,2,,,-2,,,47,,,,,,,,,,
221670,1997,3,26537,,,,,47,,,,,,,,,,
221670,1998,3,26926,,,,,47,,,,,,,,,,
221670,1999,3,,,,,,47,,,,,,,,,,
221670,2000,3,,,,,,47,,,,,,,,,,
221670,2008,3,,,2,,,47,,,,,,,,,,
221670,2009,3,,,-2,,,47,,,,,,,,,,
221670,2010,3,,,-2,,,47,,,,,,,,,,
221670,2011,3,,,-2,,494,47,,,,,,,,,,
221670,2012,3,,,-2,,508,47,,,,,,,,,,
221670,2013,3,,,-2,,510,47,,,,,,,,,,
221670,2014,3,,,-2,,528,47,,,,,,,,,,
221670,2015,3,,,-2,,530,47,,,,,,,,,,
221670,2016,3,,,-2,,532,47,,,,,,,,,,
221670,2017,3,,,-2,,537,47,,,,,,,,,,
221670,2018,3,,,-2,,534,47,,,,,,,,,,
221670,2019,3,,,-2,,539,47,,,,,,,,,,
221670,2020,3,,,-2,,540,47,,,,,,,,,,
221670,2021,3,,,-2,,545,47,,,,,,,,,,
221704,1997,1,9180,0,,,,47,,,,,,,,,,
221704,1998,1,,,,,,47,,,,,,,,,,
221704,1999,1,3101,,,,,47,,,,,,,,,,
221704,2000,1,3522,0,,,,47,,,,,,,,,,
221704,1997,2,7650,,,,,47,,,,,,,,,,
221704,1998,2,,,,,,47,,,,,,,,,,
221704,1999,2,45193,,,,,47,,,,,,,,,,
221704,2000,2,61472,,,,,47,,,,,,,,,,
221704,1997,3,61978,,,,,47,,,,,,,,,,
221704,1998,3,,,,,,47,,,,,,,,,,
221704,1999,3,,,,,,47,,,,,,,,,,
221704,2000,3,,,,,,47,,,,,,,,,,
221722,1997,1,,,,,,47,,,,,,,,,,
221722,1998,1,,,,,,47,,,,,,,,,,
221722,1997,2,,,,,,47,,,,,,,,,,
221722,1998,2,,,,,,47,,,,,,,,,,
221722,1997,3,,,,,,47,,,,,,,,,,
221722,1998,3,,,,,,47,,,,,,,,,,
221731,1997,1,22470,0,,,,47,,,,,,,,,,
221731,1998,1,22890,,,,,47,,,,,,,,,,
221731,1999,1,22757,,,,,47,,,,,,,,,,
221731,2000,1,21313,0,,,,47,,,,,,,,,,
221731,2001,1,21503,,,,,47,,,,,,,,,,
221731,2002,1,22642,0,,,,47,,,,,,,,,,
221731,2003,1,21986,,2,733,752,47,,,,,,,,,,
221731,2004,1,22465,,2,749,749,47,,,,,,,,,,
221731,2005,1,25190,,2,840,840,47,,,,,,,,,,
221731,2006,1,25364,,2,845,845,47,,,,,,,,,,
221731,2007,1,25594,,2,853,853,47,,,,,,,,,,
221731,2008,1,29206,,2,974,974,47,,,,,,,,,,
221731,2009,1,32365,,2,1079,1079,47,,,,,,,,,,
221731,2010,1,33016,,2,1101,1101,47,,,,,,,,,,
221731,2011,1,33293,,2,1110,1110,47,,,,,,,,,,
221731,2012,1,34154,,2,1138,1138,47,,,,,,,,,,
221731,2013,1,32360,,2,1079,1079,47,,,,,,,,,,
221731,2014,1,30210,,2,1007,1007,47,,,,,,,,,,
221731,2015,1,30211,,2,1007,1007,47,,,,,,,,,,
221731,2016,1,29734,,2,991,991,47,,,,,,,,,,
221731,2017,1,28979,,2,966,966,47,,,,,,,,,,
221731,2018,1,28571,,2,952,952,47,,,,,,,,,,
221731,2019,1,31401,,2,1047,1047,47,,,,,,,,,,
221731,2020,1,33368,,2,1112,1112,47,,,,,,,,,,
221731,2021,1,29336,,2,978,978,47,,,,,,,,,,
221731,1997,2,,,,,,47,,,,,,,,,,
221731,1998,2,,,,,,47,,,,,,,,,,
221731,1999,2,,,,,,47,,,,,,,,,,
221731,2000,2,,,,,,47,,,,,,,,,,
221731,2001,2,,,,,,47,,,,,,,,,,
221731,2002,2,,,,,,47,,,,,,,,,,
221731,2003,2,,,2,,,47,,,,,,,,,,
221731,2004,2,,,2,,,47,,,,,,,,,,
221731,2005,2,,,2,,,47,,,,,,,,,,
221731,2006,2,,,2,,,47,,,,,,,,,,
221731,2007,2,,,2,,,47,,,,,,,,,,
221731,2008,2,,,2,,,47,,,,,,,,,,
221731,2009,2,,,2,,,47,,,,,,,,,,
221731,2010,2,,,2,,,47,,,,,,,,,,
221731,2011,2,,,2,,,47,,,,,,,,,,
221731,2012,2,228,,2,10,10,47,,,,,,,,,,
221731,2013,2,390,,2,16,16,47,,,,,,,,,,
221731,2014,2,559,,2,23,23,47,,,,,,,,,,
221731,2015,2,537,,2,22,22,47,,,,,,,,,,
221731,2016,2,409,,2,17,17,47,,,,,,,,,,
221731,2017,2,539,,2,22,22,47,,,,,,,,,,
221731,2018,2,786,,2,33,33,47,,,,,,,,,,
221731,2019,2,2182,,2,91,91,47,,,,,,,,,,
221731,2020,2,3354,,2,140,140,47,,,,,,,,,,
221731,2021,2,3096,,2,129,129,47,,,,,,,,,,
221731,1997,3,,,,,,47,,,,,,,,,,
221731,1998,3,,,,,,47,,,,,,,,,,
221731,1999,3,,,,,,47,,,,,,,,,,
221731,2000,3,,,,,,47,,,,,,,,,,
221731,2001,3,,,,,,47,,,,,,,,,,
221731,2002,3,,,,,,47,,,,,,,,,,
221731,2003,3,,,2,,,47,,,,,,,,,,
221731,2004,3,,,2,,,47,,,,,,,,,,
221731,2005,3,,,2,,,47,,,,,,,,,,
221731,2006,3,,,2,,,47,,,,,,,,,,
221731,2007,3,,,2,,,47,,,,,,,,,,
221731,2008,3,,,2,,,47,,,,,,,,,,
221731,2009,3,,,2,,,47,,,,,,,,,,
221731,2010,3,,,2,,,47,,,,,,,,,,
221731,2011,3,,,2,,,47,,,,,,,,,,
221731,2012,3,,,2,,,47,,,,,,,,,,
221731,2013,3,,,2,,,47,,,,,,,,,,
221731,2014,3,,,2,,,47,,,,,,,,,,
221731,2015,3,,,2,,,47,,,,,,,,,,
221731,2016,3,,,2,,,47,,,,,,,,,,
221731,2017,3,,,2,,,47,,,,,,,,,,
221731,2018,3,,,2,,,47,,,,,,,,,,
221731,2019,3,,,2,,,47,,,,,,,,,,
221731,2020,3,,,2,,,47,,,,,,,,,,
221731,2021,3,,,2,,,47,,,,,,,,,,
221740,1997,1,200456,0,,,,47,,,,,,,,,,
221740,1998,1,202257,,,,,47,,,,,,,,,,
221740,1999,1,197909,0,,,,47,,,,,,,,,,
221740,2000,1,195098,0,,,,47,,,,,,,,,,
221740,2001,1,199493,,,,,47,,,,,,,,,,
221740,2002,1,200725,0,,,,47,,,,,,,,,,
221740,2003,1,203981,,2,6799,6799,47,,,,,,,,,,
221740,2004,1,205317,,2,6844,6844,47,,,,,,,,,,
221740,2005,1,204199,,2,6807,6807,47,,,,,,,,,,
221740,2006,1,207798,,2,6927,7316,47,,,,,,,,,,
221740,2007,1,224151,,2,7472,7472,47,,,,,,,,,,
221740,2008,1,232486,,2,7750,7750,47,,,,,,,,,,
221740,2009,1,253236,,2,8441,8441,47,,,,,,,,,,
221740,2010,1,257876,,2,8596,8596,47,,,,,,,,,,
221740,2011,1,270612,,2,9020,9020,47,,,,,,,,,,
221740,2012,1,275963,,2,9199,9199,47,,,,,,,,,,
221740,2013,1,283702,,2,9457,9457,47,,,,,,,,,,
221740,2014,1,279895,,2,9330,9330,47,,,,,,,,,,
221740,2015,1,278000,,2,9267,9267,47,,,,,,,,,,
221740,2016,1,280012,,2,9334,9334,47,,,,,,,,,,
221740,2017,1,282307,,2,9410,9410,47,,,,,,,,,,
221740,2018,1,284208,,2,9474,9474,47,,,,,,,,,,
221740,2019,1,286753,,2,9558,9558,47,,,,,,,,,,
221740,2020,1,285459,,2,9515,9515,47,,,,,,,,,,
221740,2021,1,277266,,2,9242,9242,47,,,,,,,,,,
221740,1997,2,18345,,,,,47,,,,,,,,,,
221740,1998,2,20395,,,,,47,,,,,,,,,,
221740,1999,2,24098,,,,,47,,,,,,,,,,
221740,2000,2,21205,,,,,47,,,,,,,,,,
221740,2001,2,21169,,,,,47,,,,,,,,,,
221740,2002,2,26391,,,,,47,,,,,,,,,,
