UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,ACTTYPE 
155186,"R",52407,"A",,"A",,"G",1747,"A",,"G",1747,"A",,2
155195,"R",85471,"R",152452,"A",,"G",3018,"A",,"G",3018,"A",,3
155201,"R",23501,"A",,"A",,"G",783,"A",,"G",783,"A",,2
155210,"R",310198,"A",,"A",,"G",10340,"A",,"G",10340,"A",,2
155265,"A",,"R",505825,"A",,"G",562,"A",,"G",562,"A",,1
155283,"A",,"R",475880,"A",,"G",529,"A",,"G",529,"A",,1
155292,"R",101172,"A",,"A",,"G",3372,"A",,"G",3372,"A",,2
155317,"R",564887,"A",,"R",86973,"G",18830,"G",3624,"G",18830,"G",3624,2
155326,"R",12206,"A",,"R",13692,"G",407,"G",571,"G",407,"G",571,2
155335,"R",42672,"A",,"R",6281,"G",1422,"G",262,"G",1422,"G",262,2
155353,"A",,"R",84320,"A",,"G",94,"A",,"G",94,"A",,1
155399,"R",489308,"A",,"R",52385,"G",16310,"G",2183,"G",16310,"G",2183,2
155414,"R",20162,"A",,"R",1142,"G",672,"G",48,"G",672,"G",48,2
155423,"A",,"R",182520,"A",,"G",203,"A",,"G",203,"A",,1
155441,"A",,"R",66106,"A",,"G",73,"A",,"R",60,"A",,1
155450,"R",29895,"A",,"A",,"G",997,"A",,"G",997,"A",,2
155478,"A",,"R",230520,"A",,"G",256,"A",,"G",256,"A",,1
155487,"R",10041,"A",,"A",,"G",335,"A",,"G",335,"A",,2
155496,"R",8040,"A",,"A",,"G",268,"A",,"G",268,"A",,2
155511,"R",12348,"A",,"A",,"G",412,"A",,"G",412,"A",,2
155520,"R",47549,"A",,"R",19391,"G",1585,"G",808,"G",1585,"G",808,2
155566,"R",35700,"A",,"A",,"G",1190,"A",,"G",1190,"A",,2
155593,"A",,"R",522219,"A",,"G",580,"A",,"R",484,"A",,1
155609,"A",,"R",248826,"A",,"G",276,"A",,"G",276,"A",,1
155618,"A",,"R",416997,"A",,"G",463,"A",,"G",463,"A",,1
155627,"R",14413,"A",,"A",,"G",480,"A",,"G",480,"A",,2
155636,"R",11910,"A",,"R",7545,"G",397,"G",314,"G",397,"R",419,2
155681,"R",162758,"A",,"R",20512,"G",5425,"G",855,"G",5425,"G",855,2
155715,"R",29472,"A",,"A",,"G",982,"A",,"G",982,"A",,2
155812,"R",13424,"A",,"R",5304,"G",447,"G",221,"G",447,"G",221,2
155830,"A",,"R",288296,"A",,"G",320,"A",,"G",320,"A",,1
155858,"R",31282,"A",,"A",,"G",1043,"A",,"G",1043,"A",,2
155867,"A",,"R",43500,"A",,"G",48,"A",,"G",48,"A",,1
155876,"A",,"R",86147,"A",,"G",96,"A",,"G",96,"A",,1
155900,"R",33503,"A",,"R",2743,"G",1117,"G",114,"G",1117,"G",114,2
155937,"R",13214,"A",,"A",,"G",440,"A",,"G",440,"A",,2
155946,"R",3891,"A",,"A",,"G",130,"A",,"G",130,"A",,2
155973,"R",15258,"A",,"R",302,"G",509,"G",13,"G",509,"G",13,2
156082,"R",139063,"A",,"R",8608,"G",4635,"G",359,"G",4635,"G",359,2
156107,"A",,"R",865046,"A",,"G",961,"A",,"G",961,"A",,1
156125,"R",279380,"A",,"R",41576,"G",9313,"G",1732,"G",9313,"G",1732,2
156134,"R",23616,"A",,"A",,"G",525,"A",,"G",525,"A",,2
156189,"R",10491,"A",,"A",,"G",350,"A",,"G",350,"A",,2
156213,"R",35893,"A",,"R",1092,"G",1196,"G",46,"G",1196,"G",46,2
156222,"A",,"A",,"R",27918,"A",,"G",1163,"A",,"G",1163,-2
156231,"R",50114,"A",,"A",,"G",1670,"A",,"G",1670,"A",,2
156240,"R",18949,"A",,"A",,"G",632,"A",,"G",632,"A",,2
156277,"A",,"R",103684,"A",,"G",115,"A",,"G",115,"A",,1
156286,"R",58071,"A",,"R",12508,"G",1936,"G",521,"G",1936,"G",521,2
156295,"R",52217,"R",55792,"A",,"G",1803,"A",,"R",1610,"A",,3
156310,"A",,"R",366588,"A",,"G",407,"A",,"G",407,"A",,1
156338,"R",28797,"A",,"A",,"G",960,"A",,"G",960,"A",,2
156356,"R",17408,"A",,"R",479,"G",580,"G",20,"G",580,"G",20,2
156365,"R",38955,"A",,"R",4656,"G",1299,"G",194,"G",1299,"G",194,2
156392,"R",60756,"A",,"A",,"G",2025,"A",,"G",2025,"A",,2
156408,"R",31546,"A",,"A",,"G",1052,"A",,"G",1052,"A",,2
156417,"R",5117,"A",,"A",,"G",171,"A",,"R",171,"A",,2
156426,"A",,"R",74960,"A",,"G",83,"A",,"G",83,"A",,1
156444,"A",,"R",19650,"A",,"G",22,"A",,"G",22,"A",,1
156471,"A",,"R",168300,"A",,"G",187,"A",,"G",187,"A",,1
156541,"R",42611,"A",,"R",1924,"G",1420,"G",80,"G",1420,"G",80,2
156611,"A",,"R",31750,"A",,"G",35,"A",,"G",35,"A",,1
156620,"R",328871,"A",,"R",27945,"G",10962,"G",1164,"G",10962,"G",1164,2
156648,"R",73079,"A",,"A",,"G",2436,"A",,"G",2436,"A",,2
156657,"R",18516,"A",,"A",,"G",617,"A",,"G",617,"A",,2
156675,"A",,"R",114185,"A",,"G",127,"A",,"G",127,"A",,1
156727,"A",,"A",,"R",5055,"A",,"G",211,"A",,"G",211,-2
156745,"R",39086,"A",,"R",6969,"G",1303,"G",290,"G",1303,"G",290,2
156754,"A",,"R",92820,"A",,"G",103,"A",,"G",103,"A",,1
156790,"R",66641,"A",,"A",,"G",2221,"A",,"G",2221,"A",,2
156842,"A",,"R",44448,"A",,"G",49,"A",,"G",49,"A",,1
156851,"R",29857,"A",,"A",,"G",995,"A",,"G",995,"A",,2
156860,"R",57602,"A",,"A",,"G",1920,"A",,"G",1920,"A",,2
156903,"R",8424,"A",,"A",,"G",281,"A",,"G",281,"A",,2
156921,"R",180027,"A",,"A",,"G",6001,"A",,"G",6001,"A",,2
156930,"R",40208,"A",,"A",,"G",1340,"A",,"G",1340,"A",,2
156949,"A",,"R",18000,"A",,"G",20,"A",,"G",20,"A",,1
156967,"A",,"R",33000,"A",,"G",37,"A",,"G",37,"A",,1
157021,"R",87128,"A",,"A",,"G",1936,"A",,"G",1936,"A",,2
157030,"R",1617,"A",,"A",,"G",54,"A",,"R",62,"A",,2
157058,"R",27290,"A",,"R",1009,"G",910,"G",42,"G",910,"G",42,2
157076,"R",17738,"A",,"A",,"G",591,"A",,"G",591,"A",,2
157085,"R",509074,"A",,"R",91788,"G",16969,"G",3825,"G",16969,"G",3825,2
157100,"R",15810,"A",,"R",246,"G",527,"G",10,"G",527,"G",10,2
157173,"R",192025,"A",,"A",,"G",6401,"A",,"G",6401,"A",,2
157207,"A",,"A",,"R",426,"A",,"G",18,"A",,"G",18,-2
157216,"R",40381,"A",,"R",5211,"G",1346,"G",217,"G",1346,"G",217,2
157270,"R",28503,"A",,"A",,"G",633,"A",,"R",633,"A",,2
157289,"R",375683,"A",,"R",72193,"G",12523,"G",3008,"G",12523,"G",3008,2
157298,"A",,"A",,"R",3671,"A",,"G",153,"A",,"G",153,-2
157304,"R",61473,"A",,"A",,"G",2049,"A",,"G",2049,"A",,2
157322,"R",23084,"A",,"A",,"G",769,"A",,"G",769,"A",,2
157331,"R",41684,"A",,"A",,"G",1389,"A",,"G",1389,"A",,2
157359,"R",17631,"A",,"A",,"G",588,"A",,"G",588,"A",,2
157377,"R",28260,"A",,"A",,"G",942,"A",,"R",1051,"A",,2
157386,"R",214930,"A",,"R",20798,"G",7164,"G",867,"G",7164,"G",867,2
157395,"A",,"R",11785,"A",,"G",13,"A",,"G",13,"A",,1
157401,"R",236163,"A",,"R",21401,"G",7872,"G",892,"G",7872,"G",892,2
157438,"R",33569,"A",,"A",,"G",1119,"A",,"G",1119,"A",,2
157447,"R",307808,"A",,"R",16005,"G",10260,"G",667,"G",10260,"G",667,2
157456,"A",,"R",43200,"A",,"G",48,"A",,"G",48,"A",,1
157465,"R",13072,"A",,"A",,"G",290,"A",,"G",290,"A",,2
157483,"R",64617,"A",,"A",,"G",2154,"A",,"G",2154,"A",,2
157508,"A",,"R",72000,"A",,"G",80,"A",,"G",80,"A",,1
157535,"R",22011,"A",,"A",,"G",734,"A",,"G",734,"A",,2
157553,"R",60706,"A",,"A",,"G",2024,"A",,"G",2024,"A",,2
157599,"R",15792,"A",,"A",,"G",351,"A",,"G",351,"A",,2
157605,"R",11143,"A",,"A",,"G",371,"A",,"G",371,"A",,2
157614,"A",,"R",247200,"A",,"G",275,"A",,"G",275,"A",,1
157632,"R",15945,"A",,"A",,"G",532,"A",,"G",532,"A",,2
157650,"A",,"R",108000,"A",,"G",120,"A",,"G",120,"A",,1
157669,"A",,"R",66000,"A",,"G",73,"A",,"G",73,"A",,1
157678,"A",,"R",126000,"A",,"G",140,"A",,"G",140,"A",,1
157696,"R",19200,"A",,"A",,"G",427,"A",,"G",427,"A",,2
157711,"R",106669,"A",,"A",,"G",3556,"A",,"G",3556,"A",,2
157739,"R",71286,"A",,"A",,"G",2376,"A",,"G",2376,"A",,2
157748,"R",15067,"A",,"R",36258,"G",502,"G",1511,"G",502,"G",1511,2
157757,"R",26108,"A",,"R",15860,"G",870,"G",661,"G",870,"G",661,2
157766,"R",71801,"A",,"A",,"G",1596,"A",,"G",1596,"A",,2
157793,"R",131576,"A",,"R",4912,"G",2924,"G",136,"G",2924,"G",136,2
157809,"R",33479,"A",,"R",3247,"G",1116,"G",135,"G",1116,"G",135,2
157818,"R",40096,"A",,"A",,"G",1337,"A",,"R",1150,"A",,2
157827,"A",,"R",23760,"A",,"G",26,"A",,"G",26,"A",,1
157863,"R",17554,"A",,"R",8300,"G",585,"G",346,"G",585,"G",346,2
157942,"R",36630,"A",,"A",,"G",1221,"A",,"G",1221,"A",,2
157951,"R",428021,"A",,"R",45022,"G",14267,"G",1876,"G",14267,"G",1876,2
158079,"A",,"R",14350,"A",,"G",16,"A",,"R",16,"A",,1
158088,"R",15248,"A",,"A",,"G",508,"A",,"G",508,"A",,2
158158,"R",122400,"R",122400,"A",,"G",4216,"A",,"G",4216,"A",,3
158219,"R",6231,"A",,"A",,"G",208,"A",,"G",208,"A",,2
158237,"R",15147,"A",,"A",,"G",505,"A",,"G",505,"A",,2
158246,"A",,"R",259920,"A",,"G",289,"A",,"R",361,"A",,1
158282,"A",,"R",54000,"A",,"G",60,"A",,"G",60,"A",,1
158307,"R",8152,"A",,"A",,"G",272,"A",,"G",272,"A",,2
158325,"R",1524,"A",,"A",,"G",51,"A",,"G",51,"A",,2
158334,"A",,"R",68000,"A",,"G",76,"A",,"G",76,"A",,1
158343,"R",10350,"A",,"A",,"G",345,"A",,"G",345,"A",,2
158352,"R",25696,"A",,"A",,"G",857,"A",,"G",857,"A",,2
158431,"R",92451,"A",,"A",,"G",3082,"A",,"G",3082,"A",,2
158440,"R",14151,"A",,"A",,"G",472,"A",,"R",472,"A",,2
158477,"R",22048,"A",,"R",1890,"G",735,"G",79,"R",795,"G",79,2
158538,"A",,"R",67500,"A",,"G",75,"A",,"G",75,"A",,1
158583,"R",6246,"A",,"A",,"G",208,"A",,"G",208,"A",,2
158617,"R",9262,"R",257064,"A",,"G",594,"A",,"G",594,"A",,3
158644,"A",,"R",70800,"A",,"G",79,"A",,"G",79,"A",,1
158662,"R",350494,"A",,"A",,"G",16643,"A",,"G",16643,"A",,2
158723,"R",12550,"A",,"A",,"G",279,"A",,"G",279,"A",,2
158769,"R",13728,"A",,"A",,"G",458,"A",,"G",458,"A",,2
158778,"A",,"R",44592,"A",,"G",50,"A",,"G",50,"A",,1
158787,"A",,"R",195500,"A",,"G",217,"A",,"G",217,"A",,1
158802,"R",32248,"A",,"A",,"G",1075,"A",,"R",1075,"A",,2
158884,"R",50199,"A",,"A",,"G",1673,"A",,"G",1673,"A",,2
158893,"R",8664,"A",,"A",,"G",289,"A",,"G",289,"A",,2
158936,"R",7282,"A",,"A",,"G",243,"A",,"G",243,"A",,2
158945,"R",29972,"A",,"A",,"G",999,"A",,"G",999,"A",,2
158954,"R",3088,"A",,"A",,"G",69,"A",,"G",69,"A",,2
159009,"R",128760,"A",,"R",10369,"G",4292,"G",432,"G",4292,"G",432,2
159018,"R",11152,"A",,"A",,"G",372,"A",,"G",372,"A",,2
159027,"A",,"R",115000,"A",,"G",128,"A",,"G",128,"A",,1
159045,"R",7776,"A",,"A",,"G",259,"A",,"G",259,"A",,2
159090,"R",7680,"A",,"A",,"G",256,"A",,"G",256,"A",,2
159197,"A",,"R",432066,"A",,"G",480,"A",,"G",480,"A",,1
159249,"R",4292,"A",,"A",,"G",143,"A",,"G",143,"A",,2
159258,"R",9558,"A",,"A",,"G",319,"A",,"G",319,"A",,2
159267,"R",9420,"A",,"A",,"G",314,"A",,"G",314,"A",,2
159319,"A",,"R",120000,"A",,"G",133,"A",,"G",133,"A",,1
159328,"A",,"R",75000,"A",,"G",83,"A",,"G",83,"A",,1
159373,"R",19968,"A",,"R",22038,"G",666,"G",918,"G",666,"G",918,2
159382,"R",66641,"A",,"A",,"G",2221,"A",,"G",2221,"A",,2
159391,"R",754875,"A",,"R",94356,"G",25163,"G",3932,"G",25163,"G",3932,2
159407,"R",73095,"A",,"A",,"G",2437,"A",,"G",2437,"A",,2
159416,"R",72201,"A",,"R",10581,"G",2407,"G",441,"G",2407,"G",441,2
159443,"R",29950,"A",,"A",,"G",998,"A",,"G",998,"A",,2
159513,"A",,"R",156000,"A",,"G",173,"A",,"G",173,"A",,1
159522,"A",,"R",150000,"A",,"G",167,"A",,"G",167,"A",,1
159531,"A",,"R",145500,"A",,"G",162,"A",,"G",162,"A",,1
159568,"R",31147,"A",,"A",,"G",1038,"A",,"G",1038,"A",,2
159601,"A",,"R",50960,"A",,"G",57,"A",,"G",57,"A",,1
159647,"R",280032,"A",,"R",34175,"G",6223,"G",949,"R",9334,"R",1424,2
159656,"R",102956,"A",,"R",10061,"G",3432,"G",419,"G",3432,"G",419,2
159692,"R",4089,"A",,"A",,"G",136,"A",,"G",136,"A",,2
159717,"R",209274,"A",,"R",16381,"G",6976,"G",683,"G",6976,"G",683,2
159823,"R",11261,"A",,"A",,"G",375,"A",,"G",375,"A",,2
159939,"R",337406,"A",,"R",64978,"G",11247,"G",2707,"R",11247,"R",2707,2
159948,"Z",0,"R",25238,"R",25039,"G",28,"G",1043,"G",28,"G",1043,1
159966,"R",176227,"A",,"R",10391,"G",5874,"G",433,"G",5874,"G",433,2
159984,"R",4184,"A",,"A",,"G",139,"A",,"G",139,"A",,2
159993,"R",215237,"A",,"R",18174,"G",7175,"G",757,"G",7175,"G",757,2
160001,"R",7049,"A",,"A",,"G",235,"A",,"G",235,"A",,2
160010,"R",21736,"A",,"A",,"G",725,"A",,"G",725,"A",,2
160029,"A",,"A",,"R",3635,"A",,"G",151,"A",,"G",151,-2
160038,"R",264276,"A",,"R",17817,"G",8809,"G",742,"G",8809,"G",742,2
160047,"R",10015,"A",,"A",,"G",334,"A",,"G",334,"A",,2
160065,"R",32629,"A",,"R",2340,"G",1088,"G",98,"G",1088,"G",98,2
160074,"R",40681,"A",,"A",,"G",1356,"A",,"G",1356,"A",,2
160117,"A",,"R",69000,"A",,"G",77,"A",,"G",77,"A",,1
160126,"A",,"R",24300,"A",,"G",27,"A",,"G",27,"A",,1
160135,"A",,"R",68550,"A",,"G",76,"A",,"G",76,"A",,1
160144,"A",,"R",34200,"A",,"G",38,"A",,"G",38,"A",,1
160199,"A",,"R",84600,"A",,"G",94,"A",,"G",94,"A",,1
160214,"R",8929,"A",,"A",,"G",422,"A",,"G",422,"A",,2
160250,"R",24512,"A",,"A",,"G",545,"A",,"R",545,"A",,2
160311,"R",10068,"A",,"A",,"G",336,"A",,"G",336,"A",,2
160320,"A",,"R",150000,"A",,"G",167,"A",,"G",167,"A",,1
160348,"A",,"R",36173,"A",,"G",40,"A",,"G",40,"A",,1
160366,"R",5253,"A",,"A",,"G",175,"A",,"G",175,"A",,2
160384,"R",4731,"A",,"A",,"G",158,"A",,"G",158,"A",,2
160409,"R",1435,"A",,"A",,"G",48,"A",,"G",48,"A",,2
160427,"R",24583,"A",,"A",,"G",819,"A",,"G",819,"A",,2
160436,"R",12064,"A",,"A",,"G",402,"A",,"G",402,"A",,2
160445,"A",,"R",69881,"A",,"G",78,"A",,"G",78,"A",,1
160454,"R",7395,"A",,"A",,"G",247,"A",,"G",247,"A",,2
160472,"A",,"R",144228,"A",,"G",160,"A",,"G",160,"A",,1
160481,"R",14146,"R",82889,"A",,"G",564,"A",,"R",540,"A",,3
160524,"R",20501,"A",,"A",,"G",456,"A",,"G",456,"A",,2
160560,"R",7696,"A",,"A",,"G",257,"A",,"R",257,"A",,2
160579,"R",43904,"A",,"A",,"G",1463,"A",,"G",1463,"A",,2
160597,"A",,"R",331050,"A",,"G",368,"A",,"G",368,"A",,1
160612,"R",378109,"A",,"R",27509,"G",12604,"G",1146,"G",12604,"G",1146,2
160621,"R",248536,"A",,"R",24240,"G",8285,"G",1010,"R",8285,"R",1010,2
160630,"R",77178,"A",,"R",13952,"G",2573,"G",581,"R",2696,"R",480,2
160649,"R",63278,"A",,"A",,"G",2109,"A",,"G",2109,"A",,2
160658,"R",403721,"A",,"R",24181,"G",13457,"G",1008,"G",13457,"G",1008,2
160667,"R",17665,"A",,"A",,"G",589,"A",,"G",589,"A",,2
160676,"R",20291,"A",,"A",,"G",676,"A",,"G",676,"A",,2
160685,"R",12272,"A",,"A",,"G",409,"A",,"G",409,"A",,2
160694,"R",13056,"A",,"A",,"G",435,"A",,"G",435,"A",,2
160719,"R",8450,"A",,"A",,"G",282,"A",,"G",282,"A",,2
160755,"R",219649,"A",,"R",53471,"G",7322,"G",2228,"G",7322,"G",2228,2
160816,"R",5848,"A",,"A",,"G",195,"A",,"R",195,"A",,2
160843,"R",8215,"A",,"A",,"G",274,"A",,"G",274,"A",,2
160870,"R",11639,"A",,"A",,"G",388,"A",,"G",388,"A",,2
160904,"R",96890,"A",,"R",3638,"G",3230,"G",152,"R",3052,"R",207,2
160913,"R",14530,"R",114494,"A",,"G",612,"A",,"G",612,"A",,3
160940,"R",18315,"A",,"A",,"G",611,"A",,"G",611,"A",,2
160959,"R",7983,"A",,"R",297,"G",266,"G",12,"G",266,"G",12,2
160968,"R",456,"A",,"R",301,"G",15,"G",13,"G",15,"G",13,2
160977,"R",14694,"A",,"A",,"G",490,"A",,"R",1743,"A",,2
160995,"R",9231,"A",,"A",,"G",308,"A",,"G",308,"A",,2
161004,"R",39405,"A",,"A",,"G",1314,"A",,"R",1610,"A",,2
161022,"R",2601,"A",,"A",,"G",87,"A",,"G",87,"A",,2
161059,"R",610,"A",,"A",,"G",20,"A",,"R",17,"A",,2
161077,"R",34191,"A",,"A",,"G",1140,"A",,"G",1140,"A",,2
161086,"R",57387,"A",,"A",,"G",1913,"A",,"R",1768,"A",,2
161138,"R",42250,"A",,"A",,"G",1408,"A",,"G",1408,"A",,2
161165,"R",43756,"A",,"R",2860,"G",1459,"G",119,"G",1459,"G",119,2
161192,"R",34067,"A",,"A",,"G",1136,"A",,"G",1136,"A",,2
161208,"A",,"R",104155,"A",,"G",116,"A",,"R",68,"A",,1
161217,"R",97335,"A",,"R",722,"G",3245,"G",30,"G",3245,"G",30,2
161226,"R",60774,"A",,"A",,"G",2026,"A",,"G",2026,"A",,2
161235,"R",26103,"A",,"A",,"G",870,"A",,"G",870,"A",,2
161244,"R",23450,"A",,"A",,"G",782,"A",,"G",782,"A",,2
161253,"R",237339,"A",,"R",27170,"G",7911,"G",1132,"G",7911,"G",1132,2
161299,"R",24330,"A",,"R",252,"G",811,"G",11,"G",811,"G",11,2
161341,"R",36164,"A",,"A",,"G",1205,"A",,"G",1205,"A",,2
161378,"A",,"R",11340,"A",,"G",13,"A",,"G",13,"A",,1
161457,"R",43717,"A",,"R",35326,"G",1457,"G",1472,"G",1457,"G",1472,2
161484,"R",22825,"A",,"A",,"G",761,"A",,"G",761,"A",,2
161493,"A",,"R",644300,"A",,"G",716,"A",,"G",716,"A",,1
161509,"R",12917,"A",,"R",900,"G",431,"G",38,"R",406,"R",29,2
161518,"R",51346,"A",,"R",16115,"G",1712,"G",671,"R",4279,"R",2686,2
161527,"A",,"R",202900,"A",,"G",225,"A",,"G",225,"A",,1
161545,"R",73435,"A",,"A",,"G",2448,"A",,"G",2448,"A",,2
161554,"R",181236,"A",,"R",29967,"G",6041,"G",1249,"G",6041,"G",1249,2
161563,"R",18072,"A",,"R",1675,"G",602,"G",70,"G",602,"G",70,2
161572,"R",13646,"A",,"A",,"G",455,"A",,"G",455,"A",,2
161581,"R",11834,"A",,"A",,"G",394,"A",,"G",394,"A",,2
161615,"A",,"R",56972,"A",,"G",63,"A",,"G",63,"A",,1
161624,"R",4068,"A",,"A",,"G",136,"A",,"G",136,"A",,2
161651,"A",,"R",53100,"A",,"G",59,"A",,"R",54,"A",,1
161688,"R",73460,"A",,"A",,"G",2449,"A",,"G",2449,"A",,2
161767,"R",255359,"A",,"A",,"G",8512,"A",,"G",8512,"A",,2
161776,"R",50661,"A",,"A",,"G",1689,"A",,"G",1689,"A",,2
161800,"A",,"R",87300,"A",,"G",97,"A",,"G",97,"A",,1
161837,"R",1104,"A",,"R",752,"G",37,"G",31,"R",36,"R",37,2
161855,"A",,"R",101192,"A",,"G",112,"A",,"R",102,"A",,1
161864,"R",92000,"A",,"A",,"G",3067,"A",,"G",3067,"A",,2
161873,"R",42696,"A",,"R",23888,"G",1423,"G",995,"G",1423,"G",995,2
161882,"R",21112,"A",,"A",,"G",704,"A",,"G",704,"A",,2
162007,"R",53043,"A",,"R",7644,"G",1768,"G",319,"G",1768,"G",319,2
162061,"R",6320,"A",,"R",7416,"G",211,"G",309,"G",211,"G",309,2
162104,"R",31443,"A",,"A",,"G",1048,"A",,"G",1048,"A",,2
162122,"R",119756,"A",,"A",,"G",3992,"A",,"G",3992,"A",,2
162168,"R",42591,"A",,"A",,"G",1420,"A",,"G",1420,"A",,2
162210,"R",29968,"A",,"R",991,"G",999,"G",41,"G",999,"G",41,2
162283,"R",80451,"A",,"R",7985,"G",2682,"G",333,"G",2682,"G",333,2
162335,"A",,"R",190772,"A",,"G",212,"A",,"G",212,"A",,1
162371,"A",,"R",77472,"A",,"G",86,"A",,"G",86,"A",,1
162557,"R",82323,"A",,"A",,"G",2744,"A",,"G",2744,"A",,2
162584,"R",128336,"A",,"R",13434,"G",4278,"G",560,"G",4278,"G",560,2
162609,"R",12825,"A",,"A",,"G",428,"A",,"R",348,"A",,2
162654,"R",38426,"A",,"R",12401,"G",1281,"G",517,"R",1320,"R",459,2
162681,"R",0,"Z",0,"A",,"G",0,"A",,"Z",0,"A",,2
162690,"R",62685,"A",,"A",,"G",2090,"A",,"G",2090,"A",,2
162706,"R",95747,"A",,"A",,"G",3192,"A",,"G",3192,"A",,2
162760,"R",23103,"A",,"R",9830,"G",770,"G",410,"G",770,"G",410,2
162779,"R",113137,"A",,"A",,"G",3771,"A",,"G",3771,"A",,2
162830,"A",,"R",144000,"A",,"G",160,"A",,"G",160,"A",,1
162928,"R",227247,"A",,"R",226451,"G",7575,"G",9435,"G",7575,"G",9435,2
162982,"A",,"R",106044,"A",,"G",118,"A",,"G",118,"A",,1
163028,"A",,"R",3056760,"A",,"G",3396,"A",,"G",3396,"A",,1
163046,"R",101613,"A",,"R",40111,"G",3387,"G",1671,"G",3387,"G",1671,2
163107,"A",,"R",58240,"A",,"G",65,"A",,"G",65,"A",,1
163204,"R",295693,"A",,"R",84346,"G",9856,"G",3514,"G",9856,"G",3514,2
163259,"R",26576,"A",,"R",41262,"G",886,"G",1719,"G",886,"G",1719,2
163268,"R",271774,"A",,"R",24660,"G",9059,"G",1028,"G",9059,"G",1028,2
163286,"R",745829,"A",,"R",128546,"G",24861,"G",5356,"G",24861,"G",5356,2
163295,"R",42028,"R",122263,"R",5032,"G",1537,"G",210,"G",1537,"G",210,3
163338,"R",92686,"A",,"R",7533,"G",3090,"G",314,"G",3090,"G",314,2
163347,"R",24906,"R",524630,"A",,"G",1413,"A",,"G",1413,"A",,3
163408,"A",,"R",99900,"A",,"G",111,"A",,"G",111,"A",,1
163426,"R",419370,"A",,"A",,"G",13979,"A",,"G",13979,"A",,2
163453,"R",169947,"A",,"R",9794,"G",5665,"G",408,"G",5665,"G",408,2
163462,"R",44396,"A",,"R",7314,"G",1480,"G",305,"G",1480,"G",305,2
163532,"R",11876,"A",,"R",3190,"G",396,"G",133,"G",396,"G",133,2
163541,"A",,"R",178200,"A",,"G",198,"A",,"G",198,"A",,1
163578,"R",34308,"A",,"R",18962,"G",1144,"G",790,"G",1144,"G",790,2
163657,"R",184094,"A",,"A",,"G",6136,"A",,"G",6136,"A",,2
163736,"R",0,"A",,"A",,"G",0,"A",,"Z",0,"A",,2
163754,"A",,"R",109358,"A",,"G",122,"A",,"G",122,"A",,1
163815,"A",,"R",89336,"A",,"G",99,"A",,"G",99,"A",,1
163842,"R",204,"A",,"R",2357,"G",7,"G",98,"G",7,"G",98,2
163851,"R",175907,"A",,"R",8791,"G",5864,"G",366,"G",5864,"G",366,2
163912,"R",59460,"A",,"A",,"G",1982,"A",,"R",1930,"A",,2
163921,"R",33680,"A",,"R",1385,"G",1123,"G",58,"G",1123,"G",58,2
163976,"R",16114,"A",,"R",2025,"G",537,"G",84,"R",481,"R",112,2
164058,"R",44096,"A",,"A",,"G",1470,"A",,"G",1470,"A",,2
164076,"R",389080,"A",,"R",44176,"G",12969,"G",1841,"G",12969,"G",1841,2
164085,"A",,"A",,"R",6242,"A",,"G",260,"A",,"G",260,-2
164100,"A",,"R",69300,"A",,"G",77,"A",,"G",77,"A",,1
164155,"R",152527,"A",,"A",,"G",5084,"A",,"G",5084,"A",,2
164173,"R",68092,"A",,"R",819,"G",2270,"G",34,"G",2270,"G",34,2
164207,"R",5056,"A",,"R",2599,"G",169,"G",108,"G",169,"G",108,2
164216,"R",42258,"A",,"R",1230,"G",1409,"G",51,"R",1358,"R",30,2
164243,"A",,"A",,"R",1051,"A",,"G",44,"A",,"R",58,-2
164270,"R",53795,"A",,"R",20311,"G",1793,"G",846,"G",1793,"G",846,2
164313,"R",55751,"A",,"A",,"G",1858,"A",,"G",1858,"A",,2
164368,"A",,"A",,"R",2232,"A",,"G",93,"A",,"G",93,-2
164447,"R",30663,"A",,"R",7170,"G",1022,"G",299,"R",1022,"R",299,2
164465,"R",55556,"A",,"A",,"G",1852,"A",,"R",1591,"A",,2
164474,"A",,"A",,"R",2565,"A",,"G",107,"A",,"G",107,-2
164492,"R",18060,"A",,"R",4143,"G",602,"G",173,"G",602,"G",173,2
164526,"R",14648,"A",,"R",984,"G",488,"G",41,"G",488,"G",41,2
164562,"R",67424,"A",,"R",5134,"G",2247,"G",214,"G",2247,"G",214,2
164571,"R",20765,"A",,"R",592,"G",692,"G",25,"G",692,"G",25,2
164580,"R",55343,"A",,"R",32439,"G",1845,"G",1352,"R",1772,"R",1512,2
164599,"R",5481,"A",,"A",,"G",183,"A",,"R",203,"A",,2
164614,"R",3071,"A",,"A",,"G",102,"A",,"R",123,"A",,2
164632,"R",32363,"A",,"R",1650,"G",1079,"G",69,"G",1079,"G",69,2
164641,"R",20535,"A",,"A",,"G",685,"A",,"R",680,"A",,2
164678,"A",,"R",133120,"A",,"G",148,"A",,"R",168,"A",,1
164720,"R",35531,"A",,"A",,"G",1184,"A",,"G",1184,"A",,2
164739,"Z",0,"R",1354950,"R",191550,"G",1506,"G",7981,"R",4056,"R",841,1
164748,"R",119040,"A",,"A",,"G",3968,"A",,"R",3591,"A",,2
