unitid,line,section,"lstudy","xefrac01",efrace01,"xefrac02",efrace02,"xefrac03",efrace03,"xefrac04",efrace04,"xefrac05",efrace05,"xefrac06",efrace06,"xefrac07",efrace07,"xefrac08",efrace08,"xefrac09",efrace09,"xefrac10",efrace10,"xefrac11",efrace11,"xefrac12",efrace12,"xefrac13",efrace13,"xefrac14",efrace14,"xefrac15",efrace15,"xefrac16",efrace16
113856,28,2,"4","G",45,"G",66,"G",702,"G",528,"G",37,"G",35,"G",1243,"G",1246,"G",7628,"G",7552,"G",1343,"G",529,"G",553,"G",366,"G",11551,"G",10322
113856,29,3,"4","G",195,"G",195,"G",768,"G",607,"G",41,"G",39,"G",1610,"G",1649,"G",9117,"G",9851,"G",1479,"G",605,"G",612,"G",431,"G",13822,"G",13377
113865,1,1,"1","P",0,"P",0,"P",20,"P",42,"P",5,"P",6,"P",47,"P",35,"P",702,"P",869,"P",25,"P",30,"P",0,"P",0,"G",799,"G",982
113865,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",0
113865,8,1,"1","P",0,"P",0,"P",20,"P",42,"P",5,"P",6,"P",47,"C",35,"P",703,"C",869,"C",25,"P",30,"P",0,"P",0,"G",800,"G",982
113865,14,1,"4","G",0,"G",0,"G",20,"G",42,"G",5,"G",6,"G",47,"G",35,"G",703,"G",869,"G",25,"G",30,"G",0,"G",0,"G",800,"G",982
113865,15,2,"1","P",0,"P",0,"P",15,"P",15,"P",1,"P",3,"P",64,"P",47,"P",557,"P",457,"P",28,"P",14,"P",0,"P",0,"G",665,"G",536
113865,17,2,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",1,"G",1,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",2
113865,22,2,"1","P",0,"P",0,"P",15,"P",15,"C",1,"P",4,"P",65,"P",48,"C",557,"P",457,"P",28,"C",14,"P",0,"P",0,"G",666,"G",538
113865,28,2,"4","G",0,"G",0,"G",15,"G",15,"G",1,"G",4,"G",65,"G",48,"G",557,"G",457,"G",28,"G",14,"G",0,"G",0,"G",666,"G",538
113865,29,3,"4","G",0,"G",0,"G",35,"G",57,"G",6,"G",10,"G",112,"G",83,"G",1260,"G",1326,"G",53,"G",44,"G",0,"G",0,"G",1466,"G",1520
113908,1,1,"1","R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",7,"R",18,"R",3,"R",25,"R",2,"R",30,"R",0,"R",0,"G",12,"G",77
113908,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0
113908,8,1,"1","R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",7,"R",18,"R",3,"R",25,"R",2,"R",30,"R",0,"R",0,"G",12,"G",77
113908,14,1,"4","G",0,"G",0,"G",0,"G",4,"G",0,"G",0,"G",7,"G",18,"G",3,"G",25,"G",2,"G",30,"G",0,"G",0,"G",12,"G",77
113908,29,3,"4","G",0,"G",0,"G",0,"G",4,"G",0,"G",0,"G",7,"G",18,"G",3,"G",25,"G",2,"G",30,"G",0,"G",0,"G",12,"G",77
113980,1,1,"1","R",1,"R",10,"R",9,"R",20,"Z",0,"Z",0,"R",17,"R",5,"R",21,"R",20,"R",10,"R",10,"R",4,"R",2,"G",62,"G",67
113980,3,1,"1","G",268,"G",285,"G",302,"G",606,"G",15,"G",20,"G",609,"G",632,"G",723,"G",1011,"G",816,"G",824,"G",266,"G",339,"G",2999,"G",3717
113980,8,1,"1","R",269,"R",295,"R",311,"R",626,"R",15,"R",20,"R",626,"R",637,"R",744,"R",1031,"R",826,"R",834,"R",270,"R",341,"G",3061,"G",3784
113980,14,1,"4","G",269,"G",295,"G",311,"G",626,"G",15,"G",20,"G",626,"G",637,"G",744,"G",1031,"G",826,"G",834,"G",270,"G",341,"G",3061,"G",3784
113980,15,2,"1","R",2,"Z",0,"R",66,"R",55,"R",1,"R",1,"R",17,"R",15,"R",73,"R",44,"R",31,"R",27,"R",15,"R",16,"G",205,"G",158
113980,17,2,"1","G",35,"G",50,"G",1092,"G",2001,"G",58,"G",36,"G",1259,"G",1403,"G",2242,"G",2565,"G",2388,"G",2180,"G",780,"G",770,"G",7854,"G",9005
113980,22,2,"1","R",37,"R",50,"R",1158,"R",2056,"R",59,"R",37,"R",1276,"R",1418,"R",2315,"R",2609,"R",2419,"R",2207,"R",795,"R",786,"G",8059,"G",9163
113980,28,2,"4","G",37,"G",50,"G",1158,"G",2056,"G",59,"G",37,"G",1276,"G",1418,"G",2315,"G",2609,"G",2419,"G",2207,"G",795,"G",786,"G",8059,"G",9163
113980,29,3,"4","G",306,"G",345,"G",1469,"G",2682,"G",74,"G",57,"G",1902,"G",2055,"G",3059,"G",3640,"G",3245,"G",3041,"G",1065,"G",1127,"G",11120,"G",12947
114062,1,1,"1","R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0,"R",0,"R",0,"G",0,"G",20
114062,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",4,"G",0,"G",0,"G",0,"G",0,"G",0,"G",4
114062,8,1,"1","R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0,"R",0,"R",0,"G",0,"G",24
114062,14,1,"4","G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",0,"G",0,"G",23,"G",0,"G",0,"G",0,"G",0,"G",0,"G",24
114062,29,3,"4","G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",0,"G",0,"G",23,"G",0,"G",0,"G",0,"G",0,"G",0,"G",24
114071,1,1,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",2,"R",0,"R",4,"R",8,"R",34,"R",0,"R",0,"G",8,"G",41
114071,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",1,"G",0,"G",0,"G",1,"G",1
114071,8,1,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",2,"R",1,"R",4,"R",8,"R",35,"R",0,"R",0,"G",9,"G",42
114071,14,1,"4","G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",0,"G",2,"G",1,"G",4,"G",8,"G",35,"G",0,"G",0,"G",9,"G",42
114071,29,3,"4","G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",0,"G",2,"G",1,"G",4,"G",8,"G",35,"G",0,"G",0,"G",9,"G",42
114080,1,1,"1","R",0,"R",0,"R",0,"R",8,"R",0,"R",0,"R",0,"R",2,"R",1,"R",24,"R",0,"R",4,"R",0,"R",0,"G",1,"G",38
114080,3,1,"1","G",0,"G",0,"G",0,"G",3,"G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",0,"G",0,"G",4
114080,8,1,"1","R",0,"R",0,"R",0,"R",11,"R",0,"R",0,"R",0,"R",2,"R",1,"R",25,"R",0,"R",4,"R",0,"R",0,"G",1,"G",42
114080,14,1,"4","G",0,"G",0,"G",0,"G",11,"G",0,"G",0,"G",0,"G",2,"G",1,"G",25,"G",0,"G",4,"G",0,"G",0,"G",1,"G",42
114080,29,3,"4","G",0,"G",0,"G",0,"G",11,"G",0,"G",0,"G",0,"G",2,"G",1,"G",25,"G",0,"G",4,"G",0,"G",0,"G",1,"G",42
114114,11,1,"3","R",3,"R",0,"R",1,"R",0,"R",0,"R",0,"R",9,"R",10,"R",0,"R",2,"R",46,"R",104,"R",9,"R",16,"G",68,"G",132
114114,14,1,"4","G",3,"G",0,"G",1,"G",0,"G",0,"G",0,"G",9,"G",10,"G",0,"G",2,"G",46,"G",104,"G",9,"G",16,"G",68,"G",132
114114,25,2,"3","R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",7,"R",8,"R",0,"R",4,"R",25,"R",75,"R",4,"R",9,"G",36,"G",98
114114,28,2,"4","G",0,"G",2,"G",0,"G",0,"G",0,"G",0,"G",7,"G",8,"G",0,"G",4,"G",25,"G",75,"G",4,"G",9,"G",36,"G",98
114114,29,3,"4","G",3,"G",2,"G",1,"G",0,"G",0,"G",0,"G",16,"G",18,"G",0,"G",6,"G",71,"G",179,"G",13,"G",25,"G",104,"G",230
114123,1,1,"1","P",0,"P",0,"P",8,"P",3,"P",0,"P",2,"P",8,"P",5,"P",7,"P",26,"P",93,"P",142,"P",0,"P",0,"G",116,"G",178
114123,3,1,"1","G",0,"G",0,"G",1,"G",0,"G",2,"G",2,"G",0,"G",2,"G",0,"G",4,"G",16,"G",42,"G",0,"G",0,"G",19,"G",50
114123,8,1,"1","P",0,"P",0,"P",9,"P",3,"P",2,"P",4,"P",8,"P",7,"P",7,"P",30,"P",109,"P",184,"P",0,"P",0,"G",135,"G",228
114123,14,1,"4","G",0,"G",0,"G",9,"G",3,"G",2,"G",4,"G",8,"G",7,"G",7,"G",30,"G",109,"G",184,"G",0,"G",0,"G",135,"G",228
114123,29,3,"4","G",0,"G",0,"G",9,"G",3,"G",2,"G",4,"G",8,"G",7,"G",7,"G",30,"G",109,"G",184,"G",0,"G",0,"G",135,"G",228
114266,1,1,"1","R",4,"R",2,"R",7,"R",7,"R",2,"R",1,"R",144,"R",167,"R",71,"R",71,"R",17,"R",41,"R",9,"R",30,"G",254,"G",319
114266,3,1,"1","G",18,"G",21,"G",32,"G",49,"G",3,"G",12,"G",538,"G",675,"G",167,"G",273,"G",114,"G",184,"G",136,"G",146,"G",1008,"G",1360
114266,8,1,"1","R",22,"R",23,"R",39,"R",56,"R",5,"R",13,"R",682,"R",842,"R",238,"R",344,"R",131,"R",225,"R",145,"R",176,"G",1262,"G",1679
114266,14,1,"4","G",22,"G",23,"G",39,"G",56,"G",5,"G",13,"G",682,"G",842,"G",238,"G",344,"G",131,"G",225,"G",145,"G",176,"G",1262,"G",1679
114266,15,2,"1","R",3,"R",1,"R",48,"R",49,"R",1,"R",6,"R",318,"R",405,"R",302,"R",350,"R",136,"R",168,"R",71,"R",66,"G",879,"G",1045
114266,17,2,"1","G",10,"G",7,"G",168,"G",178,"G",21,"G",33,"G",1262,"G",1415,"G",804,"G",886,"G",980,"G",678,"G",639,"G",458,"G",3884,"G",3655
114266,22,2,"1","R",13,"R",8,"R",216,"R",227,"R",22,"R",39,"R",1580,"R",1820,"R",1106,"R",1236,"R",1116,"R",846,"R",710,"R",524,"G",4763,"G",4700
114266,28,2,"4","G",13,"G",8,"G",216,"G",227,"G",22,"G",39,"G",1580,"G",1820,"G",1106,"G",1236,"G",1116,"G",846,"G",710,"G",524,"G",4763,"G",4700
114266,29,3,"4","G",35,"G",31,"G",255,"G",283,"G",27,"G",52,"G",2262,"G",2662,"G",1344,"G",1580,"G",1247,"G",1071,"G",855,"G",700,"G",6025,"G",6379
114345,1,1,"1","R",0,"R",0,"R",1,"R",7,"R",0,"R",1,"R",2,"R",3,"R",1,"R",6,"R",3,"R",11,"R",0,"R",0,"G",7,"G",28
114345,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0
114345,8,1,"1","R",0,"R",0,"R",1,"R",7,"R",0,"R",1,"R",2,"R",3,"R",1,"R",6,"R",3,"R",11,"R",0,"R",0,"G",7,"G",28
114345,14,1,"4","G",0,"G",0,"G",1,"G",7,"G",0,"G",1,"G",2,"G",3,"G",1,"G",6,"G",3,"G",11,"G",0,"G",0,"G",7,"G",28
114345,29,3,"4","G",0,"G",0,"G",1,"G",7,"G",0,"G",1,"G",2,"G",3,"G",1,"G",6,"G",3,"G",11,"G",0,"G",0,"G",7,"G",28
114354,1,1,"1","R",5,"R",19,"R",6,"R",28,"R",0,"R",0,"R",7,"R",67,"R",24,"R",143,"R",22,"R",226,"R",1,"R",3,"G",65,"G",486
114354,3,1,"1","G",28,"G",132,"G",6,"G",42,"G",1,"G",2,"G",32,"G",192,"G",37,"G",190,"G",27,"G",514,"G",1,"G",4,"G",132,"G",1076
114354,8,1,"1","R",33,"R",151,"R",12,"R",70,"R",1,"R",2,"R",39,"R",259,"R",61,"R",333,"R",49,"R",740,"R",2,"R",7,"G",197,"G",1562
114354,14,1,"4","G",33,"G",151,"G",12,"G",70,"G",1,"G",2,"G",39,"G",259,"G",61,"G",333,"G",49,"G",740,"G",2,"G",7,"G",197,"G",1562
114354,15,2,"1","R",2,"R",12,"R",2,"R",12,"R",1,"R",1,"R",3,"R",14,"R",3,"R",34,"R",11,"R",62,"R",0,"R",1,"G",22,"G",136
114354,17,2,"1","G",19,"G",70,"G",5,"G",35,"G",0,"G",0,"G",38,"G",132,"G",23,"G",120,"G",37,"G",248,"G",0,"G",4,"G",122,"G",609
114354,22,2,"1","R",21,"R",82,"R",7,"R",47,"R",1,"R",1,"R",41,"R",146,"R",26,"R",154,"R",48,"R",310,"R",0,"R",5,"G",144,"G",745
114354,28,2,"4","G",21,"G",82,"G",7,"G",47,"G",1,"G",1,"G",41,"G",146,"G",26,"G",154,"G",48,"G",310,"G",0,"G",5,"G",144,"G",745
114354,29,3,"4","G",54,"G",233,"G",19,"G",117,"G",2,"G",3,"G",80,"G",405,"G",87,"G",487,"G",97,"G",1050,"G",2,"G",12,"G",341,"G",2307
114372,1,1,"1","R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",3,"R",9,"R",0,"R",15,"R",0,"R",0,"G",3,"G",27
114372,3,1,"1","G",0,"G",7,"G",1,"G",7,"G",0,"G",1,"G",1,"G",2,"G",1,"G",6,"G",3,"G",30,"G",0,"G",1,"G",6,"G",54
114372,8,1,"1","R",0,"R",8,"R",1,"R",8,"R",0,"R",1,"R",1,"R",3,"R",4,"R",15,"R",3,"R",45,"R",0,"R",1,"G",9,"G",81
114372,14,1,"4","G",0,"G",8,"G",1,"G",8,"G",0,"G",1,"G",1,"G",3,"G",4,"G",15,"G",3,"G",45,"G",0,"G",1,"G",9,"G",81
114372,29,3,"4","G",0,"G",8,"G",1,"G",8,"G",0,"G",1,"G",1,"G",3,"G",4,"G",15,"G",3,"G",45,"G",0,"G",1,"G",9,"G",81
114390,1,1,"1","R",2,"R",3,"R",2,"R",14,"R",1,"R",1,"R",5,"R",24,"R",2,"R",32,"R",9,"R",89,"R",0,"R",4,"G",21,"G",167
114390,3,1,"1","G",2,"G",16,"G",0,"G",14,"G",0,"G",3,"G",1,"G",40,"G",4,"G",20,"G",8,"G",156,"G",0,"G",8,"G",15,"G",257
114390,8,1,"1","R",4,"R",19,"R",2,"R",28,"R",1,"R",4,"R",6,"R",64,"R",6,"R",52,"R",17,"R",245,"R",0,"R",12,"G",36,"G",424
114390,14,1,"4","G",4,"G",19,"G",2,"G",28,"G",1,"G",4,"G",6,"G",64,"G",6,"G",52,"G",17,"G",245,"G",0,"G",12,"G",36,"G",424
114390,15,2,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",4,"R",1,"R",17,"R",0,"R",2,"G",2,"G",27
114390,17,2,"1","G",1,"G",9,"G",2,"G",9,"G",0,"G",2,"G",6,"G",34,"G",3,"G",18,"G",8,"G",78,"G",0,"G",4,"G",20,"G",154
114390,22,2,"1","R",1,"R",9,"R",2,"R",9,"R",0,"R",2,"R",6,"R",38,"R",4,"R",22,"R",9,"R",95,"R",0,"R",6,"G",22,"G",181
114390,28,2,"4","G",1,"G",9,"G",2,"G",9,"G",0,"G",2,"G",6,"G",38,"G",4,"G",22,"G",9,"G",95,"G",0,"G",6,"G",22,"G",181
114390,29,3,"4","G",5,"G",28,"G",4,"G",37,"G",1,"G",6,"G",12,"G",102,"G",10,"G",74,"G",26,"G",340,"G",0,"G",18,"G",58,"G",605
114415,1,1,"1","R",1,"R",3,"R",0,"R",4,"R",0,"R",1,"R",3,"R",28,"R",6,"R",58,"R",8,"R",75,"R",1,"R",8,"G",19,"G",177
114415,3,1,"1","G",0,"G",5,"G",0,"G",0,"G",0,"G",0,"G",1,"G",5,"G",1,"G",5,"G",3,"G",24,"G",0,"G",4,"G",5,"G",43
114415,8,1,"1","R",1,"R",8,"R",0,"R",4,"R",0,"R",1,"R",4,"R",33,"R",7,"R",63,"R",11,"R",99,"R",1,"R",12,"G",24,"G",220
114415,14,1,"4","G",1,"G",8,"G",0,"G",4,"G",0,"G",1,"G",4,"G",33,"G",7,"G",63,"G",11,"G",99,"G",1,"G",12,"G",24,"G",220
114415,15,2,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",1,"R",6,"R",1,"R",16,"R",0,"R",4,"G",2,"G",29
114415,17,2,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",4,"G",0,"G",2,"G",1,"G",10,"G",0,"G",0,"G",1,"G",16
114415,22,2,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",1,"R",8,"R",2,"R",26,"R",0,"R",4,"G",3,"G",45
114415,28,2,"4","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",7,"G",1,"G",8,"G",2,"G",26,"G",0,"G",4,"G",3,"G",45
114415,29,3,"4","G",1,"G",8,"G",0,"G",4,"G",0,"G",1,"G",4,"G",40,"G",8,"G",71,"G",13,"G",125,"G",1,"G",16,"G",27,"G",265
114433,1,1,"1","Z",0,"Z",0,"R",6,"R",1,"R",1,"Z",0,"Z",0,"R",4,"Z",0,"R",1,"R",41,"R",30,"Z",0,"R",2,"G",48,"G",38
114433,3,1,"1","G",3,"G",5,"G",7,"G",4,"G",4,"G",8,"G",2,"G",4,"G",5,"G",11,"G",114,"G",142,"G",1,"G",2,"G",136,"G",176
114433,8,1,"1","R",3,"R",5,"R",13,"R",5,"R",5,"R",8,"R",2,"R",8,"R",5,"R",12,"R",155,"R",172,"R",1,"R",4,"G",184,"G",214
114433,14,1,"4","G",3,"G",5,"G",13,"G",5,"G",5,"G",8,"G",2,"G",8,"G",5,"G",12,"G",155,"G",172,"G",1,"G",4,"G",184,"G",214
114433,15,2,"1","Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",3,"R",1,"Z",0,"G",9,"G",3
114433,17,2,"1","G",1,"G",0,"G",3,"G",2,"G",2,"G",6,"G",3,"G",5,"G",4,"G",9,"G",130,"G",309,"G",1,"G",7,"G",144,"G",338
114433,22,2,"1","R",1,"Z",0,"R",3,"R",2,"R",2,"R",6,"R",3,"R",5,"R",4,"R",9,"R",138,"R",312,"R",2,"R",7,"G",153,"G",341
114433,28,2,"4","G",1,"G",0,"G",3,"G",2,"G",2,"G",6,"G",3,"G",5,"G",4,"G",9,"G",138,"G",312,"G",2,"G",7,"G",153,"G",341
114433,29,3,"4","G",4,"G",5,"G",16,"G",7,"G",7,"G",14,"G",5,"G",13,"G",9,"G",21,"G",293,"G",484,"G",3,"G",11,"G",337,"G",555
114460,1,1,"1","R",0,"R",0,"R",1,"R",13,"R",0,"R",0,"R",0,"R",6,"R",1,"R",15,"R",5,"R",72,"R",0,"R",0,"G",7,"G",106
114460,3,1,"1","G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",0,"G",8,"G",0,"G",0,"G",0,"G",10
114460,8,1,"1","R",0,"R",0,"R",1,"R",14,"R",0,"R",0,"R",0,"R",6,"R",1,"R",16,"R",5,"R",80,"R",0,"R",0,"G",7,"G",116
114460,14,1,"4","G",0,"G",0,"G",1,"G",14,"G",0,"G",0,"G",0,"G",6,"G",1,"G",16,"G",5,"G",80,"G",0,"G",0,"G",7,"G",116
114460,15,2,"1","R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",6,"R",0,"R",0,"G",0,"G",10
114460,17,2,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",1
114460,22,2,"1","R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",7,"R",0,"R",0,"G",0,"G",11
114460,28,2,"4","G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",0,"G",0,"G",3,"G",0,"G",7,"G",0,"G",0,"G",0,"G",11
114460,29,3,"4","G",0,"G",0,"G",1,"G",15,"G",0,"G",0,"G",0,"G",6,"G",1,"G",19,"G",5,"G",87,"G",0,"G",0,"G",7,"G",127
114549,11,1,"3","R",16,"R",17,"R",44,"R",151,"R",10,"R",31,"R",18,"R",16,"R",17,"R",38,"R",277,"R",569,"R",15,"R",18,"G",397,"G",840
114549,14,1,"4","G",16,"G",17,"G",44,"G",151,"G",10,"G",31,"G",18,"G",16,"G",17,"G",38,"G",277,"G",569,"G",15,"G",18,"G",397,"G",840
114549,29,3,"4","G",16,"G",17,"G",44,"G",151,"G",10,"G",31,"G",18,"G",16,"G",17,"G",38,"G",277,"G",569,"G",15,"G",18,"G",397,"G",840
114585,11,1,"3","Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",3,"R",1,"R",49,"R",101,"R",7,"R",10,"G",59,"G",115
114585,14,1,"4","G",0,"G",2,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",3,"G",1,"G",49,"G",101,"G",7,"G",10,"G",59,"G",115
114585,29,3,"4","G",0,"G",2,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",3,"G",1,"G",49,"G",101,"G",7,"G",10,"G",59,"G",115
114716,1,1,"1","R",55,"R",51,"R",10,"R",8,"R",1,"R",1,"R",40,"R",37,"R",26,"R",26,"R",66,"R",81,"R",33,"R",24,"G",231,"G",228
114716,3,1,"1","G",215,"G",268,"G",45,"G",46,"G",7,"G",10,"G",312,"G",371,"G",223,"G",257,"G",484,"G",618,"G",318,"G",356,"G",1604,"G",1926
114716,8,1,"1","R",270,"R",319,"R",55,"R",54,"R",8,"R",11,"R",352,"R",408,"R",249,"R",283,"R",550,"R",699,"R",351,"R",380,"G",1835,"G",2154
114716,14,1,"4","G",270,"G",319,"G",55,"G",54,"G",8,"G",11,"G",352,"G",408,"G",249,"G",283,"G",550,"G",699,"G",351,"G",380,"G",1835,"G",2154
114716,15,2,"1","R",3,"R",2,"R",10,"R",4,"R",4,"R",2,"R",28,"R",15,"R",40,"R",32,"R",81,"R",34,"R",46,"R",20,"G",212,"G",109
114716,17,2,"1","G",44,"G",65,"G",139,"G",102,"G",30,"G",31,"G",857,"G",1190,"G",458,"G",440,"G",1916,"G",2523,"G",997,"G",1091,"G",4441,"G",5442
114716,22,2,"1","R",47,"R",67,"R",149,"R",106,"R",34,"R",33,"R",885,"R",1205,"R",498,"R",472,"R",1997,"R",2557,"R",1043,"R",1111,"G",4653,"G",5551
114716,28,2,"4","G",47,"G",67,"G",149,"G",106,"G",34,"G",33,"G",885,"G",1205,"G",498,"G",472,"G",1997,"G",2557,"G",1043,"G",1111,"G",4653,"G",5551
114716,29,3,"4","G",317,"G",386,"G",204,"G",160,"G",42,"G",44,"G",1237,"G",1613,"G",747,"G",755,"G",2547,"G",3256,"G",1394,"G",1491,"G",6488,"G",7705
114734,9,1,"2","R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",4,"Z",0,"R",4,"R",2,"R",1,"Z",0,"G",16,"G",2
114734,11,1,"3","R",3,"R",5,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"R",7,"R",1,"R",2,"R",9,"R",16,"Z",0,"Z",0,"G",19,"G",30
114734,14,1,"4","G",7,"G",5,"G",1,"G",0,"G",0,"G",0,"G",8,"G",7,"G",5,"G",2,"G",13,"G",18,"G",1,"G",0,"G",35,"G",32
114734,23,2,"2","R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"G",1,"G",1
114734,25,2,"3","R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",5,"R",12,"R",1,"Z",0,"G",11,"G",14
114734,28,2,"4","G",2,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",4,"G",2,"G",5,"G",13,"G",1,"G",0,"G",12,"G",15
114734,29,3,"4","G",9,"G",5,"G",1,"G",0,"G",0,"G",0,"G",8,"G",7,"G",9,"G",4,"G",18,"G",31,"G",2,"G",0,"G",47,"G",47
114761,1,1,"1","R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",1,"R",1,"R",28,"R",0,"R",0,"G",1,"G",33
114761,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0
114761,8,1,"1","R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",1,"R",1,"R",28,"R",0,"R",0,"G",1,"G",33
114761,14,1,"4","G",0,"G",0,"G",0,"G",2,"G",0,"G",2,"G",0,"G",0,"G",0,"G",1,"G",1,"G",28,"G",0,"G",0,"G",1,"G",33
114761,29,3,"4","G",0,"G",0,"G",0,"G",2,"G",0,"G",2,"G",0,"G",0,"G",0,"G",1,"G",1,"G",28,"G",0,"G",0,"G",1,"G",33
114789,1,1,"1","Z",0,"Z",0,"R",66,"R",76,"Z",0,"Z",0,"R",98,"R",115,"R",254,"R",303,"R",185,"R",187,"R",49,"R",58,"G",652,"G",739
114789,3,1,"1","G",19,"G",18,"G",148,"G",254,"G",13,"G",26,"G",275,"G",331,"G",824,"G",1091,"G",657,"G",831,"G",252,"G",260,"G",2188,"G",2811
114789,8,1,"1","R",19,"R",18,"R",214,"R",330,"R",13,"R",26,"R",373,"R",446,"R",1078,"R",1394,"R",842,"R",1018,"R",301,"R",318,"G",2840,"G",3550
114789,14,1,"4","G",19,"G",18,"G",214,"G",330,"G",13,"G",26,"G",373,"G",446,"G",1078,"G",1394,"G",842,"G",1018,"G",301,"G",318,"G",2840,"G",3550
114789,15,2,"1","Z",0,"Z",0,"R",63,"R",56,"R",1,"R",3,"R",77,"R",58,"R",260,"R",267,"R",149,"R",172,"R",79,"R",46,"G",629,"G",602
114789,17,2,"1","G",12,"G",9,"G",345,"G",503,"G",46,"G",53,"G",437,"G",417,"G",1987,"G",2150,"G",2098,"G",2097,"G",937,"G",639,"G",5862,"G",5868
114789,22,2,"1","R",12,"R",9,"R",408,"R",559,"R",47,"R",56,"R",514,"R",475,"R",2247,"R",2417,"R",2247,"R",2269,"R",1016,"R",685,"G",6491,"G",6470
114789,28,2,"4","G",12,"G",9,"G",408,"G",559,"G",47,"G",56,"G",514,"G",475,"G",2247,"G",2417,"G",2247,"G",2269,"G",1016,"G",685,"G",6491,"G",6470
114789,29,3,"4","G",31,"G",27,"G",622,"G",889,"G",60,"G",82,"G",887,"G",921,"G",3325,"G",3811,"G",3089,"G",3287,"G",1317,"G",1003,"G",9331,"G",10020
114813,1,1,"1","R",1,"R",5,"R",2,"Z",0,"R",1,"R",1,"R",2,"R",2,"R",9,"R",20,"R",36,"R",66,"R",3,"R",11,"G",54,"G",105
114813,3,1,"1","G",8,"G",19,"G",6,"G",10,"G",1,"G",6,"G",6,"G",20,"G",35,"G",87,"G",135,"G",271,"G",10,"G",14,"G",201,"G",427
