UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,ACTTYPE 
156286,"R",65824,"A",,"R",15632,"G",2194,"G",651,"G",2194,"G",651,2
156295,"R",57222,"A",,"A",,"G",1907,"A",,"R",1594,"A",,2
156310,"A",,"R",698400,"A",,"G",776,"A",,"G",776,"A",,1
156338,"R",40250,"A",,"A",,"G",1342,"A",,"G",1342,"A",,2
156356,"R",12362,"A",,"R",542,"G",412,"G",23,"G",412,"G",23,2
156365,"R",52920,"A",,"R",9150,"G",1764,"G",381,"G",1764,"G",381,2
156392,"R",218902,"A",,"A",,"G",7297,"A",,"G",7297,"A",,2
156408,"R",35648,"A",,"A",,"G",1188,"A",,"G",1188,"A",,2
156417,"R",4411,"A",,"A",,"G",147,"A",,"G",147,"A",,2
156426,"A",,"R",34800,"A",,"G",39,"A",,"G",39,"A",,1
156444,"A",,"R",15025,"A",,"G",17,"A",,"G",17,"A",,1
156471,"R",12965,"R",606920,"A",,"G",1107,"A",,"G",1107,"A",,3
156541,"R",44463,"A",,"R",10639,"G",1482,"G",443,"G",1482,"G",443,2
156611,"A",,"R",21470,"A",,"G",24,"A",,"G",24,"A",,1
156620,"R",361137,"A",,"R",36253,"G",12038,"G",1511,"G",12038,"G",1511,2
156648,"R",90436,"A",,"A",,"G",3015,"A",,"G",3015,"A",,2
156675,"A",,"R",32091,"A",,"G",36,"A",,"G",36,"A",,1
156727,"A",,"A",,"R",23920,"A",,"G",664,"A",,"G",664,2
156745,"R",38565,"A",,"R",8284,"G",1286,"G",345,"G",1286,"G",345,2
156754,"A",,"R",114000,"A",,"G",127,"A",,"G",127,"A",,1
156790,"R",57716,"A",,"A",,"G",1924,"A",,"G",1924,"A",,2
156842,"A",,"R",117369,"A",,"G",130,"A",,"G",130,"A",,1
156851,"R",36618,"A",,"A",,"G",1221,"A",,"G",1221,"A",,2
156860,"R",55136,"A",,"A",,"G",1838,"A",,"G",1838,"A",,2
156903,"R",4464,"A",,"A",,"G",149,"A",,"G",149,"A",,2
156921,"R",244173,"A",,"A",,"G",8139,"A",,"G",8139,"A",,2
156949,"A",,"R",21600,"A",,"G",24,"A",,"G",24,"A",,1
156967,"A",,"R",193200,"A",,"G",215,"A",,"G",215,"A",,1
157021,"R",81396,"A",,"A",,"G",1809,"A",,"R",2126,"A",,2
157030,"R",1663,"A",,"A",,"G",55,"A",,"R",56,"A",,2
157058,"R",62791,"A",,"R",3263,"G",2093,"G",136,"G",2093,"G",136,2
157076,"R",26919,"A",,"A",,"G",897,"A",,"G",897,"A",,2
157085,"R",523997,"A",,"R",81841,"G",17467,"G",3410,"G",17467,"G",3410,2
157100,"R",17211,"A",,"R",168,"G",574,"G",7,"G",574,"G",7,2
157146,"A",,"R",48124,"A",,"G",53,"A",,"G",53,"A",,1
157207,"A",,"A",,"R",1929,"A",,"G",80,"A",,"R",107,2
157216,"R",43209,"A",,"R",9412,"G",1440,"G",392,"G",1440,"G",392,2
157234,"R",1832,"A",,"R",137,"G",61,"G",6,"G",61,"G",6,2
157270,"R",31986,"A",,"A",,"G",711,"A",,"G",711,"A",,2
157289,"R",394451,"A",,"R",68949,"G",13148,"G",2873,"G",13148,"G",2873,2
157298,"A",,"A",,"R",1263,"A",,"G",53,"A",,"R",116,2
157304,"R",63865,"A",,"A",,"G",2129,"A",,"G",2129,"A",,2
157331,"R",71894,"A",,"A",,"G",2396,"A",,"G",2396,"A",,2
157359,"R",39169,"A",,"A",,"G",1306,"A",,"G",1306,"A",,2
157377,"R",34051,"A",,"A",,"G",1135,"A",,"G",1135,"A",,2
157386,"R",190998,"A",,"R",22047,"G",6367,"G",919,"G",6367,"G",919,2
157395,"A",,"R",58800,"A",,"G",65,"A",,"G",65,"A",,1
157401,"R",234661,"A",,"R",23664,"G",7822,"G",986,"G",7822,"G",986,2
157438,"R",46765,"A",,"A",,"G",1559,"A",,"G",1559,"A",,2
157447,"R",321357,"A",,"R",21427,"G",10712,"G",893,"G",10712,"G",893,2
157456,"A",,"R",29700,"A",,"G",33,"A",,"G",33,"A",,1
157465,"R",11580,"R",29612,"A",,"G",290,"A",,"G",290,"A",,3
157483,"R",93691,"A",,"A",,"G",3123,"A",,"G",3123,"A",,2
157508,"A",,"R",20000,"A",,"G",22,"A",,"G",22,"A",,1
157535,"R",22368,"A",,"R",7392,"G",746,"G",308,"G",746,"G",308,2
157553,"R",78019,"A",,"A",,"G",2601,"A",,"G",2601,"A",,2
157599,"R",30352,"A",,"A",,"G",674,"A",,"G",674,"A",,2
157614,"A",,"R",158038,"A",,"G",176,"A",,"G",176,"A",,1
157632,"R",15286,"A",,"A",,"G",510,"A",,"G",510,"A",,2
157650,"A",,"R",168492,"A",,"G",187,"A",,"G",187,"A",,1
157669,"A",,"R",107313,"A",,"G",119,"A",,"G",119,"A",,1
157678,"A",,"R",156315,"A",,"G",174,"A",,"G",174,"A",,1
157696,"R",21343,"A",,"A",,"G",474,"A",,"G",474,"A",,2
157711,"R",116078,"A",,"A",,"G",3869,"A",,"G",3869,"A",,2
157739,"R",62386,"A",,"A",,"G",2080,"A",,"G",2080,"A",,2
157748,"R",13033,"A",,"R",10552,"G",434,"G",440,"G",434,"G",440,2
157757,"R",24865,"A",,"R",15871,"G",829,"G",661,"G",829,"G",661,2
157766,"R",95805,"A",,"A",,"G",2129,"A",,"G",2129,"A",,2
157793,"R",96340,"A",,"R",7432,"G",2141,"G",206,"G",2141,"G",206,2
157809,"R",36480,"A",,"R",2766,"G",1216,"G",115,"R",1281,"R",100,2
157818,"R",40950,"A",,"A",,"G",1365,"A",,"R",1165,"A",,2
157827,"A",,"R",33000,"A",,"G",37,"A",,"G",37,"A",,1
157863,"R",18805,"A",,"R",16780,"G",627,"G",699,"G",627,"G",699,2
157951,"R",438064,"A",,"R",39738,"G",14602,"G",1656,"G",14602,"G",1656,2
158088,"R",13841,"A",,"A",,"G",461,"A",,"G",461,"A",,2
158158,"A",,"R",164080,"A",,"G",182,"A",,"G",182,"A",,1
158219,"R",7389,"A",,"A",,"G",246,"A",,"G",246,"A",,2
158237,"R",9113,"A",,"A",,"G",304,"A",,"G",304,"A",,2
158246,"A",,"R",487440,"A",,"G",542,"A",,"G",542,"A",,1
158282,"A",,"R",45600,"A",,"G",51,"A",,"G",51,"A",,1
158307,"R",6163,"A",,"A",,"G",205,"A",,"G",205,"A",,2
158325,"R",2344,"A",,"A",,"G",78,"A",,"G",78,"A",,2
158334,"A",,"R",38700,"A",,"G",43,"A",,"G",43,"A",,1
158343,"R",3960,"A",,"A",,"G",132,"A",,"G",132,"A",,2
158352,"R",26099,"A",,"A",,"G",870,"A",,"G",870,"A",,2
158431,"R",107884,"A",,"A",,"G",3596,"A",,"G",3596,"A",,2
158440,"A",,"R",79328,"A",,"G",88,"A",,"G",88,"A",,1
158477,"R",25695,"A",,"R",972,"G",857,"G",41,"G",857,"G",41,2
158538,"A",,"R",66000,"A",,"G",73,"A",,"G",73,"A",,1
158583,"R",5172,"A",,"A",,"G",172,"A",,"G",172,"A",,2
158617,"R",100050,"R",384170,"A",,"G",3762,"A",,"G",3762,"A",,3
158644,"A",,"R",45975,"A",,"G",51,"A",,"G",51,"A",,1
158662,"R",280472,"A",,"A",,"G",9349,"A",,"G",9349,"A",,2
158723,"R",18000,"A",,"A",,"G",400,"A",,"G",400,"A",,2
158769,"R",16879,"A",,"A",,"G",563,"A",,"G",563,"A",,2
158778,"A",,"R",33457,"A",,"G",37,"A",,"G",37,"A",,1
158787,"A",,"R",72812,"A",,"G",81,"A",,"G",81,"A",,1
158802,"R",28025,"A",,"A",,"G",934,"A",,"G",934,"A",,2
158884,"R",26968,"A",,"A",,"G",899,"A",,"G",899,"A",,2
158893,"R",6455,"A",,"A",,"G",215,"A",,"G",215,"A",,2
158936,"R",9147,"A",,"A",,"G",305,"A",,"G",305,"A",,2
158945,"R",27438,"A",,"A",,"G",915,"A",,"G",915,"A",,2
159009,"R",141963,"A",,"R",7940,"G",4732,"G",331,"G",4732,"G",331,2
159018,"R",9844,"A",,"A",,"G",328,"A",,"G",328,"A",,2
159027,"A",,"R",78388,"A",,"G",87,"A",,"G",87,"A",,1
159045,"R",7901,"A",,"A",,"G",263,"A",,"G",263,"A",,2
159090,"R",5426,"A",,"A",,"G",181,"A",,"G",181,"A",,2
159197,"A",,"R",396000,"A",,"G",440,"A",,"G",440,"A",,1
159249,"R",4787,"A",,"A",,"G",160,"A",,"G",160,"A",,2
159258,"R",11812,"A",,"A",,"G",394,"A",,"G",394,"A",,2
159267,"R",9518,"A",,"A",,"G",317,"A",,"G",317,"A",,2
159328,"A",,"R",188664,"A",,"G",210,"A",,"G",210,"A",,1
159373,"R",19199,"A",,"R",16830,"G",640,"G",701,"G",640,"G",701,2
159382,"R",56783,"A",,"A",,"G",1893,"A",,"G",1893,"A",,2
159391,"R",681452,"A",,"R",87445,"G",22715,"G",3644,"G",22715,"G",3644,2
159407,"R",60195,"A",,"A",,"G",2007,"A",,"G",2007,"A",,2
159416,"R",86034,"A",,"R",6086,"G",2868,"G",254,"G",2868,"G",254,2
159443,"R",25161,"A",,"A",,"G",839,"A",,"G",839,"A",,2
159513,"A",,"R",95400,"A",,"G",106,"A",,"G",106,"A",,1
159522,"A",,"R",82800,"A",,"G",92,"A",,"G",92,"A",,1
159531,"A",,"R",116400,"A",,"G",129,"A",,"G",129,"A",,1
159568,"R",28025,"A",,"A",,"G",934,"A",,"G",934,"A",,2
159601,"A",,"R",49200,"A",,"G",55,"A",,"R",61,"A",,1
159647,"R",234537,"A",,"R",28360,"G",5212,"G",788,"R",7818,"R",1182,2
159656,"R",79579,"A",,"R",13249,"G",2653,"G",552,"G",2653,"G",552,2
159692,"R",5838,"A",,"A",,"G",195,"A",,"G",195,"A",,2
159717,"R",201600,"A",,"R",15265,"G",6720,"G",636,"G",6720,"G",636,2
159823,"R",5852,"A",,"A",,"G",195,"A",,"G",195,"A",,2
159939,"R",226325,"A",,"R",43339,"G",7544,"G",1806,"G",7544,"G",1806,2
159948,"R",15758,"A",,"R",23797,"G",525,"G",992,"G",525,"G",992,2
159966,"R",174158,"A",,"R",9675,"G",5805,"G",403,"G",5805,"G",403,2
159984,"R",2546,"A",,"A",,"G",85,"A",,"G",85,"A",,2
159993,"R",206786,"A",,"R",17186,"G",6893,"G",716,"G",6893,"G",716,2
160001,"R",5340,"A",,"A",,"G",178,"A",,"G",178,"A",,2
160010,"R",21495,"A",,"A",,"G",717,"A",,"G",717,"A",,2
160029,"A",,"A",,"R",2650,"A",,"G",110,"A",,"G",110,2
160038,"R",219862,"A",,"R",16661,"G",7329,"G",694,"G",7329,"G",694,2
160047,"R",8655,"A",,"A",,"G",289,"A",,"G",289,"A",,2
160065,"R",25835,"A",,"R",2720,"G",861,"G",113,"G",861,"G",113,2
160074,"R",40866,"A",,"R",4927,"G",1362,"G",205,"R",1692,"R",196,2
160117,"A",,"R",52800,"A",,"G",59,"A",,"R",54,"A",,1
160126,"A",,"R",19200,"A",,"G",21,"A",,"R",16,"A",,1
160135,"A",,"R",27600,"A",,"G",31,"A",,"R",27,"A",,1
160199,"A",,"R",109200,"A",,"G",121,"A",,"G",121,"A",,1
160214,"R",3574,"A",,"A",,"G",119,"A",,"G",119,"A",,2
160311,"R",17261,"A",,"A",,"G",575,"A",,"G",575,"A",,2
160320,"A",,"R",93600,"A",,"G",104,"A",,"G",104,"A",,1
160348,"A",,"R",23436,"A",,"G",26,"A",,"G",26,"A",,1
160366,"R",3734,"A",,"A",,"G",124,"A",,"G",124,"A",,2
160384,"R",3438,"A",,"A",,"G",115,"A",,"G",115,"A",,2
160409,"R",2931,"A",,"A",,"G",98,"A",,"R",105,"A",,2
160427,"R",25058,"A",,"A",,"G",835,"A",,"G",835,"A",,2
160445,"A",,"R",103950,"A",,"G",116,"A",,"G",116,"A",,1
160472,"A",,"R",69600,"A",,"G",77,"A",,"G",77,"A",,1
160481,"R",25831,"R",56808,"A",,"G",924,"A",,"G",924,"A",,3
160524,"R",14931,"A",,"A",,"G",498,"A",,"G",498,"A",,2
160560,"R",5795,"A",,"A",,"G",193,"A",,"G",193,"A",,2
160579,"R",42709,"A",,"A",,"G",1424,"A",,"G",1424,"A",,2
160597,"A",,"R",192950,"A",,"G",214,"A",,"G",214,"A",,1
160612,"R",365538,"A",,"R",20201,"G",12185,"G",842,"G",12185,"G",842,2
160621,"R",211147,"A",,"R",26051,"G",7038,"G",1085,"G",7038,"G",1085,2
160630,"R",57674,"A",,"R",10767,"G",1922,"G",449,"G",1922,"G",449,2
160649,"R",55120,"A",,"A",,"G",1837,"A",,"R",1837,"A",,2
160658,"R",406994,"A",,"R",24355,"G",13566,"G",1015,"G",13566,"G",1015,2
160667,"R",20058,"A",,"A",,"G",669,"A",,"G",669,"A",,2
160676,"R",15299,"A",,"A",,"G",510,"A",,"G",510,"A",,2
160685,"R",10430,"A",,"A",,"G",348,"A",,"G",348,"A",,2
160694,"R",11377,"A",,"A",,"G",379,"A",,"G",379,"A",,2
160719,"R",10122,"A",,"A",,"G",337,"A",,"G",337,"A",,2
160755,"R",181407,"A",,"R",87866,"G",6047,"G",3661,"G",6047,"G",3661,2
160816,"R",5068,"A",,"A",,"G",169,"A",,"G",169,"A",,2
160843,"R",7324,"A",,"A",,"G",244,"A",,"G",244,"A",,2
160870,"R",1383,"A",,"A",,"G",46,"A",,"G",46,"A",,2
160904,"R",69888,"A",,"R",24387,"G",2330,"G",1016,"G",2330,"G",1016,2
160913,"R",11584,"R",93472,"A",,"G",490,"A",,"G",490,"A",,3
160940,"R",66378,"A",,"A",,"G",2213,"A",,"G",2213,"A",,2
160959,"R",9413,"A",,"R",500,"G",314,"G",21,"G",314,"G",21,2
160968,"R",175,"A",,"R",1588,"G",6,"G",66,"R",6,"R",53,2
160977,"R",14247,"A",,"A",,"G",475,"A",,"R",1654,"A",,2
160995,"R",12398,"A",,"A",,"G",413,"A",,"G",413,"A",,2
161004,"R",41553,"A",,"A",,"G",1385,"A",,"R",1706,"A",,2
161022,"R",2496,"A",,"A",,"G",83,"A",,"G",83,"A",,2
161059,"R",871,"A",,"A",,"G",29,"A",,"R",26,"A",,2
161077,"R",42619,"A",,"A",,"G",1421,"A",,"G",1421,"A",,2
161086,"R",61379,"A",,"A",,"G",2046,"A",,"G",2046,"A",,2
161138,"R",41101,"A",,"A",,"G",1370,"A",,"G",1370,"A",,2
161165,"R",55808,"A",,"R",5709,"G",1860,"G",238,"G",1860,"G",238,2
161192,"R",35190,"A",,"A",,"G",1173,"A",,"G",1173,"A",,2
161208,"A",,"R",117564,"A",,"G",131,"A",,"R",80,"A",,1
161217,"R",85022,"A",,"R",184,"G",2834,"G",8,"G",2834,"G",8,2
161226,"R",61569,"A",,"A",,"G",2052,"A",,"G",2052,"A",,2
161235,"R",29611,"A",,"A",,"G",987,"A",,"G",987,"A",,2
161244,"R",19827,"A",,"A",,"G",661,"A",,"G",661,"A",,2
161253,"R",251465,"A",,"R",27042,"G",8382,"G",1127,"G",8382,"G",1127,2
161299,"R",26920,"A",,"R",490,"G",897,"G",20,"G",897,"G",20,2
161341,"R",35155,"A",,"A",,"G",1172,"A",,"R",1320,"A",,2
161378,"R",560,"A",,"A",,"G",19,"A",,"R",16,"A",,2
161457,"R",62501,"A",,"R",23607,"G",2083,"G",984,"G",2083,"G",984,2
161484,"R",20635,"A",,"A",,"G",688,"A",,"G",688,"A",,2
161493,"A",,"R",329779,"A",,"G",366,"A",,"G",366,"A",,1
161509,"R",9291,"A",,"R",1502,"G",310,"G",63,"R",317,"R",36,2
161518,"R",41735,"A",,"R",8174,"G",1391,"G",341,"R",1280,"R",352,2
161527,"A",,"R",139289,"A",,"G",155,"A",,"G",155,"A",,1
161545,"R",100288,"A",,"A",,"G",3343,"A",,"G",3343,"A",,2
161554,"R",174364,"A",,"R",38752,"G",5812,"G",1615,"G",5812,"G",1615,2
161563,"R",20243,"A",,"R",2664,"G",675,"G",111,"G",675,"G",111,2
161572,"R",16084,"A",,"A",,"G",536,"A",,"R",577,"A",,2
161581,"R",10497,"A",,"A",,"G",350,"A",,"G",350,"A",,2
161615,"A",,"R",46093,"A",,"G",51,"A",,"G",51,"A",,1
161651,"A",,"R",50000,"A",,"G",56,"A",,"G",56,"A",,1
161688,"R",72312,"A",,"A",,"G",2410,"A",,"G",2410,"A",,2
161767,"R",271460,"A",,"A",,"G",9049,"A",,"G",9049,"A",,2
161776,"R",105921,"A",,"A",,"G",3531,"A",,"G",3531,"A",,2
161800,"A",,"R",88200,"A",,"G",98,"A",,"G",98,"A",,1
161837,"R",940,"A",,"R",770,"G",31,"G",32,"R",31,"R",43,2
161855,"A",,"R",154800,"A",,"G",172,"A",,"G",172,"A",,1
161864,"R",140171,"A",,"A",,"G",4672,"A",,"G",4672,"A",,2
161873,"R",50428,"A",,"R",25573,"G",1681,"G",1066,"G",1681,"G",1066,2
161882,"R",17493,"A",,"R",234,"G",583,"G",10,"R",583,"R",20,2
162007,"R",116722,"A",,"R",15529,"G",3891,"G",647,"G",3891,"G",647,2
162061,"R",7251,"A",,"R",6125,"G",242,"G",255,"G",242,"G",255,2
162104,"R",36028,"A",,"A",,"G",1201,"A",,"G",1201,"A",,2
162122,"R",131482,"A",,"A",,"G",4383,"A",,"G",4383,"A",,2
162168,"R",45274,"A",,"A",,"G",1509,"A",,"G",1509,"A",,2
162210,"R",27903,"A",,"R",1475,"G",930,"G",61,"G",930,"G",61,2
162283,"R",82490,"A",,"R",9145,"G",2750,"G",381,"G",2750,"G",381,2
162335,"A",,"R",58220,"A",,"G",65,"A",,"G",65,"A",,1
162371,"A",,"R",541820,"A",,"G",602,"A",,"G",602,"A",,1
162557,"R",100417,"A",,"A",,"G",3347,"A",,"G",3347,"A",,2
162584,"R",124045,"A",,"R",11236,"G",4135,"G",468,"G",4135,"G",468,2
162609,"R",17948,"A",,"A",,"G",598,"A",,"G",598,"A",,2
162654,"R",43942,"A",,"R",11596,"G",1465,"G",483,"G",1465,"G",483,2
162681,"R",41924,"A",,"A",,"G",932,"A",,"G",932,"A",,2
162690,"R",72308,"A",,"A",,"G",2410,"A",,"G",2410,"A",,2
162706,"R",96137,"A",,"A",,"G",3205,"A",,"G",3205,"A",,2
162760,"R",39046,"A",,"R",11526,"G",1302,"G",480,"G",1302,"G",480,2
162779,"R",140464,"A",,"A",,"G",4682,"A",,"G",4682,"A",,2
162830,"A",,"R",46532,"A",,"G",52,"A",,"G",52,"A",,1
162928,"R",178541,"A",,"R",297881,"G",5951,"G",12412,"G",5951,"G",12412,2
162982,"A",,"R",246425,"A",,"G",274,"A",,"G",274,"A",,1
163028,"A",,"R",974537,"A",,"G",1083,"A",,"G",1083,"A",,1
163046,"R",106881,"A",,"R",38834,"G",3563,"G",1618,"R",3621,"R",1589,2
163107,"A",,"R",52800,"A",,"G",59,"A",,"G",59,"A",,1
163204,"R",354318,"A",,"R",125393,"G",11811,"G",5225,"R",11811,"R",5244,2
163259,"R",20994,"A",,"R",59079,"G",700,"G",2462,"G",700,"G",2462,2
163268,"R",270375,"A",,"R",27193,"G",9013,"G",1133,"G",9013,"G",1133,2
163286,"R",770947,"A",,"R",143932,"G",25698,"G",5997,"R",25698,"R",6626,2
163295,"R",52539,"A",,"R",5767,"G",1751,"G",240,"R",1751,"R",192,2
163338,"R",99639,"A",,"R",7236,"G",3321,"G",302,"G",3321,"G",302,2
163347,"A",,"R",800241,"A",,"G",889,"A",,"R",867,"A",,1
163408,"A",,"R",90000,"A",,"G",100,"A",,"G",100,"A",,1
163426,"R",473006,"A",,"A",,"G",15767,"A",,"G",15767,"A",,2
163453,"R",168570,"A",,"R",13744,"G",5619,"G",573,"G",5619,"G",573,2
163462,"R",49438,"A",,"R",9766,"G",1648,"G",407,"G",1648,"R",543,2
163532,"R",12928,"A",,"R",4108,"G",431,"G",171,"G",431,"G",171,2
163541,"A",,"R",144900,"A",,"G",161,"A",,"G",161,"A",,1
163578,"R",31985,"A",,"R",22461,"G",1066,"G",936,"G",1066,"G",936,2
163657,"R",209576,"A",,"A",,"G",6986,"A",,"G",6986,"A",,2
163736,"R",138116,"A",,"A",,"G",4604,"A",,"G",4604,"A",,2
163754,"A",,"R",124356,"A",,"G",138,"A",,"G",138,"A",,1
163815,"A",,"R",93600,"A",,"G",104,"A",,"G",104,"A",,1
163842,"R",155,"A",,"R",1947,"G",5,"G",81,"G",5,"G",81,2
163851,"R",206715,"A",,"R",9729,"G",6891,"G",405,"G",6891,"G",405,2
163912,"R",61052,"A",,"R",1093,"G",2035,"G",46,"R",1993,"R",33,2
163921,"R",40365,"A",,"R",1724,"G",1346,"G",72,"G",1346,"G",72,2
163976,"R",16486,"A",,"R",1743,"G",550,"G",73,"R",484,"R",97,2
164058,"R",113887,"A",,"A",,"G",3796,"A",,"G",3796,"A",,2
164076,"R",458583,"A",,"R",49591,"G",15286,"G",2066,"G",15286,"G",2066,2
164085,"A",,"A",,"R",8461,"A",,"G",353,"A",,"G",353,2
164100,"A",,"R",42120,"A",,"G",47,"A",,"G",47,"A",,1
164155,"R",153825,"A",,"A",,"G",5128,"A",,"G",5128,"A",,2
164173,"R",85289,"A",,"R",4154,"G",2843,"G",173,"G",2843,"G",173,2
164207,"R",4928,"A",,"R",4578,"G",164,"G",191,"R",205,"R",254,2
164216,"R",37342,"A",,"R",924,"G",1245,"G",39,"G",1245,"G",39,2
164243,"A",,"A",,"R",2266,"A",,"G",94,"A",,"G",94,2
164270,"R",56065,"A",,"R",24964,"G",1869,"G",1040,"G",1869,"G",1040,2
164313,"R",62116,"A",,"A",,"G",2071,"A",,"G",2071,"A",,2
164447,"R",41768,"A",,"R",19311,"G",1392,"G",805,"G",1392,"G",805,2
164465,"R",54588,"A",,"A",,"G",1820,"A",,"G",1820,"A",,2
164474,"A",,"A",,"R",1011,"A",,"G",42,"A",,"G",42,2
164492,"R",25168,"A",,"R",5314,"G",839,"G",221,"G",839,"G",221,2
164562,"R",68017,"A",,"R",8297,"G",2267,"G",346,"G",2267,"R",461,2
164571,"R",13602,"A",,"R",255,"G",453,"G",11,"G",453,"G",11,2
164580,"R",56617,"A",,"R",32126,"G",1887,"G",1339,"G",1887,"G",1339,2
164599,"R",1877,"A",,"A",,"G",63,"A",,"G",63,"A",,2
164614,"R",3115,"A",,"A",,"G",104,"A",,"G",104,"A",,2
164632,"R",33337,"A",,"R",6192,"G",1111,"G",258,"G",1111,"G",258,2
164641,"R",19279,"A",,"A",,"G",643,"A",,"G",643,"A",,2
164678,"R",3500,"A",,"A",,"G",117,"A",,"G",117,"A",,2
164720,"R",47180,"A",,"A",,"G",1573,"A",,"G",1573,"A",,2
164739,"R",118645,"A",,"R",16083,"G",3955,"G",670,"G",3955,"G",670,2
164748,"R",128320,"A",,"A",,"G",4277,"A",,"G",4277,"A",,2
164775,"R",40914,"A",,"A",,"G",1364,"A",,"G",1364,"A",,2
164845,"A",,"R",246537,"A",,"G",274,"A",,"G",274,"A",,1
164872,"R",16287,"A",,"R",14181,"G",543,"G",591,"R",574,"R",507,2
164915,"A",,"A",,"R",2100,"A",,"G",88,"A",,"G",88,2
164924,"R",290108,"A",,"R",65008,"G",9670,"G",2709,"G",9670,"G",2709,2
164933,"R",14580,"A",,"R",3840,"G",486,"G",160,"G",486,"G",160,2
164988,"R",616989,"A",,"R",193485,"G",20566,"G",8062,"G",20566,"G",8062,2
165015,"R",108233,"A",,"R",54856,"G",3608,"G",2286,"G",3608,"G",2286,2
165024,"R",221118,"A",,"R",24018,"G",7371,"G",1001,"G",7371,"G",1001,2
165033,"R",136638,"A",,"A",,"G",4555,"A",,"G",4555,"A",,2
165060,"R",5924,"A",,"A",,"G",197,"A",,"G",197,"A",,2
165112,"R",166146,"A",,"A",,"G",5538,"A",,"G",5538,"A",,2
165149,"R",900,"A",,"A",,"G",30,"A",,"G",30,"A",,2
165167,"R",9877,"A",,"R",47500,"G",329,"G",1979,"G",329,"G",1979,2
165194,"R",76604,"A",,"A",,"G",2553,"A",,"G",2553,"A",,2
165255,"A",,"R",195300,"A",,"G",217,"A",,"G",217,"A",,1
165264,"R",9894,"A",,"A",,"G",330,"A",,"G",330,"A",,2
165334,"R",71895,"A",,"R",23197,"G",2397,"G",967,"G",2397,"G",967,2
165495,"A",,"A",,"R",456,"A",,"G",19,"A",,"G",19,2
165529,"R",77116,"A",,"R",5171,"G",2571,"G",215,"G",2571,"G",215,2
165556,"R",35676,"A",,"A",,"G",1189,"A",,"G",1189,"A",,2
165574,"R",29763,"A",,"A",,"G",992,"A",,"G",992,"A",,2
165608,"A",,"R",83503,"A",,"G",93,"A",,"G",93,"A",,1
165635,"A",,"R",207480,"A",,"G",231,"A",,"G",231,"A",,1
165644,"R",20115,"A",,"R",2387,"G",671,"G",99,"G",671,"G",99,2
165662,"R",107379,"A",,"R",17910,"G",3579,"G",746,"R",3356,"G",746,2
165671,"R",63810,"A",,"R",2830,"G",2127,"G",118,"G",2127,"G",118,2
165680,"A",,"R",99612,"A",,"G",111,"A",,"G",111,"A",,1
165699,"R",64365,"A",,"R",27716,"G",2146,"G",1155,"R",2011,"R",1027,2
165705,"A",,"A",,"R",1494,"A",,"G",62,"A",,"G",62,2
165750,"A",,"R",88253,"A",,"G",98,"A",,"G",98,"A",,1
165802,"R",33086,"A",,"A",,"G",1103,"A",,"G",1103,"A",,2
165820,"R",101547,"A",,"R",42942,"G",3385,"G",1789,"G",3385,"G",1789,2
165866,"R",109180,"A",,"R",34160,"G",3639,"G",1423,"G",3639,"G",1423,2
165884,"R",14519,"A",,"A",,"G",484,"A",,"G",484,"A",,2
165936,"R",47058,"A",,"R",2341,"G",1569,"G",98,"R",1510,"R",49,2
165945,"A",,"A",,"R",35813,"A",,"G",1492,"A",,"G",1492,2
165981,"R",40312,"A",,"A",,"G",1344,"A",,"G",1344,"A",,2
166009,"A",,"R",206100,"A",,"G",229,"A",,"G",229,"A",,1
166018,"R",41895,"A",,"A",,"G",1397,"A",,"G",1397,"A",,2
166027,"R",282806,"A",,"R",263012,"G",9427,"G",10959,"R",10011,"R",14232,2
166045,"R",102,"A",,"R",2286,"G",3,"G",95,"G",3,"G",95,2
166054,"R",1944,"A",,"R",2790,"G",65,"G",116,"R",68,"R",119,2
166063,"A",,"R",38664,"A",,"G",43,"A",,"G",43,"A",,1
166124,"R",90451,"A",,"A",,"G",3015,"A",,"G",3015,"A",,2
166133,"R",134212,"A",,"A",,"G",4474,"A",,"G",4474,"A",,2
166276,"R",20817,"A",,"A",,"G",463,"A",,"G",463,"A",,2
166294,"A",,"R",45961,"A",,"G",51,"A",,"G",51,"A",,1
166319,"A",,"R",31107,"A",,"G",35,"A",,"G",35,"A",,1
166328,"A",,"R",72000,"A",,"G",80,"A",,"G",80,"A",,1
166391,"R",39414,"A",,"R",1261,"G",1314,"G",53,"G",1314,"G",53,2
166407,"R",8140,"A",,"A",,"G",271,"A",,"G",271,"A",,2
166452,"R",41004,"A",,"R",91123,"G",1367,"G",3797,"G",1367,"G",3797,2
166489,"R",1244,"A",,"R",2397,"G",41,"G",100,"R",48,"R",150,2
166498,"A",,"R",114270,"A",,"G",127,"A",,"G",127,"A",,1
166513,"R",216393,"A",,"R",34793,"G",7213,"G",1450,"G",7213,"G",1450,2
166586,"A",,"R",40235,"A",,"G",45,"A",,"G",45,"A",,1
166595,"A",,"R",56752,"A",,"G",63,"A",,"G",63,"A",,1
166601,"R",7133,"A",,"A",,"G",238,"A",,"G",238,"A",,2
166629,"R",599722,"A",,"R",84345,"G",19991,"G",3514,"R",19991,"R",4686,2
