UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,XFTEDPP,FTEDPP,ACTTYPE 
420404,"R",19108,"A",,"A",,"G",425,"A",,"G",425,"A",,"A",,2
420431,"R",42242,"A",,"A",,"G",1408,"A",,"G",1408,"A",,"A",,2
420440,"R",27808,"A",,"A",,"G",927,"A",,"G",927,"A",,"A",,2
420459,"A",,"R",265479,"A",,"G",295,"A",,"G",295,"A",,"A",,1
420468,"A",,"R",445683,"A",,"G",495,"A",,"G",495,"A",,"A",,1
420495,"R",16142,"A",,"A",,"G",538,"A",,"G",538,"A",,"A",,2
420501,"R",18434,"A",,"A",,"G",614,"A",,"G",614,"A",,"A",,2
420538,"R",35379,"A",,"A",,"G",1179,"A",,"G",1179,"A",,"A",,2
420556,"R",36228,"A",,"A",,"G",805,"A",,"G",805,"A",,"A",,2
420574,"R",90661,"A",,"R",6939,"G",3022,"G",289,"G",3022,"G",289,"A",,2
420608,"A",,"R",180846,"A",,"G",201,"A",,"G",201,"A",,"A",,1
420705,"A",,"A",,"R",1632,"A",,"G",68,"A",,"G",68,"A",,-2
420723,"A",,"R",255128,"A",,"G",283,"A",,"G",283,"A",,"A",,1
420866,"R",3876,"A",,"R",3745,"G",129,"G",156,"G",129,"G",156,"R",142,2
420981,"A",,"R",380677,"A",,"G",423,"A",,"G",423,"A",,"A",,1
421009,"R",11052,"A",,"R",1653,"G",368,"G",69,"G",368,"G",69,"A",,2
421018,"R",27646,"A",,"R",3962,"G",922,"G",165,"G",922,"G",165,"A",,2
421513,"R",12427,"A",,"A",,"G",276,"A",,"G",276,"A",,"A",,2
421540,"A",,"R",142324,"A",,"G",158,"A",,"G",158,"A",,"A",,1
421559,"A",,"R",117424,"A",,"G",130,"A",,"G",130,"A",,"A",,1
421586,"R",1372,"R",28476,"A",,"G",77,"A",,"G",77,"A",,"A",,3
421610,"A",,"R",50400,"A",,"G",56,"A",,"G",56,"A",,"A",,1
421665,"A",,"R",12478,"A",,"G",14,"A",,"G",14,"A",,"A",,1
421708,"R",35641,"A",,"A",,"G",1188,"A",,"G",1188,"A",,"A",,2
421717,"A",,"R",25955,"A",,"G",29,"A",,"G",29,"A",,"A",,1
421771,"A",,"R",69070,"A",,"G",77,"A",,"G",77,"A",,"A",,1
421832,"R",32899,"A",,"A",,"G",731,"A",,"G",731,"A",,"A",,2
421841,"R",8190,"A",,"A",,"G",273,"A",,"G",273,"A",,"A",,2
421878,"R",2440,"A",,"A",,"G",81,"A",,"G",81,"A",,"A",,2
421896,"A",,"R",458100,"A",,"G",509,"A",,"G",509,"A",,"A",,1
422020,"A",,"R",140876,"A",,"G",157,"A",,"G",157,"A",,"A",,1
422190,"A",,"R",81791,"A",,"G",91,"A",,"G",91,"A",,"A",,1
422695,"R",544,"R",310000,"A",,"G",363,"A",,"G",363,"A",,"A",,3
422835,"R",17700,"A",,"A",,"G",590,"A",,"G",590,"A",,"A",,2
423120,"R",30000,"A",,"A",,"G",1000,"A",,"G",1000,"A",,"A",,2
423397,"A",,"R",60100,"A",,"G",67,"A",,"G",67,"A",,"A",,1
423582,"A",,"R",131040,"A",,"G",146,"A",,"G",146,"A",,"A",,1
423643,"A",,"A",,"R",39615,"A",,"G",1100,"A",,"G",1100,"R",2232,-2
423652,"R",14153,"R",83699,"A",,"G",408,"A",,"G",408,"A",,"A",,3
423980,"R",88027,"A",,"A",,"G",2934,"A",,"G",2934,"A",,"A",,2
425250,"R",3770,"A",,"A",,"G",126,"A",,"R",130,"A",,"A",,2
425870,"A",,"R",11518,"A",,"G",13,"A",,"G",13,"A",,"A",,1
425889,"A",,"R",263039,"A",,"G",292,"A",,"G",292,"A",,"A",,1
425986,"R",6179,"A",,"A",,"G",206,"A",,"G",206,"A",,"A",,2
426314,"R",197964,"A",,"R",63478,"G",6599,"G",2645,"G",6599,"G",2645,"A",,2
427025,"R",65117,"R",126820,"A",,"G",2311,"A",,"G",2311,"A",,"A",,3
427308,"A",,"R",225957,"A",,"G",251,"A",,"G",251,"A",,"A",,1
427335,"A",,"R",27480,"A",,"G",31,"A",,"G",31,"A",,"A",,1
427663,"R",14524,"A",,"A",,"G",323,"A",,"G",323,"A",,"A",,2
427894,"A",,"R",117536,"A",,"G",131,"A",,"G",131,"A",,"A",,1
427919,"A",,"R",115654,"A",,"G",129,"A",,"G",129,"A",,"A",,1
427973,"A",,"R",404040,"A",,"G",449,"A",,"G",449,"A",,"A",,1
427982,"R",8360,"A",,"A",,"G",279,"A",,"G",279,"A",,"A",,2
427991,"A",,"R",554721,"A",,"G",616,"A",,"G",616,"A",,"A",,1
428000,"R",8604,"A",,"A",,"G",191,"A",,"G",191,"A",,"A",,2
428019,"A",,"R",207216,"A",,"G",230,"A",,"G",230,"A",,"A",,1
428055,"R",12965,"A",,"A",,"G",432,"A",,"G",432,"A",,"A",,2
428073,"A",,"R",40500,"A",,"G",45,"A",,"G",45,"A",,"A",,1
428125,"A",,"R",111747,"A",,"G",124,"A",,"G",124,"A",,"A",,1
428143,"A",,"R",311400,"A",,"G",346,"A",,"G",346,"A",,"A",,1
428170,"R",41338,"A",,"A",,"G",1378,"A",,"G",1378,"A",,"A",,2
428259,"R",9109,"A",,"R",1347,"G",304,"G",56,"G",304,"G",56,"A",,2
428268,"R",2298,"A",,"R",4940,"G",77,"G",206,"G",77,"G",206,"R",103,2
428286,"R",56059,"A",,"A",,"G",1246,"A",,"G",1246,"A",,"A",,2
428295,"A",,"R",94386,"A",,"G",105,"A",,"G",105,"A",,"A",,1
428329,"R",6660,"A",,"A",,"G",148,"A",,"G",148,"A",,"A",,2
428338,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",70,-2
428392,"R",42265,"A",,"A",,"G",939,"A",,"R",1062,"A",,"A",,2
428444,"R",51614,"A",,"A",,"G",1147,"A",,"G",1147,"A",,"A",,2
429012,"A",,"R",57500,"A",,"G",64,"A",,"G",64,"A",,"A",,1
429085,"A",,"A",,"R",3404,"A",,"G",142,"A",,"G",142,"A",,-2
429094,"A",,"A",,"R",8773,"A",,"G",244,"A",,"R",181,"A",,-2
429100,"A",,"R",63200,"A",,"G",70,"A",,"G",70,"A",,"A",,1
429128,"R",7653,"A",,"A",,"G",255,"A",,"G",255,"A",,"A",,2
429599,"R",24312,"A",,"A",,"G",540,"A",,"G",540,"A",,"A",,2
430050,"R",11370,"A",,"A",,"G",379,"A",,"G",379,"A",,"A",,2
430087,"R",33853,"A",,"R",6173,"G",752,"G",171,"G",752,"G",171,"A",,2
430096,"R",21429,"A",,"A",,"G",714,"A",,"G",714,"A",,"A",,2
430148,"R",39284,"A",,"A",,"G",873,"A",,"G",873,"A",,"A",,2
430157,"R",7915,"A",,"A",,"G",264,"A",,"G",264,"A",,"A",,2
430166,"R",5231,"A",,"A",,"G",174,"A",,"G",174,"A",,"A",,2
430175,"R",27928,"A",,"A",,"G",931,"A",,"G",931,"A",,"A",,2
430184,"R",91778,"A",,"R",25479,"G",2040,"G",708,"G",2040,"G",708,"A",,2
430218,"A",,"R",122885,"A",,"G",137,"A",,"G",137,"A",,"A",,1
430227,"A",,"R",134202,"A",,"G",149,"A",,"G",149,"A",,"A",,1
430245,"A",,"R",940500,"A",,"G",1045,"A",,"G",1045,"A",,"A",,1
430254,"A",,"R",108910,"A",,"G",121,"A",,"G",121,"A",,"A",,1
430263,"R",18261,"A",,"A",,"G",406,"A",,"G",406,"A",,"A",,2
430306,"A",,"R",22582,"A",,"G",25,"A",,"G",25,"A",,"A",,1
430342,"A",,"R",141294,"A",,"G",157,"A",,"G",157,"A",,"A",,1
430351,"R",10288,"A",,"A",,"G",229,"A",,"G",229,"A",,"A",,2
430360,"R",10712,"A",,"A",,"G",238,"A",,"G",238,"A",,"A",,2
430379,"R",19435,"A",,"A",,"G",432,"A",,"G",432,"A",,"A",,2
430388,"R",18044,"A",,"A",,"G",401,"A",,"G",401,"A",,"A",,2
430403,"A",,"R",84600,"A",,"G",94,"A",,"G",94,"A",,"A",,1
430421,"R",13878,"A",,"A",,"G",463,"A",,"G",463,"A",,"A",,2
430485,"R",4873,"A",,"A",,"G",162,"A",,"R",112,"A",,"A",,2
430564,"A",,"R",32036,"A",,"G",36,"A",,"G",36,"A",,"A",,1
430582,"A",,"R",251046,"A",,"G",279,"A",,"G",279,"A",,"A",,1
430591,"A",,"A",,"R",13810,"A",,"G",384,"A",,"G",384,"A",,-2
430643,"A",,"R",1848,"A",,"G",2,"A",,"G",2,"A",,"A",,1
430670,"R",506,"A",,"R",1013,"G",17,"G",42,"G",17,"R",40,"R",221,2
430704,"R",337,"A",,"R",4822,"G",11,"G",201,"G",11,"G",201,"A",,2
430795,"A",,"R",184929,"A",,"G",205,"A",,"G",205,"A",,"A",,1
430810,"R",15165,"A",,"R",185,"G",506,"G",8,"G",506,"G",8,"A",,2
430847,"A",,"R",43200,"A",,"G",48,"A",,"G",48,"A",,"A",,1
430883,"A",,"R",41525,"A",,"G",46,"A",,"G",46,"A",,"A",,1
430908,"A",,"R",65972,"A",,"G",73,"A",,"G",73,"A",,"A",,1
430935,"R",20626,"A",,"A",,"G",688,"A",,"G",688,"A",,"A",,2
430971,"A",,"R",100324,"A",,"G",111,"A",,"G",111,"A",,"A",,1
430980,"R",9072,"A",,"A",,"G",302,"A",,"G",302,"A",,"A",,2
430999,"A",,"R",148300,"A",,"G",165,"A",,"G",165,"A",,"A",,1
431017,"A",,"R",100800,"A",,"G",112,"A",,"G",112,"A",,"A",,1
431026,"R",61074,"A",,"A",,"G",2036,"A",,"G",2036,"A",,"A",,2
431071,"A",,"R",64386,"A",,"G",72,"A",,"G",72,"A",,"A",,1
431099,"A",,"R",88433,"A",,"G",98,"A",,"G",98,"A",,"A",,1
431105,"A",,"R",159000,"A",,"G",177,"A",,"G",177,"A",,"A",,1
431123,"R",9215,"A",,"A",,"G",307,"A",,"G",307,"A",,"A",,2
431141,"R",74501,"A",,"A",,"G",2483,"A",,"G",2483,"A",,"A",,2
431169,"A",,"R",102588,"A",,"G",114,"A",,"G",114,"A",,"A",,1
431187,"A",,"R",45600,"A",,"G",51,"A",,"G",51,"A",,"A",,1
431196,"A",,"R",216000,"A",,"G",240,"A",,"G",240,"A",,"A",,1
431202,"A",,"R",33186,"A",,"G",37,"A",,"G",37,"A",,"A",,1
431266,"A",,"R",50713,"A",,"G",56,"A",,"G",56,"A",,"A",,1
431275,"A",,"R",79200,"A",,"G",88,"A",,"G",88,"A",,"A",,1
431284,"A",,"R",47734,"A",,"G",53,"A",,"G",53,"A",,"A",,1
431309,"R",11310,"A",,"A",,"G",377,"A",,"G",377,"A",,"A",,2
431558,"A",,"R",285442,"A",,"G",317,"A",,"G",317,"A",,"A",,1
431594,"A",,"A",,"R",580,"A",,"G",24,"A",,"G",24,"A",,-2
431600,"R",3297,"A",,"A",,"G",110,"A",,"G",110,"A",,"A",,2
431637,"A",,"R",730448,"A",,"G",812,"A",,"G",812,"A",,"A",,1
431691,"A",,"R",36000,"A",,"G",40,"A",,"G",40,"A",,"A",,1
431707,"A",,"R",45360,"A",,"G",50,"A",,"G",50,"A",,"A",,1
431716,"A",,"R",354590,"A",,"G",394,"A",,"G",394,"A",,"A",,1
431770,"A",,"R",32730,"A",,"G",36,"A",,"G",36,"A",,"A",,1
431877,"A",,"R",33300,"A",,"G",37,"A",,"G",37,"A",,"A",,1
431886,"R",32009,"A",,"A",,"G",1067,"A",,"G",1067,"A",,"A",,2
431929,"R",11613,"A",,"A",,"G",387,"A",,"G",387,"A",,"A",,2
431956,"R",852,"A",,"A",,"G",28,"A",,"G",28,"A",,"A",,2
431965,"A",,"R",122000,"A",,"G",136,"A",,"G",136,"A",,"A",,1
431983,"R",2925,"A",,"A",,"G",98,"A",,"G",98,"A",,"A",,2
432074,"A",,"R",152317,"A",,"G",169,"A",,"G",169,"A",,"A",,1
432117,"A",,"R",120160,"A",,"G",134,"A",,"G",134,"A",,"A",,1
432223,"R",17888,"A",,"R",1452,"G",596,"G",61,"G",596,"G",61,"A",,2
432232,"R",22715,"A",,"R",2814,"G",757,"G",117,"G",757,"G",117,"A",,2
432241,"R",20710,"A",,"R",1136,"G",690,"G",47,"G",690,"G",47,"A",,2
432269,"A",,"R",96450,"A",,"G",107,"A",,"G",107,"A",,"A",,1
432302,"R",13279,"A",,"A",,"G",443,"A",,"G",443,"A",,"A",,2
432348,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",263,-2
432357,"A",,"A",,"R",3526,"A",,"G",147,"A",,"G",147,"A",,-2
432384,"R",17254,"A",,"A",,"G",575,"A",,"G",575,"A",,"A",,2
432524,"R",7023,"A",,"A",,"G",234,"A",,"G",234,"A",,"A",,2
432533,"R",84432,"A",,"A",,"G",1876,"A",,"G",1876,"A",,"A",,2
433004,"R",12365,"A",,"R",232,"G",275,"G",6,"G",275,"G",6,"A",,2
433013,"R",11177,"R",254610,"A",,"G",655,"A",,"G",655,"A",,"A",,3
433040,"A",,"R",30600,"A",,"G",34,"A",,"G",34,"A",,"A",,1
433068,"A",,"R",297012,"A",,"G",330,"A",,"G",330,"A",,"A",,1
433101,"A",,"R",476072,"A",,"G",529,"A",,"G",529,"A",,"A",,1
433138,"A",,"R",192966,"A",,"G",214,"A",,"G",214,"A",,"A",,1
433165,"R",234,"A",,"A",,"G",8,"A",,"G",8,"A",,"A",,2
433174,"R",7203,"A",,"A",,"G",240,"A",,"G",240,"A",,"A",,2
433217,"A",,"A",,"R",216,"A",,"G",9,"A",,"G",9,"A",,-2
433387,"R",737293,"A",,"R",165716,"G",24576,"G",6905,"G",24576,"G",6905,"A",,2
433420,"R",14344,"A",,"R",208,"G",319,"G",6,"G",319,"G",6,"A",,2
433466,"R",596,"R",536509,"A",,"G",616,"A",,"G",616,"A",,"A",,3
433536,"R",10542,"A",,"A",,"G",351,"A",,"G",351,"A",,"A",,2
433563,"R",11705,"A",,"A",,"G",260,"A",,"G",260,"A",,"A",,2
433660,"R",311512,"A",,"R",18743,"G",10384,"G",781,"G",10384,"G",781,"R",125,2
433970,"R",9621,"A",,"A",,"G",321,"A",,"G",321,"A",,"A",,2
434016,"R",2849,"A",,"A",,"G",95,"A",,"G",95,"A",,"A",,2
434034,"R",9169,"A",,"A",,"G",306,"A",,"G",306,"A",,"A",,2
434052,"R",31754,"A",,"A",,"G",706,"A",,"G",706,"A",,"A",,2
434061,"R",75584,"A",,"A",,"G",2519,"A",,"G",2519,"A",,"A",,2
434122,"A",,"R",7040,"A",,"G",8,"A",,"G",8,"A",,"A",,1
434140,"A",,"R",1347627,"A",,"G",1497,"A",,"G",1497,"A",,"A",,1
434159,"A",,"R",176101,"A",,"G",196,"A",,"G",196,"A",,"A",,1
434274,"A",,"R",143400,"A",,"G",159,"A",,"G",159,"A",,"A",,1
434283,"A",,"R",67500,"A",,"G",75,"A",,"G",75,"A",,"A",,1
434308,"A",,"R",736600,"A",,"G",818,"A",,"G",818,"A",,"A",,1
434317,"R",51452,"A",,"A",,"G",1715,"A",,"G",1715,"A",,"A",,2
434344,"A",,"R",64556,"A",,"G",72,"A",,"G",72,"A",,"A",,1
434362,"A",,"R",39600,"A",,"G",44,"A",,"G",44,"A",,"A",,1
434380,"A",,"R",81000,"A",,"G",90,"A",,"G",90,"A",,"A",,1
434414,"R",34051,"A",,"A",,"G",1135,"A",,"G",1135,"A",,"A",,2
434432,"R",2208,"R",1000,"A",,"G",50,"A",,"G",50,"A",,"A",,3
434441,"A",,"A",,"R",8167,"A",,"G",340,"A",,"G",340,"A",,-2
434469,"R",2664,"A",,"A",,"G",89,"A",,"G",89,"A",,"A",,2
434496,"A",,"R",49649,"A",,"G",55,"A",,"G",55,"A",,"A",,1
434502,"A",,"R",146669,"A",,"G",163,"A",,"G",163,"A",,"A",,1
434520,"R",28461,"A",,"A",,"G",949,"A",,"G",949,"A",,"A",,2
434539,"R",14484,"A",,"A",,"G",322,"A",,"G",322,"A",,"A",,2
434548,"R",17106,"A",,"A",,"G",380,"A",,"G",380,"A",,"A",,2
434557,"R",15621,"A",,"A",,"G",347,"A",,"G",347,"A",,"A",,2
434566,"R",12229,"A",,"A",,"G",272,"A",,"G",272,"A",,"A",,2
434575,"R",13555,"A",,"A",,"G",301,"A",,"G",301,"A",,"A",,2
434584,"R",4430,"A",,"A",,"G",148,"A",,"G",148,"A",,"A",,2
434672,"R",456507,"A",,"A",,"G",15217,"A",,"G",15217,"A",,"A",,2
434690,"R",9328,"A",,"A",,"G",311,"A",,"G",311,"A",,"A",,2
434715,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1510,-2
434751,"R",1000,"A",,"A",,"G",33,"A",,"G",33,"A",,"A",,2
434812,"R",5456,"A",,"A",,"G",182,"A",,"G",182,"A",,"A",,2
434821,"R",45050,"A",,"A",,"G",1001,"A",,"G",1001,"A",,"A",,2
434830,"R",204,"R",339235,"A",,"G",384,"A",,"G",384,"A",,"A",,3
434900,"R",34123,"A",,"A",,"G",1137,"A",,"G",1137,"A",,"A",,2
434937,"R",1350,"A",,"A",,"G",45,"A",,"G",45,"A",,"A",,2
434946,"R",30608,"A",,"R",6352,"G",1020,"G",265,"G",1020,"G",265,"A",,2
434955,"R",25046,"A",,"R",3427,"G",835,"G",143,"G",835,"G",143,"A",,2
434964,"R",17551,"A",,"R",2635,"G",585,"G",110,"G",585,"G",110,"A",,2
434973,"R",13768,"A",,"R",1371,"G",459,"G",57,"G",459,"G",57,"A",,2
434982,"R",11595,"A",,"R",819,"G",387,"G",34,"G",387,"G",34,"A",,2
434991,"R",10766,"A",,"R",885,"G",359,"G",37,"G",359,"G",37,"A",,2
435000,"R",1782,"A",,"R",8025,"G",59,"G",334,"G",59,"G",334,"R",600,2
436003,"A",,"R",122892,"A",,"G",137,"A",,"G",137,"A",,"A",,1
436012,"A",,"R",810000,"A",,"G",900,"A",,"G",900,"A",,"A",,1
436021,"A",,"A",,"R",1047,"A",,"G",44,"A",,"G",44,"A",,-2
436030,"A",,"R",38700,"A",,"G",43,"A",,"G",43,"A",,"A",,1
436067,"A",,"R",84600,"A",,"G",94,"A",,"G",94,"A",,"A",,1
436094,"R",4890,"A",,"R",6474,"G",163,"G",270,"G",163,"G",270,"R",176,2
436100,"A",,"R",36900,"A",,"G",41,"A",,"G",41,"A",,"A",,1
436182,"R",5781,"R",106330,"A",,"G",311,"A",,"G",311,"A",,"A",,3
436191,"R",35078,"A",,"A",,"G",1169,"A",,"G",1169,"A",,"A",,2
436225,"R",21780,"A",,"A",,"G",726,"A",,"G",726,"A",,"A",,2
436261,"A",,"A",,"R",7820,"A",,"G",326,"A",,"G",326,"A",,-2
436270,"A",,"R",181922,"A",,"G",202,"A",,"G",202,"A",,"A",,1
436304,"R",50769,"A",,"A",,"G",1692,"A",,"G",1692,"A",,"A",,2
436377,"A",,"A",,"R",432,"A",,"G",18,"A",,"G",18,"A",,-2
436429,"R",95660,"A",,"A",,"G",3189,"A",,"G",3189,"A",,"A",,2
436438,"R",6340,"A",,"R",6661,"G",211,"G",278,"G",211,"G",278,"R",112,2
436465,"R",12152,"A",,"A",,"G",405,"A",,"G",405,"A",,"A",,2
436483,"R",19626,"A",,"A",,"G",436,"A",,"G",436,"A",,"A",,2
436553,"R",10530,"A",,"A",,"G",351,"A",,"G",351,"A",,"A",,2
436599,"R",1640,"A",,"A",,"G",55,"A",,"G",55,"A",,"A",,2
436614,"R",1330,"A",,"R",262,"G",44,"G",11,"G",44,"G",11,"A",,2
436632,"R",15414,"A",,"A",,"G",514,"A",,"G",514,"A",,"A",,2
436641,"R",9150,"A",,"A",,"G",305,"A",,"G",305,"A",,"A",,2
436650,"A",,"R",390336,"A",,"G",434,"A",,"G",434,"A",,"A",,1
436702,"R",17927,"A",,"A",,"G",598,"A",,"G",598,"A",,"A",,2
436775,"A",,"R",258623,"A",,"G",287,"A",,"G",287,"A",,"A",,1
436818,"R",67514,"A",,"A",,"G",2250,"A",,"G",2250,"A",,"A",,2
436827,"R",19712,"A",,"A",,"G",657,"A",,"G",657,"A",,"A",,2
436836,"R",34194,"A",,"A",,"G",1140,"A",,"G",1140,"A",,"A",,2
437042,"R",23742,"A",,"A",,"G",528,"A",,"G",528,"A",,"A",,2
437051,"R",26960,"A",,"A",,"G",599,"A",,"G",599,"A",,"A",,2
437060,"R",13311,"A",,"A",,"G",444,"A",,"G",444,"A",,"A",,2
437097,"R",34617,"A",,"R",12606,"G",1154,"G",525,"G",1154,"G",525,"A",,2
437103,"R",172334,"A",,"A",,"G",5744,"A",,"G",5744,"A",,"A",,2
437219,"R",24453,"A",,"A",,"G",543,"A",,"G",543,"A",,"A",,2
437237,"A",,"R",80280,"A",,"G",89,"A",,"G",89,"A",,"A",,1
437316,"R",12306,"A",,"A",,"G",410,"A",,"G",410,"A",,"A",,2
437325,"R",11219,"A",,"R",1093,"G",374,"G",46,"G",374,"G",46,"A",,2
437501,"A",,"R",63645,"A",,"G",71,"A",,"R",119,"A",,"A",,1
437529,"A",,"R",269960,"A",,"G",300,"A",,"G",300,"A",,"A",,1
437556,"R",11593,"A",,"A",,"G",386,"A",,"G",386,"A",,"A",,2
437608,"A",,"R",230940,"A",,"G",257,"A",,"G",257,"A",,"A",,1
437635,"A",,"R",230400,"A",,"G",256,"A",,"G",256,"A",,"A",,1
437653,"R",4637,"A",,"A",,"G",155,"A",,"G",155,"A",,"A",,2
437662,"A",,"R",2358592,"A",,"G",2621,"A",,"G",2621,"A",,"A",,1
437705,"A",,"R",2400,"A",,"G",3,"A",,"G",3,"A",,"A",,1
437723,"A",,"R",331559,"A",,"G",368,"A",,"G",368,"A",,"A",,1
437732,"R",41922,"A",,"A",,"G",1397,"A",,"G",1397,"A",,"A",,2
437750,"R",5850,"A",,"A",,"G",195,"A",,"G",195,"A",,"A",,2
437769,"R",6959,"R",3075,"A",,"G",235,"A",,"G",235,"A",,"A",,3
437778,"A",,"R",410350,"A",,"G",456,"A",,"G",456,"A",,"A",,1
437848,"R",55775,"A",,"A",,"G",1239,"A",,"G",1239,"A",,"A",,2
437857,"A",,"R",129880,"A",,"G",144,"A",,"G",144,"A",,"A",,1
437884,"R",2048,"A",,"A",,"G",68,"A",,"G",68,"A",,"A",,2
437927,"R",12711,"A",,"A",,"G",424,"A",,"G",424,"A",,"A",,2
437936,"R",23958,"A",,"A",,"G",799,"A",,"G",799,"A",,"A",,2
438151,"R",181980,"A",,"R",7900,"G",6066,"G",329,"G",6066,"G",329,"A",,2
438179,"R",11623,"A",,"A",,"G",387,"A",,"G",387,"A",,"A",,2
438197,"R",17157,"A",,"A",,"G",572,"A",,"G",572,"A",,"A",,2
438212,"R",145680,"R",157080,"A",,"G",3412,"A",,"G",3412,"A",,"A",,3
438258,"R",11003,"A",,"A",,"G",367,"A",,"G",367,"A",,"A",,2
438267,"A",,"R",300565,"A",,"G",334,"A",,"G",334,"A",,"A",,1
438285,"A",,"R",396550,"A",,"G",441,"A",,"G",441,"A",,"A",,1
438294,"A",,"R",188950,"A",,"G",210,"A",,"G",210,"A",,"A",,1
438337,"A",,"R",354600,"A",,"G",394,"A",,"G",394,"A",,"A",,1
438382,"R",14336,"A",,"R",2818,"G",478,"G",117,"G",478,"G",117,"A",,2
438416,"R",11876,"A",,"R",765,"G",396,"G",32,"G",396,"G",32,"A",,2
438498,"R",90085,"A",,"R",20441,"G",2002,"G",568,"G",2002,"G",568,"A",,2
438504,"R",124752,"A",,"A",,"G",4158,"A",,"G",4158,"A",,"A",,2
438586,"R",53503,"A",,"R",3360,"G",1189,"G",93,"G",1189,"G",93,"A",,2
438601,"R",18070,"A",,"R",2572,"G",402,"G",71,"G",402,"G",71,"A",,2
438610,"R",16025,"A",,"R",627,"G",534,"G",26,"G",534,"G",26,"A",,2
438629,"R",2142,"A",,"R",120,"G",71,"G",5,"G",71,"G",5,"A",,2
438647,"R",33953,"A",,"A",,"G",1132,"A",,"G",1132,"A",,"A",,2
438656,"R",18198,"A",,"A",,"G",607,"A",,"G",607,"A",,"A",,2
438674,"A",,"R",102319,"A",,"G",114,"A",,"G",114,"A",,"A",,1
438708,"R",14328,"A",,"A",,"G",478,"A",,"G",478,"A",,"A",,2
438735,"A",,"R",249600,"A",,"G",277,"A",,"G",277,"A",,"A",,1
438805,"R",21326,"A",,"A",,"G",711,"A",,"G",711,"A",,"A",,2
438869,"R",12017,"A",,"A",,"G",401,"A",,"R",474,"A",,"A",,2
438902,"R",23964,"A",,"R",1210,"G",799,"G",50,"G",799,"G",50,"A",,2
438984,"R",3462,"A",,"A",,"G",115,"A",,"G",115,"A",,"A",,2
439020,"R",1440,"A",,"R",3790,"G",32,"G",105,"G",32,"G",105,"A",,2
439039,"A",,"R",229643,"A",,"G",255,"A",,"G",255,"A",,"A",,1
439057,"R",2913,"A",,"R",4217,"G",97,"G",176,"G",97,"G",176,"R",6,2
439118,"R",14363,"A",,"A",,"G",479,"A",,"G",479,"A",,"A",,2
439127,"R",16444,"A",,"A",,"G",548,"A",,"G",548,"A",,"A",,2
439136,"R",17288,"A",,"A",,"G",384,"A",,"G",384,"A",,"A",,2
439145,"R",113800,"A",,"A",,"G",2529,"A",,"G",2529,"A",,"A",,2
439190,"R",100721,"A",,"A",,"G",2238,"A",,"G",2238,"A",,"A",,2
439279,"R",14009,"A",,"R",600,"G",467,"G",25,"G",467,"G",25,"A",,2
439288,"R",72940,"A",,"A",,"G",1621,"A",,"G",1621,"A",,"A",,2
439297,"R",8812,"A",,"R",982,"G",294,"G",41,"G",294,"G",41,"A",,2
439303,"R",3240,"A",,"A",,"G",72,"A",,"G",72,"A",,"A",,2
439312,"R",2925,"A",,"A",,"G",65,"A",,"G",65,"A",,"A",,2
439367,"A",,"R",226280,"A",,"G",251,"A",,"G",251,"A",,"A",,1
439394,"A",,"A",,"R",3552,"A",,"G",148,"A",,"G",148,"A",,-2
439400,"A",,"R",44142,"A",,"G",49,"A",,"G",49,"A",,"A",,1
439437,"A",,"R",219461,"A",,"G",244,"A",,"G",244,"A",,"A",,1
439446,"R",4500,"A",,"R",6540,"G",150,"G",273,"G",150,"G",273,"A",,2
439455,"R",15850,"R",15500,"A",,"G",546,"A",,"G",546,"A",,"A",,3
439473,"A",,"R",279900,"A",,"G",311,"A",,"G",311,"A",,"A",,1
439482,"R",792,"R",439047,"A",,"G",505,"A",,"G",505,"A",,"A",,3
439491,"A",,"R",435972,"A",,"G",484,"A",,"G",484,"A",,"A",,1
439507,"A",,"R",210988,"A",,"G",234,"A",,"G",234,"A",,"A",,1
439525,"R",17855,"A",,"A",,"G",595,"A",,"G",595,"A",,"A",,2
439570,"R",22614,"A",,"A",,"G",754,"A",,"G",754,"A",,"A",,2
439589,"A",,"R",506561,"A",,"G",563,"A",,"G",563,"A",,"A",,1
439613,"R",5208,"A",,"A",,"G",174,"A",,"G",174,"A",,"A",,2
439622,"A",,"R",251100,"A",,"G",279,"A",,"G",279,"A",,"A",,1
439631,"A",,"R",34000,"A",,"G",38,"A",,"G",38,"A",,"A",,1
439668,"A",,"R",103764,"A",,"G",115,"A",,"G",115,"A",,"A",,1
439686,"R",6890,"A",,"A",,"G",230,"A",,"G",230,"A",,"A",,2
439701,"R",8598,"A",,"R",5521,"G",191,"G",153,"G",191,"G",153,"A",,2
439729,"A",,"R",20050,"A",,"G",22,"A",,"G",22,"A",,"A",,1
439738,"R",21510,"A",,"A",,"G",717,"A",,"G",717,"A",,"A",,2
439747,"A",,"R",135600,"A",,"G",151,"A",,"G",151,"A",,"A",,1
439774,"A",,"R",41750,"A",,"G",46,"A",,"G",46,"A",,"A",,1
