UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,XFTEDPP,FTEDPP,ACTTYPE 
208123,"A",,"R",65907,"A",,"G",73,"A",,"G",73,"A",,"A",,1
208239,"R",67746,"A",,"A",,"G",1505,"A",,"G",1505,"A",,"A",,2
208248,"A",,"R",171228,"A",,"G",190,"A",,"G",190,"A",,"A",,1
208275,"R",97436,"A",,"A",,"G",2165,"A",,"G",2165,"A",,"A",,2
208318,"R",239074,"A",,"A",,"G",5313,"A",,"R",6632,"A",,"A",,2
208390,"A",,"R",9576367,"A",,"G",10640,"A",,"G",10640,"A",,"A",,1
208406,"A",,"R",4012368,"A",,"G",4458,"A",,"G",4458,"A",,"A",,1
208415,"R",37432,"A",,"A",,"G",832,"A",,"G",832,"A",,"A",,2
208433,"A",,"R",88146,"A",,"G",98,"A",,"G",98,"A",,"A",,1
208479,"A",,"R",738509,"A",,"G",821,"A",,"G",821,"A",,"A",,1
208488,"R",34069,"A",,"R",34716,"G",1136,"G",1447,"G",1136,"G",1447,"R",0,2
208512,"R",13000,"A",,"A",,"G",433,"A",,"G",433,"A",,"A",,2
208637,"A",,"R",141831,"A",,"G",158,"A",,"G",158,"A",,"A",,1
208646,"R",130986,"A",,"R",7934,"G",2911,"G",220,"G",2911,"G",220,"A",,2
208655,"A",,"R",180426,"A",,"G",200,"A",,"G",200,"A",,"A",,1
208725,"R",4212,"A",,"A",,"G",140,"A",,"G",140,"A",,"A",,2
208822,"R",64587,"A",,"R",20943,"G",2153,"G",873,"G",2153,"G",873,"R",178,2
208859,"A",,"R",58872,"A",,"G",65,"A",,"R",39,"A",,"A",,1
208965,"R",35095,"A",,"A",,"G",780,"A",,"G",780,"A",,"A",,2
209038,"A",,"R",6463414,"A",,"G",7182,"A",,"G",7182,"A",,"A",,1
209056,"R",68036,"A",,"R",16608,"G",2268,"G",692,"G",2268,"G",692,"R",716,2
209065,"R",52232,"A",,"A",,"G",1741,"A",,"G",1741,"A",,"A",,2
209074,"R",218398,"A",,"A",,"G",4853,"A",,"G",4853,"A",,"A",,2
209083,"A",,"R",103854,"A",,"G",115,"A",,"G",115,"A",,"A",,1
209108,"R",26103,"A",,"R",23210,"G",580,"G",645,"G",580,"G",645,"A",,2
209153,"A",,"R",70440,"A",,"G",78,"A",,"R",48,"A",,"A",,1
209205,"A",,"R",171537,"A",,"G",191,"A",,"G",191,"A",,"A",,1
209241,"R",1386,"A",,"R",1345,"G",46,"G",56,"G",46,"G",56,"A",,2
209250,"A",,"R",4395461,"A",,"G",4884,"A",,"G",4884,"A",,"A",,1
209287,"R",16606,"A",,"R",7053,"G",554,"G",294,"G",554,"G",294,"A",,2
209296,"A",,"A",,"R",5781,"A",,"G",161,"A",,"G",161,"R",421,-2
209348,"R",1023,"A",,"A",,"G",34,"A",,"G",34,"A",,"A",,2
209409,"R",13791,"A",,"R",3202,"G",460,"G",133,"G",460,"G",133,"A",,2
209490,"R",25562,"A",,"R",37596,"G",568,"G",1044,"G",568,"G",1044,"R",838,2
209506,"R",122501,"A",,"R",673,"G",2722,"G",19,"G",2722,"G",19,"A",,2
209533,"R",3507,"A",,"R",111,"G",117,"G",5,"G",117,"G",5,"A",,2
209542,"R",855144,"A",,"R",112952,"G",19003,"G",3138,"G",19003,"G",3138,"R",849,2
209551,"R",905331,"A",,"R",119639,"G",20118,"G",3323,"G",20118,"G",3323,"R",601,2
209603,"R",13035,"A",,"R",2274,"G",435,"G",95,"G",435,"R",76,"A",,2
209612,"R",53379,"A",,"R",27293,"G",1779,"G",1137,"R",1531,"R",576,"R",989,2
209667,"A",,"R",70860,"A",,"G",79,"A",,"R",47,"A",,"A",,1
209676,"A",,"R",154428,"A",,"G",172,"A",,"R",111,"A",,"A",,1
209694,"A",,"R",72660,"A",,"G",81,"A",,"R",52,"A",,"A",,1
209700,"A",,"R",167403,"A",,"G",186,"A",,"G",186,"A",,"A",,1
209719,"A",,"R",50024,"A",,"G",56,"A",,"G",56,"A",,"A",,1
209746,"R",1086179,"A",,"A",,"G",24137,"A",,"G",24137,"A",,"A",,2
209807,"R",797446,"A",,"R",157260,"G",17721,"G",4368,"G",17721,"G",4368,"A",,2
209825,"R",108102,"A",,"R",10662,"G",3603,"G",444,"G",3603,"G",444,"R",26,2
209922,"R",43204,"A",,"R",182,"G",1440,"G",8,"G",1440,"G",8,"A",,2
209940,"R",125700,"R",913628,"A",,"G",3808,"A",,"G",3808,"A",,"A",,3
209986,"A",,"R",54138,"A",,"G",60,"A",,"G",60,"A",,"A",,1
210076,"R",78134,"A",,"A",,"G",2604,"A",,"G",2604,"A",,"A",,2
210100,"A",,"R",127302,"A",,"G",141,"A",,"G",141,"A",,"A",,1
210146,"R",194922,"A",,"R",18288,"G",4332,"G",508,"G",4332,"G",508,"A",,2
210155,"R",72078,"A",,"A",,"G",1602,"A",,"G",1602,"A",,"A",,2
210234,"R",97635,"A",,"A",,"G",2170,"A",,"G",2170,"A",,"A",,2
210270,"R",110029,"A",,"A",,"G",2445,"A",,"G",2445,"A",,"A",,2
210304,"R",14488,"A",,"Z",0,"G",483,"A",,"G",483,"A",,"A",,2
210331,"R",26030,"A",,"R",4401,"G",868,"G",183,"G",868,"G",183,"A",,2
210340,"A",,"R",106089,"A",,"G",118,"A",,"G",118,"A",,"A",,1
210359,"R",14922,"A",,"A",,"G",497,"A",,"G",497,"A",,"A",,2
210368,"A",,"A",,"R",10098,"A",,"G",421,"A",,"G",421,"A",,-2
210401,"R",64211,"A",,"R",12364,"G",2140,"G",515,"G",2140,"G",515,"R",376,2
210429,"R",214694,"A",,"R",17360,"G",4771,"G",482,"G",4771,"G",482,"A",,2
210438,"R",2630,"A",,"R",1204,"G",58,"G",33,"G",58,"R",60,"R",510,2
210456,"R",8404,"A",,"A",,"G",280,"A",,"G",280,"A",,"A",,2
210474,"A",,"R",55198,"A",,"G",61,"A",,"G",61,"A",,"A",,1
210483,"R",18240,"A",,"A",,"G",608,"A",,"G",608,"A",,"A",,2
210492,"R",7780,"A",,"R",253,"G",259,"G",11,"G",259,"G",11,"A",,2
210508,"A",,"A",,"R",684,"A",,"G",29,"A",,"G",29,"A",,-2
210571,"R",69448,"A",,"R",1380,"G",2315,"G",58,"G",2315,"G",58,"A",,2
210599,"R",33810,"A",,"A",,"G",1127,"A",,"G",1127,"A",,"A",,2
210605,"R",424707,"A",,"A",,"G",14157,"A",,"G",14157,"A",,"A",,2
210669,"R",67122,"A",,"A",,"G",2237,"A",,"R",2059,"A",,"A",,2
210711,"A",,"R",137920,"A",,"G",153,"A",,"G",153,"A",,"A",,1
210739,"R",69192,"A",,"R",12894,"G",2306,"G",537,"G",2306,"G",537,"A",,2
210748,"A",,"R",226338,"A",,"G",251,"A",,"G",251,"A",,"A",,1
210775,"R",64514,"A",,"R",10459,"G",2150,"G",436,"G",2150,"G",436,"A",,2
210784,"A",,"R",185700,"A",,"G",206,"A",,"G",206,"A",,"A",,1
210809,"A",,"A",,"R",6204,"A",,"G",259,"A",,"G",259,"R",0,-2
210890,"R",5220,"A",,"A",,"G",174,"A",,"G",174,"A",,"A",,2
210906,"R",30998,"A",,"A",,"G",689,"A",,"G",689,"A",,"A",,2
210942,"R",126150,"A",,"A",,"G",2803,"A",,"G",2803,"A",,"A",,2
210951,"A",,"R",62986,"A",,"G",70,"A",,"G",70,"A",,"A",,1
210960,"R",99954,"A",,"A",,"G",2221,"A",,"G",2221,"A",,"A",,2
211006,"A",,"R",489300,"A",,"G",544,"A",,"R",546,"A",,"A",,1
211024,"R",19491,"A",,"R",3251,"G",650,"G",135,"G",650,"G",135,"R",21,2
211079,"R",61390,"A",,"A",,"G",2046,"A",,"G",2046,"A",,"A",,2
211088,"R",66456,"A",,"R",27943,"G",2215,"G",1164,"G",2215,"G",1164,"R",202,2
211130,"A",,"A",,"R",6553,"A",,"G",273,"A",,"G",273,"A",,-2
211149,"A",,"R",175255,"A",,"G",195,"A",,"G",195,"A",,"A",,1
211158,"R",270869,"A",,"R",16714,"G",9029,"G",696,"G",9029,"G",696,"R",63,2
211200,"R",17738,"A",,"A",,"G",591,"A",,"G",591,"A",,"A",,2
211273,"R",41704,"A",,"R",9294,"G",1390,"G",387,"G",1390,"G",387,"A",,2
211291,"R",115063,"A",,"R",1180,"G",3835,"G",49,"R",3628,"R",77,"A",,2
211307,"R",227304,"A",,"A",,"G",7577,"A",,"G",7577,"A",,"A",,2
211316,"A",,"R",66086,"A",,"G",73,"A",,"G",73,"A",,"A",,1
211334,"A",,"R",88800,"A",,"G",99,"A",,"G",99,"A",,"A",,1
211343,"R",86697,"A",,"A",,"G",2890,"A",,"G",2890,"A",,"A",,2
211352,"R",42572,"A",,"R",31130,"G",1419,"G",1297,"G",1419,"G",1297,"A",,2
211361,"R",210541,"A",,"R",46729,"G",7018,"G",1947,"G",7018,"G",1947,"A",,2
211370,"A",,"A",,"R",954,"A",,"G",40,"A",,"G",40,"R",3,-2
211398,"R",9860,"A",,"A",,"G",219,"A",,"R",243,"A",,"A",,2
211431,"R",39764,"A",,"R",16657,"G",1325,"G",694,"G",1325,"G",694,"R",63,2
211440,"R",180790,"A",,"R",170256,"G",6026,"G",7094,"R",5834,"R",5048,"A",,2
211468,"R",35758,"A",,"R",3278,"G",1192,"G",137,"G",1192,"G",137,"A",,2
211477,"R",44902,"A",,"A",,"G",1497,"A",,"G",1497,"A",,"A",,2
211556,"R",24569,"A",,"R",24885,"G",819,"G",1037,"G",819,"G",1037,"R",243,2
211583,"R",43302,"A",,"R",9493,"G",1443,"G",396,"G",1443,"G",396,"R",119,2
211608,"R",35526,"A",,"R",816,"G",1184,"G",34,"G",1184,"G",34,"A",,2
211617,"R",44050,"A",,"A",,"G",1468,"A",,"G",1468,"A",,"A",,2
211635,"A",,"R",191160,"A",,"G",212,"A",,"G",212,"A",,"A",,1
211644,"R",162285,"A",,"R",18363,"G",5410,"G",765,"G",5410,"G",765,"A",,2
211750,"R",10516,"A",,"A",,"G",351,"A",,"G",351,"A",,"A",,2
211802,"R",5172,"R",39505,"A",,"G",216,"A",,"G",216,"A",,"A",,3
211820,"R",3698,"A",,"A",,"G",123,"A",,"G",123,"A",,"A",,2
211893,"R",4223,"A",,"R",927,"G",141,"G",39,"G",141,"G",39,"A",,2
211909,"A",,"R",148500,"A",,"G",165,"A",,"G",165,"A",,"A",,1
211927,"R",274221,"A",,"A",,"G",9141,"A",,"G",9141,"A",,"A",,2
211981,"R",59806,"A",,"R",3754,"G",1994,"G",156,"G",1994,"G",156,"A",,2
212009,"R",75650,"A",,"A",,"G",2522,"A",,"G",2522,"A",,"A",,2
212018,"A",,"A",,"R",36,"A",,"G",2,"A",,"G",2,"R",267,-2
212045,"R",12725,"R",16316,"A",,"G",442,"A",,"G",442,"A",,"A",,3
212054,"R",739494,"A",,"R",193982,"G",16433,"G",5388,"G",16433,"G",5388,"R",1526,2
212072,"R",10080,"A",,"A",,"G",224,"A",,"G",224,"A",,"A",,2
212090,"R",23096,"A",,"A",,"G",770,"A",,"G",770,"A",,"A",,2
212106,"R",186444,"A",,"R",44468,"G",6215,"G",1853,"G",6215,"G",1853,"R",1496,2
212115,"R",184209,"A",,"R",14713,"G",6140,"G",613,"G",6140,"G",613,"A",,2
212133,"R",71005,"A",,"R",24283,"G",2367,"G",1012,"R",2403,"R",1262,"R",33,2
212160,"R",178755,"A",,"R",27797,"G",5959,"G",1158,"G",5959,"G",1158,"A",,2
212197,"R",57421,"A",,"R",818,"G",1914,"G",34,"G",1914,"G",34,"A",,2
212212,"A",,"R",39550,"A",,"G",44,"A",,"G",44,"A",,"A",,1
212230,"A",,"R",46949,"A",,"G",52,"A",,"G",52,"A",,"A",,1
212267,"A",,"R",161973,"A",,"G",180,"A",,"G",180,"A",,"A",,1
212276,"A",,"R",164559,"A",,"G",183,"A",,"G",183,"A",,"A",,1
212285,"A",,"R",58259,"A",,"G",65,"A",,"G",65,"A",,"A",,1
212294,"A",,"R",64037,"A",,"G",71,"A",,"G",71,"A",,"A",,1
212300,"A",,"R",51373,"A",,"G",57,"A",,"G",57,"A",,"A",,1
212328,"A",,"R",178672,"A",,"G",199,"A",,"G",199,"A",,"A",,1
212337,"A",,"R",174518,"A",,"G",194,"A",,"G",194,"A",,"A",,1
212355,"A",,"R",201149,"A",,"G",223,"A",,"G",223,"A",,"A",,1
212373,"A",,"R",114871,"A",,"G",128,"A",,"G",128,"A",,"A",,1
212382,"A",,"R",158908,"A",,"G",177,"A",,"G",177,"A",,"A",,1
212391,"A",,"R",151211,"A",,"G",168,"A",,"G",168,"A",,"A",,1
212425,"R",5328,"R",61481,"A",,"G",246,"A",,"G",246,"A",,"A",,3
212434,"R",20205,"A",,"A",,"G",449,"A",,"G",449,"A",,"A",,2
212443,"A",,"A",,"R",1918,"A",,"G",80,"A",,"G",80,"A",,-2
212568,"R",6001,"A",,"A",,"G",200,"A",,"G",200,"A",,"A",,2
212577,"R",77066,"A",,"A",,"G",2569,"A",,"G",2569,"A",,"A",,2
212601,"R",84145,"A",,"R",18480,"G",2805,"G",770,"G",2805,"G",770,"R",122,2
212656,"R",54725,"A",,"R",6122,"G",1824,"G",255,"G",1824,"G",255,"A",,2
212674,"R",81374,"A",,"A",,"G",2712,"A",,"G",2712,"A",,"A",,2
212683,"A",,"R",103043,"A",,"G",114,"A",,"G",114,"A",,"A",,1
212708,"A",,"R",164218,"A",,"G",182,"A",,"G",182,"A",,"A",,1
212753,"A",,"R",249419,"A",,"G",277,"A",,"G",277,"A",,"A",,1
212771,"R",2112,"A",,"R",35025,"G",70,"G",1459,"G",70,"G",1459,"A",,2
212805,"R",75965,"A",,"A",,"G",2532,"A",,"G",2532,"A",,"A",,2
212832,"R",61000,"A",,"R",6065,"G",2033,"G",253,"G",2033,"G",253,"A",,2
212869,"R",59582,"A",,"A",,"G",1986,"A",,"G",1986,"A",,"A",,2
212878,"R",410627,"A",,"A",,"G",13688,"A",,"G",13688,"A",,"A",,2
212911,"R",37600,"A",,"A",,"G",1253,"A",,"G",1253,"A",,"A",,2
212975,"R",11673,"A",,"A",,"G",389,"A",,"G",389,"A",,"A",,2
212984,"R",53594,"A",,"R",14927,"G",1786,"G",622,"G",1786,"G",622,"A",,2
212993,"R",4050,"A",,"A",,"G",135,"A",,"G",135,"A",,"A",,2
213002,"R",37672,"A",,"A",,"G",1256,"A",,"G",1256,"A",,"A",,2
213011,"R",70722,"A",,"R",17599,"G",2357,"G",733,"R",2947,"R",978,"A",,2
213020,"R",382616,"R",254790,"R",37021,"G",13037,"G",1543,"G",13037,"G",1543,"R",60,3
213057,"R",17752,"A",,"A",,"G",394,"A",,"G",394,"A",,"A",,2
213163,"R",2515,"A",,"A",,"G",84,"A",,"G",84,"A",,"A",,2
213181,"A",,"R",494279,"A",,"G",549,"A",,"G",549,"A",,"A",,1
213215,"A",,"R",139059,"A",,"G",155,"A",,"G",155,"A",,"A",,1
213233,"R",13905,"A",,"A",,"G",464,"A",,"G",464,"A",,"A",,2
213251,"R",46441,"A",,"A",,"G",1548,"A",,"G",1548,"A",,"A",,2
213303,"R",52740,"A",,"R",845,"G",1758,"G",35,"G",1758,"G",35,"A",,2
213312,"R",12480,"A",,"A",,"G",416,"A",,"G",416,"A",,"A",,2
213321,"R",64533,"A",,"R",7799,"G",2151,"G",325,"G",2151,"G",325,"A",,2
213330,"A",,"R",54000,"A",,"G",60,"A",,"R",61,"A",,"A",,1
213349,"R",265431,"A",,"R",12113,"G",8848,"G",505,"G",8848,"G",505,"A",,2
213358,"R",35696,"A",,"R",1833,"G",1190,"G",76,"G",1190,"G",76,"A",,2
213367,"R",125018,"A",,"R",30209,"G",4167,"G",1259,"G",4167,"G",1259,"R",135,2
213376,"R",42513,"A",,"A",,"G",1417,"A",,"G",1417,"A",,"A",,2
213385,"R",76991,"A",,"A",,"G",2566,"A",,"G",2566,"A",,"A",,2
213400,"R",23960,"A",,"R",2859,"G",799,"G",119,"G",799,"G",119,"A",,2
213446,"A",,"A",,"R",1781,"A",,"G",74,"A",,"G",74,"A",,-2
213455,"A",,"R",98050,"A",,"G",109,"A",,"G",109,"A",,"A",,1
213473,"R",10844,"R",19613,"A",,"G",383,"A",,"G",383,"A",,"A",,3
213491,"A",,"R",75960,"A",,"G",84,"A",,"G",84,"A",,"A",,1
213507,"R",50888,"A",,"R",3289,"G",1696,"G",137,"G",1696,"G",137,"R",92,2
213525,"R",133974,"A",,"A",,"G",4466,"A",,"G",4466,"A",,"A",,2
213534,"R",27747,"R",18974,"A",,"G",638,"A",,"G",638,"A",,"A",,3
213543,"R",157157,"A",,"R",29459,"G",5239,"G",1227,"G",5239,"G",1227,"A",,2
213552,"A",,"R",97200,"A",,"G",108,"A",,"G",108,"A",,"A",,1
213570,"A",,"R",505537,"A",,"G",562,"A",,"G",562,"A",,"A",,1
213589,"A",,"R",243162,"A",,"G",270,"A",,"G",270,"A",,"A",,1
213598,"R",38048,"A",,"R",9944,"G",1268,"G",414,"G",1268,"G",414,"A",,2
213613,"R",145725,"A",,"R",9212,"G",4858,"G",384,"G",4858,"G",384,"A",,2
213622,"R",7632,"A",,"A",,"G",254,"A",,"G",254,"A",,"A",,2
213631,"A",,"A",,"R",3295,"A",,"G",137,"A",,"R",119,"A",,-2
213640,"A",,"A",,"R",3909,"A",,"G",163,"A",,"G",163,"R",15,-2
213659,"R",147399,"A",,"A",,"G",4913,"A",,"G",4913,"A",,"A",,2
213668,"R",43012,"A",,"A",,"G",1434,"A",,"G",1434,"A",,"A",,2
213686,"R",2517,"A",,"A",,"G",84,"A",,"G",84,"A",,"A",,2
213774,"R",21319,"A",,"A",,"G",711,"A",,"G",711,"A",,"A",,2
213783,"R",82995,"A",,"R",4876,"G",2767,"G",203,"G",2767,"G",203,"A",,2
213826,"R",68361,"A",,"R",21369,"G",2279,"G",890,"G",2279,"G",890,"R",30,2
213914,"R",12510,"A",,"A",,"G",417,"A",,"G",417,"A",,"A",,2
213932,"A",,"R",116280,"A",,"G",129,"A",,"G",129,"A",,"A",,1
213987,"R",80045,"A",,"R",5588,"G",2668,"G",233,"G",2668,"G",233,"A",,2
213996,"R",86673,"A",,"R",3043,"G",2889,"G",127,"G",2889,"R",169,"A",,2
214023,"A",,"R",130040,"A",,"G",144,"A",,"G",144,"A",,"A",,1
214041,"R",217006,"A",,"R",18526,"G",7234,"G",772,"G",7234,"G",772,"A",,2
214069,"R",65986,"A",,"R",4982,"G",2200,"G",208,"G",2200,"G",208,"R",119,2
214111,"R",270245,"A",,"A",,"G",9008,"A",,"G",9008,"A",,"A",,2
214148,"R",13694,"A",,"R",1100,"G",456,"G",46,"G",456,"G",46,"A",,2
214157,"R",50646,"A",,"R",3909,"G",1688,"G",163,"G",1688,"G",163,"A",,2
214166,"R",43983,"A",,"R",1065,"G",1466,"G",44,"G",1466,"G",44,"A",,2
214175,"R",83904,"A",,"A",,"G",2797,"A",,"G",2797,"A",,"A",,2
214254,"R",35182,"A",,"A",,"G",1173,"A",,"G",1173,"A",,"A",,2
214272,"R",69079,"A",,"R",6844,"G",2303,"G",285,"R",2400,"R",368,"R",162,2
214290,"R",17500,"A",,"A",,"G",583,"A",,"G",583,"A",,"A",,2
214315,"R",3819,"A",,"A",,"G",85,"A",,"R",123,"A",,"A",,2
214379,"R",224591,"A",,"A",,"G",7486,"A",,"G",7486,"A",,"A",,2
214476,"R",1590,"A",,"A",,"G",53,"A",,"G",53,"A",,"A",,2
214528,"R",19032,"R",14400,"A",,"G",650,"A",,"R",692,"A",,"A",,3
214546,"A",,"R",62889,"A",,"G",70,"A",,"G",70,"A",,"A",,1
214564,"A",,"A",,"R",8929,"A",,"G",372,"A",,"G",372,"R",982,-2
214582,"R",32111,"A",,"A",,"G",1070,"A",,"G",1070,"A",,"A",,2
214591,"R",125930,"A",,"R",1670,"G",4198,"G",70,"G",4198,"G",70,"A",,2
214607,"A",,"A",,"R",10308,"A",,"G",430,"A",,"G",430,"A",,-2
214616,"A",,"A",,"R",3163,"A",,"G",132,"A",,"G",132,"R",598,-2
214625,"R",21047,"A",,"R",36,"G",702,"G",2,"G",702,"G",2,"A",,2
214634,"R",15676,"A",,"A",,"G",523,"A",,"G",523,"A",,"A",,2
214643,"R",20056,"A",,"R",239,"G",669,"G",10,"G",669,"G",10,"A",,2
214652,"R",36314,"A",,"R",5,"G",1210,"G",0,"G",1210,"G",0,"A",,2
214670,"R",26806,"A",,"R",398,"G",894,"G",17,"G",894,"G",17,"A",,2
214689,"R",125718,"A",,"R",59,"G",4191,"G",2,"G",4191,"G",2,"A",,2
214698,"R",24164,"A",,"R",78,"G",805,"G",3,"G",805,"G",3,"A",,2
214704,"R",84456,"A",,"R",687,"G",2815,"G",29,"G",2815,"G",29,"A",,2
214713,"R",92516,"A",,"R",14301,"G",3084,"G",596,"G",3084,"G",596,"A",,2
214731,"R",46618,"A",,"A",,"G",1554,"A",,"G",1554,"A",,"A",,2
214740,"R",21362,"A",,"A",,"G",712,"A",,"G",712,"A",,"A",,2
214759,"R",26006,"A",,"A",,"G",867,"A",,"G",867,"A",,"A",,2
214768,"R",35986,"A",,"A",,"G",1200,"A",,"G",1200,"A",,"A",,2
214777,"R",1240501,"A",,"R",134679,"G",41350,"G",5612,"G",41350,"G",5612,"R",403,2
214786,"R",21130,"A",,"A",,"G",704,"A",,"G",704,"A",,"A",,2
214795,"R",33136,"A",,"R",3,"G",1105,"G",0,"G",1105,"G",0,"A",,2
214801,"R",100594,"A",,"R",800,"G",3353,"G",33,"G",3353,"G",33,"A",,2
214810,"R",29410,"A",,"R",6,"G",980,"G",0,"G",980,"G",0,"A",,2
214829,"R",31842,"A",,"R",1560,"G",1061,"G",65,"G",1061,"G",65,"A",,2
214838,"R",10856,"A",,"A",,"G",362,"A",,"G",362,"A",,"A",,2
214883,"R",42182,"A",,"A",,"G",1406,"A",,"G",1406,"A",,"A",,2
214892,"R",22800,"A",,"A",,"G",507,"A",,"G",507,"A",,"A",,2
214944,"A",,"R",546404,"A",,"G",607,"A",,"G",607,"A",,"A",,1
214962,"A",,"R",42709,"A",,"G",47,"A",,"G",47,"A",,"A",,1
214971,"R",7046,"A",,"R",3462,"G",235,"G",144,"G",235,"G",144,"A",,2
215008,"A",,"R",117600,"A",,"G",131,"A",,"G",131,"A",,"A",,1
215026,"A",,"R",12038,"A",,"G",13,"A",,"G",13,"A",,"A",,1
215044,"A",,"R",142050,"A",,"G",158,"A",,"G",158,"A",,"A",,1
215053,"R",7410,"A",,"A",,"G",247,"A",,"R",254,"A",,"A",,2
215062,"R",419889,"A",,"R",278821,"G",13996,"G",11618,"R",11871,"R",10413,"R",2158,2
215099,"R",88370,"A",,"R",16088,"G",2946,"G",670,"G",2946,"G",670,"A",,2
215105,"R",61735,"A",,"R",5989,"G",2058,"G",250,"G",2058,"G",250,"A",,2
215114,"R",25561,"A",,"R",4563,"G",852,"G",190,"G",852,"G",190,"A",,2
215123,"A",,"A",,"R",19689,"A",,"G",820,"A",,"G",820,"R",1908,-2
215132,"R",44277,"A",,"R",4229,"G",1476,"G",176,"G",1476,"G",176,"R",1047,2
215239,"R",473035,"A",,"A",,"G",15768,"A",,"G",15768,"A",,"A",,2
215266,"R",44551,"A",,"A",,"G",1485,"A",,"G",1485,"A",,"A",,2
215275,"R",52411,"A",,"A",,"G",1747,"A",,"G",1747,"A",,"A",,2
215284,"R",84659,"A",,"A",,"G",2822,"A",,"G",2822,"A",,"A",,2
215293,"R",552769,"A",,"R",203341,"G",18426,"G",8473,"G",18426,"G",8473,"R",2263,2
215309,"R",11231,"A",,"A",,"G",374,"A",,"G",374,"A",,"A",,2
215336,"A",,"R",75762,"A",,"G",84,"A",,"G",84,"A",,"A",,1
215381,"R",15089,"R",291480,"A",,"G",659,"A",,"G",659,"A",,"A",,3
215390,"R",9069,"A",,"A",,"G",302,"A",,"G",302,"A",,"A",,2
215415,"R",134775,"A",,"A",,"G",2995,"A",,"G",2995,"A",,"A",,2
215424,"A",,"A",,"R",5993,"A",,"G",166,"A",,"R",222,"A",,-2
215433,"R",24132,"A",,"A",,"G",804,"A",,"G",804,"A",,"A",,2
215442,"R",91918,"A",,"R",10065,"G",3064,"G",419,"G",3064,"G",419,"A",,2
215479,"R",2612,"A",,"A",,"G",87,"A",,"G",87,"A",,"A",,2
215530,"A",,"R",52292,"A",,"G",58,"A",,"G",58,"A",,"A",,1
215585,"R",94860,"A",,"A",,"G",3162,"A",,"R",3310,"A",,"A",,2
215594,"A",,"R",327473,"A",,"G",364,"A",,"G",364,"A",,"A",,1
215619,"A",,"A",,"R",1398,"A",,"G",58,"A",,"G",58,"A",,-2
215628,"A",,"A",,"R",2081,"A",,"G",58,"A",,"G",58,"R",11,-2
215637,"R",12900,"A",,"A",,"G",287,"A",,"G",287,"A",,"A",,2
215646,"R",34132,"A",,"A",,"G",1138,"A",,"G",1138,"A",,"A",,2
215655,"R",116413,"A",,"R",18062,"G",3880,"G",753,"G",3880,"G",753,"A",,2
215682,"R",34803,"A",,"A",,"G",1160,"A",,"G",1160,"A",,"A",,2
215691,"R",14634,"A",,"R",6058,"G",488,"G",252,"G",488,"G",252,"A",,2
215743,"R",56910,"A",,"R",12583,"G",1897,"G",524,"G",1897,"G",524,"R",90,2
215770,"R",154720,"A",,"R",54946,"G",5157,"G",2289,"R",4880,"R",1836,"A",,2
215798,"R",52627,"A",,"R",4205,"G",1754,"G",175,"G",1754,"G",175,"A",,2
215813,"A",,"A",,"R",1951,"A",,"G",81,"A",,"G",81,"A",,-2
215886,"A",,"R",144000,"A",,"G",160,"A",,"G",160,"A",,"A",,1
215929,"R",130618,"A",,"R",40405,"G",4354,"G",1684,"G",4354,"G",1684,"R",919,2
215947,"R",52844,"A",,"R",10895,"G",1761,"G",454,"G",1761,"G",454,"A",,2
215965,"R",2807,"A",,"A",,"G",94,"A",,"G",94,"A",,"A",,2
215974,"R",10980,"A",,"A",,"G",366,"A",,"G",366,"A",,"A",,2
215983,"R",2887,"A",,"A",,"G",96,"A",,"G",96,"A",,"A",,2
215992,"R",11072,"R",57680,"A",,"G",433,"A",,"G",433,"A",,"A",,3
216010,"R",203689,"A",,"R",15508,"G",6790,"G",646,"G",6790,"G",646,"A",,2
216038,"R",240705,"A",,"R",12310,"G",8024,"G",513,"G",8024,"G",513,"R",277,2
216047,"R",2323,"A",,"R",2363,"G",77,"G",98,"G",77,"G",98,"A",,2
216074,"A",,"R",83980,"A",,"G",93,"A",,"G",93,"A",,"A",,1
216083,"A",,"R",942528,"A",,"G",1047,"A",,"R",944,"A",,"A",,1
216162,"R",5280,"A",,"A",,"G",176,"A",,"G",176,"A",,"A",,2
216223,"A",,"R",61100,"A",,"G",68,"A",,"G",68,"A",,"A",,1
216278,"R",75644,"A",,"A",,"G",2521,"A",,"G",2521,"A",,"A",,2
216287,"R",50105,"A",,"A",,"G",1670,"A",,"R",1566,"A",,"A",,2
216296,"R",27258,"A",,"A",,"G",909,"A",,"G",909,"A",,"A",,2
216311,"R",5141,"A",,"A",,"G",171,"A",,"R",119,"A",,"A",,2
216339,"R",797929,"A",,"R",91866,"G",26598,"G",3828,"G",26598,"G",3828,"R",3192,2
216348,"A",,"A",,"R",690,"A",,"G",19,"A",,"G",19,"A",,-2
216357,"R",31896,"A",,"A",,"G",1063,"A",,"G",1063,"A",,"A",,2
216366,"R",31772,"A",,"R",43312,"G",1059,"G",1805,"G",1059,"G",1805,"R",1367,2
216418,"R",45000,"A",,"A",,"G",1500,"A",,"G",1500,"A",,"A",,2
216427,"R",5317,"A",,"A",,"G",177,"A",,"R",188,"A",,"A",,2
