UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFRAC01,EFRACE01,XEFRAC02,EFRACE02,XEFRAC03,EFRACE03,XEFRAC04,EFRACE04,XEFRAC05,EFRACE05,XEFRAC06,EFRACE06,XEFRAC07,EFRACE07,XEFRAC08,EFRACE08,XEFRAC09,EFRACE09,XEFRAC10,EFRACE10,XEFRAC11,EFRACE11,XEFRAC12,EFRACE12,XEFRAC13,EFRACE13,XEFRAC14,EFRACE14,XEFRAC15,EFRACE15,XEFRAC16,EFRACE16,XEFRAC17,EFRACE17,XEFRAC18,EFRACE18,XEFRAC19,EFRACE19,XEFRAC20,EFRACE20,XEFRAC21,EFRACE21,XEFRAC22,EFRACE22,XEFRAC23,EFRACE23,XEFRAC24,EFRACE24
123493,24, 1,1,1,"Z",0,"Z",0,"R",166,"R",265,"R",12,"R",38,"R",173,"R",264,"R",144,"R",305,"R",318,"R",543,"R",9,"R",2,"R",822,"R",1417,"Z",0,"R",431,"R",50,"R",437,"R",449,"R",861,"R",11,"R",2239
123493,25, 3,1,1,"Z",0,"Z",0,"R",72,"R",1,"R",7,"R",9,"R",78,"R",70,"R",53,"R",47,"R",152,"R",129,"R",1,"Z",0,"R",363,"R",256,"Z",0,"R",73,"R",16,"R",148,"R",100,"R",281,"R",1,"R",619
123493,31, 7,1,1,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",10,"R",5,"R",44,"Z",0,"Z",0,"R",6,"R",64,"Z",0,"R",7,"Z",0,"R",3,"R",11,"R",49,"Z",0,"R",70
123493,41,28,2,4,"Z",0,"Z",0,"R",31,"R",134,"R",3,"R",8,"R",40,"R",102,"R",32,"R",61,"R",67,"R",123,"R",4,"R",3,"R",177,"R",431,"Z",0,"R",165,"R",11,"R",142,"R",93,"R",190,"R",7,"R",608
123493,42,22,2,1,"Z",0,"Z",0,"R",31,"R",134,"R",3,"R",8,"R",40,"R",102,"R",32,"R",61,"R",67,"R",123,"R",4,"R",3,"R",177,"R",431,"Z",0,"R",165,"R",11,"R",142,"R",93,"R",190,"R",7,"R",608
123493,43,20,2,1,"Z",0,"Z",0,"R",31,"R",134,"R",3,"R",8,"R",40,"R",102,"R",32,"R",61,"R",67,"R",123,"R",4,"R",3,"R",177,"R",431,"Z",0,"R",165,"R",11,"R",142,"R",93,"R",190,"R",7,"R",608
123493,44,15,2,1,"Z",0,"Z",0,"R",13,"R",83,"R",1,"R",6,"R",23,"R",60,"R",17,"R",37,"R",28,"R",52,"R",4,"R",1,"R",86,"R",239,"Z",0,"R",96,"R",7,"R",83,"R",54,"R",80,"R",5,"R",325
123493,45,17,2,1,"Z",0,"Z",0,"R",18,"R",51,"R",2,"R",2,"R",17,"R",42,"R",15,"R",24,"R",39,"R",71,"Z",0,"R",2,"R",91,"R",192,"Z",0,"R",69,"R",4,"R",59,"R",39,"R",110,"R",2,"R",283
123509, 1,29,3,4,"R",29,"R",59,"R",118,"R",161,"R",11,"R",21,"R",1850,"R",1819,"R",625,"R",849,"R",860,"R",1183,"R",177,"R",223,"R",3670,"R",4315,"R",88,"R",279,"R",32,"R",3669,"R",1474,"R",2043,"R",400,"R",7985
123509, 2,99,3,1,"R",29,"R",59,"R",118,"R",161,"R",11,"R",21,"R",1850,"R",1819,"R",625,"R",849,"R",860,"R",1183,"R",177,"R",223,"R",3670,"R",4315,"R",88,"R",279,"R",32,"R",3669,"R",1474,"R",2043,"R",400,"R",7985
123509, 3,99,3,1,"R",26,"R",49,"R",79,"R",119,"R",4,"R",13,"R",1304,"R",1261,"R",414,"R",592,"R",468,"R",695,"R",116,"R",140,"R",2411,"R",2869,"R",75,"R",198,"R",17,"R",2565,"R",1006,"R",1163,"R",256,"R",5280
123509, 4,99,3,1,"R",3,"R",14,"R",7,"R",10,"R",1,"R",2,"R",121,"R",123,"R",55,"R",62,"R",36,"R",51,"R",11,"R",10,"R",234,"R",272,"R",17,"R",17,"R",3,"R",244,"R",117,"R",87,"R",21,"R",506
123509, 5,99,3,1,"R",23,"R",35,"R",72,"R",109,"R",3,"R",11,"R",1183,"R",1138,"R",359,"R",530,"R",432,"R",644,"R",105,"R",130,"R",2177,"R",2597,"R",58,"R",181,"R",14,"R",2321,"R",889,"R",1076,"R",235,"R",4774
123509,11,99,3,1,"R",3,"R",10,"R",39,"R",42,"R",7,"R",8,"R",546,"R",558,"R",211,"R",257,"R",392,"R",488,"R",61,"R",83,"R",1259,"R",1446,"R",13,"R",81,"R",15,"R",1104,"R",468,"R",880,"R",144,"R",2705
123509,21,14,1,4,"R",12,"R",28,"R",42,"R",41,"Z",0,"R",8,"R",618,"R",534,"R",203,"R",236,"R",229,"R",260,"R",65,"R",66,"R",1169,"R",1173,"R",40,"R",83,"R",8,"R",1152,"R",439,"R",489,"R",131,"R",2342
123509,22, 8,1,1,"R",12,"R",28,"R",42,"R",41,"Z",0,"R",8,"R",618,"R",534,"R",203,"R",236,"R",229,"R",260,"R",65,"R",66,"R",1169,"R",1173,"R",40,"R",83,"R",8,"R",1152,"R",439,"R",489,"R",131,"R",2342
123509,23, 6,1,1,"R",12,"R",26,"R",32,"R",34,"Z",0,"R",5,"R",508,"R",446,"R",153,"R",177,"R",183,"R",206,"R",48,"R",55,"R",936,"R",949,"R",38,"R",66,"R",5,"R",954,"R",330,"R",389,"R",103,"R",1885
123509,24, 1,1,1,"R",3,"R",7,"R",4,"R",4,"Z",0,"R",2,"R",51,"R",58,"R",25,"R",23,"R",18,"R",27,"R",8,"R",3,"R",109,"R",124,"R",10,"R",8,"R",2,"R",109,"R",48,"R",45,"R",11,"R",233
123509,25, 3,1,1,"R",9,"R",19,"R",28,"R",30,"Z",0,"R",3,"R",457,"R",388,"R",128,"R",154,"R",165,"R",179,"R",40,"R",52,"R",827,"R",825,"R",28,"R",58,"R",3,"R",845,"R",282,"R",344,"R",92,"R",1652
123509,31, 7,1,1,"Z",0,"R",2,"R",10,"R",7,"Z",0,"R",3,"R",110,"R",88,"R",50,"R",59,"R",46,"R",54,"R",17,"R",11,"R",233,"R",224,"R",2,"R",17,"R",3,"R",198,"R",109,"R",100,"R",28,"R",457
123509,41,28,2,4,"R",17,"R",31,"R",76,"R",120,"R",11,"R",13,"R",1232,"R",1285,"R",422,"R",613,"R",631,"R",923,"R",112,"R",157,"R",2501,"R",3142,"R",48,"R",196,"R",24,"R",2517,"R",1035,"R",1554,"R",269,"R",5643
123509,42,22,2,1,"R",17,"R",31,"R",76,"R",120,"R",11,"R",13,"R",1232,"R",1285,"R",422,"R",613,"R",631,"R",923,"R",112,"R",157,"R",2501,"R",3142,"R",48,"R",196,"R",24,"R",2517,"R",1035,"R",1554,"R",269,"R",5643
123509,43,20,2,1,"R",14,"R",23,"R",47,"R",85,"R",4,"R",8,"R",796,"R",815,"R",261,"R",415,"R",285,"R",489,"R",68,"R",85,"R",1475,"R",1920,"R",37,"R",132,"R",12,"R",1611,"R",676,"R",774,"R",153,"R",3395
123509,44,15,2,1,"Z",0,"R",7,"R",3,"R",6,"R",1,"Z",0,"R",70,"R",65,"R",30,"R",39,"R",18,"R",24,"R",3,"R",7,"R",125,"R",148,"R",7,"R",9,"R",1,"R",135,"R",69,"R",42,"R",10,"R",273
123509,45,17,2,1,"R",14,"R",16,"R",44,"R",79,"R",3,"R",8,"R",726,"R",750,"R",231,"R",376,"R",267,"R",465,"R",65,"R",78,"R",1350,"R",1772,"R",30,"R",123,"R",11,"R",1476,"R",607,"R",732,"R",143,"R",3122
123509,51,21,2,1,"R",3,"R",8,"R",29,"R",35,"R",7,"R",5,"R",436,"R",470,"R",161,"R",198,"R",346,"R",434,"R",44,"R",72,"R",1026,"R",1222,"R",11,"R",64,"R",12,"R",906,"R",359,"R",780,"R",116,"R",2248
123527, 1,29,3,4,"R",11,"R",11,"R",1034,"R",1920,"R",48,"R",86,"R",423,"R",489,"R",1959,"R",3062,"R",1443,"R",1797,"R",275,"R",346,"R",5193,"R",7711,"R",22,"R",2954,"R",134,"R",912,"R",5021,"R",3240,"R",621,"R",12904
123527, 2,99,3,1,"R",11,"R",11,"R",1034,"R",1920,"R",48,"R",86,"R",423,"R",489,"R",1959,"R",3062,"R",1443,"R",1797,"R",275,"R",346,"R",5193,"R",7711,"R",22,"R",2954,"R",134,"R",912,"R",5021,"R",3240,"R",621,"R",12904
123527, 3,99,3,1,"R",9,"R",9,"R",810,"R",1573,"R",32,"R",55,"R",291,"R",369,"R",1294,"R",2280,"R",769,"R",1153,"R",168,"R",244,"R",3373,"R",5683,"R",18,"R",2383,"R",87,"R",660,"R",3574,"R",1922,"R",412,"R",9056
123527, 4,99,3,1,"Z",0,"R",5,"R",151,"R",227,"R",3,"R",5,"R",48,"R",43,"R",270,"R",423,"R",122,"R",155,"R",42,"R",42,"R",636,"R",900,"R",5,"R",378,"R",8,"R",91,"R",693,"R",277,"R",84,"R",1536
123527, 5,99,3,1,"R",9,"R",4,"R",659,"R",1346,"R",29,"R",50,"R",243,"R",326,"R",1024,"R",1857,"R",647,"R",998,"R",126,"R",202,"R",2737,"R",4783,"R",13,"R",2005,"R",79,"R",569,"R",2881,"R",1645,"R",328,"R",7520
123527,11,99,3,1,"R",2,"R",2,"R",224,"R",347,"R",16,"R",31,"R",132,"R",120,"R",665,"R",782,"R",674,"R",644,"R",107,"R",102,"R",1820,"R",2028,"R",4,"R",571,"R",47,"R",252,"R",1447,"R",1318,"R",209,"R",3848
123527,21,14,1,4,"R",6,"R",5,"R",448,"R",761,"R",16,"R",26,"R",150,"R",176,"R",542,"R",995,"R",280,"R",452,"R",78,"R",108,"R",1520,"R",2523,"R",11,"R",1209,"R",42,"R",326,"R",1537,"R",732,"R",186,"R",4043
123527,22, 8,1,1,"R",6,"R",5,"R",448,"R",761,"R",16,"R",26,"R",150,"R",176,"R",542,"R",995,"R",280,"R",452,"R",78,"R",108,"R",1520,"R",2523,"R",11,"R",1209,"R",42,"R",326,"R",1537,"R",732,"R",186,"R",4043
123527,23, 6,1,1,"R",5,"R",4,"R",395,"R",690,"R",13,"R",23,"R",126,"R",164,"R",448,"R",873,"R",227,"R",389,"R",65,"R",96,"R",1279,"R",2239,"R",9,"R",1085,"R",36,"R",290,"R",1321,"R",616,"R",161,"R",3518
123527,24, 1,1,1,"Z",0,"R",3,"R",73,"R",83,"R",1,"R",1,"R",18,"R",23,"R",93,"R",173,"R",40,"R",50,"R",17,"R",18,"R",242,"R",351,"R",3,"R",156,"R",2,"R",41,"R",266,"R",90,"R",35,"R",593
123527,25, 3,1,1,"R",5,"R",1,"R",322,"R",607,"R",12,"R",22,"R",108,"R",141,"R",355,"R",700,"R",187,"R",339,"R",48,"R",78,"R",1037,"R",1888,"R",6,"R",929,"R",34,"R",249,"R",1055,"R",526,"R",126,"R",2925
123527,31, 7,1,1,"R",1,"R",1,"R",53,"R",71,"R",3,"R",3,"R",24,"R",12,"R",94,"R",122,"R",53,"R",63,"R",13,"R",12,"R",241,"R",284,"R",2,"R",124,"R",6,"R",36,"R",216,"R",116,"R",25,"R",525
123527,41,28,2,4,"R",5,"R",6,"R",586,"R",1159,"R",32,"R",60,"R",273,"R",313,"R",1417,"R",2067,"R",1163,"R",1345,"R",197,"R",238,"R",3673,"R",5188,"R",11,"R",1745,"R",92,"R",586,"R",3484,"R",2508,"R",435,"R",8861
123527,42,22,2,1,"R",5,"R",6,"R",586,"R",1159,"R",32,"R",60,"R",273,"R",313,"R",1417,"R",2067,"R",1163,"R",1345,"R",197,"R",238,"R",3673,"R",5188,"R",11,"R",1745,"R",92,"R",586,"R",3484,"R",2508,"R",435,"R",8861
123527,43,20,2,1,"R",4,"R",5,"R",415,"R",883,"R",19,"R",32,"R",165,"R",205,"R",846,"R",1407,"R",542,"R",764,"R",103,"R",148,"R",2094,"R",3444,"R",9,"R",1298,"R",51,"R",370,"R",2253,"R",1306,"R",251,"R",5538
123527,44,15,2,1,"Z",0,"R",2,"R",78,"R",144,"R",2,"R",4,"R",30,"R",20,"R",177,"R",250,"R",82,"R",105,"R",25,"R",24,"R",394,"R",549,"R",2,"R",222,"R",6,"R",50,"R",427,"R",187,"R",49,"R",943
123527,45,17,2,1,"R",4,"R",3,"R",337,"R",739,"R",17,"R",28,"R",135,"R",185,"R",669,"R",1157,"R",460,"R",659,"R",78,"R",124,"R",1700,"R",2895,"R",7,"R",1076,"R",45,"R",320,"R",1826,"R",1119,"R",202,"R",4595
123527,51,21,2,1,"R",1,"R",1,"R",171,"R",276,"R",13,"R",28,"R",108,"R",108,"R",571,"R",660,"R",621,"R",581,"R",94,"R",90,"R",1579,"R",1744,"R",2,"R",447,"R",41,"R",216,"R",1231,"R",1202,"R",184,"R",3323
123554, 1,29,3,4,"R",38,"R",39,"R",89,"R",189,"R",9,"R",22,"R",148,"R",214,"R",210,"R",422,"R",881,"R",1374,"R",266,"R",635,"R",1641,"R",2895,"R",77,"R",278,"R",31,"R",362,"R",632,"R",2255,"R",901,"R",4536
123554, 2,99,3,1,"R",36,"R",34,"R",77,"R",154,"R",8,"R",15,"R",122,"R",177,"R",173,"R",367,"R",658,"R",965,"R",190,"R",354,"R",1264,"R",2066,"R",70,"R",231,"R",23,"R",299,"R",540,"R",1623,"R",544,"R",3330
123554, 3,99,3,1,"R",33,"R",31,"R",77,"R",153,"R",8,"R",15,"R",122,"R",175,"R",173,"R",366,"R",658,"R",962,"R",190,"R",354,"R",1261,"R",2056,"R",64,"R",230,"R",23,"R",297,"R",539,"R",1620,"R",544,"R",3317
123554, 4,99,3,1,"R",9,"R",7,"R",15,"R",29,"R",1,"R",2,"R",25,"R",35,"R",53,"R",86,"R",103,"R",201,"R",17,"R",28,"R",223,"R",388,"R",16,"R",44,"R",3,"R",60,"R",139,"R",304,"R",45,"R",611
123554, 5,99,3,1,"R",24,"R",24,"R",62,"R",124,"R",7,"R",13,"R",97,"R",140,"R",120,"R",280,"R",555,"R",761,"R",173,"R",326,"R",1038,"R",1668,"R",48,"R",186,"R",20,"R",237,"R",400,"R",1316,"R",499,"R",2706
123554,11,99,3,1,"R",3,"R",3,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",3,"Z",0,"Z",0,"R",3,"R",10,"R",6,"R",1,"Z",0,"R",2,"R",1,"R",3,"Z",0,"R",13
123554,12,99,3,3,"R",2,"R",5,"R",12,"R",35,"R",1,"R",7,"R",26,"R",37,"R",37,"R",55,"R",223,"R",409,"R",76,"R",281,"R",377,"R",829,"R",7,"R",47,"R",8,"R",63,"R",92,"R",632,"R",357,"R",1206
123554,21,14,1,4,"R",35,"R",32,"R",61,"R",110,"R",6,"R",10,"R",113,"R",170,"R",171,"R",333,"R",685,"R",977,"R",102,"R",169,"R",1173,"R",1801,"R",67,"R",171,"R",16,"R",283,"R",504,"R",1662,"R",271,"R",2974
123554,22, 8,1,1,"R",33,"R",31,"R",56,"R",100,"R",5,"R",10,"R",95,"R",145,"R",151,"R",314,"R",535,"R",793,"R",74,"R",115,"R",949,"R",1508,"R",64,"R",156,"R",15,"R",240,"R",465,"R",1328,"R",189,"R",2457
123554,23, 6,1,1,"R",30,"R",28,"R",56,"R",100,"R",5,"R",10,"R",95,"R",145,"R",151,"R",314,"R",535,"R",793,"R",74,"R",115,"R",946,"R",1505,"R",58,"R",156,"R",15,"R",240,"R",465,"R",1328,"R",189,"R",2451
123554,24, 1,1,1,"R",9,"R",7,"R",15,"R",29,"R",1,"R",2,"R",25,"R",35,"R",53,"R",86,"R",103,"R",201,"R",17,"R",28,"R",223,"R",388,"R",16,"R",44,"R",3,"R",60,"R",139,"R",304,"R",45,"R",611
123554,25, 3,1,1,"R",21,"R",21,"R",41,"R",71,"R",4,"R",8,"R",70,"R",110,"R",98,"R",228,"R",432,"R",592,"R",57,"R",87,"R",723,"R",1117,"R",42,"R",112,"R",12,"R",180,"R",326,"R",1024,"R",144,"R",1840
123554,31, 7,1,1,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6
123554,32,11,1,3,"R",2,"R",1,"R",5,"R",10,"R",1,"Z",0,"R",18,"R",25,"R",20,"R",19,"R",150,"R",184,"R",28,"R",54,"R",224,"R",293,"R",3,"R",15,"R",1,"R",43,"R",39,"R",334,"R",82,"R",517
123554,41,28,2,4,"R",3,"R",7,"R",28,"R",79,"R",3,"R",12,"R",35,"R",44,"R",39,"R",89,"R",196,"R",397,"R",164,"R",466,"R",468,"R",1094,"R",10,"R",107,"R",15,"R",79,"R",128,"R",593,"R",630,"R",1562
123554,42,22,2,1,"R",3,"R",3,"R",21,"R",54,"R",3,"R",5,"R",27,"R",32,"R",22,"R",53,"R",123,"R",172,"R",116,"R",239,"R",315,"R",558,"R",6,"R",75,"R",8,"R",59,"R",75,"R",295,"R",355,"R",873
123554,43,20,2,1,"R",3,"R",3,"R",21,"R",53,"R",3,"R",5,"R",27,"R",30,"R",22,"R",52,"R",123,"R",169,"R",116,"R",239,"R",315,"R",551,"R",6,"R",74,"R",8,"R",57,"R",74,"R",292,"R",355,"R",866
123554,45,17,2,1,"R",3,"R",3,"R",21,"R",53,"R",3,"R",5,"R",27,"R",30,"R",22,"R",52,"R",123,"R",169,"R",116,"R",239,"R",315,"R",551,"R",6,"R",74,"R",8,"R",57,"R",74,"R",292,"R",355,"R",866
123554,51,21,2,1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",1,"Z",0,"R",2,"R",1,"R",3,"Z",0,"R",7
123554,52,25,2,3,"Z",0,"R",4,"R",7,"R",25,"Z",0,"R",7,"R",8,"R",12,"R",17,"R",36,"R",73,"R",225,"R",48,"R",227,"R",153,"R",536,"R",4,"R",32,"R",7,"R",20,"R",53,"R",298,"R",275,"R",689
123563, 1,29,3,4,"R",5,"R",8,"R",613,"R",1168,"R",28,"R",64,"R",1042,"R",1191,"R",635,"R",965,"R",2022,"R",3097,"R",258,"R",375,"R",4603,"R",6868,"R",13,"R",1781,"R",92,"R",2233,"R",1600,"R",5119,"R",633,"R",11471
123563, 2,99,3,1,"R",5,"R",8,"R",613,"R",1168,"R",28,"R",64,"R",1042,"R",1191,"R",635,"R",965,"R",2022,"R",3097,"R",258,"R",375,"R",4603,"R",6868,"R",13,"R",1781,"R",92,"R",2233,"R",1600,"R",5119,"R",633,"R",11471
123563, 3,99,3,1,"R",4,"R",5,"R",442,"R",858,"R",23,"R",49,"R",740,"R",809,"R",441,"R",640,"R",1264,"R",1827,"R",160,"R",208,"R",3074,"R",4396,"R",9,"R",1300,"R",72,"R",1549,"R",1081,"R",3091,"R",368,"R",7470
123563, 4,99,3,1,"R",1,"R",2,"R",61,"R",100,"R",3,"R",2,"R",117,"R",91,"R",82,"R",87,"R",214,"R",248,"R",27,"R",33,"R",505,"R",563,"R",3,"R",161,"R",5,"R",208,"R",169,"R",462,"R",60,"R",1068
123563, 5,99,3,1,"R",3,"R",3,"R",381,"R",758,"R",20,"R",47,"R",623,"R",718,"R",359,"R",553,"R",1050,"R",1579,"R",133,"R",175,"R",2569,"R",3833,"R",6,"R",1139,"R",67,"R",1341,"R",912,"R",2629,"R",308,"R",6402
123563,11,99,3,1,"R",1,"R",3,"R",171,"R",310,"R",5,"R",15,"R",302,"R",382,"R",194,"R",325,"R",758,"R",1270,"R",98,"R",167,"R",1529,"R",2472,"R",4,"R",481,"R",20,"R",684,"R",519,"R",2028,"R",265,"R",4001
123563,21,14,1,4,"R",5,"R",6,"R",218,"R",344,"R",10,"R",20,"R",415,"R",410,"R",218,"R",292,"R",779,"R",948,"R",67,"R",104,"R",1712,"R",2124,"R",11,"R",562,"R",30,"R",825,"R",510,"R",1727,"R",171,"R",3836
123563,22, 8,1,1,"R",5,"R",6,"R",218,"R",344,"R",10,"R",20,"R",415,"R",410,"R",218,"R",292,"R",779,"R",948,"R",67,"R",104,"R",1712,"R",2124,"R",11,"R",562,"R",30,"R",825,"R",510,"R",1727,"R",171,"R",3836
123563,23, 6,1,1,"R",4,"R",4,"R",188,"R",302,"R",9,"R",19,"R",336,"R",334,"R",173,"R",234,"R",623,"R",747,"R",59,"R",86,"R",1392,"R",1726,"R",8,"R",490,"R",28,"R",670,"R",407,"R",1370,"R",145,"R",3118
123563,24, 1,1,1,"R",1,"R",2,"R",26,"R",31,"R",2,"R",2,"R",50,"R",53,"R",33,"R",36,"R",116,"R",119,"R",10,"R",18,"R",238,"R",261,"R",3,"R",57,"R",4,"R",103,"R",69,"R",235,"R",28,"R",499
123563,25, 3,1,1,"R",3,"R",2,"R",162,"R",271,"R",7,"R",17,"R",286,"R",281,"R",140,"R",198,"R",507,"R",628,"R",49,"R",68,"R",1154,"R",1465,"R",5,"R",433,"R",24,"R",567,"R",338,"R",1135,"R",117,"R",2619
123563,31, 7,1,1,"R",1,"R",2,"R",30,"R",42,"R",1,"R",1,"R",79,"R",76,"R",45,"R",58,"R",156,"R",201,"R",8,"R",18,"R",320,"R",398,"R",3,"R",72,"R",2,"R",155,"R",103,"R",357,"R",26,"R",718
123563,41,28,2,4,"Z",0,"R",2,"R",395,"R",824,"R",18,"R",44,"R",627,"R",781,"R",417,"R",673,"R",1243,"R",2149,"R",191,"R",271,"R",2891,"R",4744,"R",2,"R",1219,"R",62,"R",1408,"R",1090,"R",3392,"R",462,"R",7635
123563,42,22,2,1,"Z",0,"R",2,"R",395,"R",824,"R",18,"R",44,"R",627,"R",781,"R",417,"R",673,"R",1243,"R",2149,"R",191,"R",271,"R",2891,"R",4744,"R",2,"R",1219,"R",62,"R",1408,"R",1090,"R",3392,"R",462,"R",7635
123563,43,20,2,1,"Z",0,"R",1,"R",254,"R",556,"R",14,"R",30,"R",404,"R",475,"R",268,"R",406,"R",641,"R",1080,"R",101,"R",122,"R",1682,"R",2670,"R",1,"R",810,"R",44,"R",879,"R",674,"R",1721,"R",223,"R",4352
123563,44,15,2,1,"Z",0,"Z",0,"R",35,"R",69,"R",1,"Z",0,"R",67,"R",38,"R",49,"R",51,"R",98,"R",129,"R",17,"R",15,"R",267,"R",302,"Z",0,"R",104,"R",1,"R",105,"R",100,"R",227,"R",32,"R",569
123563,45,17,2,1,"Z",0,"R",1,"R",219,"R",487,"R",13,"R",30,"R",337,"R",437,"R",219,"R",355,"R",543,"R",951,"R",84,"R",107,"R",1415,"R",2368,"R",1,"R",706,"R",43,"R",774,"R",574,"R",1494,"R",191,"R",3783
123563,51,21,2,1,"Z",0,"R",1,"R",141,"R",268,"R",4,"R",14,"R",223,"R",306,"R",149,"R",267,"R",602,"R",1069,"R",90,"R",149,"R",1209,"R",2074,"R",1,"R",409,"R",18,"R",529,"R",416,"R",1671,"R",239,"R",3283
123572, 1,29,3,4,"R",38,"R",61,"R",41,"R",102,"R",20,"R",38,"R",119,"R",239,"R",278,"R",520,"R",1885,"R",3352,"R",493,"R",791,"R",2874,"R",5103,"R",99,"R",143,"R",58,"R",358,"R",798,"R",5237,"R",1284,"R",7977
123572, 2,99,3,1,"R",35,"R",52,"R",36,"R",93,"R",18,"R",33,"R",110,"R",216,"R",260,"R",465,"R",1716,"R",2865,"R",410,"R",597,"R",2585,"R",4321,"R",87,"R",129,"R",51,"R",326,"R",725,"R",4581,"R",1007,"R",6906
123572, 3,99,3,1,"R",35,"R",52,"R",36,"R",93,"R",18,"R",33,"R",110,"R",216,"R",260,"R",465,"R",1716,"R",2865,"R",410,"R",597,"R",2585,"R",4321,"R",87,"R",129,"R",51,"R",326,"R",725,"R",4581,"R",1007,"R",6906
123572, 4,99,3,1,"Z",0,"R",5,"R",8,"R",18,"R",2,"R",4,"R",19,"R",40,"R",46,"R",86,"R",282,"R",512,"R",40,"R",59,"R",397,"R",724,"R",5,"R",26,"R",6,"R",59,"R",132,"R",794,"R",99,"R",1121
123572, 5,99,3,1,"R",35,"R",47,"R",28,"R",75,"R",16,"R",29,"R",91,"R",176,"R",214,"R",379,"R",1434,"R",2353,"R",370,"R",538,"R",2188,"R",3597,"R",82,"R",103,"R",45,"R",267,"R",593,"R",3787,"R",908,"R",5785
123572,12,99,3,3,"R",3,"R",9,"R",5,"R",9,"R",2,"R",5,"R",9,"R",23,"R",18,"R",55,"R",169,"R",487,"R",83,"R",194,"R",289,"R",782,"R",12,"R",14,"R",7,"R",32,"R",73,"R",656,"R",277,"R",1071
123572,21,14,1,4,"R",33,"R",46,"R",38,"R",79,"R",17,"R",31,"R",99,"R",200,"R",230,"R",427,"R",1560,"R",2755,"R",338,"R",551,"R",2315,"R",4089,"R",79,"R",117,"R",48,"R",299,"R",657,"R",4315,"R",889,"R",6404
123572,22, 8,1,1,"R",32,"R",42,"R",35,"R",74,"R",17,"R",29,"R",93,"R",187,"R",222,"R",397,"R",1470,"R",2504,"R",301,"R",452,"R",2170,"R",3685,"R",74,"R",109,"R",46,"R",280,"R",619,"R",3974,"R",753,"R",5855
123572,23, 6,1,1,"R",32,"R",42,"R",35,"R",74,"R",17,"R",29,"R",93,"R",187,"R",222,"R",397,"R",1470,"R",2504,"R",301,"R",452,"R",2170,"R",3685,"R",74,"R",109,"R",46,"R",280,"R",619,"R",3974,"R",753,"R",5855
123572,24, 1,1,1,"Z",0,"R",4,"R",8,"R",17,"R",2,"R",4,"R",19,"R",39,"R",46,"R",86,"R",274,"R",504,"R",40,"R",59,"R",389,"R",713,"R",4,"R",25,"R",6,"R",58,"R",132,"R",778,"R",99,"R",1102
123572,25, 3,1,1,"R",32,"R",38,"R",27,"R",57,"R",15,"R",25,"R",74,"R",148,"R",176,"R",311,"R",1196,"R",2000,"R",261,"R",393,"R",1781,"R",2972,"R",70,"R",84,"R",40,"R",222,"R",487,"R",3196,"R",654,"R",4753
123572,32,11,1,3,"R",1,"R",4,"R",3,"R",5,"Z",0,"R",2,"R",6,"R",13,"R",8,"R",30,"R",90,"R",251,"R",37,"R",99,"R",145,"R",404,"R",5,"R",8,"R",2,"R",19,"R",38,"R",341,"R",136,"R",549
123572,41,28,2,4,"R",5,"R",15,"R",3,"R",23,"R",3,"R",7,"R",20,"R",39,"R",48,"R",93,"R",325,"R",597,"R",155,"R",240,"R",559,"R",1014,"R",20,"R",26,"R",10,"R",59,"R",141,"R",922,"R",395,"R",1573
123572,42,22,2,1,"R",3,"R",10,"R",1,"R",19,"R",1,"R",4,"R",17,"R",29,"R",38,"R",68,"R",246,"R",361,"R",109,"R",145,"R",415,"R",636,"R",13,"R",20,"R",5,"R",46,"R",106,"R",607,"R",254,"R",1051
123572,43,20,2,1,"R",3,"R",10,"R",1,"R",19,"R",1,"R",4,"R",17,"R",29,"R",38,"R",68,"R",246,"R",361,"R",109,"R",145,"R",415,"R",636,"R",13,"R",20,"R",5,"R",46,"R",106,"R",607,"R",254,"R",1051
123572,44,15,2,1,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",8,"R",8,"Z",0,"Z",0,"R",8,"R",11,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",16,"Z",0,"R",19
123572,45,17,2,1,"R",3,"R",9,"R",1,"R",18,"R",1,"R",4,"R",17,"R",28,"R",38,"R",68,"R",238,"R",353,"R",109,"R",145,"R",407,"R",625,"R",12,"R",19,"R",5,"R",45,"R",106,"R",591,"R",254,"R",1032
