UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,ACTTYPE 
198747,"R",2526,"A",,"A",,"G",84,"A",,"G",84,"A",,2
198756,"R",45797,"A",,"A",,"G",1527,"A",,"G",1527,"A",,2
198774,"R",113070,"A",,"A",,"G",3769,"A",,"G",3769,"A",,2
198808,"R",27805,"A",,"A",,"G",927,"A",,"G",927,"A",,2
198817,"R",65681,"A",,"A",,"G",2189,"A",,"G",2189,"A",,2
198835,"R",51054,"A",,"R",4023,"G",1702,"G",168,"G",1702,"G",168,2
198844,"A",,"R",146700,"A",,"G",163,"A",,"G",163,"A",,1
198862,"R",29510,"A",,"A",,"G",984,"A",,"G",984,"A",,2
198871,"R",17250,"A",,"A",,"G",575,"A",,"G",575,"A",,2
198899,"R",37584,"A",,"A",,"G",1253,"A",,"G",1253,"A",,2
198905,"R",12294,"A",,"A",,"G",410,"A",,"G",410,"A",,2
198914,"R",40647,"A",,"A",,"G",1355,"A",,"G",1355,"A",,2
198923,"R",40500,"A",,"A",,"G",1350,"A",,"G",1350,"A",,2
198941,"R",5880,"A",,"A",,"G",196,"A",,"G",196,"A",,2
198950,"R",55201,"A",,"R",2898,"G",1840,"G",121,"G",1840,"G",121,2
198969,"R",53217,"A",,"R",5091,"G",1774,"G",212,"R",1774,"R",162,2
198978,"R",33999,"A",,"A",,"G",756,"A",,"G",756,"A",,2
198987,"R",71667,"A",,"A",,"G",2389,"A",,"G",2389,"A",,2
198996,"A",,"R",7500,"A",,"G",8,"A",,"G",8,"A",,1
199005,"A",,"R",9000,"A",,"G",10,"A",,"G",10,"A",,1
199014,"A",,"R",8220,"A",,"G",9,"A",,"G",9,"A",,1
199023,"R",31238,"A",,"A",,"G",1041,"A",,"G",1041,"A",,2
199032,"R",33337,"A",,"R",3939,"G",1111,"G",164,"R",1605,"R",400,2
199069,"R",87249,"A",,"A",,"G",2908,"A",,"G",2908,"A",,2
199078,"A",,"R",68684,"A",,"G",76,"A",,"G",76,"A",,1
199087,"R",62609,"A",,"A",,"G",2087,"A",,"G",2087,"A",,2
199102,"R",264951,"A",,"R",27378,"G",8832,"G",1141,"G",8832,"G",1141,2
199111,"R",95421,"A",,"R",350,"G",3181,"G",15,"G",3181,"G",15,2
199120,"R",533252,"A",,"R",154329,"G",17775,"G",6430,"G",17775,"G",6430,2
199139,"R",510327,"A",,"R",77750,"G",17011,"G",3240,"G",17011,"G",3240,2
199148,"R",419463,"A",,"R",61879,"G",13982,"G",2578,"G",13982,"G",2578,2
199157,"R",175272,"A",,"R",25216,"G",5842,"G",1051,"G",5842,"G",1051,2
199184,"R",28860,"A",,"R",3198,"G",962,"G",133,"G",962,"G",133,2
199193,"R",712982,"A",,"R",121456,"G",23766,"G",5061,"G",23766,"G",5061,2
199209,"R",41221,"A",,"A",,"G",1374,"A",,"G",1374,"A",,2
199218,"R",329263,"A",,"R",21391,"G",10975,"G",891,"G",10975,"G",891,2
199263,"R",10164,"A",,"A",,"G",339,"A",,"G",339,"A",,2
199272,"R",21672,"A",,"A",,"G",722,"A",,"R",688,"A",,2
199281,"R",151887,"A",,"R",10438,"G",5063,"G",435,"G",5063,"G",435,2
199306,"R",30889,"A",,"R",15961,"G",1030,"G",665,"G",1030,"G",665,2
199315,"R",7358,"A",,"R",1178,"G",245,"G",49,"G",245,"G",49,2
199324,"R",56000,"A",,"A",,"G",1867,"A",,"G",1867,"A",,2
199333,"R",193041,"A",,"A",,"G",6435,"A",,"G",6435,"A",,2
199412,"R",48172,"A",,"R",12522,"G",1606,"G",522,"G",1606,"G",522,2
199421,"R",63409,"A",,"A",,"G",2114,"A",,"G",2114,"A",,2
199449,"R",43223,"A",,"A",,"G",1441,"A",,"G",1441,"A",,2
199458,"R",3960,"A",,"A",,"G",132,"A",,"R",140,"A",,2
199467,"R",18678,"A",,"A",,"G",623,"A",,"G",623,"A",,2
199476,"R",44327,"R",620394,"A",,"G",2167,"A",,"G",2167,"A",,3
199485,"R",56942,"A",,"A",,"G",1898,"A",,"G",1898,"A",,2
199494,"R",132276,"A",,"A",,"G",4409,"A",,"G",4409,"A",,2
199582,"R",44830,"A",,"A",,"G",1494,"A",,"G",1494,"A",,2
199607,"R",23515,"A",,"R",3017,"G",784,"G",126,"G",784,"G",126,2
199625,"R",32116,"A",,"A",,"G",1071,"A",,"G",1071,"A",,2
199634,"R",109420,"A",,"A",,"G",3647,"A",,"G",3647,"A",,2
199643,"R",65983,"A",,"R",3912,"G",2199,"G",163,"R",2749,"R",217,2
199689,"A",,"R",133435,"A",,"G",148,"A",,"G",148,"A",,1
199698,"R",18007,"A",,"A",,"G",600,"A",,"G",600,"A",,2
199713,"A",,"R",284787,"A",,"G",316,"A",,"G",316,"A",,1
199722,"R",57852,"A",,"A",,"G",1928,"A",,"G",1928,"A",,2
199731,"R",60404,"A",,"A",,"G",2013,"A",,"G",2013,"A",,2
199740,"R",67810,"A",,"A",,"G",2260,"A",,"G",2260,"A",,2
199768,"R",84757,"A",,"A",,"G",2825,"A",,"G",2825,"A",,2
199786,"R",136921,"A",,"A",,"G",4564,"A",,"G",4564,"A",,2
199795,"R",31080,"A",,"A",,"G",1036,"A",,"G",1036,"A",,2
199838,"R",111422,"A",,"A",,"G",3714,"A",,"G",3714,"A",,2
199847,"R",129723,"A",,"R",33323,"G",4324,"G",1388,"R",4376,"R",1245,2
199856,"R",349500,"A",,"A",,"G",11650,"A",,"G",11650,"A",,2
199865,"R",27010,"A",,"R",2325,"G",900,"G",97,"G",900,"G",97,2
199883,"R",2568,"A",,"A",,"G",86,"A",,"G",86,"A",,2
199892,"R",88620,"A",,"A",,"G",2954,"A",,"G",2954,"A",,2
199908,"R",72512,"A",,"A",,"G",2417,"A",,"G",2417,"A",,2
199926,"R",67609,"A",,"A",,"G",2254,"A",,"R",2242,"A",,2
199953,"R",67044,"A",,"A",,"G",2235,"A",,"G",2235,"A",,2
199962,"R",43824,"A",,"R",17443,"G",1461,"G",727,"G",1461,"G",727,2
199971,"R",856,"A",,"A",,"G",29,"A",,"G",29,"A",,2
199980,"A",,"R",77000,"A",,"G",86,"A",,"G",86,"A",,1
199999,"R",177244,"A",,"R",10109,"G",5908,"G",421,"G",5908,"G",421,2
200004,"R",193076,"A",,"R",31227,"G",6436,"G",1301,"G",6436,"G",1301,2
200013,"R",41451,"A",,"A",,"G",921,"A",,"G",921,"A",,2
200022,"R",86714,"A",,"A",,"G",2890,"A",,"G",2890,"A",,2
200059,"R",64862,"A",,"A",,"G",2162,"A",,"G",2162,"A",,2
200086,"R",6600,"A",,"A",,"G",220,"A",,"G",220,"A",,2
200110,"A",,"R",66600,"A",,"G",74,"A",,"G",74,"A",,1
200129,"A",,"R",46912,"A",,"G",52,"A",,"G",52,"A",,1
200156,"R",31633,"A",,"A",,"G",1054,"A",,"G",1054,"A",,2
200165,"A",,"R",112500,"A",,"G",125,"A",,"G",125,"A",,1
200192,"R",28282,"A",,"A",,"G",943,"A",,"G",943,"A",,2
200208,"R",5334,"A",,"A",,"G",178,"A",,"G",178,"A",,2
200217,"R",63090,"A",,"R",21702,"G",2103,"G",904,"G",2103,"G",904,2
200226,"R",17372,"A",,"A",,"G",579,"A",,"G",579,"A",,2
200244,"R",3051,"A",,"A",,"G",102,"A",,"G",102,"A",,2
200253,"R",74742,"A",,"R",5764,"G",2491,"G",240,"G",2491,"G",240,2
200262,"A",,"R",15000,"A",,"G",17,"A",,"G",17,"A",,1
200280,"R",284218,"A",,"R",43839,"G",9474,"G",1827,"G",9474,"G",1827,2
200305,"R",58301,"A",,"A",,"G",1943,"A",,"G",1943,"A",,2
200314,"R",12257,"A",,"A",,"G",409,"A",,"G",409,"A",,2
200332,"R",309448,"A",,"R",31097,"G",10315,"G",1296,"G",10315,"G",1296,2
200341,"R",15740,"A",,"A",,"G",525,"A",,"G",525,"A",,2
200387,"A",,"R",55500,"A",,"G",62,"A",,"G",62,"A",,1
200466,"R",7123,"A",,"A",,"G",237,"A",,"G",237,"A",,2
200484,"R",8207,"A",,"A",,"G",274,"A",,"G",274,"A",,2
200527,"R",17542,"A",,"A",,"G",585,"A",,"G",585,"A",,2
200554,"R",12990,"A",,"A",,"G",433,"A",,"R",500,"A",,2
200572,"R",23227,"A",,"R",1710,"G",774,"G",71,"G",774,"G",71,2
200590,"R",10656,"A",,"A",,"G",355,"A",,"G",355,"A",,2
200624,"R",3912,"A",,"A",,"G",87,"A",,"G",87,"A",,2
200633,"R",14264,"A",,"A",,"G",317,"A",,"G",317,"A",,2
200697,"A",,"A",,"R",26366,"A",,"G",732,"A",,"G",732,2
200785,"R",28960,"A",,"A",,"G",965,"A",,"G",965,"A",,2
200800,"R",519968,"A",,"R",74583,"G",17332,"G",3108,"G",17332,"G",3108,2
200828,"A",,"R",88281,"A",,"G",98,"A",,"G",98,"A",,1
200846,"R",38021,"A",,"A",,"G",1267,"A",,"G",1267,"A",,2
200873,"R",1253,"A",,"A",,"G",42,"A",,"G",42,"A",,2
201016,"R",19544,"A",,"A",,"G",434,"A",,"G",434,"A",,2
201034,"A",,"R",293360,"A",,"G",326,"A",,"G",326,"A",,1
201061,"R",4957,"A",,"R",133,"G",165,"G",6,"G",165,"G",6,2
201098,"A",,"R",70940,"A",,"G",79,"A",,"G",79,"A",,1
201104,"R",80069,"A",,"R",65789,"G",2669,"G",2741,"G",2669,"G",2741,2
201131,"A",,"R",141525,"A",,"G",157,"A",,"G",157,"A",,1
201140,"R",1811,"A",,"R",1149,"G",40,"G",32,"G",40,"G",32,2
201159,"A",,"R",187800,"A",,"G",209,"A",,"G",209,"A",,1
201177,"R",4997,"A",,"A",,"G",167,"A",,"G",167,"A",,2
201195,"R",100027,"A",,"R",12072,"G",3334,"G",503,"G",3334,"G",503,2
201283,"R",67082,"A",,"A",,"G",1491,"A",,"G",1491,"A",,2
201371,"R",28337,"A",,"R",2217,"G",945,"G",92,"G",945,"G",92,2
201399,"R",26113,"A",,"A",,"G",580,"A",,"G",580,"A",,2
201432,"R",46669,"A",,"R",929,"G",1556,"G",39,"G",1556,"G",39,2
201441,"R",433847,"A",,"R",62628,"G",14462,"G",2610,"G",14462,"G",2610,2
201469,"R",23285,"A",,"A",,"G",776,"A",,"G",776,"A",,2
201478,"A",,"R",150775,"A",,"G",168,"A",,"G",168,"A",,1
201487,"R",3000,"A",,"A",,"G",100,"A",,"G",100,"A",,2
201496,"A",,"R",450275,"A",,"G",500,"A",,"G",500,"A",,1
201539,"A",,"R",178821,"A",,"G",199,"A",,"G",199,"A",,1
201548,"R",80034,"A",,"R",4135,"G",2668,"G",172,"G",2668,"G",172,2
201584,"A",,"R",45600,"A",,"G",51,"A",,"G",51,"A",,1
201609,"A",,"R",55471,"A",,"G",62,"A",,"G",62,"A",,1
201618,"A",,"R",45271,"A",,"G",50,"A",,"G",50,"A",,1
201627,"A",,"R",71894,"A",,"G",80,"A",,"G",80,"A",,1
201645,"R",147401,"A",,"R",62162,"G",4913,"G",2590,"G",4913,"G",2590,2
201654,"R",94547,"A",,"R",874,"G",3152,"G",36,"G",3152,"G",36,2
201672,"R",129821,"A",,"A",,"G",2885,"A",,"G",2885,"A",,2
201681,"A",,"R",152520,"A",,"G",169,"A",,"G",169,"A",,1
201690,"R",63794,"A",,"R",516,"G",2126,"G",22,"G",2126,"G",22,2
201751,"R",6380,"A",,"A",,"G",213,"A",,"G",213,"A",,2
201803,"A",,"R",193500,"A",,"G",215,"A",,"G",215,"A",,1
201821,"R",9736,"A",,"A",,"G",325,"A",,"G",325,"A",,2
201858,"R",21461,"A",,"R",4617,"G",715,"G",192,"G",715,"G",192,2
201867,"R",6690,"A",,"A",,"G",149,"A",,"R",140,"A",,2
201885,"R",838817,"A",,"R",239040,"G",18640,"G",6640,"G",18640,"G",6640,2
201928,"R",345852,"A",,"A",,"G",7686,"A",,"G",7686,"A",,2
201946,"R",113744,"A",,"R",630,"G",2528,"G",18,"G",2528,"G",18,2
201955,"R",136867,"A",,"R",829,"G",3041,"G",23,"G",3041,"G",23,2
201964,"R",21247,"A",,"A",,"G",708,"A",,"G",708,"A",,2
201973,"R",122588,"A",,"A",,"G",2724,"A",,"G",2724,"A",,2
201982,"A",,"R",53149,"A",,"G",59,"A",,"G",59,"A",,1
202046,"R",15789,"A",,"A",,"G",526,"A",,"G",526,"A",,2
202055,"A",,"R",369000,"A",,"G",410,"A",,"G",410,"A",,1
202064,"R",11044,"R",387688,"A",,"G",799,"A",,"G",799,"A",,3
202073,"R",7011,"A",,"R",5048,"G",234,"G",210,"G",234,"G",210,2
202134,"R",263594,"A",,"R",85624,"G",8786,"G",3568,"G",8786,"G",3568,2
202152,"A",,"R",280000,"A",,"G",311,"A",,"G",311,"A",,1
202161,"R",27102,"A",,"A",,"G",903,"A",,"R",1020,"A",,2
202170,"R",39633,"A",,"A",,"G",1321,"A",,"G",1321,"A",,2
202189,"R",28883,"A",,"A",,"G",963,"A",,"G",963,"A",,2
202204,"A",,"R",377808,"A",,"G",420,"A",,"G",420,"A",,1
202222,"R",828892,"A",,"A",,"G",18420,"A",,"G",18420,"A",,2
202268,"R",4482,"A",,"A",,"G",149,"A",,"G",149,"A",,2
202356,"R",491577,"A",,"A",,"G",16386,"A",,"G",16386,"A",,2
202435,"R",16347,"A",,"A",,"G",363,"A",,"G",363,"A",,2
202453,"A",,"R",116100,"A",,"G",129,"A",,"G",129,"A",,1
202480,"R",223478,"A",,"R",62212,"G",7449,"G",2592,"R",7268,"R",2552,2
202514,"R",25234,"A",,"R",1740,"G",841,"G",73,"G",841,"G",73,2
202523,"R",65356,"A",,"A",,"G",2179,"A",,"G",2179,"A",,2
202541,"R",119441,"A",,"R",14087,"G",3981,"G",587,"R",3318,"R",1174,2
202611,"R",8802,"A",,"R",1172,"G",293,"G",49,"G",293,"G",49,2
202639,"A",,"R",87424,"A",,"G",97,"A",,"G",97,"A",,1
202648,"R",64168,"A",,"R",97,"G",2139,"G",4,"G",2139,"G",4,2
202657,"A",,"R",206694,"A",,"G",230,"A",,"G",230,"A",,1
202684,"R",20779,"A",,"A",,"G",693,"A",,"G",693,"A",,2
202736,"A",,"R",68548,"A",,"G",76,"A",,"G",76,"A",,1
202763,"R",94597,"A",,"R",31389,"G",3153,"G",1308,"G",3153,"G",1308,2
202806,"R",166500,"A",,"R",27502,"G",5550,"G",1146,"G",5550,"G",1146,2
202888,"A",,"R",40225,"A",,"G",45,"A",,"G",45,"A",,1
202903,"R",6436,"A",,"A",,"G",215,"A",,"G",215,"A",,2
202912,"R",6449,"A",,"A",,"G",215,"A",,"G",215,"A",,2
202949,"A",,"R",488614,"A",,"G",543,"A",,"G",543,"A",,1
202985,"A",,"R",79800,"A",,"G",89,"A",,"G",89,"A",,1
203030,"A",,"R",195000,"A",,"G",217,"A",,"G",217,"A",,1
203049,"A",,"A",,"R",1695,"A",,"G",71,"A",,"G",71,2
203067,"A",,"A",,"R",2088,"A",,"G",87,"A",,"G",87,2
203076,"A",,"A",,"R",1378,"A",,"G",57,"A",,"G",57,2
203085,"R",38681,"A",,"R",2710,"G",1289,"G",113,"G",1289,"G",113,2
203128,"R",38531,"A",,"R",608,"G",1284,"G",25,"G",1284,"G",25,2
203146,"A",,"R",338415,"A",,"G",376,"A",,"G",376,"A",,1
203155,"R",222927,"A",,"A",,"G",4954,"A",,"G",4954,"A",,2
203164,"R",7983,"A",,"A",,"G",266,"A",,"G",266,"A",,2
203225,"R",11800,"A",,"A",,"G",393,"A",,"G",393,"A",,2
203234,"R",8015,"A",,"A",,"G",267,"A",,"G",267,"A",,2
203289,"R",6016,"A",,"A",,"G",201,"A",,"G",201,"A",,2
203313,"R",20848,"A",,"A",,"G",463,"A",,"G",463,"A",,2
203331,"R",40442,"A",,"A",,"G",1348,"A",,"G",1348,"A",,2
203368,"R",93449,"A",,"R",11780,"G",3115,"G",491,"G",3115,"G",491,2
203386,"R",32376,"A",,"A",,"G",719,"A",,"G",719,"A",,2
203438,"A",,"R",201400,"A",,"G",224,"A",,"G",224,"A",,1
203447,"R",33938,"A",,"R",66,"G",1131,"G",3,"G",1131,"G",3,2
203456,"R",17144,"A",,"A",,"G",571,"A",,"G",571,"A",,2
203465,"R",84102,"A",,"R",768,"G",2803,"G",32,"G",2803,"G",32,2
203474,"R",43264,"A",,"R",93,"G",1442,"G",4,"G",1442,"G",4,2
203483,"R",40320,"A",,"R",214,"G",1344,"G",9,"G",1344,"G",9,2
203492,"R",27016,"A",,"R",54,"G",901,"G",2,"G",901,"G",2,2
203517,"R",504955,"A",,"R",98821,"G",16832,"G",4118,"G",16832,"G",4118,2
203526,"R",24406,"A",,"R",111,"G",814,"G",5,"G",814,"G",5,2
203535,"R",54512,"A",,"A",,"G",1817,"A",,"G",1817,"A",,2
203544,"R",20110,"A",,"R",2330,"G",670,"G",97,"G",670,"G",97,2
203580,"R",23721,"A",,"R",2502,"G",791,"G",104,"G",791,"G",104,2
203599,"R",181516,"A",,"A",,"G",6051,"A",,"G",6051,"A",,2
203614,"A",,"R",308882,"A",,"G",343,"A",,"G",343,"A",,1
203678,"R",122411,"A",,"A",,"G",2720,"A",,"G",2720,"A",,2
203720,"R",22978,"A",,"A",,"G",511,"A",,"G",511,"A",,2
203739,"R",18874,"A",,"A",,"G",419,"A",,"G",419,"A",,2
203748,"R",227538,"A",,"A",,"G",7585,"A",,"G",7585,"A",,2
203757,"R",36762,"A",,"R",2503,"G",1225,"G",104,"G",1225,"G",104,2
203775,"R",58072,"A",,"R",8730,"G",1936,"G",364,"G",1936,"G",364,2
203818,"R",17852,"A",,"A",,"G",397,"A",,"G",397,"A",,2
203845,"R",44755,"A",,"R",3818,"G",1492,"G",159,"G",1492,"G",159,2
203881,"R",72865,"A",,"A",,"G",1619,"A",,"G",1619,"A",,2
203942,"A",,"R",56520,"A",,"G",63,"A",,"G",63,"A",,1
203960,"R",24536,"A",,"A",,"G",818,"A",,"G",818,"A",,2
203997,"A",,"A",,"R",4438,"A",,"G",185,"A",,"G",185,2
204006,"R",73343,"A",,"R",644,"G",2445,"G",27,"G",2445,"G",27,2
204015,"R",48655,"A",,"R",953,"G",1622,"G",40,"G",1622,"G",40,2
204024,"R",462315,"A",,"R",48463,"G",15411,"G",2019,"G",15411,"G",2019,2
204060,"R",30031,"A",,"A",,"G",667,"A",,"G",667,"A",,2
204121,"A",,"R",30400,"A",,"G",34,"A",,"G",34,"A",,1
204158,"A",,"R",360814,"A",,"G",401,"A",,"G",401,"A",,1
204167,"A",,"R",19440,"A",,"G",22,"A",,"G",22,"A",,1
204176,"R",23648,"A",,"R",522,"G",788,"G",22,"G",788,"G",22,2
204185,"R",67242,"A",,"A",,"G",2241,"A",,"G",2241,"A",,2
204194,"R",56389,"A",,"R",10441,"G",1880,"G",435,"G",1880,"G",435,2
204200,"R",47807,"A",,"R",8457,"G",1594,"G",352,"G",1594,"G",352,2
204255,"R",87491,"A",,"A",,"G",1944,"A",,"G",1944,"A",,2
204264,"R",46515,"A",,"R",10475,"G",1551,"G",436,"G",1551,"G",436,2
204307,"R",51925,"A",,"A",,"G",1154,"A",,"G",1154,"A",,2
204316,"R",54964,"A",,"A",,"G",1221,"A",,"G",1221,"A",,2
204334,"A",,"R",140450,"A",,"G",156,"A",,"G",156,"A",,1
204422,"R",96721,"A",,"A",,"G",2149,"A",,"G",2149,"A",,2
204431,"A",,"R",32800,"A",,"G",36,"A",,"G",36,"A",,1
204440,"R",67547,"A",,"A",,"G",2252,"A",,"G",2252,"A",,2
204459,"A",,"R",355575,"A",,"G",395,"A",,"G",395,"A",,1
204468,"R",36053,"A",,"R",5100,"G",1202,"G",213,"G",1202,"G",213,2
204486,"R",165790,"A",,"R",902,"G",3684,"G",25,"G",3684,"G",25,2
204501,"R",80304,"A",,"R",365,"G",2677,"G",15,"G",2677,"G",15,2
204592,"R",5305,"A",,"A",,"G",177,"A",,"G",177,"A",,2
204608,"A",,"R",946800,"A",,"G",1052,"A",,"G",1052,"A",,1
204617,"R",62363,"A",,"R",11732,"G",2079,"G",489,"G",2079,"G",489,2
204626,"R",37366,"A",,"A",,"G",1246,"A",,"G",1246,"A",,2
204635,"R",120413,"A",,"R",48978,"G",2676,"G",1361,"G",2676,"G",1361,2
204662,"R",29834,"A",,"A",,"G",663,"A",,"G",663,"A",,2
204671,"R",55668,"A",,"R",2860,"G",1237,"G",79,"G",1237,"G",79,2
204680,"R",57477,"A",,"R",2161,"G",1277,"G",60,"G",1277,"G",60,2
204699,"R",67075,"A",,"R",2805,"G",1491,"G",78,"G",1491,"G",78,2
204705,"R",97635,"A",,"R",3185,"G",2170,"G",88,"G",2170,"G",88,2
204714,"A",,"R",240280,"A",,"G",267,"A",,"G",267,"A",,1
204723,"A",,"R",284468,"A",,"G",316,"A",,"G",316,"A",,1
204741,"A",,"R",40000,"A",,"G",44,"A",,"G",44,"A",,1
204769,"A",,"R",70000,"A",,"G",78,"A",,"G",78,"A",,1
204778,"A",,"R",40000,"A",,"G",44,"A",,"G",44,"A",,1
204796,"R",1901385,"A",,"R",568282,"G",42253,"G",15786,"G",42253,"G",15786,2
204802,"R",28463,"A",,"A",,"G",633,"A",,"G",633,"A",,2
204820,"R",73949,"A",,"A",,"G",1643,"A",,"G",1643,"A",,2
204839,"R",67952,"A",,"A",,"G",1510,"A",,"G",1510,"A",,2
204848,"R",64756,"A",,"A",,"G",1439,"A",,"G",1439,"A",,2
204857,"R",832287,"A",,"R",182090,"G",18495,"G",5058,"G",18495,"G",5058,2
204866,"R",63774,"A",,"A",,"G",1417,"A",,"G",1417,"A",,2
204884,"R",7547,"A",,"A",,"G",252,"A",,"R",284,"A",,2
204893,"R",4361,"A",,"A",,"G",145,"A",,"G",145,"A",,2
204909,"R",60164,"A",,"A",,"G",2005,"A",,"G",2005,"A",,2
204936,"R",116462,"A",,"R",7608,"G",2588,"G",211,"G",2588,"G",211,2
204945,"R",338766,"R",325976,"A",,"G",11654,"A",,"G",11654,"A",,3
204963,"A",,"R",164700,"A",,"G",183,"A",,"G",183,"A",,1
204981,"A",,"R",39300,"A",,"G",44,"A",,"G",44,"A",,1
204990,"A",,"A",,"R",2397,"A",,"G",100,"A",,"G",100,2
205027,"R",3382,"A",,"R",1885,"G",113,"G",79,"G",113,"G",79,2
205054,"R",27081,"A",,"A",,"G",602,"A",,"R",542,"A",,2
205090,"R",3495,"A",,"A",,"G",117,"A",,"G",117,"A",,2
205124,"R",720,"A",,"R",480,"G",24,"G",20,"G",24,"G",20,2
205142,"A",,"R",162750,"A",,"G",181,"A",,"G",181,"A",,1
205179,"R",41220,"A",,"A",,"G",1374,"A",,"G",1374,"A",,2
205203,"R",53480,"A",,"R",4090,"G",1783,"G",170,"G",1783,"G",170,2
205391,"R",8623,"A",,"A",,"G",192,"A",,"R",164,"A",,2
205443,"R",107558,"A",,"R",1211,"G",3585,"G",50,"G",3585,"G",50,2
205470,"R",618746,"A",,"A",,"G",13750,"A",,"G",13750,"A",,2
205513,"R",6596,"A",,"A",,"G",147,"A",,"G",147,"A",,2
205522,"R",5960,"A",,"A",,"G",132,"A",,"G",132,"A",,2
205531,"R",2514,"A",,"A",,"G",56,"A",,"G",56,"A",,2
205559,"R",2893,"A",,"A",,"G",64,"A",,"G",64,"A",,2
205568,"R",6870,"A",,"A",,"G",153,"A",,"G",153,"A",,2
205610,"R",68612,"A",,"A",,"G",1525,"A",,"G",1525,"A",,2
205647,"R",46476,"A",,"A",,"G",1033,"A",,"G",1033,"A",,2
205692,"R",29088,"A",,"A",,"G",646,"A",,"G",646,"A",,2
205708,"R",42229,"A",,"A",,"G",938,"A",,"G",938,"A",,2
205717,"R",60968,"A",,"A",,"G",1355,"A",,"G",1355,"A",,2
205726,"R",59457,"A",,"A",,"G",1321,"A",,"G",1321,"A",,2
205841,"R",176348,"A",,"A",,"G",5878,"A",,"G",5878,"A",,2
205887,"R",35466,"A",,"A",,"G",788,"A",,"G",788,"A",,2
205957,"R",62823,"A",,"R",10245,"G",2094,"G",427,"G",2094,"G",427,2
205966,"R",89592,"R",60900,"A",,"G",2059,"A",,"G",2059,"A",,3
206002,"R",1512,"A",,"A",,"G",34,"A",,"G",34,"A",,2
206011,"R",50761,"A",,"A",,"G",1692,"A",,"G",1692,"A",,2
206039,"A",,"R",98749,"A",,"G",110,"A",,"G",110,"A",,1
206048,"R",43970,"A",,"R",16314,"G",1466,"G",680,"G",1466,"G",680,2
206084,"R",481965,"A",,"R",70655,"G",16066,"G",2944,"G",16066,"G",2944,2
206093,"R",30840,"A",,"A",,"G",1028,"A",,"G",1028,"A",,2
206154,"R",669,"A",,"A",,"G",22,"A",,"R",25,"A",,2
206172,"A",,"R",94673,"A",,"G",105,"A",,"G",105,"A",,1
206181,"A",,"R",126261,"A",,"G",140,"A",,"G",140,"A",,1
206215,"A",,"A",,"R",2818,"A",,"G",117,"A",,"G",117,2
206224,"R",16390,"A",,"A",,"G",364,"A",,"G",364,"A",,2
206279,"R",32705,"A",,"R",18180,"G",1090,"G",758,"G",1090,"G",758,2
206288,"A",,"A",,"R",2077,"A",,"G",87,"A",,"G",87,2
206321,"A",,"R",516000,"A",,"G",573,"A",,"G",573,"A",,1
206330,"R",35274,"A",,"R",2605,"G",1176,"G",109,"G",1176,"G",109,2
206349,"R",27711,"A",,"R",6040,"G",924,"G",252,"G",924,"G",252,2
206358,"A",,"R",40600,"A",,"G",45,"A",,"G",45,"A",,1
206394,"R",11780,"A",,"A",,"G",262,"A",,"G",262,"A",,2
206419,"A",,"R",123270,"A",,"G",137,"A",,"G",137,"A",,1
206428,"A",,"R",44200,"A",,"G",49,"A",,"G",49,"A",,1
206437,"R",63483,"A",,"R",9149,"G",2116,"G",381,"G",2116,"G",381,2
206446,"R",74022,"A",,"A",,"G",1645,"A",,"G",1645,"A",,2
206482,"A",,"R",499190,"A",,"G",555,"A",,"G",555,"A",,1
206491,"R",25353,"A",,"R",141,"G",845,"G",6,"G",845,"G",6,2
206507,"R",44976,"A",,"R",1206,"G",1499,"G",50,"G",1499,"G",50,2
206516,"A",,"A",,"R",1810,"A",,"G",75,"A",,"G",75,2
206525,"R",62186,"A",,"R",423,"G",2073,"G",18,"G",2073,"G",18,2
206589,"R",60233,"A",,"A",,"G",2008,"A",,"R",1882,"A",,2
206604,"R",533986,"A",,"R",92880,"G",11866,"G",2580,"G",11866,"G",2580,2
206613,"R",30445,"A",,"R",3027,"G",677,"G",84,"G",677,"G",84,2
206622,"R",118058,"A",,"R",50082,"G",3935,"G",2087,"G",3935,"G",2087,2
206631,"R",32744,"A",,"A",,"G",728,"A",,"G",728,"A",,2
206695,"R",327232,"A",,"R",21568,"G",10908,"G",899,"R",10908,"R",719,2
206783,"R",1187,"A",,"A",,"G",40,"A",,"G",40,"A",,2
206817,"R",27872,"A",,"A",,"G",929,"A",,"G",929,"A",,2
206835,"R",23326,"A",,"R",1095,"G",778,"G",46,"G",778,"G",46,2
206862,"R",49847,"A",,"R",13629,"G",1662,"G",568,"G",1662,"G",568,2
206880,"A",,"R",73864,"A",,"G",82,"A",,"G",82,"A",,1
206905,"A",,"R",267750,"A",,"G",298,"A",,"G",298,"A",,1
206914,"R",118940,"A",,"R",6491,"G",3965,"G",270,"G",3965,"G",270,2
206923,"R",55332,"A",,"A",,"G",1844,"A",,"G",1844,"A",,2
206932,"R",3101,"A",,"A",,"G",103,"A",,"G",103,"A",,2
206941,"R",306987,"A",,"R",25919,"G",10233,"G",1080,"G",10233,"G",1080,2
206969,"A",,"R",18900,"A",,"G",21,"A",,"G",21,"A",,1
206996,"R",50687,"A",,"A",,"G",1690,"A",,"G",1690,"A",,2
