UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,ACTTYPE 
133854,"R",392743,"A",,"A",,"G",13091,"A",,"G",13091,"A",,2
133863,"R",470101,"A",,"A",,"G",15670,"A",,"G",15670,"A",,2
133872,"R",33853,"A",,"A",,"G",1128,"A",,"G",1128,"A",,2
133881,"R",71417,"A",,"R",31930,"G",2381,"G",1330,"G",2381,"G",1330,2
133942,"A",,"R",137088,"A",,"G",152,"A",,"R",152,"A",,1
133951,"R",744821,"A",,"R",94362,"G",24827,"G",3932,"G",24827,"G",3932,2
133960,"R",22313,"R",32580,"A",,"G",780,"A",,"G",780,"A",,3
133979,"R",57947,"A",,"R",1389,"G",1932,"G",58,"G",1932,"G",58,2
133997,"R",230640,"A",,"A",,"G",5125,"A",,"G",5125,"A",,2
134079,"R",59179,"A",,"R",1466,"G",1973,"G",61,"G",1973,"G",61,2
134097,"R",861680,"A",,"R",141637,"G",28723,"G",5902,"G",28723,"G",5902,2
134112,"R",37214,"A",,"A",,"G",1240,"A",,"G",1240,"A",,2
134121,"R",8572,"A",,"A",,"G",286,"A",,"G",286,"A",,2
134130,"R",1004131,"A",,"R",312523,"G",33471,"G",13022,"G",33471,"G",13022,2
134149,"R",133013,"A",,"R",8556,"G",2956,"G",238,"G",2956,"G",238,2
134228,"A",,"R",29700,"A",,"G",33,"A",,"G",33,"A",,1
134237,"R",692643,"A",,"A",,"G",23088,"A",,"G",23088,"A",,2
134291,"A",,"R",835000,"A",,"G",928,"A",,"R",927,"A",,1
134307,"A",,"R",326250,"A",,"G",363,"A",,"G",363,"A",,1
134343,"R",121775,"R",225811,"A",,"G",4310,"A",,"G",4310,"A",,3
134422,"R",6325,"A",,"A",,"G",141,"A",,"G",141,"A",,2
134495,"R",435220,"R",1484506,"A",,"G",16157,"A",,"G",16157,"A",,3
134510,"R",2213,"A",,"A",,"G",74,"A",,"G",74,"A",,2
134574,"A",,"R",114375,"A",,"G",127,"A",,"G",127,"A",,1
134608,"R",213189,"R",1670717,"A",,"G",8963,"A",,"G",8963,"A",,3
134680,"R",118981,"A",,"A",,"G",2644,"A",,"G",2644,"A",,2
134714,"A",,"R",242400,"A",,"G",269,"A",,"G",269,"A",,1
134811,"R",72515,"A",,"R",3621,"G",1611,"G",101,"G",1611,"G",101,2
134875,"A",,"R",253800,"A",,"G",282,"A",,"R",282,"A",,1
134909,"R",25196,"A",,"A",,"G",560,"A",,"G",560,"A",,2
134945,"R",64819,"A",,"R",4573,"G",2161,"G",191,"G",2161,"G",191,2
135063,"R",16605,"A",,"A",,"G",554,"A",,"G",554,"A",,2
135081,"R",273025,"A",,"A",,"G",9101,"A",,"G",9101,"A",,2
135124,"A",,"R",375300,"A",,"G",417,"A",,"G",417,"A",,1
135142,"A",,"R",341773,"A",,"G",380,"A",,"G",380,"A",,1
135160,"R",52382,"R",520146,"A",,"G",2324,"A",,"G",2324,"A",,3
135179,"A",,"R",600980,"A",,"G",668,"A",,"G",668,"A",,1
135188,"R",68410,"A",,"A",,"G",2280,"A",,"G",2280,"A",,2
135267,"A",,"R",425330,"A",,"G",473,"A",,"G",473,"A",,1
135276,"A",,"R",531743,"A",,"G",591,"A",,"R",590,"A",,1
135294,"A",,"R",1619062,"A",,"G",1799,"A",,"R",1799,"A",,1
135337,"A",,"R",158612,"A",,"G",176,"A",,"G",176,"A",,1
135364,"R",6073,"A",,"R",3892,"G",202,"G",162,"G",202,"G",162,2
135391,"R",195364,"R",16,"A",,"G",6512,"A",,"G",6512,"A",,3
135407,"A",,"R",925370,"A",,"G",1028,"A",,"G",1028,"A",,1
135416,"A",,"R",398688,"A",,"G",443,"A",,"G",443,"A",,1
135434,"A",,"R",383552,"A",,"G",426,"A",,"G",426,"A",,1
135522,"A",,"R",669600,"A",,"G",744,"A",,"G",744,"A",,1
135610,"R",5477,"A",,"R",1738,"G",183,"G",72,"G",183,"G",72,2
135647,"A",,"R",3270309,"A",,"G",3634,"A",,"G",3634,"A",,1
135717,"R",1359289,"R",1351834,"A",,"G",46812,"A",,"G",46812,"A",,3
135726,"R",303153,"A",,"R",117095,"G",10105,"G",4879,"G",10105,"G",4879,2
135735,"A",,"R",2039236,"A",,"G",2266,"A",,"G",2266,"A",,1
135771,"A",,"R",585498,"A",,"G",651,"A",,"G",651,"A",,1
135939,"R",22647,"R",241520,"A",,"G",772,"A",,"G",772,"A",,3
135957,"R",49021,"A",,"A",,"G",1634,"A",,"G",1634,"A",,2
136011,"R",42863,"A",,"A",,"G",1429,"A",,"G",1429,"A",,2
136048,"A",,"R",132648,"A",,"G",147,"A",,"R",152,"A",,1
136066,"R",136168,"A",,"A",,"G",3026,"A",,"G",3026,"A",,2
136075,"R",5480,"A",,"A",,"G",122,"A",,"G",122,"A",,2
136109,"A",,"R",66000,"A",,"G",73,"A",,"R",66,"A",,1
136145,"R",23508,"R",136252,"A",,"G",935,"A",,"G",935,"A",,3
136172,"R",334179,"A",,"R",30011,"G",11139,"G",1250,"G",11139,"G",1250,2
136206,"R",41493,"A",,"A",,"G",922,"A",,"G",922,"A",,2
136215,"R",141341,"A",,"R",352719,"G",4711,"G",14697,"G",4711,"G",14697,2
136233,"R",134015,"R",109502,"A",,"G",4589,"A",,"G",4589,"A",,3
136288,"R",76271,"A",,"R",312,"G",1695,"G",9,"G",1695,"G",9,2
136303,"A",,"R",500669,"A",,"G",556,"A",,"G",556,"A",,1
136330,"R",71747,"A",,"R",16436,"G",2392,"G",685,"G",2392,"G",685,2
136358,"R",400066,"R",2025872,"A",,"G",15587,"A",,"G",15587,"A",,3
136400,"R",129303,"R",336928,"A",,"G",4684,"A",,"G",4684,"A",,3
136473,"R",211149,"R",329580,"A",,"G",7405,"A",,"G",7405,"A",,3
136491,"A",,"R",743035,"A",,"G",826,"A",,"R",826,"A",,1
136516,"R",128946,"R",88759,"A",,"G",4397,"A",,"G",4397,"A",,3
136659,"A",,"R",182103,"A",,"G",202,"A",,"G",202,"A",,1
136701,"A",,"A",,"R",1683,"A",,"G",70,"A",,"G",70,-2
136738,"A",,"R",528460,"A",,"G",587,"A",,"G",587,"A",,1
136747,"R",21384,"A",,"A",,"G",713,"A",,"G",713,"A",,2
136765,"A",,"R",989542,"A",,"G",1099,"A",,"G",1099,"A",,1
136774,"R",14949,"A",,"A",,"G",498,"A",,"G",498,"A",,2
136783,"A",,"R",103200,"A",,"G",115,"A",,"G",115,"A",,1
136826,"A",,"R",1649449,"A",,"G",1833,"A",,"G",1833,"A",,1
136950,"R",94258,"A",,"R",17572,"G",3142,"G",732,"G",3142,"G",732,2
136996,"A",,"R",71280,"A",,"G",79,"A",,"G",79,"A",,1
137023,"A",,"R",486292,"A",,"G",540,"A",,"G",540,"A",,1
137032,"R",297187,"A",,"R",11913,"G",9906,"G",496,"G",9906,"G",496,2
137078,"R",483281,"R",31475,"A",,"G",16144,"A",,"G",16144,"A",,3
137087,"A",,"R",663240,"A",,"G",737,"A",,"G",737,"A",,1
137096,"R",317455,"R",592377,"A",,"G",11240,"A",,"G",11240,"A",,3
137120,"A",,"R",835070,"A",,"G",928,"A",,"G",928,"A",,1
137148,"R",1002,"A",,"R",34758,"G",33,"G",1448,"G",33,"G",1448,2
137209,"R",239256,"R",1005160,"A",,"G",9092,"A",,"G",9092,"A",,3
137245,"A",,"R",1009800,"A",,"G",1122,"A",,"G",1122,"A",,1
137272,"R",1503,"A",,"R",330,"G",50,"G",14,"G",50,"R",8,2
137281,"R",90223,"R",530339,"A",,"G",3597,"A",,"G",3597,"A",,3
137315,"R",37543,"R",573821,"A",,"G",1889,"A",,"G",1889,"A",,3
137351,"R",870041,"A",,"R",149433,"G",29001,"G",6226,"G",29001,"G",6226,2
137476,"R",37762,"A",,"R",11726,"G",1259,"G",489,"G",1259,"G",489,2
137537,"A",,"R",281038,"A",,"G",312,"A",,"R",332,"A",,1
137546,"R",64200,"A",,"R",7191,"G",2140,"G",300,"G",2140,"G",300,2
137564,"R",55104,"A",,"R",0,"G",1837,"G",0,"G",1837,"Z",0,2
137591,"A",,"R",182400,"A",,"G",203,"A",,"R",203,"A",,1
137625,"A",,"R",53145,"A",,"G",59,"A",,"G",59,"A",,1
137713,"A",,"R",78356,"A",,"G",87,"A",,"G",87,"A",,1
137759,"R",286786,"R",233622,"A",,"G",9819,"A",,"G",9819,"A",,3
137777,"R",930,"A",,"R",240,"G",31,"G",10,"G",31,"G",10,2
137801,"R",94592,"A",,"R",8556,"G",2102,"G",238,"G",2102,"G",238,2
137810,"R",53874,"A",,"R",2412,"G",1197,"G",67,"G",1197,"G",67,2
137847,"R",127099,"A",,"R",8491,"G",4237,"G",354,"G",4237,"G",354,2
137856,"A",,"R",322750,"A",,"G",359,"A",,"G",359,"A",,1
137865,"A",,"R",269898,"A",,"G",300,"A",,"G",300,"A",,1
137892,"R",22536,"A",,"A",,"G",751,"A",,"G",751,"A",,2
137953,"R",11232,"A",,"R",450,"G",374,"G",19,"G",374,"G",19,2
137962,"R",5000,"A",,"A",,"G",167,"A",,"G",167,"A",,2
138132,"A",,"R",165800,"A",,"G",184,"A",,"G",184,"A",,1
138187,"R",615589,"R",186661,"A",,"G",20727,"A",,"G",20727,"A",,3
138275,"R",29650,"A",,"R",960,"G",988,"G",40,"G",988,"G",40,2
138284,"A",,"R",469500,"A",,"G",522,"A",,"G",522,"A",,1
138293,"R",16247,"A",,"R",894,"G",542,"G",37,"G",542,"G",37,2
138309,"R",20070,"A",,"A",,"G",446,"A",,"G",446,"A",,2
138336,"R",14400,"A",,"A",,"G",320,"A",,"G",320,"A",,2
138354,"R",190365,"A",,"R",18912,"G",6346,"G",788,"G",6346,"G",788,2
138372,"A",,"R",635687,"A",,"G",706,"A",,"G",706,"A",,1
138479,"A",,"R",667500,"A",,"G",742,"A",,"G",742,"A",,1
138488,"A",,"R",344273,"A",,"G",383,"A",,"G",383,"A",,1
138497,"A",,"R",517048,"A",,"G",574,"A",,"G",574,"A",,1
138558,"R",81413,"A",,"A",,"G",2714,"A",,"G",2714,"A",,2
138594,"R",35678,"A",,"A",,"G",1189,"A",,"R",991,"A",,2
138600,"R",27439,"A",,"R",1086,"G",915,"G",45,"G",915,"G",45,2
138655,"R",4350,"A",,"A",,"G",145,"A",,"G",145,"A",,2
138664,"R",1410,"A",,"A",,"G",47,"A",,"G",47,"A",,2
138682,"R",122964,"A",,"A",,"G",2733,"A",,"G",2733,"A",,2
138691,"R",99534,"A",,"Z",0,"G",3318,"A",,"G",3318,"A",,2
138716,"R",92134,"A",,"R",7962,"G",3071,"G",332,"G",3071,"G",332,2
138725,"R",100932,"A",,"R",1548,"G",2243,"G",43,"G",2243,"G",43,2
138761,"R",9792,"A",,"A",,"G",326,"A",,"G",326,"A",,2
138789,"R",148872,"A",,"R",14507,"G",4962,"G",604,"G",4962,"G",604,2
138813,"R",98904,"A",,"A",,"G",2198,"A",,"G",2198,"A",,2
138822,"A",,"R",497520,"A",,"G",553,"A",,"G",553,"A",,1
138840,"R",150965,"A",,"A",,"G",3355,"A",,"G",3355,"A",,2
138868,"R",11112,"A",,"A",,"G",370,"A",,"G",370,"A",,2
138877,"R",8529,"A",,"A",,"G",284,"A",,"G",284,"A",,2
138901,"R",45206,"A",,"A",,"G",1507,"A",,"G",1507,"A",,2
138938,"A",,"R",208640,"A",,"G",232,"A",,"G",232,"A",,1
138947,"R",113817,"A",,"R",13672,"G",3794,"G",570,"G",3794,"G",570,2
138956,"R",169200,"A",,"A",,"G",3760,"A",,"G",3760,"A",,2
138983,"R",145294,"A",,"R",9283,"G",4843,"G",387,"G",4843,"G",387,2
139010,"R",63313,"A",,"A",,"G",2110,"A",,"G",2110,"A",,2
139074,"R",25465,"A",,"A",,"G",566,"A",,"G",566,"A",,2
139092,"A",,"R",82936,"A",,"G",92,"A",,"G",92,"A",,1
139126,"R",58178,"A",,"A",,"G",1293,"A",,"G",1293,"A",,2
139144,"R",54135,"A",,"R",2099,"G",1805,"G",87,"G",1805,"G",87,2
139153,"R",11986,"A",,"A",,"G",400,"A",,"G",400,"A",,2
139199,"R",42883,"A",,"R",8248,"G",1429,"G",344,"G",1429,"G",344,2
139205,"R",29800,"A",,"A",,"G",993,"A",,"G",993,"A",,2
139214,"R",10824,"A",,"A",,"G",241,"A",,"G",241,"A",,2
139250,"R",60896,"A",,"A",,"G",2030,"A",,"G",2030,"A",,2
139278,"R",92467,"A",,"A",,"G",2055,"A",,"G",2055,"A",,2
139311,"R",143742,"A",,"A",,"G",4791,"A",,"G",4791,"A",,2
139348,"A",,"A",,"R",7091,"A",,"G",295,"A",,"G",295,-2
139357,"R",140618,"A",,"A",,"G",3125,"A",,"G",3125,"A",,2
139366,"R",164386,"A",,"R",15363,"G",5480,"G",640,"G",5480,"G",640,2
139384,"R",101914,"A",,"A",,"G",2265,"A",,"G",2265,"A",,2
139393,"R",30546,"A",,"R",686,"G",1018,"G",29,"G",1018,"G",29,2
139463,"R",84070,"A",,"A",,"G",2802,"A",,"G",2802,"A",,2
139506,"A",,"R",62400,"A",,"G",69,"A",,"G",69,"A",,1
139533,"R",137308,"A",,"R",30200,"G",4577,"G",1258,"G",4577,"G",1258,2
139579,"R",11157,"A",,"R",8256,"G",248,"G",229,"G",248,"G",229,2
139621,"R",31520,"A",,"A",,"G",1051,"A",,"G",1051,"A",,2
139630,"R",20534,"A",,"A",,"G",684,"A",,"G",684,"A",,2
139658,"R",214092,"A",,"R",114271,"G",7136,"G",4761,"G",7136,"G",4761,2
139700,"R",79672,"A",,"A",,"G",2656,"A",,"G",2656,"A",,2
139719,"R",67114,"A",,"R",4074,"G",2237,"G",170,"G",2237,"G",170,2
139746,"R",5996,"A",,"A",,"G",133,"A",,"G",133,"A",,2
139755,"R",349990,"A",,"R",186623,"G",11666,"G",7776,"G",11666,"G",7776,2
139764,"R",58017,"A",,"R",3486,"G",1934,"G",145,"G",1934,"G",145,2
139773,"R",133295,"A",,"A",,"G",4443,"A",,"G",4443,"A",,2
139861,"R",127365,"A",,"R",17734,"G",4246,"G",739,"G",4246,"G",739,2
139898,"A",,"R",703155,"A",,"G",781,"A",,"G",781,"A",,1
139904,"R",48088,"A",,"A",,"G",1069,"A",,"G",1069,"A",,2
139931,"R",408946,"A",,"R",31644,"G",13632,"G",1319,"G",13632,"G",1319,2
139940,"R",530620,"A",,"R",143521,"G",17687,"G",5980,"G",17687,"G",5980,2
139959,"R",717512,"A",,"R",167131,"G",23917,"G",6964,"G",23917,"G",6964,2
139968,"R",83364,"A",,"A",,"G",2779,"A",,"G",2779,"A",,2
139986,"R",127488,"A",,"A",,"G",2833,"A",,"G",2833,"A",,2
139995,"R",9200,"A",,"A",,"G",204,"A",,"G",204,"A",,2
140003,"R",14826,"A",,"A",,"G",329,"A",,"G",329,"A",,2
140012,"R",164930,"A",,"A",,"G",3665,"A",,"G",3665,"A",,2
140076,"R",54875,"A",,"A",,"G",1219,"A",,"G",1219,"A",,2
140085,"R",103571,"A",,"A",,"G",2302,"A",,"G",2302,"A",,2
140146,"A",,"A",,"R",11415,"A",,"G",476,"A",,"G",476,-2
140164,"R",408780,"A",,"R",31701,"G",13626,"G",1321,"G",13626,"G",1321,2
140191,"R",2949,"A",,"A",,"G",66,"A",,"G",66,"A",,2
140234,"R",26702,"A",,"R",1730,"G",890,"G",72,"G",890,"G",72,2
140243,"R",114378,"A",,"A",,"G",2542,"A",,"G",2542,"A",,2
140252,"R",23025,"A",,"R",978,"G",512,"G",27,"G",512,"G",27,2
140304,"R",212577,"A",,"A",,"G",4724,"A",,"G",4724,"A",,2
140322,"R",126457,"A",,"A",,"G",4215,"A",,"G",4215,"A",,2
140331,"R",190090,"A",,"A",,"G",4224,"A",,"G",4224,"A",,2
140340,"R",10794,"A",,"A",,"G",360,"A",,"G",360,"A",,2
140401,"R",25577,"A",,"R",12131,"G",853,"G",505,"G",853,"G",505,2
140447,"R",131066,"A",,"R",20581,"G",4369,"G",858,"G",4369,"G",858,2
140483,"R",67538,"A",,"A",,"G",2251,"A",,"G",2251,"A",,2
140553,"R",83519,"A",,"A",,"G",2784,"A",,"R",2945,"A",,2
140562,"A",,"A",,"R",1136,"A",,"G",47,"A",,"G",47,-2
140599,"R",76913,"A",,"A",,"G",1709,"A",,"G",1709,"A",,2
140669,"R",114203,"A",,"R",10157,"G",3807,"G",423,"G",3807,"G",423,2
140678,"R",80901,"A",,"A",,"G",1798,"A",,"G",1798,"A",,2
140696,"R",29357,"A",,"R",1863,"G",979,"G",78,"G",979,"G",78,2
140711,"A",,"R",51000,"A",,"G",57,"A",,"G",57,"A",,1
140720,"R",23053,"A",,"A",,"G",768,"A",,"G",768,"A",,2
140809,"R",39010,"A",,"A",,"G",867,"A",,"G",867,"A",,2
140818,"R",32145,"A",,"R",25916,"G",1072,"G",1080,"G",1072,"G",1080,2
140827,"R",8373,"A",,"A",,"G",186,"A",,"G",186,"A",,2
140872,"R",28289,"A",,"A",,"G",943,"A",,"G",943,"A",,2
140942,"R",145879,"A",,"A",,"G",3242,"A",,"G",3242,"A",,2
140951,"R",259334,"A",,"R",42190,"G",5763,"G",1172,"G",5763,"G",1172,2
140960,"R",72841,"A",,"R",2986,"G",2428,"G",124,"G",2428,"G",124,2
140988,"R",64100,"A",,"R",4103,"G",2137,"G",171,"G",2137,"G",171,2
140997,"R",35032,"A",,"A",,"G",1168,"A",,"G",1168,"A",,2
141006,"R",71523,"A",,"A",,"G",1589,"A",,"G",1589,"A",,2
141015,"R",9795,"A",,"A",,"G",218,"A",,"G",218,"A",,2
141060,"R",66300,"A",,"A",,"G",2210,"A",,"G",2210,"A",,2
141097,"R",85233,"A",,"R",8146,"G",2841,"G",339,"G",2841,"G",339,2
141121,"R",31807,"A",,"A",,"G",707,"A",,"G",707,"A",,2
141158,"R",63913,"A",,"A",,"G",1420,"A",,"G",1420,"A",,2
141167,"R",17619,"A",,"R",2207,"G",587,"G",92,"G",587,"G",92,2
141185,"R",24366,"A",,"A",,"G",812,"A",,"G",812,"A",,2
141228,"R",70243,"A",,"A",,"G",1561,"A",,"G",1561,"A",,2
141237,"R",10203,"A",,"A",,"G",340,"A",,"G",340,"A",,2
141255,"R",95156,"A",,"A",,"G",2115,"A",,"G",2115,"A",,2
141264,"R",251019,"A",,"R",24212,"G",8367,"G",1009,"G",8367,"G",1009,2
141273,"R",79683,"A",,"A",,"G",1771,"A",,"G",1771,"A",,2
141307,"R",18459,"A",,"A",,"G",615,"A",,"G",615,"A",,2
141325,"R",15490,"A",,"R",1470,"G",516,"G",61,"G",516,"G",61,2
141334,"R",229022,"A",,"R",27119,"G",7634,"G",1130,"G",7634,"G",1130,2
141361,"R",18285,"A",,"A",,"G",610,"A",,"R",574,"A",,2
141468,"R",46993,"A",,"A",,"G",1044,"A",,"G",1044,"A",,2
141486,"R",58392,"A",,"R",13312,"G",1946,"G",555,"R",1272,"R",555,2
141565,"R",85372,"A",,"R",927,"G",2846,"G",39,"G",2846,"G",39,2
141574,"R",430355,"A",,"R",70124,"G",14345,"G",2922,"G",14345,"G",2922,2
141583,"R",2100,"A",,"A",,"G",47,"A",,"G",47,"A",,2
141608,"A",,"R",80484,"A",,"G",89,"A",,"G",89,"A",,1
141644,"R",165660,"A",,"R",21536,"G",5522,"G",897,"R",5130,"R",793,2
141671,"A",,"R",75916,"A",,"G",84,"A",,"G",84,"A",,1
141680,"R",76624,"A",,"A",,"G",2554,"A",,"G",2554,"A",,2
141796,"R",140232,"A",,"A",,"G",4674,"A",,"G",4674,"A",,2
141802,"R",18072,"A",,"A",,"G",602,"A",,"G",602,"A",,2
141811,"R",110518,"A",,"A",,"G",3684,"A",,"G",3684,"A",,2
141839,"R",52237,"A",,"A",,"G",1741,"A",,"G",1741,"A",,2
141848,"A",,"R",86025,"A",,"G",96,"A",,"R",111,"A",,1
141857,"A",,"R",267000,"A",,"G",297,"A",,"G",297,"A",,1
141936,"A",,"A",,"R",1924,"A",,"G",80,"A",,"G",80,-2
141945,"R",8106,"R",72900,"A",,"G",351,"A",,"G",351,"A",,3
141981,"R",15327,"A",,"A",,"G",511,"A",,"G",511,"A",,2
141990,"R",31604,"A",,"A",,"G",1053,"A",,"G",1053,"A",,2
142054,"R",22169,"A",,"A",,"G",739,"A",,"G",739,"A",,2
142090,"R",3171,"A",,"A",,"G",106,"A",,"G",106,"A",,2
142115,"R",406789,"A",,"R",25484,"G",13560,"G",1062,"G",13560,"G",1062,2
142124,"A",,"R",127920,"A",,"G",142,"A",,"G",142,"A",,1
142179,"R",18200,"A",,"A",,"G",607,"A",,"G",607,"A",,2
142276,"R",255076,"A",,"R",39009,"G",8503,"G",1625,"G",8503,"G",1625,2
142285,"R",260674,"A",,"R",44368,"G",8689,"G",1849,"G",8689,"G",1849,2
142294,"R",23904,"A",,"R",734,"G",797,"G",31,"R",796,"R",30,2
142328,"R",81656,"A",,"A",,"G",2722,"A",,"G",2722,"A",,2
142337,"R",21088,"A",,"A",,"G",469,"A",,"G",469,"A",,2
142407,"A",,"R",63578,"A",,"G",71,"A",,"G",71,"A",,1
142416,"A",,"R",62000,"A",,"G",69,"A",,"G",69,"A",,1
142443,"R",80664,"A",,"A",,"G",2689,"A",,"G",2689,"A",,2
142461,"R",36028,"A",,"R",7635,"G",1201,"G",318,"G",1201,"G",318,2
142489,"A",,"R",85800,"A",,"G",95,"A",,"G",95,"A",,1
142522,"R",419491,"A",,"A",,"G",13983,"A",,"G",13983,"A",,2
142559,"R",146975,"A",,"A",,"G",4899,"A",,"G",4899,"A",,2
142832,"A",,"A",,"R",10731,"A",,"G",298,"A",,"R",298,-2
142869,"A",,"R",55440,"A",,"G",62,"A",,"G",62,"A",,1
142878,"A",,"R",38700,"A",,"G",43,"A",,"R",43,"A",,1
142887,"R",12298,"A",,"R",327,"G",410,"G",14,"G",410,"G",14,2
143048,"R",60409,"A",,"R",14443,"G",2014,"G",602,"G",2014,"G",602,2
143075,"R",44552,"A",,"A",,"G",1485,"A",,"G",1485,"A",,2
143084,"R",71596,"A",,"A",,"G",1591,"A",,"G",1591,"A",,2
143118,"R",49473,"A",,"R",43770,"G",1649,"G",1824,"G",1649,"G",1824,2
143181,"A",,"R",100953,"A",,"G",112,"A",,"G",112,"A",,1
143215,"R",276471,"A",,"A",,"G",9216,"A",,"G",9216,"A",,2
143233,"A",,"A",,"R",183,"A",,"G",8,"A",,"G",8,-2
143279,"R",156170,"A",,"A",,"G",5206,"A",,"G",5206,"A",,2
143288,"R",17294,"A",,"A",,"G",576,"A",,"G",576,"A",,2
143297,"R",6581,"A",,"A",,"G",219,"A",,"R",218,"A",,2
143303,"A",,"R",38000,"A",,"G",42,"A",,"G",42,"A",,1
143358,"R",153277,"A",,"R",13881,"G",5109,"G",578,"G",5109,"G",578,2
143376,"A",,"R",294850,"A",,"G",328,"A",,"G",328,"A",,1
143464,"A",,"R",121982,"A",,"G",136,"A",,"G",136,"A",,1
143473,"A",,"R",204900,"A",,"G",228,"A",,"G",228,"A",,1
143482,"A",,"R",144987,"A",,"G",161,"A",,"G",161,"A",,1
143491,"A",,"R",540084,"A",,"G",600,"A",,"G",600,"A",,1
143507,"A",,"R",128050,"A",,"G",142,"A",,"G",142,"A",,1
143516,"A",,"R",183417,"A",,"G",204,"A",,"G",204,"A",,1
143534,"A",,"R",169518,"A",,"G",188,"A",,"G",188,"A",,1
143543,"A",,"R",85342,"A",,"G",95,"A",,"G",95,"A",,1
143552,"A",,"R",154000,"A",,"G",171,"A",,"R",102,"A",,1
143613,"R",79599,"A",,"A",,"G",2653,"A",,"G",2653,"A",,2
143659,"A",,"A",,"R",6652,"A",,"G",277,"A",,"G",277,-2
143695,"A",,"R",21750,"A",,"G",24,"A",,"R",16,"A",,1
143853,"R",2926,"A",,"R",16598,"G",65,"G",461,"G",65,"G",461,2
143880,"R",4488,"A",,"A",,"G",100,"A",,"R",99,"A",,2
143978,"A",,"A",,"R",15424,"A",,"G",643,"A",,"G",643,-2
144005,"R",115089,"A",,"R",28785,"G",3836,"G",1199,"G",3836,"G",1199,2
144014,"A",,"A",,"R",558,"A",,"G",23,"A",,"G",23,-2
144050,"R",244985,"A",,"R",290265,"G",5444,"G",8063,"R",4509,"R",7228,2
144157,"R",124796,"A",,"A",,"G",4160,"A",,"G",4160,"A",,2
144166,"R",181005,"A",,"A",,"G",6034,"A",,"G",6034,"A",,2
144175,"R",112229,"A",,"A",,"G",3741,"A",,"G",3741,"A",,2
144184,"R",299794,"A",,"A",,"G",9993,"A",,"G",9993,"A",,2
144193,"R",238910,"A",,"A",,"G",7964,"A",,"G",7964,"A",,2
144209,"R",166779,"A",,"A",,"G",5559,"A",,"G",5559,"A",,2
144218,"R",222591,"A",,"A",,"G",7420,"A",,"G",7420,"A",,2
144281,"R",264262,"A",,"R",10452,"G",8809,"G",436,"G",8809,"G",436,2
144351,"R",29480,"A",,"R",16695,"G",983,"G",696,"G",983,"G",696,2
144467,"R",51104,"A",,"A",,"G",1703,"A",,"G",1703,"A",,2
144485,"R",50717,"A",,"A",,"G",1127,"A",,"G",1127,"A",,2
144564,"R",62862,"A",,"A",,"G",2095,"A",,"G",2095,"A",,2
144573,"A",,"R",97900,"A",,"G",109,"A",,"G",109,"A",,1
144616,"A",,"R",54500,"A",,"G",61,"A",,"G",61,"A",,1
144740,"R",562175,"A",,"R",146956,"G",12493,"G",4082,"G",12493,"G",4082,2
144759,"R",324437,"A",,"R",84525,"G",10815,"G",3522,"G",10815,"G",3522,2
144795,"A",,"R",142500,"A",,"G",158,"A",,"G",158,"A",,1
144856,"A",,"R",66000,"A",,"G",73,"A",,"G",73,"A",,1
144865,"R",572731,"A",,"A",,"G",19091,"A",,"G",19091,"A",,2
144883,"R",43018,"A",,"A",,"G",956,"A",,"G",956,"A",,2
144892,"R",281294,"A",,"R",34882,"G",9376,"G",1453,"G",9376,"G",1453,2
144944,"R",212351,"A",,"A",,"G",7078,"A",,"G",7078,"A",,2
144962,"R",76381,"A",,"R",3171,"G",2546,"G",132,"G",2546,"G",132,2
144971,"R",15202,"A",,"A",,"G",507,"A",,"G",507,"A",,2
145099,"R",2736,"A",,"A",,"G",91,"A",,"G",91,"A",,2
145239,"R",18144,"A",,"A",,"G",605,"A",,"G",605,"A",,2
145275,"A",,"A",,"R",4937,"A",,"G",206,"A",,"R",247,-2
145309,"R",4550,"A",,"A",,"G",152,"A",,"G",152,"A",,2
145336,"R",56875,"A",,"R",46170,"G",1896,"G",1924,"G",1896,"G",1924,2
145354,"R",1496,"A",,"A",,"G",50,"A",,"G",50,"A",,2
145372,"R",32644,"A",,"R",2978,"G",1088,"G",124,"G",1088,"G",124,2
145406,"A",,"R",44827,"A",,"G",50,"A",,"G",50,"A",,1
145424,"A",,"R",110546,"A",,"G",123,"A",,"G",123,"A",,1
145433,"A",,"R",114883,"A",,"G",128,"A",,"G",128,"A",,1
145460,"R",20550,"A",,"A",,"G",685,"A",,"G",685,"A",,2
145497,"R",12800,"A",,"A",,"G",427,"A",,"G",427,"A",,2
145521,"R",59234,"A",,"A",,"G",1974,"A",,"G",1974,"A",,2
145558,"R",318,"A",,"R",20722,"G",7,"G",576,"G",7,"G",576,2
145600,"R",441222,"A",,"R",160139,"G",14707,"G",6672,"G",14707,"G",6672,2
145619,"R",77861,"A",,"R",29787,"G",2595,"G",1241,"G",2595,"G",1241,2
145637,"R",897028,"A",,"R",275960,"G",29901,"G",11498,"G",29901,"G",11498,2
145646,"R",72065,"A",,"A",,"G",2402,"A",,"R",2118,"A",,2
145682,"R",243512,"A",,"A",,"G",8117,"A",,"G",8117,"A",,2
