UNITID,EFFYLEV,LSTUDY,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XFYRAC03,FYRACE03,XFYRAC04,FYRACE04,XFYRAC05,FYRACE05,XFYRAC06,FYRACE06,XFYRAC07,FYRACE07,XFYRAC08,FYRACE08,XFYRAC09,FYRACE09,XFYRAC10,FYRACE10,XFYRAC11,FYRACE11,XFYRAC12,FYRACE12,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEYNRALT,EFYNRALT,XFYRAC18,FYRACE18,XFYRAC19,FYRACE19,XFYRAC20,FYRACE20,XFYRAC21,FYRACE21,XFYRAC22,FYRACE22,XEYUNKNT,EFYUNKNT,XEYTOTLT,EFYTOTLT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEFYHIST,EFYHISPT,XEFYAIAT,EFYAIANT,XEFYASIT,EFYASIAT,XEFYBKAT,EFYBKAAT,XEFYNHPT,EFYNHPIT,XEFYWHIT,EFYWHITT,XEFY2MOT,EFY2MORT,XDVEYAIT,DVEYAIT,XDVEYAIM,DVEYAIM,XDVEYAIW,DVEYAIW,XDVEYAPT,DVEYAPT,XDVEYAPM,DVEYAPM,XDVEYAPW,DVEYAPW,XDVEYBKT,DVEYBKT,XDVEYBKM,DVEYBKM,XDVEYBKW,DVEYBKW,XDVEYHST,DVEYHST,XDVEYHSM,DVEYHSM,XDVEYHSW,DVEYHSW,XDVEYWHT,DVEYWHT,XDVEYWHM,DVEYWHM,XDVEYWHW,DVEYWHW 
108232,1,999,"R",1688,"R",2333,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2559,"R",3626,"R",8942,"R",12107,"R",4021,"A",,"A",,"A",,"A",,"A",,"R",6185,"R",21049,"R",675,"R",751,"R",56,"R",70,"R",765,"R",906,"R",492,"R",760,"R",4,"R",2,"R",2703,"R",3659,"Z",0,"Z",0,"R",1426,"R",126,"R",1671,"R",1252,"R",6,"R",6362,"Z",0,"R",126,"R",56,"R",70,"R",1677,"R",769,"R",908,"R",1252,"R",492,"R",760,"R",1426,"R",675,"R",751,"R",6362,"R",2703,"R",3659
108232,2,  1,"R",852,"R",1185,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2084,"R",2752,"R",6475,"R",8442,"R",2037,"A",,"A",,"A",,"A",,"A",,"R",4836,"R",14917,"R",532,"R",613,"R",44,"R",51,"R",600,"R",684,"R",368,"R",505,"Z",0,"R",1,"R",1995,"R",2651,"Z",0,"Z",0,"R",1145,"R",95,"R",1284,"R",873,"R",1,"R",4646,"Z",0,"R",95,"R",44,"R",51,"R",1285,"R",600,"R",685,"R",873,"R",368,"R",505,"R",1145,"R",532,"R",613,"R",4646,"R",1995,"R",2651
108232,4,  3,"R",836,"R",1148,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",475,"R",874,"R",2467,"R",3665,"R",1984,"A",,"A",,"A",,"A",,"A",,"R",1349,"R",6132,"R",143,"R",138,"R",12,"R",19,"R",165,"R",222,"R",124,"R",255,"R",4,"R",1,"R",708,"R",1008,"Z",0,"Z",0,"R",281,"R",31,"R",387,"R",379,"R",5,"R",1716,"Z",0,"R",31,"R",12,"R",19,"R",392,"R",169,"R",223,"R",379,"R",124,"R",255,"R",281,"R",143,"R",138,"R",1716,"R",708,"R",1008
108250,1,999,"Z",0,"Z",0,"R",28,"R",5,"R",11,"R",2,"R",77,"R",6,"R",214,"R",54,"R",696,"R",137,"R",42,"R",25,"R",1256,"R",277,"Z",0,"R",33,"R",13,"R",83,"R",268,"R",833,"R",67,"R",1533,"Z",0,"Z",0,"R",1,"R",0,"R",41,"R",6,"R",146,"R",42,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",47,"R",188,"Z",0,"Z",0,"Z",0,"R",14,"R",12,"R",2,"R",130,"R",118,"R",12,"R",221,"R",174,"R",47,"R",268,"R",214,"R",54,"R",833,"R",696,"R",137
108250,2,  1,"Z",0,"Z",0,"R",28,"R",5,"R",11,"R",2,"R",77,"R",6,"R",214,"R",54,"R",696,"R",137,"R",42,"R",25,"R",1256,"R",277,"Z",0,"R",33,"R",13,"R",83,"R",268,"R",833,"R",67,"R",1533,"Z",0,"Z",0,"R",1,"R",0,"R",41,"R",6,"R",146,"R",42,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",47,"R",188,"Z",0,"Z",0,"Z",0,"R",14,"R",12,"R",2,"R",130,"R",118,"R",12,"R",221,"R",174,"R",47,"R",268,"R",214,"R",54,"R",833,"R",696,"R",137
108269,1,999,"R",1,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",51,"R",71,"R",2,"A",,"A",,"A",,"A",,"A",,"R",0,"R",122,"R",4,"R",4,"R",6,"R",8,"R",18,"R",29,"R",0,"R",1,"R",6,"R",9,"R",16,"R",19,"R",0,"R",0,"R",8,"R",14,"R",47,"R",1,"R",15,"R",35,"R",0,"R",14,"R",6,"R",8,"R",62,"R",24,"R",38,"R",1,"R",0,"R",1,"R",8,"R",4,"R",4,"R",35,"R",16,"R",19
108269,4,  3,"R",1,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",51,"R",71,"R",2,"A",,"A",,"A",,"A",,"A",,"R",0,"R",122,"R",4,"R",4,"R",6,"R",8,"R",18,"R",29,"R",0,"R",1,"R",6,"R",9,"R",16,"R",19,"R",0,"R",0,"R",8,"R",14,"R",47,"R",1,"R",15,"R",35,"R",0,"R",14,"R",6,"R",8,"R",62,"R",24,"R",38,"R",1,"R",0,"R",1,"R",8,"R",4,"R",4,"R",35,"R",16,"R",19
108348,1,999,"Z",0,"Z",0,"R",11,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",14,"R",11,"R",10,"Z",0,"Z",0,"R",52,"R",42,"Z",0,"R",29,"Z",0,"Z",0,"R",44,"R",21,"Z",0,"R",94,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",11,"R",18,"R",44,"R",30,"R",14,"R",21,"R",11,"R",10
108348,2,  1,"Z",0,"Z",0,"R",11,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",14,"R",11,"R",10,"Z",0,"Z",0,"R",52,"R",42,"Z",0,"R",29,"Z",0,"Z",0,"R",44,"R",21,"Z",0,"R",94,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",11,"R",18,"R",44,"R",30,"R",14,"R",21,"R",11,"R",10
108649,1,999,"Z",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",2,"R",11,"R",297,"R",1,"A",,"A",,"A",,"A",,"A",,"R",2,"R",308,"R",1,"R",50,"Z",0,"R",1,"Z",0,"R",17,"R",7,"R",188,"Z",0,"Z",0,"R",3,"R",37,"Z",0,"R",1,"R",51,"R",1,"R",17,"R",195,"Z",0,"R",40,"R",1,"R",1,"Z",0,"R",1,"R",17,"Z",0,"R",17,"R",195,"R",7,"R",188,"R",51,"R",1,"R",50,"R",40,"R",3,"R",37
108649,2,  1,"Z",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",2,"R",11,"R",297,"R",1,"A",,"A",,"A",,"A",,"A",,"R",2,"R",308,"R",1,"R",50,"Z",0,"R",1,"Z",0,"R",17,"R",7,"R",188,"Z",0,"Z",0,"R",3,"R",37,"Z",0,"R",1,"R",51,"R",1,"R",17,"R",195,"Z",0,"R",40,"R",1,"R",1,"Z",0,"R",1,"R",17,"Z",0,"R",17,"R",195,"R",7,"R",188,"R",51,"R",1,"R",50,"R",40,"R",3,"R",37
108667,1,999,"R",201,"R",203,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1321,"R",1715,"R",5532,"R",7204,"R",404,"A",,"A",,"A",,"A",,"A",,"R",3036,"R",12736,"R",645,"R",736,"R",26,"R",37,"R",1520,"R",1878,"R",1076,"R",1716,"R",39,"R",61,"R",676,"R",828,"R",28,"R",30,"R",1381,"R",63,"R",3398,"R",2792,"R",100,"R",1504,"R",58,"R",63,"R",26,"R",37,"R",3498,"R",1559,"R",1939,"R",2792,"R",1076,"R",1716,"R",1381,"R",645,"R",736,"R",1504,"R",676,"R",828
108667,2,  1,"R",201,"R",203,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1321,"R",1715,"R",5532,"R",7204,"R",404,"A",,"A",,"A",,"A",,"A",,"R",3036,"R",12736,"R",645,"R",736,"R",26,"R",37,"R",1520,"R",1878,"R",1076,"R",1716,"R",39,"R",61,"R",676,"R",828,"R",28,"R",30,"R",1381,"R",63,"R",3398,"R",2792,"R",100,"R",1504,"R",58,"R",63,"R",26,"R",37,"R",3498,"R",1559,"R",1939,"R",2792,"R",1076,"R",1716,"R",1381,"R",645,"R",736,"R",1504,"R",676,"R",828
108807,1,999,"R",16,"R",11,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",865,"R",549,"R",9113,"R",8854,"R",27,"A",,"A",,"A",,"A",,"A",,"R",1414,"R",17967,"R",3160,"R",3721,"R",87,"R",85,"R",327,"R",395,"R",324,"R",235,"R",39,"R",17,"R",4139,"R",3681,"R",156,"R",160,"R",6881,"R",172,"R",722,"R",559,"R",56,"R",7820,"R",316,"R",172,"R",87,"R",85,"R",778,"R",366,"R",412,"R",559,"R",324,"R",235,"R",6881,"R",3160,"R",3721,"R",7820,"R",4139,"R",3681
108807,2,  1,"R",16,"R",11,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",865,"R",549,"R",9113,"R",8854,"R",27,"A",,"A",,"A",,"A",,"A",,"R",1414,"R",17967,"R",3160,"R",3721,"R",87,"R",85,"R",327,"R",395,"R",324,"R",235,"R",39,"R",17,"R",4139,"R",3681,"R",156,"R",160,"R",6881,"R",172,"R",722,"R",559,"R",56,"R",7820,"R",316,"R",172,"R",87,"R",85,"R",778,"R",366,"R",412,"R",559,"R",324,"R",235,"R",6881,"R",3160,"R",3721,"R",7820,"R",4139,"R",3681
108852,1,999,"R",16,"R",31,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6,"R",5,"R",93,"R",115,"R",47,"A",,"A",,"A",,"A",,"A",,"R",11,"R",208,"R",9,"R",9,"R",1,"R",0,"R",2,"R",1,"R",11,"R",5,"R",0,"R",0,"R",42,"R",54,"R",6,"R",10,"R",18,"R",1,"R",3,"R",16,"R",0,"R",96,"R",16,"R",1,"R",1,"R",0,"R",3,"R",2,"R",1,"R",16,"R",11,"R",5,"R",18,"R",9,"R",9,"R",96,"R",42,"R",54
108852,2,  1,"R",16,"R",31,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6,"R",5,"R",93,"R",115,"R",47,"A",,"A",,"A",,"A",,"A",,"R",11,"R",208,"R",9,"R",9,"R",1,"R",0,"R",2,"R",1,"R",11,"R",5,"R",0,"R",0,"R",42,"R",54,"R",6,"R",10,"R",18,"R",1,"R",3,"R",16,"R",0,"R",96,"R",16,"R",1,"R",1,"R",0,"R",3,"R",2,"R",1,"R",16,"R",11,"R",5,"R",18,"R",9,"R",9,"R",96,"R",42,"R",54
108861,1,999,"R",9,"R",1,"R",17,"R",28,"R",0,"R",0,"R",22,"R",6,"R",1,"R",0,"R",8,"R",1,"R",1,"R",0,"R",58,"R",36,"R",10,"R",45,"R",0,"R",28,"R",1,"R",9,"R",1,"R",94,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",28,"R",22,"R",6,"R",45,"R",17,"R",28,"R",1,"R",1,"R",0,"R",9,"R",8,"R",1
108861,4,  3,"R",9,"R",1,"R",17,"R",28,"R",0,"R",0,"R",22,"R",6,"R",1,"R",0,"R",8,"R",1,"R",1,"R",0,"R",58,"R",36,"R",10,"R",45,"R",0,"R",28,"R",1,"R",9,"R",1,"R",94,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",28,"R",22,"R",6,"R",45,"R",17,"R",28,"R",1,"R",1,"R",0,"R",9,"R",8,"R",1
108870,1,999,"R",65,"R",37,"R",8,"R",6,"R",1,"R",0,"R",9,"R",12,"R",16,"R",7,"R",115,"R",47,"R",11,"R",4,"R",225,"R",113,"R",102,"R",14,"R",1,"R",21,"R",23,"R",162,"R",15,"R",338,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",1,"R",0,"R",21,"R",9,"R",12,"R",14,"R",8,"R",6,"R",23,"R",16,"R",7,"R",162,"R",115,"R",47
108870,4,  3,"R",65,"R",37,"R",8,"R",6,"R",1,"R",0,"R",9,"R",12,"R",16,"R",7,"R",115,"R",47,"R",11,"R",4,"R",225,"R",113,"R",102,"R",14,"R",1,"R",21,"R",23,"R",162,"R",15,"R",338,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",1,"R",0,"R",21,"R",9,"R",12,"R",14,"R",8,"R",6,"R",23,"R",16,"R",7,"R",162,"R",115,"R",47
108977,1,999,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",3,"R",2,"R",37,"R",0,"R",4,"R",0,"R",0,"R",2,"R",48,"R",0,"R",4,"R",0,"R",3,"R",39,"R",4,"R",0,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",4,"R",0,"R",4,"R",39,"R",2,"R",37,"R",4,"R",0,"R",4
108977,2,  1,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0,"R",3,"R",2,"R",37,"R",0,"R",4,"R",0,"R",0,"R",2,"R",48,"R",0,"R",4,"R",0,"R",3,"R",39,"R",4,"R",0,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",4,"R",0,"R",4,"R",39,"R",2,"R",37,"R",4,"R",0,"R",4
109013,1,999,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",31,"R",41,"R",46,"R",47,"Z",0,"A",,"A",,"A",,"A",,"A",,"R",72,"R",93,"R",7,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"R",2,"R",2,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",1,"R",7,"Z",0,"R",6,"R",4,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"R",6,"R",5,"R",1,"R",4,"R",2,"R",2,"R",7,"R",7,"Z",0,"R",3,"R",1,"R",2
109013,2,  1,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",31,"R",41,"R",46,"R",47,"Z",0,"A",,"A",,"A",,"A",,"A",,"R",72,"R",93,"R",7,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"R",2,"R",2,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",1,"R",7,"Z",0,"R",6,"R",4,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"R",6,"R",5,"R",1,"R",4,"R",2,"R",2,"R",7,"R",7,"Z",0,"R",3,"R",1,"R",2
109040,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",84,"R",286,"R",499,"R",1637,"R",0,"A",,"A",,"A",,"A",,"A",,"R",370,"R",2136,"R",241,"R",792,"R",1,"R",8,"R",52,"R",104,"R",69,"R",296,"R",5,"R",20,"R",23,"R",62,"R",24,"R",69,"R",1033,"R",9,"R",156,"R",365,"R",25,"R",85,"R",93,"R",9,"R",1,"R",8,"R",181,"R",57,"R",124,"R",365,"R",69,"R",296,"R",1033,"R",241,"R",792,"R",85,"R",23,"R",62
109040,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",84,"R",286,"R",499,"R",1637,"R",0,"A",,"A",,"A",,"A",,"A",,"R",370,"R",2136,"R",241,"R",792,"R",1,"R",8,"R",52,"R",104,"R",69,"R",296,"R",5,"R",20,"R",23,"R",62,"R",24,"R",69,"R",1033,"R",9,"R",156,"R",365,"R",25,"R",85,"R",93,"R",9,"R",1,"R",8,"R",181,"R",57,"R",124,"R",365,"R",69,"R",296,"R",1033,"R",241,"R",792,"R",85,"R",23,"R",62
109086,1,999,"P",3,"P",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"P",8,"P",8,"P",52,"P",83,"P",7,"A",,"A",,"A",,"A",,"A",,"P",16,"P",135,"P",0,"P",3,"P",0,"P",0,"P",1,"P",1,"P",6,"P",8,"P",0,"P",0,"P",34,"P",59,"P",0,"P",0,"P",3,"P",0,"P",2,"P",14,"P",0,"P",93,"P",0,"P",0,"P",0,"P",0,"P",2,"P",1,"P",1,"P",14,"P",6,"P",8,"P",3,"P",0,"P",3,"P",93,"P",34,"P",59
109086,2,  1,"P",1,"P",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"P",6,"P",8,"P",34,"P",66,"P",5,"A",,"A",,"A",,"A",,"A",,"P",14,"P",100,"P",0,"P",3,"P",0,"P",0,"P",1,"P",1,"P",2,"P",3,"P",0,"P",0,"P",24,"P",47,"P",0,"P",0,"P",3,"P",0,"P",2,"P",5,"P",0,"P",71,"P",0,"P",0,"P",0,"P",0,"P",2,"P",1,"P",1,"P",5,"P",2,"P",3,"P",3,"P",0,"P",3,"P",71,"P",24,"P",47
109086,4,  3,"R",2,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2,"Z",0,"R",18,"R",17,"R",2,"A",,"A",,"A",,"A",,"A",,"R",2,"R",35,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",5,"R",0,"R",0,"R",10,"R",12,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",9,"R",0,"R",22,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",4,"R",5,"R",0,"R",0,"R",0,"R",22,"R",10,"R",12
109208,1,999,"R",175,"R",190,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4458,"R",3393,"R",26578,"R",29066,"R",365,"A",,"A",,"A",,"A",,"A",,"R",7851,"R",55644,"R",4346,"R",4626,"R",218,"R",299,"R",2407,"R",2960,"R",2112,"R",2850,"R",230,"R",285,"R",11769,"R",13204,"R",863,"R",1259,"R",8972,"R",517,"R",5367,"R",4962,"R",515,"R",24973,"R",2122,"R",517,"R",218,"R",299,"R",5882,"R",2637,"R",3245,"R",4962,"R",2112,"R",2850,"R",8972,"R",4346,"R",4626,"R",24973,"R",11769,"R",13204
109208,2,  1,"R",175,"R",190,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4458,"R",3393,"R",26578,"R",29066,"R",365,"A",,"A",,"A",,"A",,"A",,"R",7851,"R",55644,"R",4346,"R",4626,"R",218,"R",299,"R",2407,"R",2960,"R",2112,"R",2850,"R",230,"R",285,"R",11769,"R",13204,"R",863,"R",1259,"R",8972,"R",517,"R",5367,"R",4962,"R",515,"R",24973,"R",2122,"R",517,"R",218,"R",299,"R",5882,"R",2637,"R",3245,"R",4962,"R",2112,"R",2850,"R",8972,"R",4346,"R",4626,"R",24973,"R",11769,"R",13204
109332,1,999,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16,"R",51,"R",261,"R",745,"R",1,"A",,"A",,"A",,"A",,"A",,"R",67,"R",1006,"R",80,"R",200,"R",2,"R",7,"R",21,"R",46,"R",93,"R",334,"R",5,"R",20,"R",31,"R",61,"R",13,"R",25,"R",280,"R",9,"R",67,"R",427,"R",25,"R",92,"R",38,"R",9,"R",2,"R",7,"R",92,"R",26,"R",66,"R",427,"R",93,"R",334,"R",280,"R",80,"R",200,"R",92,"R",31,"R",61
109332,2,  1,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16,"R",51,"R",261,"R",745,"R",1,"A",,"A",,"A",,"A",,"A",,"R",67,"R",1006,"R",80,"R",200,"R",2,"R",7,"R",21,"R",46,"R",93,"R",334,"R",5,"R",20,"R",31,"R",61,"R",13,"R",25,"R",280,"R",9,"R",67,"R",427,"R",25,"R",92,"R",38,"R",9,"R",2,"R",7,"R",92,"R",26,"R",66,"R",427,"R",93,"R",334,"R",280,"R",80,"R",200,"R",92,"R",31,"R",61
109350,1,999,"R",10,"R",21,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2336,"R",3205,"R",8496,"R",12158,"R",31,"A",,"A",,"A",,"A",,"A",,"R",5541,"R",20654,"R",2108,"R",3075,"R",61,"R",92,"R",318,"R",452,"R",1374,"R",2305,"R",40,"R",35,"R",2222,"R",2951,"R",27,"R",22,"R",5183,"R",153,"R",770,"R",3679,"R",75,"R",5173,"R",49,"R",153,"R",61,"R",92,"R",845,"R",358,"R",487,"R",3679,"R",1374,"R",2305,"R",5183,"R",2108,"R",3075,"R",5173,"R",2222,"R",2951
109350,2,  1,"R",10,"R",21,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2336,"R",3205,"R",8496,"R",12158,"R",31,"A",,"A",,"A",,"A",,"A",,"R",5541,"R",20654,"R",2108,"R",3075,"R",61,"R",92,"R",318,"R",452,"R",1374,"R",2305,"R",40,"R",35,"R",2222,"R",2951,"R",27,"R",22,"R",5183,"R",153,"R",770,"R",3679,"R",75,"R",5173,"R",49,"R",153,"R",61,"R",92,"R",845,"R",358,"R",487,"R",3679,"R",1374,"R",2305,"R",5183,"R",2108,"R",3075,"R",5173,"R",2222,"R",2951
109651,1,999,"R",226,"R",203,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",80,"R",67,"R",1226,"R",909,"R",429,"A",,"A",,"A",,"A",,"A",,"R",147,"R",2135,"R",138,"R",41,"R",4,"R",5,"R",364,"R",383,"R",26,"R",16,"R",12,"R",3,"R",376,"R",191,"Z",0,"Z",0,"R",179,"R",9,"R",747,"R",42,"R",15,"R",567,"Z",0,"R",9,"R",4,"R",5,"R",762,"R",376,"R",386,"R",42,"R",26,"R",16,"R",179,"R",138,"R",41,"R",567,"R",376,"R",191
109651,2,  1,"R",196,"R",175,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",73,"R",59,"R",1121,"R",836,"R",371,"A",,"A",,"A",,"A",,"A",,"R",132,"R",1957,"R",132,"R",40,"R",4,"R",5,"R",349,"R",371,"R",22,"R",13,"R",10,"R",3,"R",335,"R",170,"Z",0,"Z",0,"R",172,"R",9,"R",720,"R",35,"R",13,"R",505,"Z",0,"R",9,"R",4,"R",5,"R",733,"R",359,"R",374,"R",35,"R",22,"R",13,"R",172,"R",132,"R",40,"R",505,"R",335,"R",170
109651,4,  3,"R",30,"R",28,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",8,"R",105,"R",73,"R",58,"A",,"A",,"A",,"A",,"A",,"R",15,"R",178,"R",6,"R",1,"Z",0,"Z",0,"R",15,"R",12,"R",4,"R",3,"R",2,"Z",0,"R",41,"R",21,"Z",0,"Z",0,"R",7,"Z",0,"R",27,"R",7,"R",2,"R",62,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",17,"R",12,"R",7,"R",4,"R",3,"R",7,"R",6,"R",1,"R",62,"R",41,"R",21
109721,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",628,"R",435,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",1063,"R",311,"R",255,"R",0,"R",0,"R",5,"R",9,"R",297,"R",145,"R",0,"R",0,"R",15,"R",26,"R",0,"R",0,"R",566,"R",0,"R",14,"R",442,"R",0,"R",41,"R",0,"R",0,"R",0,"R",0,"R",14,"R",5,"R",9,"R",442,"R",297,"R",145,"R",566,"R",311,"R",255,"R",41,"R",15,"R",26
109721,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",628,"R",435,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",1063,"R",311,"R",255,"R",0,"R",0,"R",5,"R",9,"R",297,"R",145,"R",0,"R",0,"R",15,"R",26,"R",0,"R",0,"R",566,"R",0,"R",14,"R",442,"R",0,"R",41,"R",0,"R",0,"R",0,"R",0,"R",14,"R",5,"R",9,"R",442,"R",297,"R",145,"R",566,"R",311,"R",255,"R",41,"R",15,"R",26
109730,1,999,"R",0,"R",0,"R",31,"R",6,"R",3,"R",3,"R",2,"R",0,"R",42,"R",12,"R",21,"R",6,"R",0,"R",0,"R",99,"R",27,"R",0,"R",37,"R",6,"R",2,"R",54,"R",27,"R",0,"R",126,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6,"R",3,"R",3,"R",2,"R",2,"R",0,"R",37,"R",31,"R",6,"R",54,"R",42,"R",12,"R",27,"R",21,"R",6
109730,2,  1,"R",0,"R",0,"R",31,"R",6,"R",3,"R",3,"R",2,"R",0,"R",42,"R",12,"R",21,"R",6,"R",0,"R",0,"R",99,"R",27,"R",0,"R",37,"R",6,"R",2,"R",54,"R",27,"R",0,"R",126,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6,"R",3,"R",3,"R",2,"R",2,"R",0,"R",37,"R",31,"R",6,"R",54,"R",42,"R",12,"R",27,"R",21,"R",6
