UNITID,EFFYLEV,LSTUDY,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XFYRAC03,FYRACE03,XFYRAC04,FYRACE04,XFYRAC05,FYRACE05,XFYRAC06,FYRACE06,XFYRAC07,FYRACE07,XFYRAC08,FYRACE08,XFYRAC09,FYRACE09,XFYRAC10,FYRACE10,XFYRAC11,FYRACE11,XFYRAC12,FYRACE12,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEYNRALT,EFYNRALT,XFYRAC18,FYRACE18,XFYRAC19,FYRACE19,XFYRAC20,FYRACE20,XFYRAC21,FYRACE21,XFYRAC22,FYRACE22,XEYUNKNT,EFYUNKNT,XEYTOTLT,EFYTOTLT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEFYHIST,EFYHISPT,XEFYAIAT,EFYAIANT,XEFYASIT,EFYASIAT,XEFYBKAT,EFYBKAAT,XEFYNHPT,EFYNHPIT,XEFYWHIT,EFYWHITT,XEFY2MOT,EFY2MORT,XDVEYAIT,DVEYAIT,XDVEYAIM,DVEYAIM,XDVEYAIW,DVEYAIW,XDVEYAPT,DVEYAPT,XDVEYAPM,DVEYAPM,XDVEYAPW,DVEYAPW,XDVEYBKT,DVEYBKT,XDVEYBKM,DVEYBKM,XDVEYBKW,DVEYBKW,XDVEYHST,DVEYHST,XDVEYHSM,DVEYHSM,XDVEYHSW,DVEYHSW,XDVEYWHT,DVEYWHT,XDVEYWHM,DVEYWHM,XDVEYWHW,DVEYWHW 
228802,4,  3,"R",28,"R",17,"R",41,"R",130,"R",3,"R",6,"R",19,"R",28,"R",41,"R",57,"R",433,"R",847,"R",17,"R",22,"R",582,"R",1107,"R",45,"R",171,"R",9,"R",47,"R",98,"R",1280,"R",39,"R",1689,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9,"R",3,"R",6,"R",47,"R",19,"R",28,"R",171,"R",41,"R",130,"R",98,"R",41,"R",57,"R",1280,"R",433,"R",847
228866,1,999,"Z",0,"Z",0,"R",21,"R",34,"R",2,"Z",0,"R",29,"R",28,"R",31,"R",24,"R",188,"R",95,"R",4,"R",2,"R",275,"R",183,"Z",0,"R",55,"R",2,"R",57,"R",55,"R",283,"R",6,"R",458,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2,"R",2,"Z",0,"R",57,"R",29,"R",28,"R",55,"R",21,"R",34,"R",55,"R",31,"R",24,"R",283,"R",188,"R",95
228866,2,  1,"Z",0,"Z",0,"R",1,"R",4,"R",1,"Z",0,"Z",0,"R",2,"R",3,"R",5,"R",25,"R",19,"R",1,"R",2,"R",31,"R",32,"Z",0,"R",5,"R",1,"R",2,"R",8,"R",44,"R",3,"R",63,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",1,"Z",0,"R",2,"Z",0,"R",2,"R",5,"R",1,"R",4,"R",8,"R",3,"R",5,"R",44,"R",25,"R",19
228866,3,  2,"Z",0,"Z",0,"R",20,"R",30,"R",1,"Z",0,"R",29,"R",26,"R",28,"R",19,"R",163,"R",76,"R",3,"Z",0,"R",244,"R",151,"Z",0,"R",50,"R",1,"R",55,"R",47,"R",239,"R",3,"R",395,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",1,"Z",0,"R",55,"R",29,"R",26,"R",50,"R",20,"R",30,"R",47,"R",28,"R",19,"R",239,"R",163,"R",76
228875,1,999,"R",256,"R",214,"R",212,"R",255,"R",18,"R",24,"R",84,"R",141,"R",237,"R",417,"R",2753,"R",3938,"R",204,"R",254,"R",3764,"R",5243,"R",470,"R",467,"R",42,"R",225,"R",654,"R",6691,"R",458,"R",9007,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",42,"R",18,"R",24,"R",225,"R",84,"R",141,"R",467,"R",212,"R",255,"R",654,"R",237,"R",417,"R",6691,"R",2753,"R",3938
228875,2,  1,"R",201,"R",177,"R",179,"R",209,"R",15,"R",21,"R",70,"R",126,"R",199,"R",378,"R",2328,"R",3413,"R",148,"R",178,"R",3140,"R",4502,"R",378,"R",388,"R",36,"R",196,"R",577,"R",5741,"R",326,"R",7642,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",36,"R",15,"R",21,"R",196,"R",70,"R",126,"R",388,"R",179,"R",209,"R",577,"R",199,"R",378,"R",5741,"R",2328,"R",3413
228875,4,  3,"R",55,"R",37,"R",33,"R",46,"R",3,"R",3,"R",14,"R",15,"R",38,"R",39,"R",425,"R",525,"R",56,"R",76,"R",624,"R",741,"R",92,"R",79,"R",6,"R",29,"R",77,"R",950,"R",132,"R",1365,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6,"R",3,"R",3,"R",29,"R",14,"R",15,"R",79,"R",33,"R",46,"R",77,"R",38,"R",39,"R",950,"R",425,"R",525
228884,1,999,"Z",0,"Z",0,"R",406,"R",347,"Z",0,"Z",0,"Z",0,"Z",0,"R",46,"R",27,"R",19,"R",8,"R",6,"Z",0,"R",477,"R",382,"Z",0,"R",753,"Z",0,"Z",0,"R",73,"R",27,"R",6,"R",859,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",753,"R",406,"R",347,"R",73,"R",46,"R",27,"R",27,"R",19,"R",8
228884,2,  1,"Z",0,"Z",0,"R",400,"R",310,"Z",0,"Z",0,"Z",0,"Z",0,"R",46,"R",27,"R",18,"R",4,"R",6,"Z",0,"R",470,"R",341,"Z",0,"R",710,"Z",0,"Z",0,"R",73,"R",22,"R",6,"R",811,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",710,"R",400,"R",310,"R",73,"R",46,"R",27,"R",22,"R",18,"R",4
228884,4,  3,"Z",0,"Z",0,"R",6,"R",37,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"R",7,"R",41,"Z",0,"R",43,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",48,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",43,"R",6,"R",37,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"R",4
228909,1,999,"R",88,"R",49,"R",42,"R",94,"R",5,"R",2,"R",115,"R",125,"R",59,"R",100,"R",294,"R",402,"R",8,"R",12,"R",611,"R",784,"R",137,"R",136,"R",7,"R",240,"R",159,"R",696,"R",20,"R",1395,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",5,"R",2,"R",240,"R",115,"R",125,"R",136,"R",42,"R",94,"R",159,"R",59,"R",100,"R",696,"R",294,"R",402
228909,3,  2,"R",1,"R",2,"R",5,"R",11,"R",3,"R",0,"R",80,"R",81,"R",29,"R",30,"R",176,"R",167,"R",4,"R",5,"R",298,"R",296,"R",3,"R",16,"R",3,"R",161,"R",59,"R",343,"R",9,"R",594,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"R",3,"R",0,"R",161,"R",80,"R",81,"R",16,"R",5,"R",11,"R",59,"R",29,"R",30,"R",343,"R",176,"R",167
228909,4,  3,"R",87,"R",47,"R",37,"R",83,"R",2,"R",2,"R",35,"R",44,"R",30,"R",70,"R",118,"R",235,"R",4,"R",7,"R",313,"R",488,"R",134,"R",120,"R",4,"R",79,"R",100,"R",353,"R",11,"R",801,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",2,"R",2,"R",79,"R",35,"R",44,"R",120,"R",37,"R",83,"R",100,"R",30,"R",70,"R",353,"R",118,"R",235
228981,1,999,"R",7,"R",10,"R",80,"R",59,"R",2,"R",2,"R",7,"R",11,"R",143,"R",144,"R",430,"R",502,"R",27,"R",18,"R",696,"R",746,"R",17,"R",139,"R",4,"R",18,"R",287,"R",932,"R",45,"R",1442,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",2,"R",2,"R",18,"R",7,"R",11,"R",139,"R",80,"R",59,"R",287,"R",143,"R",144,"R",932,"R",430,"R",502
228981,2,  1,"R",7,"R",10,"R",80,"R",59,"R",2,"R",2,"R",7,"R",11,"R",143,"R",144,"R",430,"R",502,"R",27,"R",18,"R",696,"R",746,"R",17,"R",139,"R",4,"R",18,"R",287,"R",932,"R",45,"R",1442,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",2,"R",2,"R",18,"R",7,"R",11,"R",139,"R",80,"R",59,"R",287,"R",143,"R",144,"R",932,"R",430,"R",502
229018,1,999,"R",19,"R",5,"R",82,"R",138,"R",14,"R",25,"R",35,"R",43,"R",577,"R",1051,"R",1000,"R",1565,"R",27,"R",37,"R",1754,"R",2864,"R",24,"R",220,"R",39,"R",78,"R",1628,"R",2565,"R",64,"R",4618,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",39,"R",14,"R",25,"R",78,"R",35,"R",43,"R",220,"R",82,"R",138,"R",1628,"R",577,"R",1051,"R",2565,"R",1000,"R",1565
229018,2,  1,"R",13,"R",2,"R",65,"R",99,"R",9,"R",19,"R",27,"R",31,"R",462,"R",809,"R",695,"R",1033,"R",15,"R",18,"R",1286,"R",2011,"R",15,"R",164,"R",28,"R",58,"R",1271,"R",1728,"R",33,"R",3297,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",28,"R",9,"R",19,"R",58,"R",27,"R",31,"R",164,"R",65,"R",99,"R",1271,"R",462,"R",809,"R",1728,"R",695,"R",1033
229018,4,  3,"R",6,"R",3,"R",17,"R",39,"R",5,"R",6,"R",8,"R",12,"R",115,"R",242,"R",305,"R",532,"R",12,"R",19,"R",468,"R",853,"R",9,"R",56,"R",11,"R",20,"R",357,"R",837,"R",31,"R",1321,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11,"R",5,"R",6,"R",20,"R",8,"R",12,"R",56,"R",17,"R",39,"R",357,"R",115,"R",242,"R",837,"R",305,"R",532
229027,1,999,"R",616,"R",475,"R",1077,"R",1407,"R",71,"R",75,"R",964,"R",856,"R",6494,"R",7807,"R",6477,"R",6750,"R",37,"R",49,"R",15736,"R",17419,"R",1091,"R",2484,"R",146,"R",1820,"R",14301,"R",13227,"R",86,"R",33155,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",146,"R",71,"R",75,"R",1820,"R",964,"R",856,"R",2484,"R",1077,"R",1407,"R",14301,"R",6494,"R",7807,"R",13227,"R",6477,"R",6750
229027,2,  1,"R",334,"R",262,"R",988,"R",1232,"R",65,"R",63,"R",869,"R",761,"R",5893,"R",6703,"R",5597,"R",5599,"R",0,"R",0,"R",13746,"R",14620,"R",596,"R",2220,"R",128,"R",1630,"R",12596,"R",11196,"R",0,"R",28366,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",128,"R",65,"R",63,"R",1630,"R",869,"R",761,"R",2220,"R",988,"R",1232,"R",12596,"R",5893,"R",6703,"R",11196,"R",5597,"R",5599
229027,4,  3,"R",282,"R",213,"R",89,"R",175,"R",6,"R",12,"R",95,"R",95,"R",601,"R",1104,"R",880,"R",1151,"R",37,"R",49,"R",1990,"R",2799,"R",495,"R",264,"R",18,"R",190,"R",1705,"R",2031,"R",86,"R",4789,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",6,"R",12,"R",190,"R",95,"R",95,"R",264,"R",89,"R",175,"R",1705,"R",601,"R",1104,"R",2031,"R",880,"R",1151
229036,1,999,"R",0,"R",0,"R",36,"R",396,"R",0,"R",5,"R",1,"R",8,"R",49,"R",421,"R",13,"R",341,"R",0,"R",22,"R",99,"R",1193,"R",0,"R",432,"R",5,"R",9,"R",470,"R",354,"R",22,"R",1292,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",9,"R",1,"R",8,"R",432,"R",36,"R",396,"R",470,"R",49,"R",421,"R",354,"R",13,"R",341
229036,2,  1,"R",0,"R",0,"R",36,"R",396,"R",0,"R",5,"R",1,"R",8,"R",49,"R",421,"R",13,"R",341,"R",0,"R",22,"R",99,"R",1193,"R",0,"R",432,"R",5,"R",9,"R",470,"R",354,"R",22,"R",1292,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",9,"R",1,"R",8,"R",432,"R",36,"R",396,"R",470,"R",49,"R",421,"R",354,"R",13,"R",341
229063,1,999,"R",199,"R",178,"R",3639,"R",5504,"R",9,"R",8,"R",235,"R",242,"R",220,"R",267,"R",146,"R",141,"R",19,"R",14,"R",4467,"R",6354,"R",377,"R",9143,"R",17,"R",477,"R",487,"R",287,"R",33,"R",10821,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17,"R",9,"R",8,"R",477,"R",235,"R",242,"R",9143,"R",3639,"R",5504,"R",487,"R",220,"R",267,"R",287,"R",146,"R",141
229063,2,  1,"R",151,"R",110,"R",3184,"R",4559,"R",6,"R",6,"R",110,"R",120,"R",125,"R",166,"R",52,"R",41,"R",14,"R",2,"R",3642,"R",5004,"R",261,"R",7743,"R",12,"R",230,"R",291,"R",93,"R",16,"R",8646,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12,"R",6,"R",6,"R",230,"R",110,"R",120,"R",7743,"R",3184,"R",4559,"R",291,"R",125,"R",166,"R",93,"R",52,"R",41
229063,4,  3,"R",48,"R",68,"R",455,"R",945,"R",3,"R",2,"R",125,"R",122,"R",95,"R",101,"R",94,"R",100,"R",5,"R",12,"R",825,"R",1350,"R",116,"R",1400,"R",5,"R",247,"R",196,"R",194,"R",17,"R",2175,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",3,"R",2,"R",247,"R",125,"R",122,"R",1400,"R",455,"R",945,"R",196,"R",95,"R",101,"R",194,"R",94,"R",100
229115,1,999,"R",738,"R",425,"R",659,"R",539,"R",114,"R",120,"R",506,"R",355,"R",2039,"R",1777,"R",12721,"R",10572,"R",360,"R",300,"R",17137,"R",14088,"R",1163,"R",1198,"R",234,"R",861,"R",3816,"R",23293,"R",660,"R",31225,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",234,"R",114,"R",120,"R",861,"R",506,"R",355,"R",1198,"R",659,"R",539,"R",3816,"R",2039,"R",1777,"R",23293,"R",12721,"R",10572
229115,2,  1,"R",157,"R",90,"R",584,"R",424,"R",97,"R",95,"R",422,"R",274,"R",1793,"R",1465,"R",10709,"R",8600,"R",70,"R",46,"R",13832,"R",10994,"R",247,"R",1008,"R",192,"R",696,"R",3258,"R",19309,"R",116,"R",24826,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",192,"R",97,"R",95,"R",696,"R",422,"R",274,"R",1008,"R",584,"R",424,"R",3258,"R",1793,"R",1465,"R",19309,"R",10709,"R",8600
229115,3,  2,"R",2,"R",1,"R",9,"R",17,"R",3,"R",2,"R",15,"R",10,"R",43,"R",47,"R",318,"R",200,"R",11,"R",21,"R",401,"R",298,"R",3,"R",26,"R",5,"R",25,"R",90,"R",518,"R",32,"R",699,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",3,"R",2,"R",25,"R",15,"R",10,"R",26,"R",9,"R",17,"R",90,"R",43,"R",47,"R",518,"R",318,"R",200
229115,4,  3,"R",579,"R",334,"R",66,"R",98,"R",14,"R",23,"R",69,"R",71,"R",203,"R",265,"R",1694,"R",1772,"R",279,"R",233,"R",2904,"R",2796,"R",913,"R",164,"R",37,"R",140,"R",468,"R",3466,"R",512,"R",5700,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",37,"R",14,"R",23,"R",140,"R",69,"R",71,"R",164,"R",66,"R",98,"R",468,"R",203,"R",265,"R",3466,"R",1694,"R",1772
229151,1,999,"R",0,"R",0,"R",7,"R",7,"R",0,"R",0,"R",0,"R",1,"R",74,"R",50,"R",52,"R",44,"R",0,"R",0,"R",133,"R",102,"R",0,"R",14,"R",0,"R",1,"R",124,"R",96,"R",0,"R",235,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",14,"R",7,"R",7,"R",124,"R",74,"R",50,"R",96,"R",52,"R",44
229151,2,  1,"R",0,"R",0,"R",7,"R",7,"R",0,"R",0,"R",0,"R",1,"R",74,"R",50,"R",52,"R",44,"R",0,"R",0,"R",133,"R",102,"R",0,"R",14,"R",0,"R",1,"R",124,"R",96,"R",0,"R",235,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",14,"R",7,"R",7,"R",124,"R",74,"R",50,"R",96,"R",52,"R",44
229160,1,999,"R",9,"R",12,"R",137,"R",327,"R",15,"R",15,"R",47,"R",59,"R",157,"R",315,"R",789,"R",1108,"R",198,"R",290,"R",1352,"R",2126,"R",21,"R",464,"R",30,"R",106,"R",472,"R",1897,"R",488,"R",3478,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30,"R",15,"R",15,"R",106,"R",47,"R",59,"R",464,"R",137,"R",327,"R",472,"R",157,"R",315,"R",1897,"R",789,"R",1108
229160,2,  1,"R",2,"R",2,"R",95,"R",238,"R",3,"R",6,"R",17,"R",12,"R",98,"R",236,"R",301,"R",531,"R",152,"R",220,"R",668,"R",1245,"R",4,"R",333,"R",9,"R",29,"R",334,"R",832,"R",372,"R",1913,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9,"R",3,"R",6,"R",29,"R",17,"R",12,"R",333,"R",95,"R",238,"R",334,"R",98,"R",236,"R",832,"R",301,"R",531
229160,3,  2,"R",3,"R",3,"R",12,"R",25,"R",10,"R",5,"R",24,"R",26,"R",38,"R",33,"R",306,"R",266,"R",22,"R",11,"R",415,"R",369,"R",6,"R",37,"R",15,"R",50,"R",71,"R",572,"R",33,"R",784,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15,"R",10,"R",5,"R",50,"R",24,"R",26,"R",37,"R",12,"R",25,"R",71,"R",38,"R",33,"R",572,"R",306,"R",266
229160,4,  3,"R",4,"R",7,"R",30,"R",64,"R",2,"R",4,"R",6,"R",21,"R",21,"R",46,"R",182,"R",311,"R",24,"R",59,"R",269,"R",512,"R",11,"R",94,"R",6,"R",27,"R",67,"R",493,"R",83,"R",781,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6,"R",2,"R",4,"R",27,"R",6,"R",21,"R",94,"R",30,"R",64,"R",67,"R",21,"R",46,"R",493,"R",182,"R",311
229179,1,999,"R",725,"R",7814,"R",238,"R",2625,"R",235,"R",2015,"R",148,"R",823,"R",12,"R",113,"R",153,"R",397,"R",1,"R",46,"R",1512,"R",13833,"R",8539,"R",2863,"R",2250,"R",971,"R",125,"R",550,"R",47,"R",15345,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2250,"R",235,"R",2015,"R",971,"R",148,"R",823,"R",2863,"R",238,"R",2625,"R",125,"R",12,"R",113,"R",550,"R",153,"R",397
229179,2,  1,"R",300,"R",4059,"R",104,"R",1626,"R",97,"R",1342,"R",78,"R",517,"R",7,"R",66,"R",28,"R",149,"R",1,"R",11,"R",615,"R",7770,"R",4359,"R",1730,"R",1439,"R",595,"R",73,"R",177,"R",12,"R",8385,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1439,"R",97,"R",1342,"R",595,"R",78,"R",517,"R",1730,"R",104,"R",1626,"R",73,"R",7,"R",66,"R",177,"R",28,"R",149
229179,4,  3,"R",425,"R",3755,"R",134,"R",999,"R",138,"R",673,"R",70,"R",306,"R",5,"R",47,"R",125,"R",248,"R",0,"R",35,"R",897,"R",6063,"R",4180,"R",1133,"R",811,"R",376,"R",52,"R",373,"R",35,"R",6960,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",811,"R",138,"R",673,"R",376,"R",70,"R",306,"R",1133,"R",134,"R",999,"R",52,"R",5,"R",47,"R",373,"R",125,"R",248
229267,1,999,"R",69,"R",63,"R",50,"R",52,"R",11,"R",16,"R",67,"R",108,"R",132,"R",184,"R",757,"R",908,"R",176,"R",172,"R",1262,"R",1503,"R",132,"R",102,"R",27,"R",175,"R",316,"R",1665,"R",348,"R",2765,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",27,"R",11,"R",16,"R",175,"R",67,"R",108,"R",102,"R",50,"R",52,"R",316,"R",132,"R",184,"R",1665,"R",757,"R",908
229267,2,  1,"R",68,"R",62,"R",45,"R",47,"R",11,"R",16,"R",63,"R",101,"R",120,"R",162,"R",701,"R",817,"R",169,"R",164,"R",1177,"R",1369,"R",130,"R",92,"R",27,"R",164,"R",282,"R",1518,"R",333,"R",2546,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",27,"R",11,"R",16,"R",164,"R",63,"R",101,"R",92,"R",45,"R",47,"R",282,"R",120,"R",162,"R",1518,"R",701,"R",817
229267,4,  3,"R",1,"R",1,"R",5,"R",5,"R",0,"R",0,"R",4,"R",7,"R",12,"R",22,"R",56,"R",91,"R",7,"R",8,"R",85,"R",134,"R",2,"R",10,"R",0,"R",11,"R",34,"R",147,"R",15,"R",219,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",11,"R",4,"R",7,"R",10,"R",5,"R",5,"R",34,"R",12,"R",22,"R",147,"R",56,"R",91
229300,1,999,"R",290,"R",296,"R",76,"R",263,"R",13,"R",16,"R",225,"R",425,"R",186,"R",369,"R",840,"R",1333,"R",29,"R",43,"R",1659,"R",2745,"R",586,"R",339,"R",29,"R",650,"R",555,"R",2173,"R",72,"R",4404,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29,"R",13,"R",16,"R",650,"R",225,"R",425,"R",339,"R",76,"R",263,"R",555,"R",186,"R",369,"R",2173,"R",840,"R",1333
229300,2,  1,"R",5,"R",10,"R",6,"R",53,"R",1,"R",4,"R",18,"R",86,"R",10,"R",68,"R",34,"R",256,"R",0,"R",4,"R",74,"R",481,"R",15,"R",59,"R",5,"R",104,"R",78,"R",290,"R",4,"R",555,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",1,"R",4,"R",104,"R",18,"R",86,"R",59,"R",6,"R",53,"R",78,"R",10,"R",68,"R",290,"R",34,"R",256
