unitid,"xcdactua",cdactua,"xcnactua",cnactua,"xcdactga",cdactga
203128,"R",31453,"R",0,"A",
203146,"R",0,"R",150080,"A",
203155,"R",205389,"R",1687712,"A",
203164,"R",4132,"R",0,"A",
203225,"R",9412,"R",0,"A",
203234,"R",0,"R",109620,"A",
203289,"R",3000,"R",0,"A",
203313,"R",15878,"R",0,"A",
203331,"R",33334,"R",0,"A",
203368,"R",105641,"R",0,"R",14196
203438,"R",0,"R",140400,"A",
203447,"R",28432,"R",0,"R",6
203456,"R",13437,"R",0,"R",87
203465,"R",77079,"R",0,"R",203
203474,"R",44612,"R",0,"R",15
203483,"R",40465,"R",0,"R",104
203492,"R",23512,"R",0,"R",92
203517,"R",509640,"R",0,"R",94584
203526,"R",12911,"R",0,"R",117
203535,"R",52259,"R",0,"A",
203544,"R",16678,"R",0,"A",
203580,"R",18422,"R",0,"R",3385
203599,"R",156085,"R",0,"A",
203614,"R",0,"R",264300,"A",
203678,"R",98457,"R",0,"A",
203702,"R",0,"R",59190,"A",
203720,"R",2772,"R",0,"A",
203739,"R",16520,"R",0,"A",
203748,"R",188384,"R",0,"A",
203757,"R",22384,"R",0,"R",495
203775,"R",54029,"R",0,"R",4411
203818,"R",2805,"R",0,"A",
203845,"R",36967,"R",0,"R",1278
203881,"R",55814,"R",0,"A",
203942,"R",0,"R",63108,"A",
203951,"A",,"A",,"R",9050
203960,"R",15592,"R",0,"A",
203997,"A",,"A",,"R",4051
204006,"R",54801,"R",0,"R",521
204015,"R",47376,"R",0,"R",750
204024,"R",460707,"R",0,"R",27640
204060,"R",14448,"R",144480,"A",
204121,"R",0,"R",116000,"A",
204158,"R",0,"R",156672,"A",
204167,"R",0,"R",87360,"A",
204176,"R",11812,"R",0,"R",0
204185,"R",68347,"R",0,"A",
204194,"R",57825,"R",0,"R",1737
204200,"R",48739,"R",0,"R",5453
204219,"R",2945,"R",0,"A",
204255,"R",63676,"R",0,"A",
204264,"R",50964,"R",0,"R",7083
204307,"R",12788,"R",160673,"A",
204316,"R",26060,"R",0,"A",
204334,"R",0,"R",136500,"A",
204422,"R",89822,"R",0,"A",
204431,"R",0,"R",49500,"A",
204440,"R",60980,"R",0,"A",
204459,"R",0,"R",203400,"A",
204468,"R",15876,"R",0,"R",8955
204486,"R",107472,"R",0,"A",
204501,"R",81435,"R",0,"R",236
204592,"R",7014,"R",110000,"A",
204608,"R",4035,"R",307211,"A",
204617,"R",58795,"R",0,"R",1884
204626,"R",22256,"R",0,"A",
204635,"R",104449,"R",0,"R",129
204662,"R",34975,"R",0,"A",
204671,"R",51302,"R",0,"R",3413
204680,"R",55493,"R",0,"R",2111
204699,"R",55059,"R",0,"R",2342
204705,"R",75949,"R",0,"R",4260
204714,"R",0,"R",359608,"A",
204723,"R",0,"R",131400,"A",
204741,"R",0,"R",1800,"A",
204769,"R",0,"R",750,"A",
204778,"R",0,"R",1800,"A",
204796,"R",1697542,"R",0,"R",395788
204802,"R",38378,"R",0,"R",1435
204820,"R",58901,"R",0,"R",2588
204839,"R",60939,"R",0,"R",4266
204848,"R",51730,"R",0,"R",3193
204857,"R",810644,"R",0,"R",163821
204866,"R",61473,"R",0,"R",2359
204884,"R",5778,"R",0,"A",
204893,"R",4409,"R",0,"A",
204909,"R",62571,"R",0,"A",
204936,"R",107543,"R",0,"R",9925
204945,"R",293622,"R",0,"A",
204963,"R",0,"R",93600,"A",
204981,"R",0,"R",78080,"A",
204990,"A",,"A",,"R",1254
205027,"R",2333,"R",0,"R",30
205054,"R",11488,"R",141763,"A",
205081,"R",0,"R",14720,"A",
205090,"R",3192,"R",0,"A",
205124,"R",1248,"R",0,"R",768
205142,"R",0,"R",66861,"A",
205179,"R",16230,"R",0,"A",
205197,"R",0,"R",329500,"A",
205203,"R",62893,"R",9403,"R",7866
205319,"A",,"A",,"R",1860
205391,"R",7930,"R",124215,"A",
205443,"R",137547,"R",0,"A",
205470,"R",570390,"R",0,"A",
205513,"R",7404,"R",0,"A",
205522,"R",4500,"R",0,"A",
205559,"R",2760,"R",0,"A",
205568,"R",4988,"R",0,"A",
205610,"R",71568,"R",0,"A",
205647,"R",19608,"R",0,"A",
205692,"R",7824,"R",0,"A",
205708,"R",8448,"R",0,"A",
205717,"R",28176,"R",0,"A",
205726,"R",12192,"R",0,"A",
205841,"R",99292,"R",120940,"A",
205887,"R",11424,"R",1162000,"A",
205957,"R",55170,"R",0,"R",8102
205966,"R",71981,"R",0,"A",
206002,"R",5040,"R",0,"A",
206011,"R",69178,"R",0,"A",
206039,"R",0,"R",91800,"A",
206048,"R",31286,"R",0,"R",6179
206084,"R",476766,"R",8107385,"R",55665
206093,"R",0,"R",259,"A",
206154,"R",388,"R",0,"A",
206172,"R",0,"R",41782,"A",
206181,"R",0,"R",118625,"A",
206215,"A",,"A",,"R",1040
206224,"R",20033,"R",0,"A",
206279,"R",33562,"R",0,"R",37746
206288,"A",,"A",,"R",5745
206321,"R",0,"R",194418,"A",
206330,"R",36369,"R",0,"R",1152
206349,"R",24969,"R",0,"R",6091
206358,"R",0,"R",63000,"A",
206394,"R",9635,"R",0,"A",
206428,"R",0,"R",46800,"A",
206437,"R",39412,"R",0,"R",4166
206446,"R",64873,"R",0,"A",
206482,"R",0,"R",125760,"A",
206491,"R",35504,"R",0,"A",
206507,"R",51888,"R",0,"R",574
206516,"Z",0,"A",,"R",1729
206525,"R",76298,"R",0,"R",732
206589,"R",61259,"R",0,"A",
206604,"R",478239,"R",0,"R",80589
206613,"R",34146,"R",0,"R",2497
206622,"R",116119,"R",0,"R",46530
206631,"R",22627,"R",0,"A",
206695,"R",307960,"R",0,"R",19978
206783,"R",5140,"R",0,"A",
206817,"R",12546,"R",0,"A",
206835,"R",20242,"R",0,"A",
206862,"R",47146,"R",0,"R",7481
206880,"R",0,"R",54750,"A",
206905,"R",0,"R",229575,"A",
206914,"R",120771,"R",0,"R",9229
206923,"R",50490,"R",0,"A",
206932,"R",0,"R",3450,"A",
206941,"R",313342,"R",0,"R",35599
206969,"R",0,"R",48000,"A",
206996,"R",50258,"R",0,"A",
207041,"R",97248,"R",0,"R",13520
207050,"R",46314,"R",0,"A",
207069,"R",42795,"R",0,"A",
207087,"R",0,"R",62250,"A",
207102,"R",0,"R",105000,"A",
207157,"R",6724,"R",0,"R",82
207166,"R",0,"R",51000,"A",
207209,"R",75448,"R",0,"R",1764
207236,"R",44159,"R",0,"A",
207254,"R",81504,"R",0,"A",
207263,"R",203813,"R",0,"R",20952
207272,"R",0,"R",61500,"A",
207281,"R",72749,"R",0,"A",
207290,"R",48373,"R",0,"A",
207306,"R",47641,"R",0,"R",4025
207315,"A",,"A",,"R",799
207324,"R",43824,"R",0,"R",2014
207342,"R",19345,"R",0,"R",24686
207351,"R",10572,"R",0,"A",
207388,"R",504803,"R",0,"R",83909
207397,"R",96754,"R",0,"A",
207403,"R",46202,"R",0,"R",315
207449,"R",219753,"R",0,"A",
207458,"R",44280,"R",0,"R",34820
207500,"R",533684,"R",0,"R",111408
207537,"R",3211,"R",54720,"A",
207564,"R",75185,"R",0,"A",
207582,"R",110889,"R",0,"R",12832
207607,"R",0,"R",56175,"A",
207625,"R",0,"R",521260,"A",
207634,"R",0,"R",40796,"A",
207661,"R",71875,"R",0,"A",
207670,"R",143436,"R",0,"A",
207689,"R",20335,"R",0,"A",
207704,"R",0,"R",182100,"A",
207722,"R",36607,"R",0,"A",
207740,"R",43558,"R",0,"A",
207786,"R",0,"R",792000,"A",
207838,"R",0,"R",49500,"A",
207847,"R",93625,"R",0,"R",6411
207856,"R",4197,"R",53685,"R",1998
207865,"R",121127,"R",0,"R",15437
207935,"R",315929,"R",0,"A",
207962,"R",16089,"R",402225,"A",
207971,"R",80089,"R",0,"R",11323
208017,"R",0,"R",69600,"A",
208026,"R",0,"R",182529,"A",
208035,"R",40473,"R",0,"A",
208044,"R",0,"R",36000,"A",
208053,"R",0,"R",86646,"A",
208080,"R",0,"R",64610,"A",
208187,"R",0,"R",110550,"A",
208239,"R",13572,"R",0,"A",
208248,"R",0,"R",349440,"A",
208275,"R",60322,"R",0,"A",
208318,"R",124638,"R",0,"A",
208390,"R",96460,"R",1587880,"A",
208406,"R",165181,"R",3077309,"A",
208415,"R",52418,"R",0,"A",
208433,"R",0,"R",90609,"A",
208479,"R",0,"R",505055,"A",
208488,"R",23811,"R",0,"R",6822
208512,"R",0,"R",71265,"A",
208646,"R",102316,"R",0,"R",3458
208655,"R",0,"R",247250,"A",
208725,"R",6425,"R",57254,"A",
208822,"R",46163,"R",0,"R",22596
208859,"R",0,"R",198501,"A",
208965,"R",22014,"R",0,"A",
209038,"R",311690,"R",170344,"A",
209056,"R",56128,"R",0,"R",14529
209065,"R",47399,"R",0,"Z",0
209074,"R",190695,"R",0,"A",
209083,"R",0,"R",13225,"A",
209108,"R",20573,"R",0,"R",7815
209153,"R",0,"R",168804,"A",
209205,"R",0,"R",176700,"A",
209241,"R",956,"R",0,"R",262
209250,"R",122365,"R",1555039,"A",
209287,"R",17200,"R",0,"R",5066
209296,"A",,"A",,"R",3900
209348,"R",1357,"R",32652,"A",
209409,"R",16617,"R",0,"R",2182
209490,"R",20835,"R",0,"R",38989
209506,"R",102087,"R",0,"R",8
209533,"R",2376,"R",0,"R",132
209542,"R",668062,"R",0,"R",115625
209551,"R",658636,"R",0,"R",122514
209603,"R",8113,"R",0,"A",
209612,"R",37818,"R",0,"R",51881
209667,"R",0,"R",159426,"A",
209676,"R",0,"R",286029,"A",
209694,"R",0,"R",182871,"A",
209700,"R",0,"R",46250,"A",
209719,"R",0,"R",69274,"A",
209746,"R",700680,"R",0,"A",
209807,"R",512070,"R",0,"R",133894
209825,"R",83248,"R",0,"R",10475
209922,"R",36652,"R",0,"R",188
209940,"R",77305,"R",762647,"A",
209986,"R",0,"R",45085,"A",
210076,"R",57140,"R",0,"A",
210100,"R",0,"R",176800,"A",
210146,"R",175749,"R",0,"R",11670
210155,"R",31579,"R",328215,"A",
210234,"R",51861,"R",268646,"A",
210270,"R",66369,"R",13379,"A",
210304,"R",14166,"R",0,"R",103
210331,"R",21213,"R",0,"A",
210340,"R",0,"R",97150,"A",
210359,"R",31200,"R",0,"A",
210368,"A",,"A",,"R",9002
210401,"R",52133,"R",0,"R",7971
210429,"R",173174,"R",0,"R",11784
210456,"R",4673,"R",0,"A",
210474,"R",0,"R",24900,"A",
210483,"R",206736,"R",206736,"A",
210492,"R",4085,"R",0,"R",111
210508,"A",,"A",,"R",12150
210571,"R",60223,"R",0,"R",210
210599,"R",0,"R",231840,"A",
210605,"R",177303,"R",0,"A",
210669,"R",61872,"R",0,"A",
210711,"R",0,"R",137850,"A",
210739,"R",58569,"R",0,"R",12422
210748,"R",0,"R",72500,"A",
210775,"R",51666,"R",0,"R",8196
210784,"R",0,"R",240250,"A",
210809,"A",,"A",,"R",5187
210890,"R",5880,"R",0,"A",
210906,"R",15290,"R",0,"A",
210942,"R",127255,"R",0,"A",
210951,"R",0,"R",71600,"A",
210960,"R",122907,"R",0,"A",
211006,"R",0,"R",611520,"A",
211024,"R",23288,"R",0,"R",1911
211079,"R",55714,"R",0,"A",
211088,"R",46373,"R",0,"R",25922
211112,"R",2629,"R",117900,"A",
211130,"A",,"A",,"R",5222
211149,"R",0,"R",149000,"A",
211158,"R",217746,"R",0,"R",13906
211185,"R",0,"R",28440,"A",
211200,"R",14264,"R",0,"A",
211246,"R",1972,"R",36000,"A",
211273,"R",10247,"R",0,"R",8123
211291,"R",118052,"R",0,"R",2266
211307,"R",162745,"R",1369,"A",
211316,"R",0,"R",67601,"A",
211325,"R",1845,"R",0,"A",
211334,"R",0,"R",91980,"A",
211343,"R",70658,"R",0,"A",
211352,"R",47441,"R",0,"R",6162
211361,"R",149523,"R",0,"R",20117
211370,"A",,"A",,"R",1899
211398,"R",12330,"R",0,"A",
211431,"R",41636,"R",15000,"R",4494
211440,"R",170937,"R",0,"R",123668
211468,"R",41326,"R",0,"R",673
211477,"R",25967,"R",0,"A",
211495,"R",0,"R",89240,"A",
211556,"R",17225,"R",0,"R",12031
211583,"R",18432,"R",0,"R",7130
211608,"R",35411,"R",0,"R",5571
211617,"R",0,"R",741600,"A",
211635,"R",0,"R",76325,"A",
211644,"R",172380,"R",0,"R",9917
211750,"R",0,"R",402240,"A",
211802,"R",4586,"R",41208,"A",
211820,"R",9270,"R",0,"A",
211893,"R",3976,"R",0,"R",418
211909,"R",3813,"R",119200,"A",
211927,"R",196517,"R",0,"A",
211954,"R",7072,"R",0,"A",
211981,"R",50766,"R",0,"R",858
212009,"R",76064,"R",0,"A",
212018,"A",,"A",,"R",155
212045,"R",12100,"R",330000,"A",
212054,"R",451365,"R",0,"R",82211
212072,"R",1200,"R",507600,"A",
212090,"R",20000,"R",611120,"A",
212106,"R",162280,"R",0,"R",44658
212115,"R",150531,"R",0,"R",22450
212124,"A",,"A",,"R",3553
212133,"R",56982,"R",0,"R",16917
212160,"R",196143,"R",0,"R",16460
212179,"R",2690,"R",45696,"A",
212197,"R",55116,"R",0,"R",162
212212,"R",0,"R",54307,"A",
212230,"R",0,"R",36185,"A",
212267,"R",0,"R",97655,"A",
212276,"R",0,"R",69496,"A",
212285,"R",0,"R",81544,"A",
212294,"R",0,"R",58858,"A",
212300,"R",0,"R",49757,"A",
212328,"R",0,"R",121279,"A",
212337,"R",0,"R",106406,"A",
212346,"R",0,"R",1714,"A",
212355,"R",0,"R",176485,"A",
212364,"R",0,"R",55269,"A",
212373,"R",0,"R",67096,"A",
212382,"R",0,"R",100410,"A",
212391,"R",0,"R",84639,"A",
212407,"R",2500,"R",54500,"A",
212425,"R",14901,"R",0,"A",
212434,"R",208,"R",0,"A",
212443,"A",,"A",,"R",2135
212568,"R",7837,"R",0,"A",
212577,"R",62468,"R",0,"A",
212601,"R",70105,"R",0,"R",20761
212656,"R",56795,"R",0,"R",6334
212674,"R",69563,"R",0,"A",
212683,"R",0,"R",85329,"A",
212708,"R",0,"R",81671,"A",
212726,"R",0,"R",14357,"A",
212744,"R",0,"R",8207,"A",
212753,"R",0,"R",207769,"A",
212771,"R",100,"R",0,"R",2200
212805,"R",70342,"R",0,"Z",0
212832,"R",53663,"R",0,"R",2409
212869,"R",12012,"R",0,"A",
212878,"R",170486,"R",0,"A",
212911,"R",30660,"R",0,"A",
212939,"R",0,"R",46130,"A",
212975,"R",10090,"R",0,"A",
212984,"R",43422,"R",0,"R",12533
212993,"R",4416,"R",0,"A",
213002,"R",51343,"R",26940,"A",
213011,"R",65029,"R",0,"R",11450
213020,"R",342300,"R",0,"R",33128
213057,"R",1200,"R",0,"A",
213163,"R",2032,"R",0,"A",
213181,"R",0,"R",391393,"A",
213215,"R",0,"R",26250,"A",
213233,"R",11919,"R",0,"A",
213251,"R",40052,"R",0,"A",
213303,"R",37798,"R",0,"A",
213312,"R",26124,"R",508108,"A",
213321,"R",56128,"R",0,"R",4132
213330,"R",0,"R",42840,"A",
213349,"R",216588,"R",0,"R",14683
213358,"R",55982,"R",0,"R",4237
213367,"R",111069,"R",0,"R",24485
213376,"R",25942,"R",280320,"A",
213385,"R",71425,"R",0,"A",
213400,"R",17918,"R",0,"R",1167
213428,"R",6504,"R",0,"A",
213446,"A",,"A",,"R",3120
213455,"R",0,"R",93500,"A",
213473,"R",11250,"R",0,"A",
213491,"R",0,"R",64450,"A",
213507,"R",49604,"R",0,"R",2455
213525,"R",99673,"R",0,"A",
213534,"R",22256,"R",0,"A",
213543,"R",146075,"R",0,"R",25947
213552,"R",0,"R",112354,"A",
213570,"R",21468,"R",0,"A",
213589,"R",9576,"R",609940,"A",
213598,"R",45424,"R",0,"R",8059
213613,"R",126031,"R",0,"R",6104
213622,"R",4810,"R",133250,"A",
213631,"A",,"A",,"R",4340
213640,"A",,"A",,"R",672
213659,"R",28353,"R",0,"A",
213668,"R",44771,"R",0,"A",
213686,"R",2712,"R",0,"A",
213738,"R",0,"R",1725,"A",
213774,"R",19235,"R",0,"A",
213783,"R",89363,"R",0,"R",5608
213826,"R",49204,"R",0,"R",21059
213871,"R",6819,"R",137285,"A",
213914,"R",16522,"R",0,"A",
213932,"R",3240,"R",118575,"A",
213987,"R",95675,"R",0,"R",3275
213996,"R",89310,"R",0,"A",
214005,"R",2344,"R",0,"A",
214023,"R",4905,"R",0,"A",
214041,"R",193129,"R",0,"R",28675
214069,"R",50096,"R",0,"R",2035
214111,"R",190047,"R",0,"A",
214148,"R",16208,"R",284,"Z",0
214157,"R",53742,"R",0,"R",2117
214166,"R",35871,"R",0,"R",120
214175,"R",78272,"R",0,"Z",0
214227,"R",72296,"R",0,"A",
214254,"R",0,"R",1011600,"A",
214272,"R",44123,"R",0,"R",6770
214290,"R",0,"R",428800,"A",
214315,"R",5535,"R",0,"A",
214379,"R",113849,"R",0,"A",
214476,"R",108,"R",0,"A",
214528,"R",0,"R",366093,"A",
214546,"R",0,"R",87500,"A",
214564,"A",,"A",,"R",2039
214582,"R",6365,"R",0,"A",
214591,"R",108138,"R",0,"R",1483
214607,"A",,"A",,"R",22204
214616,"A",,"A",,"R",2208
214625,"R",28382,"R",0,"R",183
214634,"R",22306,"R",0,"R",112
214643,"R",22152,"R",0,"R",1126
214652,"R",38106,"R",0,"R",1587
214670,"R",19606,"R",0,"R",399
214689,"R",118450,"R",0,"R",257
214698,"R",22442,"R",0,"R",328
214704,"R",70928,"R",0,"R",524
214713,"R",42968,"R",0,"R",19952
214731,"R",47822,"R",0,"R",6
214740,"R",25922,"R",0,"R",192
214759,"R",29522,"R",0,"R",0
214768,"R",37970,"R",0,"R",30
214777,"R",1091673,"R",0,"R",134842
214786,"R",27083,"R",0,"R",15
214795,"R",28394,"R",0,"R",363
214801,"R",93180,"R",0,"R",3
214810,"R",30098,"R",0,"R",561
214829,"R",37936,"R",0,"R",2293
214838,"R",7800,"R",0,"A",
214883,"R",35589,"R",0,"A",
214892,"R",16272,"R",339025,"A",
214908,"R",0,"R",36000,"A",
214944,"R",0,"R",447066,"A",
214962,"R",0,"R",88050,"A",
214971,"R",6443,"R",0,"R",1353
215008,"R",0,"R",57994,"A",
215026,"R",0,"R",41400,"A",
215053,"R",5378,"R",0,"A",
215062,"R",401419,"R",0,"R",222249
215099,"R",75651,"R",0,"R",9517
215105,"R",56836,"R",0,"R",3853
215114,"R",28319,"R",0,"R",4893
215123,"A",,"A",,"R",15357
215132,"R",39081,"R",0,"R",4302
215239,"R",367427,"R",1525427,"A",
215266,"R",32438,"R",0,"A",
215275,"R",50890,"R",0,"A",
215284,"R",84849,"R",0,"A",
215293,"R",516219,"R",0,"R",222126
215309,"R",11954,"R",0,"A",
215336,"R",0,"R",90720,"A",
215381,"R",15019,"R",697149,"A",
215390,"R",6556,"R",0,"A",
215415,"R",138864,"R",0,"A",
215424,"A",,"A",,"R",6507
215433,"R",15638,"R",0,"A",
215442,"R",68519,"R",0,"R",9859
215479,"R",2457,"R",0,"A",
215488,"R",2484,"R",17577,"A",
215530,"R",0,"R",51172,"A",
215567,"R",0,"R",47880,"A",
215585,"R",74233,"R",0,"A",
215594,"R",2427,"R",0,"A",
215619,"A",,"A",,"R",16
215628,"A",,"A",,"R",1573
215637,"R",7808,"R",0,"A",
215646,"R",93056,"R",1744800,"A",
215655,"R",94950,"R",0,"R",16362
215682,"R",21024,"R",0,"A",
215691,"R",19115,"R",0,"R",5744
215743,"R",41008,"R",0,"R",8906
215752,"R",1330,"R",0,"A",
215770,"R",127946,"R",0,"R",42556
215798,"R",37655,"R",0,"R",1084
215813,"A",,"A",,"R",2442
215868,"R",45393,"R",0,"A",
215886,"R",10620,"R",348825,"A",
215895,"R",62944,"R",0,"A",
215929,"R",129574,"R",0,"R",10286
215947,"R",30239,"R",0,"R",6627
215956,"R",0,"R",18000,"A",
215965,"R",450,"R",0,"A",
215974,"R",9100,"R",0,"A",
215983,"R",0,"R",37500,"A",
215992,"R",7755,"R",0,"A",
216010,"R",189619,"R",0,"R",15172
216038,"R",198128,"R",0,"R",13781
216047,"R",3613,"R",0,"R",1344
216074,"R",1250,"R",1250,"A",
216083,"R",35440,"R",776838,"A",
216108,"R",0,"R",30550,"A",
216162,"R",5520,"R",162000,"A",
216180,"R",771,"R",0,"A",
216223,"R",0,"R",97750,"A",
216278,"R",65537,"R",0,"A",
216287,"R",45998,"R",0,"A",
216296,"R",20655,"R",0,"A",
216311,"R",3838,"R",0,"A",
216339,"R",659108,"R",0,"R",118811
216357,"R",35821,"R",0,"A",
216366,"R",19450,"R",0,"R",15689
216418,"R",4500,"R",0,"A",
216427,"R",9882,"R",0,"A",
216436,"R",16632,"R",0,"A",
216445,"R",11829,"R",0,"A",
216454,"R",17316,"R",0,"A",
216463,"A",,"A",,"R",3906
216524,"R",46473,"R",0,"A",
216542,"R",22167,"R",0,"A",
216551,"R",6840,"R",0,"A",
216579,"R",0,"R",152452,"A",
216597,"R",223305,"R",0,"R",57461
216630,"R",2039,"R",58222,"A",
216649,"R",720,"R",56460,"A",
216667,"R",41711,"R",0,"A",
216694,"R",36096,"R",0,"R",5298
216746,"R",0,"R",34831,"A",
216764,"R",308120,"R",0,"R",31492
216773,"R",4906,"R",0,"A",
216782,"R",12952,"R",323812,"A",
216807,"R",45464,"R",0,"R",2028
216816,"A",,"A",,"R",8882
216825,"R",112009,"R",0,"A",
216852,"R",77605,"R",0,"R",29309
216931,"R",56807,"R",0,"R",34204
216986,"R",8640,"R",0,"A",
217013,"R",5410,"R",0,"A",
217040,"R",1350,"R",0,"R",0
217059,"R",158558,"R",0,"R",2606
217077,"R",60465,"R",0,"A",
217086,"R",12116,"R",0,"A",
217095,"R",0,"R",151500,"A",
217156,"R",191552,"R",0,"R",35580
217165,"R",83648,"R",0,"R",6051
217235,"R",405769,"R",0,"R",18911
217244,"R",78070,"R",1097342,"A",
217305,"R",150332,"R",0,"A",
217350,"R",0,"R",750,"A",
217369,"R",0,"R",750,"A",
217402,"R",118699,"R",0,"R",12254
217420,"R",173378,"R",0,"R",23459
217475,"R",272220,"R",0,"A",
217484,"R",331210,"R",0,"R",36489
217493,"R",40657,"R",0,"R",7645
217518,"R",113138,"R",0,"R",2769
217536,"R",59311,"R",0,"R",4439
217545,"R",66336,"R",1326720,"A",
217572,"R",12384,"R",43817,"A",
217581,"R",0,"R",257100,"A",
217606,"R",8541,"R",0,"A",
217615,"R",55061,"R",0,"A",
217624,"R",13755,"R",0,"A",
217633,"R",40412,"R",0,"A",
217688,"R",66591,"R",0,"R",4956
217712,"R",36277,"R",0,"A",
217721,"R",89672,"R",0,"A",
217749,"R",109873,"R",0,"R",11698
217776,"R",41051,"R",0,"R",7620
217794,"R",0,"R",218380,"A",
217819,"R",294537,"R",0,"R",16521
217828,"R",0,"R",145000,"A",
217837,"R",25935,"R",0,"A",
217864,"R",75859,"R",0,"R",24918
217873,"R",23670,"R",0,"R",1164
217882,"R",422202,"R",0,"R",58507
217891,"R",1720,"R",12,"A",
217907,"R",26413,"R",0,"A",
217916,"R",0,"R",32094,"A",
217925,"R",18618,"R",0,"R",9116
217934,"R",35488,"R",0,"R",7696
217961,"R",19258,"R",0,"R",20272
217989,"R",39536,"R",0,"A",
217998,"R",17596,"R",0,"R",5330
218025,"R",98227,"R",0,"A",
218043,"R",14720,"R",0,"A",
218061,"R",86372,"R",0,"R",6012
218070,"R",86239,"R",0,"R",6251
218089,"R",2979,"R",0,"R",283
218113,"R",249247,"R",0,"A",
218140,"R",105970,"R",0,"A",
218159,"R",0,"R",117480,"A",
218168,"R",65863,"R",0,"A",
218195,"R",0,"R",168340,"A",
218229,"R",72460,"R",0,"R",3988
218238,"R",66684,"R",0,"A",
218265,"A",,"A",,"R",1500
218317,"R",30,"R",7280,"R",90
218335,"R",11459,"R",0,"R",29135
218353,"R",228131,"R",0,"A",
218399,"R",34791,"R",0,"A",
218414,"R",23083,"R",0,"A",
218441,"R",47541,"R",0,"A",
218487,"R",60617,"R",0,"A",
218520,"R",112800,"R",0,"A",
218539,"R",34725,"R",0,"A",
218645,"R",81139,"R",0,"R",1636
218654,"R",22145,"R",0,"A",
218663,"R",479734,"R",0,"R",127881
218672,"R",19587,"R",0,"A",
218681,"R",13868,"R",0,"A",
218690,"R",24916,"R",0,"A",
218706,"R",5929,"R",0,"A",
218724,"R",149687,"R",0,"R",10673
218733,"R",105893,"R",0,"R",16129
218742,"R",116359,"R",0,"R",1143
218821,"R",19943,"R",0,"A",
218830,"R",90606,"R",0,"A",
218858,"R",64248,"R",0,"A",
218867,"R",0,"R",53837,"A",
218885,"R",96702,"R",0,"A",
218894,"R",256413,"R",0,"A",
218919,"R",2628,"R",0,"A",
218955,"R",13918,"R",0,"A",
218964,"R",145046,"R",0,"R",17257
218973,"R",32409,"R",0,"A",
218991,"R",84592,"R",0,"A",
219000,"R",53758,"R",0,"R",473
219037,"R",0,"R",115500,"A",
219046,"R",85580,"R",0,"R",3108
219055,"R",11594,"R",0,"A",
219073,"R",6651,"R",277,"Z",0
219082,"R",46283,"R",0,"R",2730
219091,"R",17868,"R",0,"R",2080
219125,"R",0,"R",72503,"A",
219134,"R",13154,"R",0,"Z",0
219143,"R",41306,"R",0,"A",
219170,"R",0,"R",42944,"A",
219189,"R",25276,"R",0,"A",
219198,"R",25680,"R",0,"R",2193
219204,"R",49302,"R",0,"R",736
219213,"R",12016,"R",0,"A",
219240,"A",,"A",,"R",2805
219259,"R",58392,"R",875880,"R",2458
219277,"R",26075,"R",0,"R",1387
219295,"R",7653,"R",0,"A",
219338,"R",0,"R",1551,"A",
219347,"R",53227,"R",0,"R",5668
219356,"R",225022,"R",0,"R",16527
219374,"R",22611,"R",0,"R",658
219383,"R",34175,"R",0,"R",2864
219392,"R",0,"R",25620,"A",
219408,"R",5219,"R",0,"A",
219426,"R",33695,"R",0,"A",
219471,"R",143420,"R",0,"R",46749
219480,"R",28012,"R",0,"A",
219505,"R",147,"R",5900,"Z",0
219578,"R",5164,"R",0,"Z",0
219587,"R",0,"R",62662,"A",
219596,"R",0,"R",208909,"A",
219602,"R",187236,"R",0,"R",8419
219639,"R",19517,"R",31076,"A",
219709,"R",79912,"R",0,"R",13425
219718,"R",34888,"R",0,"R",3827
219790,"R",18875,"R",0,"A",
219806,"R",59808,"R",0,"R",3910
219824,"R",160668,"R",0,"A",
219833,"R",43365,"R",0,"R",6162
219842,"A",,"A",,"R",5058
219879,"R",67247,"R",0,"A",
219888,"R",101155,"R",0,"A",
219903,"R",0,"R",959342,"A",
219921,"R",0,"R",125997,"A",
219949,"R",26240,"R",0,"R",9216
219976,"R",64693,"R",0,"R",1723
219994,"R",0,"R",417520,"A",
220002,"R",53850,"R",0,"A",
220057,"R",50279,"R",0,"A",
220075,"R",263453,"R",0,"R",32867
220118,"R",7040,"R",0,"A",
220127,"R",0,"R",360560,"A",
220136,"A",,"A",,"R",2485
220163,"R",0,"R",80730,"A",
220181,"R",22915,"R",0,"R",239
220206,"R",8265,"R",0,"A",
220215,"R",46029,"R",0,"R",8618
220251,"R",0,"R",244341,"A",
220279,"R",0,"R",172517,"A",
220312,"R",11415,"R",0,"A",
220321,"R",0,"R",280108,"A",
220394,"R",0,"R",193814,"A",
220400,"R",85494,"R",2300,"A",
220464,"R",2916,"R",0,"A",
220473,"R",15179,"R",0,"R",735
220491,"R",0,"R",60750,"A",
220516,"R",18662,"R",0,"R",710
220552,"R",17689,"R",0,"A",
220589,"R",25174,"R",0,"A",
220598,"R",23086,"R",0,"A",
220604,"R",19476,"R",0,"A",
220613,"R",114123,"R",0,"R",5409
220631,"R",23178,"R",0,"R",29975
220640,"R",0,"R",390603,"A",
220701,"R",17522,"R",0,"A",
220710,"R",32068,"R",0,"A",
220747,"R",900,"R",1500,"A",
220756,"R",0,"R",220793,"A",
