UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,ACTTYPE 
134149,"R",80760,"R",50844,"R",8592,"G",1851,"G",239,"R",1963,"R",358,3
134228,"A",,"R",36900,"A",,"G",41,"A",,"G",41,"A",,1
134237,"R",343000,"A",,"A",,"G",11433,"A",,"G",11433,"A",,2
134291,"A",,"R",516944,"A",,"G",574,"A",,"G",574,"A",,1
134307,"A",,"R",156600,"A",,"G",174,"A",,"G",174,"A",,1
134343,"R",115980,"R",402974,"A",,"G",4314,"A",,"G",4314,"A",,3
134422,"A",,"R",100692,"A",,"G",112,"A",,"R",106,"A",,1
134495,"R",423404,"R",1750217,"A",,"G",16058,"A",,"G",16058,"A",,3
134510,"R",3174,"A",,"A",,"G",106,"A",,"G",106,"A",,2
134574,"A",,"R",128448,"A",,"G",143,"A",,"G",143,"A",,1
134608,"R",232767,"R",1875330,"A",,"G",9843,"A",,"G",9843,"A",,3
134680,"R",104679,"A",,"R",765,"G",2326,"G",21,"G",2326,"G",21,2
134714,"A",,"R",242010,"A",,"G",269,"A",,"G",269,"A",,1
134811,"R",114482,"A",,"R",2094,"G",2544,"G",58,"G",2544,"G",58,2
134875,"R",53235,"A",,"A",,"G",1183,"A",,"G",1183,"A",,2
134909,"R",32832,"A",,"A",,"G",730,"A",,"G",730,"A",,2
134945,"R",107044,"A",,"R",8121,"G",3568,"G",338,"G",3568,"G",338,2
135063,"R",14082,"A",,"A",,"G",469,"A",,"G",469,"A",,2
135081,"R",337370,"A",,"A",,"G",11246,"A",,"G",11246,"A",,2
135124,"R",21767,"A",,"A",,"G",726,"A",,"G",726,"A",,2
135142,"A",,"R",262287,"A",,"G",291,"A",,"G",291,"A",,1
135160,"R",50838,"R",421376,"A",,"G",2163,"A",,"G",2163,"A",,3
135179,"A",,"R",879886,"A",,"G",978,"A",,"G",978,"A",,1
135188,"R",69691,"A",,"A",,"G",2323,"A",,"G",2323,"A",,2
135267,"A",,"R",379603,"A",,"G",422,"A",,"G",422,"A",,1
135276,"A",,"R",965810,"A",,"G",1073,"A",,"G",1073,"A",,1
135294,"A",,"R",800462,"A",,"G",889,"A",,"G",889,"A",,1
135337,"A",,"R",160693,"A",,"G",179,"A",,"G",179,"A",,1
135364,"R",7716,"A",,"R",5034,"G",257,"G",210,"G",257,"G",210,2
135391,"R",203258,"R",15,"A",,"G",6775,"A",,"G",6775,"A",,3
135407,"A",,"R",1443820,"A",,"G",1604,"A",,"G",1604,"A",,1
135416,"A",,"R",692580,"A",,"G",770,"A",,"G",770,"A",,1
135522,"A",,"R",780120,"A",,"G",867,"A",,"G",867,"A",,1
135610,"R",4503,"A",,"R",1501,"G",150,"G",63,"G",150,"G",63,2
135647,"A",,"R",1921622,"A",,"G",2135,"A",,"G",2135,"A",,1
135717,"R",1245645,"R",2793095,"A",,"G",44625,"A",,"G",44625,"A",,3
135726,"R",315730,"A",,"R",56697,"G",10524,"G",2362,"G",10524,"G",2362,2
135735,"A",,"R",2390400,"A",,"G",2656,"A",,"G",2656,"A",,1
135771,"A",,"R",401194,"A",,"G",446,"A",,"G",446,"A",,1
135939,"R",22553,"A",,"A",,"G",501,"A",,"G",501,"A",,2
135957,"R",8550,"R",677280,"A",,"G",1038,"A",,"R",941,"A",,3
136011,"R",7122,"R",502320,"A",,"G",796,"A",,"R",689,"A",,3
136048,"A",,"R",82848,"A",,"G",92,"A",,"G",92,"A",,1
136066,"R",85800,"A",,"A",,"G",1907,"A",,"G",1907,"A",,2
136075,"R",7800,"A",,"A",,"G",173,"A",,"G",173,"A",,2
136145,"R",22738,"R",116293,"A",,"G",887,"A",,"G",887,"A",,3
136172,"R",381000,"A",,"R",29310,"G",12700,"G",1221,"G",12700,"G",1221,2
136206,"R",39523,"A",,"A",,"G",878,"A",,"G",878,"A",,2
136215,"R",146732,"A",,"R",333189,"G",4891,"G",13883,"G",4891,"G",13883,2
136233,"R",131216,"R",156944,"A",,"G",4548,"A",,"G",4548,"A",,3
136288,"R",49080,"R",122490,"R",2992,"G",1227,"G",83,"R",1533,"R",83,3
136303,"A",,"R",555606,"A",,"G",617,"A",,"G",617,"A",,1
136330,"R",72751,"A",,"R",8336,"G",2425,"G",347,"G",2425,"G",347,2
136358,"R",393642,"R",2399872,"A",,"G",15788,"A",,"G",15788,"A",,3
136400,"R",138116,"R",302269,"A",,"G",4940,"A",,"G",4940,"A",,3
136473,"R",201821,"R",335700,"A",,"G",7100,"A",,"G",7100,"A",,3
136491,"A",,"R",1532700,"A",,"G",1703,"A",,"G",1703,"A",,1
136516,"R",131315,"R",99114,"A",,"G",4487,"A",,"G",4487,"A",,3
136659,"A",,"R",197339,"A",,"G",219,"A",,"G",219,"A",,1
136701,"A",,"A",,"R",780,"A",,"G",33,"A",,"G",33,2
136738,"A",,"R",481521,"A",,"G",535,"A",,"G",535,"A",,1
136747,"A",,"R",679178,"A",,"G",755,"A",,"R",780,"A",,1
136765,"A",,"R",433750,"A",,"G",482,"A",,"G",482,"A",,1
136774,"R",29727,"A",,"A",,"G",991,"A",,"R",1046,"A",,2
136783,"A",,"R",97415,"A",,"G",108,"A",,"G",108,"A",,1
136826,"A",,"R",648600,"A",,"G",721,"A",,"G",721,"A",,1
136950,"R",79483,"A",,"R",13581,"G",2649,"G",566,"G",2649,"G",566,2
136996,"R",1656,"A",,"A",,"G",55,"A",,"G",55,"A",,2
137023,"A",,"R",502145,"A",,"G",558,"A",,"G",558,"A",,1
137032,"R",327549,"A",,"R",27388,"G",10918,"G",1141,"G",10918,"G",1141,2
137078,"R",486838,"R",155628,"A",,"G",16401,"A",,"G",16401,"A",,3
137087,"A",,"R",1108800,"A",,"G",1232,"A",,"G",1232,"A",,1
137096,"R",324750,"R",497979,"A",,"G",11378,"A",,"G",11378,"A",,3
137120,"A",,"R",513756,"A",,"G",571,"A",,"G",571,"A",,1
137148,"R",873,"A",,"R",26589,"G",29,"G",1108,"G",29,"G",1108,2
137209,"R",231325,"R",940677,"A",,"G",8756,"A",,"G",8756,"A",,3
137245,"A",,"R",2412900,"A",,"G",2681,"A",,"G",2681,"A",,1
137272,"R",1492,"A",,"R",229,"G",50,"G",10,"R",50,"R",8,2
137281,"R",95836,"R",468571,"A",,"G",3715,"A",,"G",3715,"A",,3
137315,"R",36667,"R",521434,"A",,"G",1802,"A",,"G",1802,"A",,3
137351,"R",938399,"A",,"R",160288,"G",31280,"G",6679,"G",31280,"G",6679,2
137476,"R",40924,"A",,"R",12036,"G",1364,"G",502,"G",1364,"G",502,2
137537,"R",12744,"A",,"A",,"G",425,"A",,"G",425,"A",,2
137546,"R",64914,"A",,"R",8062,"G",2164,"G",336,"G",2164,"G",336,2
137564,"R",73900,"A",,"R",1932,"G",2463,"G",81,"G",2463,"G",81,2
137591,"A",,"R",130000,"A",,"G",144,"A",,"G",144,"A",,1
137625,"A",,"R",85500,"A",,"G",95,"A",,"G",95,"A",,1
137713,"A",,"R",290920,"A",,"G",323,"A",,"G",323,"A",,1
137759,"R",300914,"R",251932,"A",,"G",10310,"A",,"G",10310,"A",,3
137777,"R",1023,"A",,"R",270,"G",34,"G",11,"G",34,"G",11,2
137801,"R",59575,"R",136640,"R",3816,"G",1476,"G",106,"G",1476,"G",106,3
137810,"R",33069,"R",95760,"R",1812,"G",841,"G",50,"R",1050,"R",50,3
137847,"R",144814,"A",,"R",12076,"G",4827,"G",503,"G",4827,"G",503,2
137856,"A",,"R",256500,"A",,"G",285,"A",,"G",285,"A",,1
137865,"A",,"R",258365,"A",,"G",287,"A",,"G",287,"A",,1
137892,"A",,"R",1076600,"A",,"G",1196,"A",,"G",1196,"A",,1
137953,"R",8045,"A",,"R",448,"G",268,"G",19,"R",271,"R",19,2
137962,"R",4390,"A",,"A",,"G",146,"A",,"G",146,"A",,2
138132,"A",,"R",118980,"A",,"G",132,"A",,"G",132,"A",,1
138187,"R",630707,"R",286323,"A",,"G",21342,"A",,"G",21342,"A",,3
138275,"R",28042,"A",,"R",1813,"G",935,"G",76,"R",935,"R",133,2
138284,"A",,"R",588990,"A",,"G",654,"A",,"G",654,"A",,1
138293,"R",15625,"A",,"R",1029,"G",521,"G",43,"G",521,"G",43,2
138309,"R",20424,"A",,"A",,"G",454,"A",,"G",454,"A",,2
138336,"R",16826,"A",,"A",,"G",374,"A",,"G",374,"A",,2
138354,"R",215104,"A",,"R",23485,"G",7170,"G",979,"G",7170,"G",979,2
138372,"A",,"R",716877,"A",,"G",797,"A",,"G",797,"A",,1
138479,"A",,"R",1910700,"A",,"G",2123,"A",,"G",2123,"A",,1
138488,"A",,"R",371484,"A",,"G",413,"A",,"G",413,"A",,1
138497,"A",,"R",612119,"A",,"G",680,"A",,"G",680,"A",,1
138558,"R",85367,"A",,"A",,"G",2846,"A",,"G",2846,"A",,2
138594,"R",46908,"A",,"A",,"G",1564,"A",,"R",1303,"A",,2
138600,"R",27684,"A",,"R",796,"G",923,"G",33,"G",923,"G",33,2
138655,"R",8970,"A",,"A",,"G",299,"A",,"G",299,"A",,2
138664,"R",3300,"A",,"A",,"G",110,"A",,"G",110,"A",,2
138682,"R",105775,"A",,"A",,"G",2351,"A",,"G",2351,"A",,2
138691,"R",103566,"A",,"A",,"G",3452,"A",,"G",3452,"A",,2
138716,"R",101936,"A",,"R",6928,"G",3398,"G",289,"G",3398,"G",289,2
138725,"R",61031,"A",,"R",1272,"G",1356,"G",35,"G",1356,"G",35,2
138761,"R",9488,"A",,"A",,"G",316,"A",,"R",316,"A",,2
138789,"R",149873,"A",,"R",11863,"G",4996,"G",494,"G",4996,"G",494,2
138813,"R",125968,"A",,"A",,"G",2799,"A",,"G",2799,"A",,2
138822,"A",,"R",1340588,"A",,"G",1490,"A",,"G",1490,"A",,1
138840,"R",129885,"A",,"A",,"G",2886,"A",,"G",2886,"A",,2
138868,"R",11287,"A",,"A",,"G",376,"A",,"G",376,"A",,2
138901,"R",42442,"A",,"A",,"G",1415,"A",,"G",1415,"A",,2
138938,"A",,"R",261868,"A",,"G",291,"A",,"R",317,"A",,1
138947,"R",113878,"A",,"R",14423,"G",3796,"G",601,"G",3796,"G",601,2
138956,"R",165678,"A",,"A",,"G",3682,"A",,"G",3682,"A",,2
138983,"R",145887,"A",,"R",13032,"G",4863,"G",543,"G",4863,"G",543,2
139010,"R",63374,"A",,"A",,"G",2112,"A",,"G",2112,"A",,2
139074,"R",50582,"A",,"A",,"G",1686,"A",,"G",1686,"A",,2
139092,"A",,"R",150896,"A",,"G",168,"A",,"G",168,"A",,1
139126,"R",45445,"A",,"A",,"G",1010,"A",,"G",1010,"A",,2
139144,"R",52483,"A",,"R",2332,"G",1749,"G",97,"G",1749,"G",97,2
139153,"R",11409,"A",,"A",,"G",380,"A",,"G",380,"A",,2
139199,"R",48254,"A",,"R",12553,"G",1608,"G",523,"G",1608,"G",523,2
139205,"R",31235,"A",,"A",,"G",1041,"A",,"G",1041,"A",,2
139214,"R",6307,"A",,"A",,"G",140,"A",,"G",140,"A",,2
139250,"R",62901,"A",,"A",,"G",2097,"A",,"G",2097,"A",,2
139278,"R",98865,"A",,"A",,"G",2197,"A",,"G",2197,"A",,2
139311,"R",146773,"A",,"R",186,"G",4892,"G",8,"G",4892,"G",8,2
139348,"A",,"A",,"R",2200,"A",,"G",92,"A",,"G",92,2
139357,"R",119401,"A",,"A",,"G",2653,"A",,"G",2653,"A",,2
139366,"R",175366,"A",,"R",14970,"G",5846,"G",624,"G",5846,"G",624,2
139384,"R",99393,"A",,"A",,"G",2209,"A",,"G",2209,"A",,2
139393,"R",35267,"A",,"R",672,"G",1176,"G",28,"R",1202,"R",53,2
139463,"R",90798,"A",,"A",,"G",3027,"A",,"G",3027,"A",,2
139506,"A",,"R",108900,"A",,"G",121,"A",,"G",121,"A",,1
139533,"R",74118,"A",,"R",21504,"G",2471,"G",896,"G",2471,"G",896,2
139579,"R",108652,"A",,"R",20830,"G",2414,"G",579,"G",2414,"G",579,2
139621,"R",41634,"A",,"A",,"G",1388,"A",,"G",1388,"A",,2
139630,"R",18537,"A",,"A",,"G",618,"A",,"G",618,"A",,2
139658,"R",224322,"A",,"R",123666,"G",7477,"G",5153,"G",7477,"G",5153,2
139700,"R",87615,"A",,"A",,"G",2921,"A",,"G",2921,"A",,2
139719,"R",64196,"A",,"R",1473,"G",2140,"G",61,"G",2140,"G",61,2
139746,"R",5065,"A",,"A",,"G",113,"A",,"G",113,"A",,2
139755,"R",375363,"A",,"R",202195,"G",12512,"G",8425,"R",12990,"R",5750,2
139764,"R",60691,"A",,"R",4251,"G",2023,"G",177,"G",2023,"G",177,2
139773,"R",154631,"A",,"A",,"G",5154,"A",,"G",5154,"A",,2
139861,"R",147529,"A",,"R",17132,"G",4918,"G",714,"G",4918,"G",714,2
139898,"A",,"R",1395632,"A",,"G",1551,"A",,"G",1551,"A",,1
139904,"R",48088,"A",,"A",,"G",1069,"A",,"G",1069,"A",,2
139931,"R",420122,"A",,"R",30887,"G",14004,"G",1287,"G",14004,"G",1287,2
139940,"R",531178,"A",,"R",163346,"G",17706,"G",6806,"G",17706,"G",6806,2
139959,"R",733340,"A",,"R",168920,"G",24445,"G",7038,"G",24445,"G",7038,2
139968,"R",86625,"A",,"A",,"G",2888,"A",,"G",2888,"A",,2
139986,"R",127485,"A",,"A",,"G",2833,"A",,"G",2833,"A",,2
139995,"R",12375,"A",,"A",,"G",275,"A",,"G",275,"A",,2
140003,"R",15799,"A",,"A",,"G",351,"A",,"G",351,"A",,2
140012,"R",156304,"A",,"A",,"G",3473,"A",,"G",3473,"A",,2
140076,"R",53835,"A",,"A",,"G",1196,"A",,"G",1196,"A",,2
140085,"R",104149,"A",,"A",,"G",2314,"A",,"G",2314,"A",,2
140146,"A",,"A",,"R",457,"A",,"G",19,"A",,"G",19,2
140164,"R",465678,"A",,"R",37285,"G",15523,"G",1554,"G",15523,"G",1554,2
140191,"R",13718,"A",,"A",,"G",305,"A",,"G",305,"A",,2
140234,"R",30007,"A",,"R",2353,"G",1000,"G",98,"G",1000,"G",98,2
140243,"R",110719,"A",,"A",,"G",2460,"A",,"G",2460,"A",,2
140252,"R",22486,"A",,"R",863,"G",500,"G",24,"G",500,"G",24,2
140304,"R",193645,"A",,"A",,"G",4303,"A",,"G",4303,"A",,2
140322,"R",144925,"A",,"A",,"G",4831,"A",,"G",4831,"A",,2
140331,"R",194615,"A",,"A",,"G",4325,"A",,"G",4325,"A",,2
140340,"R",8661,"A",,"A",,"G",289,"A",,"G",289,"A",,2
140401,"R",22025,"A",,"R",19736,"G",734,"G",822,"G",734,"G",822,2
140447,"R",119080,"A",,"R",24390,"G",3969,"G",1016,"G",3969,"G",1016,2
140483,"R",76699,"A",,"A",,"G",2557,"A",,"G",2557,"A",,2
140553,"R",89126,"A",,"A",,"G",2971,"A",,"G",2971,"A",,2
140562,"A",,"A",,"R",1484,"A",,"G",62,"A",,"G",62,2
140599,"R",77542,"A",,"A",,"G",1723,"A",,"G",1723,"A",,2
140669,"R",121943,"A",,"R",10641,"G",4065,"G",443,"G",4065,"G",443,2
140678,"R",82930,"A",,"A",,"G",1843,"A",,"G",1843,"A",,2
140696,"R",28379,"A",,"R",1198,"G",946,"G",50,"G",946,"G",50,2
140711,"A",,"R",21000,"A",,"G",23,"A",,"G",23,"A",,1
140720,"R",26872,"A",,"A",,"G",896,"A",,"G",896,"A",,2
140809,"R",35432,"A",,"A",,"G",787,"A",,"G",787,"A",,2
140818,"R",29705,"A",,"R",26569,"G",990,"G",1107,"G",990,"G",1107,2
140827,"R",7103,"A",,"A",,"G",158,"A",,"G",158,"A",,2
140872,"R",29630,"A",,"A",,"G",988,"A",,"G",988,"A",,2
140942,"R",150736,"A",,"A",,"G",3350,"A",,"G",3350,"A",,2
140951,"R",311542,"A",,"R",49305,"G",6923,"G",1370,"G",6923,"G",1370,2
140960,"R",91068,"A",,"R",2660,"G",3036,"G",111,"G",3036,"G",111,2
140988,"R",31997,"A",,"Z",0,"G",1067,"A",,"G",1067,"A",,2
140997,"R",38335,"A",,"A",,"G",1278,"A",,"G",1278,"A",,2
141006,"R",71856,"A",,"A",,"G",1597,"A",,"G",1597,"A",,2
141015,"R",10552,"A",,"A",,"G",234,"A",,"G",234,"A",,2
141060,"R",73651,"A",,"A",,"G",2455,"A",,"G",2455,"A",,2
141097,"R",99267,"A",,"R",7782,"G",3309,"G",324,"G",3309,"G",324,2
141121,"R",24433,"A",,"A",,"G",543,"A",,"G",543,"A",,2
141158,"R",48207,"A",,"A",,"G",1071,"A",,"G",1071,"A",,2
141167,"R",7091,"A",,"R",927,"G",236,"G",39,"G",236,"G",39,2
141185,"R",13623,"A",,"A",,"G",454,"A",,"G",454,"A",,2
141228,"R",63219,"A",,"A",,"G",1405,"A",,"G",1405,"A",,2
141237,"R",11600,"A",,"A",,"G",387,"A",,"G",387,"A",,2
141255,"R",86935,"A",,"A",,"G",1932,"A",,"G",1932,"A",,2
141264,"R",262824,"A",,"R",23962,"G",8761,"G",998,"G",8761,"G",998,2
141273,"R",81498,"A",,"A",,"G",1811,"A",,"G",1811,"A",,2
141307,"R",19786,"A",,"A",,"G",660,"A",,"G",660,"A",,2
141325,"R",13775,"A",,"R",2208,"G",459,"G",92,"G",459,"G",92,2
141334,"R",232044,"A",,"R",23620,"G",7735,"G",984,"G",7735,"G",984,2
141361,"R",17867,"A",,"A",,"G",596,"A",,"G",596,"A",,2
141468,"R",26043,"A",,"A",,"G",579,"A",,"G",579,"A",,2
141486,"R",55346,"A",,"R",13328,"G",1845,"G",555,"R",1294,"R",555,2
141565,"R",86743,"A",,"R",1476,"G",2891,"G",62,"G",2891,"G",62,2
141574,"R",403362,"A",,"R",66382,"G",13445,"G",2766,"G",13445,"G",2766,2
141608,"A",,"R",74918,"A",,"G",83,"A",,"G",83,"A",,1
141644,"R",172906,"A",,"R",24987,"G",5764,"G",1041,"R",5540,"R",938,2
141671,"A",,"R",1800,"A",,"G",2,"A",,"G",2,"A",,1
141680,"R",70208,"A",,"A",,"G",2340,"A",,"G",2340,"A",,2
141796,"R",136213,"A",,"A",,"G",4540,"A",,"G",4540,"A",,2
141802,"R",17829,"A",,"A",,"G",594,"A",,"G",594,"A",,2
141811,"R",102648,"A",,"A",,"G",3422,"A",,"G",3422,"A",,2
141839,"R",47388,"A",,"A",,"G",1580,"A",,"G",1580,"A",,2
141848,"A",,"R",154800,"A",,"G",172,"A",,"G",172,"A",,1
141857,"A",,"R",247500,"A",,"G",275,"A",,"G",275,"A",,1
141936,"A",,"A",,"R",1260,"A",,"G",53,"A",,"G",53,2
141945,"R",7056,"R",57600,"A",,"G",299,"A",,"G",299,"A",,3
141981,"R",14911,"A",,"A",,"G",497,"A",,"G",497,"A",,2
141990,"R",29665,"A",,"A",,"G",989,"A",,"G",989,"A",,2
142054,"R",26544,"A",,"A",,"G",885,"A",,"G",885,"A",,2
142090,"R",5252,"A",,"A",,"G",175,"A",,"G",175,"A",,2
142115,"R",415339,"A",,"R",27885,"G",13845,"G",1162,"G",13845,"G",1162,2
142124,"A",,"R",76530,"A",,"G",85,"A",,"G",85,"A",,1
142179,"R",17267,"A",,"A",,"G",576,"A",,"G",576,"A",,2
142276,"R",214355,"A",,"R",40055,"G",7145,"G",1669,"G",7145,"G",1669,2
142285,"R",239838,"A",,"R",40340,"G",7995,"G",1681,"G",7995,"G",1681,2
142294,"R",23480,"A",,"R",1128,"G",783,"G",47,"G",783,"G",47,2
142328,"R",73173,"A",,"A",,"G",2439,"A",,"G",2439,"A",,2
142337,"R",16940,"A",,"A",,"G",376,"A",,"G",376,"A",,2
142407,"A",,"R",39590,"A",,"G",44,"A",,"G",44,"A",,1
142416,"A",,"R",28497,"A",,"G",32,"A",,"G",32,"A",,1
142443,"R",86699,"A",,"A",,"G",2890,"A",,"G",2890,"A",,2
142461,"R",37838,"A",,"R",10129,"G",1261,"G",422,"G",1261,"G",422,2
142489,"A",,"R",134400,"A",,"G",149,"A",,"G",149,"A",,1
142522,"R",463997,"A",,"A",,"G",15467,"A",,"G",15467,"A",,2
142559,"R",127124,"A",,"A",,"G",4237,"A",,"G",4237,"A",,2
142832,"A",,"A",,"R",10709,"A",,"G",446,"A",,"G",446,2
142869,"A",,"R",28800,"A",,"G",32,"A",,"G",32,"A",,1
142878,"A",,"R",78152,"A",,"G",87,"A",,"G",87,"A",,1
142887,"R",12975,"A",,"R",112,"G",433,"G",5,"G",433,"G",5,2
143048,"R",66384,"A",,"R",15727,"G",2213,"G",655,"G",2213,"G",655,2
143075,"R",41412,"A",,"A",,"G",1380,"A",,"G",1380,"A",,2
143084,"R",114207,"A",,"A",,"G",2538,"A",,"R",2450,"A",,2
143118,"R",57177,"A",,"R",46802,"G",1906,"G",1950,"G",1906,"G",1950,2
143181,"A",,"R",56576,"A",,"G",63,"A",,"G",63,"A",,1
143215,"R",277995,"A",,"A",,"G",9267,"A",,"G",9267,"A",,2
143233,"A",,"A",,"R",1191,"A",,"G",50,"A",,"R",44,2
143279,"R",148045,"A",,"A",,"G",4935,"A",,"G",4935,"A",,2
143288,"R",16928,"A",,"A",,"G",564,"A",,"G",564,"A",,2
143297,"R",5029,"A",,"A",,"G",168,"A",,"G",168,"A",,2
143303,"A",,"R",26400,"A",,"G",29,"A",,"G",29,"A",,1
143358,"R",154485,"A",,"R",15741,"G",5150,"G",656,"G",5150,"G",656,2
143376,"A",,"R",570550,"A",,"G",634,"A",,"G",634,"A",,1
143464,"A",,"R",114158,"A",,"G",127,"A",,"G",127,"A",,1
143473,"A",,"R",145950,"A",,"G",162,"A",,"G",162,"A",,1
143482,"A",,"R",161027,"A",,"G",179,"A",,"G",179,"A",,1
143491,"A",,"R",184800,"A",,"G",205,"A",,"G",205,"A",,1
143516,"A",,"R",178500,"A",,"G",198,"A",,"G",198,"A",,1
143534,"A",,"R",309000,"A",,"G",343,"A",,"G",343,"A",,1
143543,"A",,"R",60084,"A",,"G",67,"A",,"G",67,"A",,1
143552,"A",,"R",194737,"A",,"G",216,"A",,"G",216,"A",,1
143613,"R",66457,"A",,"A",,"G",2215,"A",,"G",2215,"A",,2
143659,"A",,"A",,"R",6338,"A",,"G",264,"A",,"G",264,2
143695,"A",,"R",42000,"A",,"G",47,"A",,"G",47,"A",,1
143853,"R",132,"A",,"R",21000,"G",3,"G",583,"G",3,"G",583,2
143978,"A",,"A",,"R",23626,"A",,"G",984,"A",,"G",984,2
144005,"R",116852,"A",,"R",25976,"G",3895,"G",1082,"G",3895,"G",1082,2
144014,"A",,"A",,"R",1212,"A",,"G",51,"A",,"G",51,2
144050,"R",252000,"A",,"R",312585,"G",5600,"G",8683,"R",4781,"R",8683,2
144157,"R",106045,"A",,"A",,"G",3535,"A",,"G",3535,"A",,2
144166,"R",150738,"A",,"A",,"G",5025,"A",,"G",5025,"A",,2
144175,"R",90604,"A",,"A",,"G",3020,"A",,"G",3020,"A",,2
144184,"R",253303,"A",,"A",,"G",8443,"A",,"G",8443,"A",,2
144193,"R",223013,"A",,"A",,"G",7434,"A",,"G",7434,"A",,2
144209,"R",176630,"A",,"A",,"G",5888,"A",,"G",5888,"A",,2
144218,"R",197603,"A",,"A",,"G",6587,"A",,"G",6587,"A",,2
144281,"R",298920,"A",,"R",12844,"G",9964,"G",535,"G",9964,"G",535,2
144351,"R",28468,"A",,"R",45277,"G",949,"G",1887,"G",949,"G",1887,2
144467,"R",47084,"A",,"A",,"G",1569,"A",,"G",1569,"A",,2
144485,"R",41340,"A",,"A",,"G",1378,"A",,"G",1378,"A",,2
144564,"R",64617,"A",,"A",,"G",2154,"A",,"G",2154,"A",,2
144573,"A",,"R",58344,"A",,"G",65,"A",,"G",65,"A",,1
144616,"A",,"R",26100,"A",,"G",29,"A",,"R",31,"A",,1
144740,"R",612741,"A",,"R",161731,"G",13616,"G",4493,"G",13616,"G",4493,2
144759,"R",717296,"A",,"R",158623,"G",23910,"G",6609,"G",23910,"G",6609,2
144795,"A",,"R",130000,"A",,"G",144,"A",,"G",144,"A",,1
144865,"R",508007,"A",,"A",,"G",16934,"A",,"G",16934,"A",,2
144883,"R",65712,"A",,"A",,"G",1460,"A",,"G",1460,"A",,2
144892,"R",297607,"A",,"R",36199,"G",9920,"G",1508,"G",9920,"G",1508,2
144944,"R",193868,"A",,"A",,"G",6462,"A",,"G",6462,"A",,2
144962,"R",88269,"A",,"R",4202,"G",2942,"G",175,"G",2942,"G",175,2
144971,"R",17769,"A",,"A",,"G",592,"A",,"G",592,"A",,2
145099,"R",3828,"A",,"A",,"G",128,"A",,"R",116,"A",,2
145239,"R",8826,"A",,"A",,"G",294,"A",,"G",294,"A",,2
145275,"A",,"A",,"R",2191,"A",,"G",91,"A",,"R",132,2
145309,"R",3920,"A",,"A",,"G",131,"A",,"R",131,"A",,2
145336,"R",54943,"A",,"R",52258,"G",1831,"G",2177,"G",1831,"G",2177,2
145354,"R",1594,"A",,"A",,"G",53,"A",,"G",53,"A",,2
145372,"R",38814,"A",,"R",2646,"G",1294,"G",110,"G",1294,"G",110,2
145406,"A",,"R",111300,"A",,"G",124,"A",,"G",124,"A",,1
145424,"A",,"R",126408,"A",,"G",140,"A",,"G",140,"A",,1
145433,"A",,"R",138269,"A",,"G",154,"A",,"G",154,"A",,1
145460,"R",50872,"A",,"A",,"G",1696,"A",,"G",1696,"A",,2
145497,"R",13796,"A",,"A",,"G",460,"A",,"R",428,"A",,2
145521,"R",47374,"A",,"A",,"G",1579,"A",,"G",1579,"A",,2
145558,"R",360,"A",,"R",19368,"G",8,"G",538,"G",8,"G",538,2
145600,"R",433777,"A",,"R",160088,"G",14459,"G",6670,"G",14459,"G",6670,2
145619,"R",102205,"A",,"R",40417,"G",3407,"G",1684,"G",3407,"G",1684,2
145637,"R",964307,"A",,"R",298243,"G",32144,"G",12427,"G",32144,"G",12427,2
145646,"R",72757,"A",,"A",,"G",2425,"A",,"R",2139,"A",,2
145682,"R",243402,"A",,"A",,"G",8113,"A",,"G",8113,"A",,2
145691,"R",30646,"A",,"A",,"G",1022,"A",,"G",1022,"A",,2
145707,"R",47787,"A",,"A",,"G",1593,"A",,"G",1593,"A",,2
145725,"R",68859,"A",,"R",61477,"G",2295,"G",2562,"G",2295,"G",2562,2
145770,"R",5031,"A",,"R",20878,"G",168,"G",870,"G",168,"G",870,2
145813,"R",503987,"A",,"R",47396,"G",16800,"G",1975,"G",16800,"G",1975,2
145831,"R",86807,"A",,"A",,"G",2894,"A",,"G",2894,"A",,2
145886,"A",,"A",,"R",1144,"A",,"G",48,"A",,"G",48,2
146010,"R",142169,"A",,"A",,"G",3159,"A",,"G",3159,"A",,2
146205,"R",131647,"A",,"A",,"G",4388,"A",,"G",4388,"A",,2
146214,"A",,"R",11400,"A",,"G",13,"A",,"G",13,"A",,1
146241,"A",,"A",,"R",2783,"A",,"G",116,"A",,"G",116,2
146278,"R",56151,"A",,"A",,"G",1872,"A",,"G",1872,"A",,2
146296,"R",261301,"A",,"A",,"G",8710,"A",,"G",8710,"A",,2
146339,"R",36968,"A",,"R",1793,"G",1232,"G",75,"G",1232,"G",75,2
146348,"R",83231,"A",,"A",,"G",2774,"A",,"G",2774,"A",,2
146366,"R",107001,"A",,"A",,"G",3567,"A",,"G",3567,"A",,2
146393,"R",40414,"A",,"A",,"G",898,"A",,"G",898,"A",,2
146418,"R",93117,"A",,"A",,"G",3104,"A",,"G",3104,"A",,2
146427,"R",38441,"A",,"A",,"G",1281,"A",,"G",1281,"A",,2
146454,"A",,"R",84563,"A",,"G",94,"A",,"G",94,"A",,1
146472,"R",280531,"A",,"A",,"G",9351,"A",,"G",9351,"A",,2
