UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,ACTTYPE 
156277,"A",,"R",88351,"A",,"G",98,"A",,"R",98,"A",,1
156286,"R",59323,"A",,"R",13392,"G",1977,"G",558,"G",1977,"G",558,2
156295,"R",57141,"A",,"A",,"G",1905,"A",,"R",1546,"A",,2
156310,"A",,"R",411605,"A",,"G",457,"A",,"G",457,"A",,1
156338,"R",31795,"A",,"A",,"G",1060,"A",,"G",1060,"A",,2
156356,"R",14235,"A",,"R",525,"G",475,"G",22,"G",475,"G",22,2
156365,"R",41438,"A",,"R",6128,"G",1381,"G",255,"G",1381,"G",255,2
156392,"R",240004,"A",,"A",,"G",8000,"A",,"G",8000,"A",,2
156408,"R",33060,"A",,"A",,"G",1102,"A",,"R",1115,"A",,2
156417,"R",4701,"A",,"A",,"G",157,"A",,"G",157,"A",,2
156426,"A",,"R",28920,"A",,"G",32,"A",,"G",32,"A",,1
156444,"A",,"R",15025,"A",,"G",17,"A",,"G",17,"A",,1
156471,"R",6000,"R",226800,"A",,"G",452,"A",,"G",452,"A",,3
156541,"R",44010,"A",,"R",4060,"G",1467,"G",169,"G",1467,"G",169,2
156611,"A",,"R",24694,"A",,"G",27,"A",,"G",27,"A",,1
156620,"R",366236,"A",,"R",36613,"G",12208,"G",1526,"G",12208,"G",1526,2
156648,"R",87661,"A",,"A",,"G",2922,"A",,"G",2922,"A",,2
156675,"A",,"R",50490,"A",,"G",56,"A",,"G",56,"A",,1
156727,"A",,"A",,"R",24,"A",,"G",1,"A",,"G",1,2
156745,"R",37891,"A",,"R",8319,"G",1263,"G",347,"G",1263,"G",347,2
156754,"A",,"R",94298,"A",,"G",105,"A",,"G",105,"A",,1
156790,"R",59839,"A",,"A",,"G",1995,"A",,"G",1995,"A",,2
156842,"A",,"R",90000,"A",,"G",100,"A",,"G",100,"A",,1
156851,"R",28186,"A",,"A",,"G",940,"A",,"G",940,"A",,2
156860,"R",51093,"A",,"A",,"G",1703,"A",,"G",1703,"A",,2
156903,"R",2370,"A",,"A",,"G",79,"A",,"G",79,"A",,2
156921,"R",230901,"A",,"A",,"G",7697,"A",,"G",7697,"A",,2
156949,"A",,"R",31968,"A",,"G",36,"A",,"G",36,"A",,1
156967,"A",,"R",40424,"A",,"G",45,"A",,"G",45,"A",,1
157021,"R",106436,"A",,"A",,"G",2365,"A",,"G",2365,"A",,2
157030,"R",1900,"A",,"A",,"G",63,"A",,"G",63,"A",,2
157058,"R",55602,"A",,"R",2207,"G",1853,"G",92,"G",1853,"G",92,2
157076,"R",22002,"A",,"A",,"G",733,"A",,"G",733,"A",,2
157085,"R",529650,"A",,"R",142737,"G",17655,"G",5947,"G",17655,"G",5947,2
157100,"R",16817,"A",,"R",186,"G",561,"G",8,"G",561,"G",8,2
157146,"A",,"R",39505,"A",,"G",44,"A",,"G",44,"A",,1
157207,"A",,"A",,"R",2130,"A",,"G",89,"A",,"R",90,2
157216,"R",42298,"A",,"R",8380,"G",1410,"G",349,"G",1410,"G",349,2
157270,"R",25641,"A",,"A",,"G",570,"A",,"G",570,"A",,2
157289,"R",386333,"A",,"R",68023,"G",12878,"G",2834,"G",12878,"G",2834,2
157298,"A",,"A",,"R",3641,"A",,"G",152,"A",,"G",152,2
157304,"R",59167,"A",,"A",,"G",1972,"A",,"G",1972,"A",,2
157331,"R",62126,"A",,"A",,"G",2071,"A",,"G",2071,"A",,2
157359,"R",24557,"A",,"A",,"G",819,"A",,"G",819,"A",,2
157377,"R",29354,"A",,"A",,"G",978,"A",,"R",1259,"A",,2
157386,"R",195887,"A",,"R",21666,"G",6530,"G",903,"G",6530,"G",903,2
157395,"A",,"R",75600,"A",,"G",84,"A",,"G",84,"A",,1
157401,"R",240589,"A",,"R",21874,"G",8020,"G",911,"G",8020,"G",911,2
157438,"R",37505,"A",,"A",,"G",1250,"A",,"G",1250,"A",,2
157447,"R",306696,"A",,"R",17704,"G",10223,"G",738,"G",10223,"G",738,2
157456,"A",,"R",90000,"A",,"G",100,"A",,"G",100,"A",,1
157465,"R",14520,"A",,"A",,"G",323,"A",,"G",323,"A",,2
157483,"R",102986,"A",,"A",,"G",3433,"A",,"G",3433,"A",,2
157508,"A",,"R",66200,"A",,"G",74,"A",,"G",74,"A",,1
157535,"R",23493,"A",,"A",,"G",783,"A",,"G",783,"A",,2
157553,"R",72660,"A",,"A",,"G",2422,"A",,"G",2422,"A",,2
157599,"A",,"R",194782,"A",,"G",216,"A",,"R",330,"A",,1
157614,"A",,"R",157800,"A",,"G",175,"A",,"G",175,"A",,1
157632,"R",15897,"A",,"A",,"G",530,"A",,"G",530,"A",,2
157650,"A",,"R",130800,"A",,"G",145,"A",,"G",145,"A",,1
157669,"A",,"R",55719,"A",,"G",62,"A",,"G",62,"A",,1
157678,"A",,"R",105697,"A",,"G",117,"A",,"G",117,"A",,1
157696,"R",21864,"A",,"A",,"G",486,"A",,"G",486,"A",,2
157711,"R",99276,"A",,"A",,"G",3309,"A",,"G",3309,"A",,2
157739,"R",66675,"A",,"A",,"G",2223,"A",,"G",2223,"A",,2
157748,"R",14760,"A",,"R",13324,"G",492,"G",555,"G",492,"G",555,2
157757,"R",24562,"A",,"R",15155,"G",819,"G",631,"G",819,"G",631,2
157766,"R",53101,"A",,"A",,"G",1180,"A",,"G",1180,"A",,2
157793,"R",42012,"A",,"R",2020,"G",934,"G",56,"G",934,"G",56,2
157809,"R",33018,"A",,"R",2971,"G",1101,"G",124,"G",1101,"G",124,2
157818,"R",40745,"A",,"A",,"G",1358,"A",,"G",1358,"A",,2
157827,"A",,"R",77400,"A",,"G",86,"A",,"G",86,"A",,1
157863,"R",16518,"A",,"R",15196,"G",551,"G",633,"G",551,"G",633,2
157951,"R",423174,"A",,"R",43229,"G",14106,"G",1801,"G",14106,"G",1801,2
158079,"A",,"R",52906,"A",,"G",59,"A",,"G",59,"A",,1
158088,"R",10702,"A",,"A",,"G",357,"A",,"G",357,"A",,2
158158,"R",6120,"R",110900,"A",,"G",327,"A",,"G",327,"A",,3
158219,"R",5716,"A",,"A",,"G",191,"A",,"G",191,"A",,2
158237,"R",8673,"A",,"A",,"G",289,"A",,"G",289,"A",,2
158246,"R",13896,"A",,"A",,"G",463,"A",,"G",463,"A",,2
158282,"A",,"R",69300,"A",,"G",77,"A",,"G",77,"A",,1
158307,"R",6610,"A",,"A",,"G",220,"A",,"G",220,"A",,2
158325,"R",2807,"A",,"A",,"G",94,"A",,"G",94,"A",,2
158334,"A",,"R",66000,"A",,"G",73,"A",,"G",73,"A",,1
158343,"R",4725,"A",,"A",,"G",158,"A",,"G",158,"A",,2
158352,"R",23004,"A",,"A",,"G",767,"A",,"G",767,"A",,2
158431,"R",105504,"A",,"A",,"G",3517,"A",,"G",3517,"A",,2
158440,"R",10472,"A",,"A",,"G",349,"A",,"R",349,"A",,2
158477,"R",27329,"A",,"R",1624,"G",911,"G",68,"G",911,"G",68,2
158538,"A",,"R",67695,"A",,"G",75,"A",,"G",75,"A",,1
158583,"R",4665,"A",,"A",,"G",156,"A",,"G",156,"A",,2
158617,"R",3150,"R",75294,"A",,"G",189,"A",,"G",189,"A",,3
158644,"A",,"R",99803,"A",,"G",111,"A",,"G",111,"A",,1
158662,"R",128209,"R",1607760,"A",,"G",6060,"A",,"G",6060,"A",,3
158723,"R",18150,"A",,"A",,"G",403,"A",,"G",403,"A",,2
158769,"R",13525,"A",,"A",,"G",451,"A",,"G",451,"A",,2
158778,"A",,"R",29045,"A",,"G",32,"A",,"G",32,"A",,1
158787,"A",,"R",235500,"A",,"G",262,"A",,"G",262,"A",,1
158802,"R",61693,"A",,"A",,"G",2056,"A",,"G",2056,"A",,2
158884,"R",10897,"A",,"A",,"G",363,"A",,"G",363,"A",,2
158893,"R",6965,"A",,"A",,"G",232,"A",,"G",232,"A",,2
158936,"R",7075,"A",,"A",,"G",236,"A",,"G",236,"A",,2
158945,"R",21388,"A",,"A",,"G",713,"A",,"G",713,"A",,2
159009,"R",136513,"A",,"R",11970,"G",4550,"G",499,"G",4550,"G",499,2
159018,"R",9717,"A",,"A",,"G",324,"A",,"G",324,"A",,2
159027,"A",,"R",91554,"A",,"G",102,"A",,"G",102,"A",,1
159045,"R",7729,"A",,"A",,"G",258,"A",,"G",258,"A",,2
159090,"R",5127,"A",,"A",,"G",171,"A",,"G",171,"A",,2
159197,"A",,"R",352600,"A",,"G",392,"A",,"G",392,"A",,1
159249,"R",4452,"A",,"A",,"G",148,"A",,"G",148,"A",,2
159258,"R",6532,"A",,"A",,"G",218,"A",,"G",218,"A",,2
159267,"R",2477,"A",,"A",,"G",83,"A",,"G",83,"A",,2
159328,"A",,"R",89118,"A",,"G",99,"A",,"G",99,"A",,1
159373,"R",18812,"A",,"R",19362,"G",627,"G",807,"G",627,"G",807,2
159382,"R",64473,"A",,"A",,"G",2149,"A",,"G",2149,"A",,2
159391,"R",780058,"A",,"R",93307,"G",26002,"G",3888,"G",26002,"G",3888,2
159407,"R",62955,"A",,"A",,"G",2099,"A",,"G",2099,"A",,2
159416,"R",93295,"A",,"R",5810,"G",3110,"G",242,"G",3110,"G",242,2
159443,"R",24880,"A",,"A",,"G",829,"A",,"G",829,"A",,2
159513,"A",,"R",162000,"A",,"G",180,"A",,"G",180,"A",,1
159522,"A",,"R",151500,"A",,"G",168,"A",,"G",168,"A",,1
159531,"A",,"R",85500,"A",,"G",95,"A",,"G",95,"A",,1
159568,"R",26638,"A",,"A",,"G",888,"A",,"G",888,"A",,2
159601,"A",,"R",75000,"A",,"G",83,"A",,"G",83,"A",,1
159647,"R",261394,"A",,"R",30807,"G",5809,"G",856,"R",8713,"R",1284,2
159656,"R",56557,"A",,"R",8981,"G",1885,"G",374,"G",1885,"G",374,2
159692,"R",4259,"A",,"A",,"G",142,"A",,"G",142,"A",,2
159717,"R",215531,"A",,"R",17276,"G",7184,"G",720,"G",7184,"G",720,2
159823,"R",6844,"A",,"A",,"G",228,"A",,"G",228,"A",,2
159939,"R",177655,"A",,"R",42980,"G",5922,"G",1791,"R",5922,"R",1791,2
159948,"R",16118,"A",,"R",37083,"G",537,"G",1545,"G",537,"G",1545,2
159966,"R",180189,"A",,"R",9200,"G",6006,"G",383,"G",6006,"G",383,2
159984,"R",2859,"A",,"A",,"G",95,"A",,"G",95,"A",,2
159993,"R",223885,"A",,"R",18010,"G",7463,"G",750,"G",7463,"G",750,2
160001,"R",5455,"A",,"A",,"G",182,"A",,"G",182,"A",,2
160010,"R",17170,"A",,"A",,"G",572,"A",,"G",572,"A",,2
160029,"A",,"A",,"R",3032,"A",,"G",126,"A",,"R",126,2
160038,"R",243474,"A",,"R",16089,"G",8116,"G",670,"G",8116,"G",670,2
160047,"R",8331,"A",,"A",,"G",278,"A",,"G",278,"A",,2
160065,"R",29962,"A",,"R",2152,"G",999,"G",90,"G",999,"G",90,2
160074,"R",49731,"R",0,"R",2088,"G",1658,"G",87,"G",1658,"G",87,3
160117,"A",,"R",85500,"A",,"G",95,"A",,"G",95,"A",,1
160126,"A",,"R",40650,"A",,"G",45,"A",,"G",45,"A",,1
160135,"A",,"R",67050,"A",,"G",75,"A",,"G",75,"A",,1
160144,"A",,"R",20250,"A",,"G",23,"A",,"G",23,"A",,1
160199,"A",,"R",52250,"A",,"G",58,"A",,"G",58,"A",,1
160214,"R",3729,"A",,"A",,"G",124,"A",,"G",124,"A",,2
160311,"R",12344,"A",,"A",,"G",411,"A",,"G",411,"A",,2
160320,"A",,"R",15750,"A",,"G",18,"A",,"G",18,"A",,1
160348,"A",,"R",35103,"A",,"G",39,"A",,"G",39,"A",,1
160366,"R",6302,"A",,"A",,"G",210,"A",,"G",210,"A",,2
160384,"R",3925,"A",,"A",,"G",131,"A",,"G",131,"A",,2
160409,"R",2520,"A",,"A",,"G",84,"A",,"G",84,"A",,2
160427,"R",22490,"A",,"A",,"G",750,"A",,"G",750,"A",,2
160445,"A",,"R",64986,"A",,"G",72,"A",,"G",72,"A",,1
160472,"A",,"R",166308,"A",,"G",185,"A",,"G",185,"A",,1
160481,"R",26410,"R",57838,"A",,"G",945,"A",,"G",945,"A",,3
160524,"R",21270,"A",,"A",,"G",473,"A",,"G",473,"A",,2
160560,"R",5666,"A",,"A",,"G",189,"A",,"G",189,"A",,2
160579,"R",27178,"A",,"A",,"G",906,"A",,"G",906,"A",,2
160597,"A",,"R",162000,"A",,"G",180,"A",,"G",180,"A",,1
160612,"R",381560,"A",,"R",21774,"G",12719,"G",907,"G",12719,"G",907,2
160621,"R",257825,"A",,"R",28737,"G",8594,"G",1197,"G",8594,"G",1197,2
160630,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,2
160649,"R",64082,"A",,"A",,"G",2136,"A",,"R",2136,"A",,2
160658,"R",418732,"A",,"R",24269,"G",13958,"G",1011,"G",13958,"G",1011,2
160667,"R",13323,"A",,"A",,"G",444,"A",,"G",444,"A",,2
160676,"R",16696,"A",,"A",,"G",557,"A",,"G",557,"A",,2
160685,"R",9058,"A",,"A",,"G",302,"A",,"G",302,"A",,2
160694,"R",12131,"A",,"A",,"G",404,"A",,"G",404,"A",,2
160719,"R",7131,"A",,"A",,"G",238,"A",,"G",238,"A",,2
160755,"R",131609,"A",,"R",28521,"G",4387,"G",1188,"R",6065,"R",2126,2
160816,"R",3708,"A",,"A",,"G",124,"A",,"G",124,"A",,2
160843,"R",7317,"A",,"A",,"G",244,"A",,"G",244,"A",,2
160870,"R",2931,"A",,"A",,"G",98,"A",,"G",98,"A",,2
160904,"R",61684,"A",,"R",1437,"G",2056,"G",60,"R",2570,"R",80,2
160913,"R",8685,"R",103212,"A",,"G",404,"A",,"G",404,"A",,3
160940,"R",25515,"A",,"A",,"G",851,"A",,"G",851,"A",,2
160959,"R",9106,"A",,"R",180,"G",304,"G",8,"R",293,"R",6,2
160968,"R",509,"A",,"R",392,"G",17,"G",16,"G",17,"G",16,2
160977,"R",14172,"A",,"A",,"G",472,"A",,"R",1684,"A",,2
160995,"R",10300,"A",,"A",,"G",343,"A",,"G",343,"A",,2
161004,"R",40689,"A",,"A",,"G",1356,"A",,"R",1666,"A",,2
161022,"R",2618,"A",,"A",,"G",87,"A",,"G",87,"A",,2
161059,"R",737,"A",,"A",,"G",25,"A",,"R",22,"A",,2
161077,"R",34077,"A",,"A",,"G",1136,"A",,"R",1136,"A",,2
161086,"R",61209,"A",,"A",,"G",2040,"A",,"G",2040,"A",,2
161138,"R",37440,"A",,"A",,"G",1248,"A",,"G",1248,"A",,2
161165,"R",48037,"A",,"R",1660,"G",1601,"G",69,"G",1601,"G",69,2
161192,"R",36435,"A",,"A",,"G",1215,"A",,"G",1215,"A",,2
161208,"A",,"R",100140,"A",,"G",111,"A",,"R",69,"A",,1
161217,"R",88963,"A",,"R",255,"G",2965,"G",11,"G",2965,"G",11,2
161226,"R",64895,"A",,"A",,"G",2163,"A",,"G",2163,"A",,2
161235,"R",30313,"A",,"A",,"G",1010,"A",,"G",1010,"A",,2
161244,"R",20639,"A",,"A",,"G",688,"A",,"G",688,"A",,2
161253,"R",243853,"A",,"R",26705,"G",8128,"G",1113,"G",8128,"G",1113,2
161299,"R",25586,"A",,"R",276,"G",853,"G",12,"G",853,"G",12,2
161341,"R",36947,"A",,"A",,"G",1232,"A",,"G",1232,"A",,2
161378,"R",69,"A",,"A",,"G",2,"A",,"G",2,"A",,2
161457,"R",50729,"A",,"R",31997,"G",1691,"G",1333,"R",1703,"R",1116,2
161484,"R",19145,"A",,"A",,"G",638,"A",,"G",638,"A",,2
161493,"A",,"R",460677,"A",,"G",512,"A",,"G",512,"A",,1
161509,"R",13261,"A",,"R",915,"G",442,"G",38,"R",434,"R",31,2
161518,"R",49042,"A",,"R",20462,"G",1635,"G",853,"G",1635,"G",853,2
161527,"A",,"R",144900,"A",,"G",161,"A",,"G",161,"A",,1
161545,"R",93701,"A",,"A",,"G",3123,"A",,"G",3123,"A",,2
161554,"R",182468,"A",,"R",30929,"G",6082,"G",1289,"G",6082,"G",1289,2
161563,"R",20014,"A",,"R",1908,"G",667,"G",80,"G",667,"G",80,2
161572,"R",15898,"A",,"A",,"G",530,"A",,"G",530,"A",,2
161581,"R",10903,"A",,"A",,"G",363,"A",,"G",363,"A",,2
161615,"A",,"R",47205,"A",,"G",52,"A",,"G",52,"A",,1
161624,"R",720,"R",33840,"A",,"G",62,"A",,"R",62,"A",,3
161651,"A",,"R",80000,"A",,"G",89,"A",,"G",89,"A",,1
161688,"R",72340,"A",,"A",,"G",2411,"A",,"G",2411,"A",,2
161767,"R",259110,"A",,"A",,"G",8637,"A",,"G",8637,"A",,2
161776,"A",,"R",593760,"A",,"G",660,"A",,"G",660,"A",,1
161800,"A",,"R",74700,"A",,"G",83,"A",,"G",83,"A",,1
161837,"R",261,"A",,"R",905,"G",9,"G",38,"R",11,"R",50,2
161855,"A",,"R",161408,"A",,"G",179,"A",,"G",179,"A",,1
161864,"R",142807,"A",,"A",,"G",4760,"A",,"R",4760,"A",,2
161873,"R",43160,"A",,"R",22624,"G",1439,"G",943,"G",1439,"G",943,2
161882,"R",15480,"A",,"R",60,"G",516,"G",3,"R",516,"R",5,2
162007,"R",140674,"A",,"R",16753,"G",4689,"G",698,"G",4689,"G",698,2
162061,"R",7998,"A",,"R",6884,"G",267,"G",287,"G",267,"G",287,2
162104,"R",35820,"A",,"A",,"G",1194,"A",,"G",1194,"A",,2
162122,"R",116871,"A",,"A",,"G",3896,"A",,"G",3896,"A",,2
162168,"R",42175,"A",,"A",,"G",1406,"A",,"G",1406,"A",,2
162210,"R",26225,"A",,"R",789,"G",874,"G",33,"G",874,"G",33,2
162283,"R",88040,"A",,"R",11314,"G",2935,"G",471,"G",2935,"G",471,2
162335,"A",,"R",112500,"A",,"G",125,"A",,"G",125,"A",,1
162371,"R",15385,"A",,"A",,"G",513,"A",,"G",513,"A",,2
162557,"R",90918,"A",,"A",,"G",3031,"A",,"G",3031,"A",,2
162584,"R",121230,"A",,"R",11117,"G",4041,"G",463,"G",4041,"G",463,2
162609,"R",14799,"A",,"A",,"G",493,"A",,"G",493,"A",,2
162654,"R",40526,"A",,"R",7827,"G",1351,"G",326,"G",1351,"G",326,2
162681,"R",43807,"A",,"A",,"G",973,"A",,"G",973,"A",,2
162690,"R",67801,"A",,"A",,"G",2260,"A",,"G",2260,"A",,2
162706,"R",80646,"A",,"A",,"G",2688,"A",,"G",2688,"A",,2
162760,"R",32517,"A",,"R",9784,"G",1084,"G",408,"G",1084,"G",408,2
162779,"R",123945,"A",,"A",,"G",4132,"A",,"G",4132,"A",,2
162830,"A",,"R",74670,"A",,"G",83,"A",,"G",83,"A",,1
162928,"R",174090,"A",,"R",261128,"G",5803,"G",10880,"G",5803,"G",10880,2
162982,"A",,"R",2760,"A",,"G",3,"A",,"G",3,"A",,1
163028,"A",,"R",3056760,"A",,"G",3396,"A",,"G",3396,"A",,1
163046,"R",102478,"A",,"R",39610,"G",3416,"G",1650,"G",3416,"G",1650,2
163107,"A",,"R",68120,"A",,"G",76,"A",,"G",76,"A",,1
163204,"R",317726,"A",,"R",101059,"G",10591,"G",4211,"G",10591,"G",4211,2
163259,"R",23493,"A",,"R",45496,"G",783,"G",1896,"G",783,"G",1896,2
163268,"R",269487,"A",,"R",22802,"G",8983,"G",950,"G",8983,"G",950,2
163286,"R",744221,"A",,"R",137117,"G",24807,"G",5713,"R",24807,"R",6356,2
163295,"R",55881,"A",,"R",6278,"G",1863,"G",262,"G",1863,"G",262,2
163338,"R",96867,"A",,"R",6264,"G",3229,"G",261,"G",3229,"G",261,2
163347,"R",52520,"A",,"A",,"G",1751,"A",,"G",1751,"A",,2
163408,"A",,"R",86400,"A",,"G",96,"A",,"G",96,"A",,1
163426,"R",433754,"A",,"A",,"G",14458,"A",,"G",14458,"A",,2
163453,"R",158611,"A",,"R",11267,"G",5287,"G",469,"G",5287,"G",469,2
163462,"R",47620,"A",,"R",6396,"G",1587,"G",267,"G",1587,"R",355,2
163532,"R",11670,"A",,"R",3762,"G",389,"G",157,"G",389,"G",157,2
163541,"A",,"R",153900,"A",,"G",171,"A",,"G",171,"A",,1
163578,"R",37630,"A",,"R",18729,"G",1254,"G",780,"G",1254,"G",780,2
163657,"R",222144,"A",,"A",,"G",7405,"A",,"G",7405,"A",,2
163736,"A",,"R",1000230,"A",,"G",1111,"A",,"G",1111,"A",,1
163754,"A",,"R",124323,"A",,"G",138,"A",,"G",138,"A",,1
163815,"A",,"R",108472,"A",,"G",121,"A",,"G",121,"A",,1
163842,"R",149,"A",,"R",4044,"G",5,"G",169,"G",5,"R",224,2
163851,"R",192569,"A",,"R",13785,"G",6419,"G",574,"G",6419,"G",574,2
163912,"R",61093,"A",,"R",0,"G",2036,"R",0,"R",1988,"R",0,2
163921,"R",33327,"A",,"R",1533,"G",1111,"G",64,"G",1111,"G",64,2
163976,"R",16377,"A",,"R",2169,"G",546,"G",90,"R",487,"R",119,2
164058,"A",,"R",655132,"A",,"G",728,"A",,"G",728,"A",,1
164076,"R",411698,"A",,"R",45731,"G",13723,"G",1905,"G",13723,"G",1905,2
164085,"A",,"A",,"R",8641,"A",,"G",360,"A",,"G",360,2
164100,"A",,"R",42120,"A",,"G",47,"A",,"G",47,"A",,1
164155,"R",154705,"A",,"A",,"G",5157,"A",,"G",5157,"A",,2
164173,"R",75594,"A",,"R",2572,"G",2520,"G",107,"G",2520,"G",107,2
164207,"R",5540,"A",,"R",3000,"G",185,"G",125,"R",203,"R",306,2
164216,"R",39667,"A",,"R",621,"G",1322,"G",26,"G",1322,"G",26,2
164243,"A",,"A",,"R",1086,"A",,"G",45,"A",,"G",45,2
164270,"R",53185,"A",,"R",23610,"G",1773,"G",984,"G",1773,"G",984,2
164313,"R",55685,"A",,"A",,"G",1856,"A",,"G",1856,"A",,2
164447,"R",36389,"A",,"R",6778,"G",1213,"G",282,"G",1213,"G",282,2
164465,"R",52544,"A",,"A",,"G",1751,"A",,"R",1642,"A",,2
164474,"A",,"A",,"R",5091,"A",,"G",212,"A",,"G",212,2
164492,"R",19721,"A",,"R",5215,"G",657,"G",217,"G",657,"G",217,2
164562,"R",66632,"A",,"R",6478,"G",2221,"G",270,"G",2221,"R",360,2
164571,"R",15024,"A",,"R",493,"G",501,"G",21,"G",501,"G",21,2
164580,"R",55439,"A",,"R",31334,"G",1848,"G",1306,"G",1848,"G",1306,2
164599,"R",2430,"A",,"A",,"G",81,"A",,"R",151,"A",,2
164614,"R",3343,"A",,"A",,"G",111,"A",,"R",124,"A",,2
164632,"R",40199,"A",,"R",5255,"G",1340,"G",219,"G",1340,"G",219,2
164641,"R",298,"A",,"A",,"G",10,"A",,"G",10,"A",,2
164678,"A",,"R",343000,"A",,"G",381,"A",,"G",381,"A",,1
164720,"R",35663,"A",,"A",,"G",1189,"A",,"G",1189,"A",,2
164739,"R",115213,"A",,"R",15366,"G",3840,"G",640,"R",4092,"R",787,2
164748,"R",126765,"A",,"A",,"G",4226,"A",,"R",3883,"A",,2
164775,"R",40949,"A",,"A",,"G",1365,"A",,"G",1365,"A",,2
164845,"A",,"R",348000,"A",,"G",387,"A",,"G",387,"A",,1
164872,"R",11960,"A",,"R",11299,"G",399,"G",471,"R",539,"R",467,2
164915,"A",,"A",,"R",2508,"A",,"G",105,"A",,"G",105,2
164924,"R",291062,"A",,"R",91320,"G",9702,"G",3805,"G",9702,"G",3805,2
164933,"R",6883,"A",,"R",1641,"G",229,"G",68,"G",229,"G",68,2
164988,"R",617697,"A",,"R",175349,"G",20590,"G",7306,"G",20590,"G",7306,2
165015,"R",111130,"A",,"R",50920,"G",3704,"G",2122,"G",3704,"G",2122,2
165024,"R",202777,"A",,"R",22435,"G",6759,"G",935,"G",6759,"G",935,2
165033,"R",121538,"A",,"A",,"G",4051,"A",,"G",4051,"A",,2
165060,"R",5085,"A",,"A",,"G",170,"A",,"G",170,"A",,2
165112,"R",149786,"A",,"A",,"G",4993,"A",,"G",4993,"A",,2
165149,"R",900,"A",,"A",,"G",30,"A",,"G",30,"A",,2
165167,"R",6046,"A",,"R",43148,"G",202,"G",1798,"G",202,"G",1798,2
165194,"R",72999,"A",,"A",,"G",2433,"A",,"G",2433,"A",,2
165255,"A",,"R",175800,"A",,"G",195,"A",,"G",195,"A",,1
165264,"R",13253,"A",,"A",,"G",442,"A",,"G",442,"A",,2
165334,"R",69929,"A",,"R",21587,"G",2331,"G",899,"G",2331,"G",899,2
165495,"A",,"A",,"R",672,"A",,"G",28,"A",,"R",30,2
165529,"R",73349,"A",,"R",3515,"G",2445,"G",146,"G",2445,"G",146,2
165556,"R",16520,"A",,"A",,"G",551,"A",,"G",551,"A",,2
165574,"R",35308,"A",,"A",,"G",1177,"A",,"G",1177,"A",,2
165608,"A",,"R",82268,"A",,"G",91,"A",,"R",91,"A",,1
165635,"A",,"R",408240,"A",,"G",454,"A",,"G",454,"A",,1
165644,"R",30745,"A",,"R",3042,"G",1025,"G",127,"G",1025,"G",127,2
165662,"R",103386,"A",,"R",18593,"G",3446,"G",775,"R",3231,"G",775,2
165671,"R",59169,"A",,"R",2527,"G",1972,"G",105,"G",1972,"G",105,2
165680,"A",,"R",147500,"A",,"G",164,"A",,"G",164,"A",,1
165699,"R",54110,"A",,"R",3781,"G",1804,"G",158,"G",1804,"G",158,2
165705,"A",,"A",,"R",582,"A",,"G",24,"A",,"R",24,2
165750,"A",,"R",124000,"A",,"G",138,"A",,"G",138,"A",,1
165802,"R",28569,"A",,"A",,"G",952,"A",,"G",952,"A",,2
165820,"R",95215,"A",,"R",45009,"G",3174,"G",1875,"G",3174,"G",1875,2
165866,"R",106340,"A",,"R",34569,"G",3545,"G",1440,"G",3545,"G",1440,2
165884,"R",11873,"A",,"A",,"G",396,"A",,"G",396,"A",,2
165936,"R",46627,"A",,"R",1879,"G",1554,"G",78,"R",1401,"R",102,2
165945,"A",,"A",,"R",36205,"A",,"G",1509,"A",,"G",1509,2
165981,"R",40731,"A",,"A",,"G",1358,"A",,"G",1358,"A",,2
166009,"A",,"R",317800,"A",,"G",353,"A",,"G",353,"A",,1
166018,"R",40530,"A",,"A",,"G",1351,"A",,"G",1351,"A",,2
166027,"R",112239,"A",,"R",238767,"G",3741,"G",9949,"R",9705,"R",13844,2
166045,"R",370,"A",,"R",1787,"G",12,"G",74,"G",12,"G",74,2
166054,"R",1944,"A",,"R",2790,"G",65,"G",116,"R",81,"R",93,2
166063,"A",,"R",73920,"A",,"G",82,"A",,"G",82,"A",,1
166124,"R",90405,"A",,"A",,"G",3014,"A",,"G",3014,"A",,2
166133,"R",121652,"A",,"A",,"G",4055,"A",,"G",4055,"A",,2
166276,"R",29938,"A",,"A",,"G",665,"A",,"G",665,"A",,2
166294,"R",1000,"A",,"A",,"G",33,"A",,"G",33,"A",,2
166319,"R",1000,"A",,"A",,"G",33,"A",,"G",33,"A",,2
166328,"R",1000,"A",,"A",,"G",33,"A",,"G",33,"A",,2
166391,"R",36210,"A",,"R",549,"G",1207,"G",23,"G",1207,"G",23,2
166407,"R",7963,"A",,"A",,"G",265,"A",,"G",265,"A",,2
166452,"R",42867,"A",,"R",104905,"G",1429,"G",4371,"G",1429,"G",4371,2
166489,"R",1070,"A",,"R",2142,"G",36,"G",89,"R",42,"R",126,2
166498,"A",,"R",89570,"A",,"G",100,"A",,"G",100,"A",,1
166513,"R",204481,"A",,"R",28124,"G",6816,"G",1172,"G",6816,"G",1172,2
166586,"A",,"R",35151,"A",,"G",39,"A",,"G",39,"A",,1
166595,"A",,"R",62006,"A",,"G",69,"A",,"G",69,"A",,1
