unitid,line,section,lstudy,"xefrac01",efrace01,"xefrac02",efrace02,"xefrac03",efrace03,"xefrac04",efrace04,"xefrac05",efrace05,"xefrac06",efrace06,"xefrac07",efrace07,"xefrac08",efrace08,"xefrac09",efrace09,"xefrac10",efrace10,"xefrac11",efrace11,"xefrac12",efrace12,"xefrac13",efrace13,"xefrac14",efrace14,"xefrac15",efrace15,"xefrac16",efrace16
190576,11,1,3,"R",427,"R",370,"R",81,"R",125,"R",1,"R",3,"R",63,"R",79,"R",104,"R",109,"R",719,"R",1098,"R",0,"R",0,"R",1395,"R",1784
190576,14,1,4,"R",427,"R",370,"R",81,"R",125,"R",1,"R",3,"R",63,"R",79,"R",104,"R",109,"R",719,"R",1098,"R",0,"R",0,"R",1395,"R",1784
190576,25,2,3,"R",16,"R",15,"R",10,"R",21,"R",0,"R",1,"R",8,"R",13,"R",21,"R",21,"R",174,"R",224,"R",0,"R",0,"R",229,"R",295
190576,28,2,4,"R",16,"R",15,"R",10,"R",21,"R",0,"R",1,"R",8,"R",13,"R",21,"R",21,"R",174,"R",224,"R",0,"R",0,"R",229,"R",295
190576,29,3,4,"R",443,"R",385,"R",91,"R",146,"R",1,"R",4,"R",71,"R",92,"R",125,"R",130,"R",893,"R",1322,"R",0,"R",0,"R",1624,"R",2079
190585,1,1,1,"R",17,"R",24,"R",30,"R",97,"R",0,"R",0,"R",3,"R",8,"R",80,"R",251,"R",2,"R",2,"R",0,"R",0,"R",132,"R",382
190585,3,1,1,"R",28,"R",61,"R",74,"R",313,"R",0,"R",4,"R",15,"R",34,"R",302,"R",1080,"R",6,"R",21,"R",0,"R",0,"R",425,"R",1513
190585,6,1,1,"R",45,"R",85,"R",104,"R",410,"R",0,"R",4,"R",18,"R",42,"R",382,"R",1331,"R",8,"R",23,"R",0,"R",0,"R",557,"R",1895
190585,7,1,1,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",3
190585,8,1,1,"R",45,"R",85,"R",105,"R",412,"R",0,"R",4,"R",18,"R",42,"R",382,"R",1332,"R",8,"R",23,"R",0,"R",0,"R",558,"R",1898
190585,14,1,4,"R",45,"R",85,"R",105,"R",412,"R",0,"R",4,"R",18,"R",42,"R",382,"R",1332,"R",8,"R",23,"R",0,"R",0,"R",558,"R",1898
190585,15,2,1,"R",1,"R",1,"R",7,"R",9,"R",0,"R",0,"R",0,"R",1,"R",1,"R",8,"R",0,"R",0,"R",0,"R",0,"R",9,"R",19
190585,17,2,1,"R",5,"R",9,"R",41,"R",165,"R",0,"R",0,"R",9,"R",13,"R",90,"R",283,"R",3,"R",14,"R",0,"R",0,"R",148,"R",484
190585,20,2,1,"R",6,"R",10,"R",48,"R",174,"R",0,"R",0,"R",9,"R",14,"R",91,"R",291,"R",3,"R",14,"R",0,"R",0,"R",157,"R",503
190585,21,2,1,"R",0,"R",0,"R",14,"R",43,"R",0,"R",0,"R",0,"R",3,"R",35,"R",68,"R",1,"R",3,"R",0,"R",0,"R",50,"R",117
190585,22,2,1,"R",6,"R",10,"R",62,"R",217,"R",0,"R",0,"R",9,"R",17,"R",126,"R",359,"R",4,"R",17,"R",0,"R",0,"R",207,"R",620
190585,28,2,4,"R",6,"R",10,"R",62,"R",217,"R",0,"R",0,"R",9,"R",17,"R",126,"R",359,"R",4,"R",17,"R",0,"R",0,"R",207,"R",620
190585,29,3,4,"R",51,"R",95,"R",167,"R",629,"R",0,"R",4,"R",27,"R",59,"R",508,"R",1691,"R",12,"R",40,"R",0,"R",0,"R",765,"R",2518
190594,1,1,1,"R",18,"R",48,"R",89,"R",280,"R",0,"R",1,"R",126,"R",214,"R",127,"R",304,"R",234,"R",436,"R",0,"R",0,"R",594,"R",1283
190594,3,1,1,"R",223,"R",468,"R",332,"R",1129,"R",4,"R",11,"R",433,"R",762,"R",459,"R",1279,"R",1020,"R",2023,"R",0,"R",0,"R",2471,"R",5672
190594,6,1,1,"R",241,"R",516,"R",421,"R",1409,"R",4,"R",12,"R",559,"R",976,"R",586,"R",1583,"R",1254,"R",2459,"R",0,"R",0,"R",3065,"R",6955
190594,7,1,1,"R",1,"R",1,"R",2,"R",4,"R",0,"R",0,"R",3,"R",5,"R",3,"R",3,"R",16,"R",28,"R",0,"R",0,"R",25,"R",41
190594,8,1,1,"R",242,"R",517,"R",423,"R",1413,"R",4,"R",12,"R",562,"R",981,"R",589,"R",1586,"R",1270,"R",2487,"R",0,"R",0,"R",3090,"R",6996
190594,11,1,3,"R",8,"R",12,"R",29,"R",108,"R",1,"R",2,"R",11,"R",51,"R",19,"R",99,"R",104,"R",367,"R",0,"R",0,"R",172,"R",639
190594,14,1,4,"R",250,"R",529,"R",452,"R",1521,"R",5,"R",14,"R",573,"R",1032,"R",608,"R",1685,"R",1374,"R",2854,"R",0,"R",0,"R",3262,"R",7635
190594,15,2,1,"R",2,"R",5,"R",3,"R",8,"R",0,"R",0,"R",5,"R",5,"R",8,"R",7,"R",9,"R",23,"R",0,"R",0,"R",27,"R",48
190594,17,2,1,"R",59,"R",116,"R",263,"R",845,"R",5,"R",6,"R",193,"R",334,"R",283,"R",861,"R",541,"R",1184,"R",0,"R",0,"R",1344,"R",3346
190594,20,2,1,"R",61,"R",121,"R",266,"R",853,"R",5,"R",6,"R",198,"R",339,"R",291,"R",868,"R",550,"R",1207,"R",0,"R",0,"R",1371,"R",3394
190594,21,2,1,"R",9,"R",22,"R",34,"R",84,"R",0,"R",0,"R",32,"R",61,"R",31,"R",60,"R",173,"R",345,"R",0,"R",0,"R",279,"R",572
190594,22,2,1,"R",70,"R",143,"R",300,"R",937,"R",5,"R",6,"R",230,"R",400,"R",322,"R",928,"R",723,"R",1552,"R",0,"R",0,"R",1650,"R",3966
190594,25,2,3,"R",31,"R",54,"R",127,"R",511,"R",0,"R",4,"R",41,"R",228,"R",116,"R",500,"R",516,"R",1756,"R",0,"R",0,"R",831,"R",3053
190594,28,2,4,"R",101,"R",197,"R",427,"R",1448,"R",5,"R",10,"R",271,"R",628,"R",438,"R",1428,"R",1239,"R",3308,"R",0,"R",0,"R",2481,"R",7019
190594,29,3,4,"R",351,"R",726,"R",879,"R",2969,"R",10,"R",24,"R",844,"R",1660,"R",1046,"R",3113,"R",2613,"R",6162,"R",0,"R",0,"R",5743,"R",14654
190600,1,1,1,"R",8,"R",10,"R",126,"R",331,"R",0,"R",3,"R",54,"R",44,"R",260,"R",443,"R",221,"R",197,"R",0,"R",0,"R",669,"R",1028
190600,3,1,1,"R",30,"R",65,"R",407,"R",1109,"R",8,"R",7,"R",166,"R",145,"R",710,"R",1280,"R",658,"R",747,"R",0,"R",0,"R",1979,"R",3353
190600,6,1,1,"R",38,"R",75,"R",533,"R",1440,"R",8,"R",10,"R",220,"R",189,"R",970,"R",1723,"R",879,"R",944,"R",0,"R",0,"R",2648,"R",4381
190600,7,1,1,"R",1,"R",2,"R",5,"R",10,"R",0,"R",0,"R",2,"R",5,"R",8,"R",13,"R",5,"R",9,"R",0,"R",0,"R",21,"R",39
190600,8,1,1,"R",39,"R",77,"R",538,"R",1450,"R",8,"R",10,"R",222,"R",194,"R",978,"R",1736,"R",884,"R",953,"R",0,"R",0,"R",2669,"R",4420
190600,11,1,3,"R",5,"R",21,"R",5,"R",12,"R",1,"R",0,"R",1,"R",6,"R",3,"R",13,"R",45,"R",124,"R",0,"R",0,"R",60,"R",176
190600,14,1,4,"R",44,"R",98,"R",543,"R",1462,"R",9,"R",10,"R",223,"R",200,"R",981,"R",1749,"R",929,"R",1077,"R",0,"R",0,"R",2729,"R",4596
190600,15,2,1,"R",1,"R",2,"R",5,"R",3,"R",0,"R",0,"R",0,"R",1,"R",8,"R",6,"R",1,"R",3,"R",0,"R",0,"R",15,"R",15
190600,17,2,1,"R",5,"R",7,"R",372,"R",675,"R",2,"R",5,"R",52,"R",40,"R",532,"R",648,"R",488,"R",309,"R",0,"R",0,"R",1451,"R",1684
190600,20,2,1,"R",6,"R",9,"R",377,"R",678,"R",2,"R",5,"R",52,"R",41,"R",540,"R",654,"R",489,"R",312,"R",0,"R",0,"R",1466,"R",1699
190600,21,2,1,"R",1,"R",0,"R",19,"R",40,"R",1,"R",0,"R",5,"R",6,"R",14,"R",20,"R",27,"R",41,"R",0,"R",0,"R",67,"R",107
190600,22,2,1,"R",7,"R",9,"R",396,"R",718,"R",3,"R",5,"R",57,"R",47,"R",554,"R",674,"R",516,"R",353,"R",0,"R",0,"R",1533,"R",1806
190600,25,2,3,"R",14,"R",16,"R",55,"R",120,"R",0,"R",0,"R",20,"R",16,"R",37,"R",69,"R",205,"R",253,"R",0,"R",0,"R",331,"R",474
190600,28,2,4,"R",21,"R",25,"R",451,"R",838,"R",3,"R",5,"R",77,"R",63,"R",591,"R",743,"R",721,"R",606,"R",0,"R",0,"R",1864,"R",2280
190600,29,3,4,"R",65,"R",123,"R",994,"R",2300,"R",12,"R",15,"R",300,"R",263,"R",1572,"R",2492,"R",1650,"R",1683,"R",0,"R",0,"R",4593,"R",6876
190619,1,1,1,"R",73,"R",64,"R",219,"R",316,"R",3,"R",1,"R",81,"R",80,"R",132,"R",175,"R",329,"R",393,"R",0,"R",0,"R",837,"R",1029
190619,3,1,1,"R",159,"R",248,"R",723,"R",1150,"R",2,"R",5,"R",302,"R",257,"R",294,"R",504,"R",1021,"R",1126,"R",0,"R",0,"R",2501,"R",3290
190619,6,1,1,"R",232,"R",312,"R",942,"R",1466,"R",5,"R",6,"R",383,"R",337,"R",426,"R",679,"R",1350,"R",1519,"R",0,"R",0,"R",3338,"R",4319
190619,7,1,1,"R",2,"R",2,"R",15,"R",18,"R",0,"R",0,"R",5,"R",4,"R",5,"R",9,"R",44,"R",23,"R",0,"R",0,"R",71,"R",56
190619,8,1,1,"R",234,"R",314,"R",957,"R",1484,"R",5,"R",6,"R",388,"R",341,"R",431,"R",688,"R",1394,"R",1542,"R",0,"R",0,"R",3409,"R",4375
190619,14,1,4,"R",234,"R",314,"R",957,"R",1484,"R",5,"R",6,"R",388,"R",341,"R",431,"R",688,"R",1394,"R",1542,"R",0,"R",0,"R",3409,"R",4375
190619,15,2,1,"R",9,"R",14,"R",21,"R",46,"R",0,"R",0,"R",5,"R",4,"R",15,"R",12,"R",33,"R",44,"R",0,"R",0,"R",83,"R",120
190619,17,2,1,"R",33,"R",64,"R",274,"R",488,"R",1,"R",1,"R",76,"R",77,"R",114,"R",196,"R",333,"R",567,"R",0,"R",0,"R",831,"R",1393
190619,20,2,1,"R",42,"R",78,"R",295,"R",534,"R",1,"R",1,"R",81,"R",81,"R",129,"R",208,"R",366,"R",611,"R",0,"R",0,"R",914,"R",1513
190619,21,2,1,"R",6,"R",9,"R",430,"R",781,"R",1,"R",0,"R",257,"R",266,"R",181,"R",301,"R",1016,"R",1623,"R",0,"R",0,"R",1891,"R",2980
190619,22,2,1,"R",48,"R",87,"R",725,"R",1315,"R",2,"R",1,"R",338,"R",347,"R",310,"R",509,"R",1382,"R",2234,"R",0,"R",0,"R",2805,"R",4493
190619,28,2,4,"R",48,"R",87,"R",725,"R",1315,"R",2,"R",1,"R",338,"R",347,"R",310,"R",509,"R",1382,"R",2234,"R",0,"R",0,"R",2805,"R",4493
190619,29,3,4,"R",282,"R",401,"R",1682,"R",2799,"R",7,"R",7,"R",726,"R",688,"R",741,"R",1197,"R",2776,"R",3776,"R",0,"R",0,"R",6214,"R",8868
190628,1,1,1,"R",68,"R",109,"R",97,"R",198,"R",0,"R",1,"R",110,"R",104,"R",215,"R",422,"R",82,"R",119,"R",0,"R",0,"R",572,"R",953
190628,3,1,1,"R",384,"R",438,"R",266,"R",653,"R",5,"R",7,"R",411,"R",425,"R",621,"R",1417,"R",270,"R",438,"R",0,"R",0,"R",1957,"R",3378
190628,6,1,1,"R",452,"R",547,"R",363,"R",851,"R",5,"R",8,"R",521,"R",529,"R",836,"R",1839,"R",352,"R",557,"R",0,"R",0,"R",2529,"R",4331
190628,7,1,1,"R",3,"R",3,"R",1,"R",3,"R",0,"R",0,"R",8,"R",2,"R",5,"R",9,"R",6,"R",8,"R",0,"R",0,"R",23,"R",25
190628,8,1,1,"R",455,"R",550,"R",364,"R",854,"R",5,"R",8,"R",529,"R",531,"R",841,"R",1848,"R",358,"R",565,"R",0,"R",0,"R",2552,"R",4356
190628,14,1,4,"R",455,"R",550,"R",364,"R",854,"R",5,"R",8,"R",529,"R",531,"R",841,"R",1848,"R",358,"R",565,"R",0,"R",0,"R",2552,"R",4356
190628,15,2,1,"R",7,"R",13,"R",12,"R",23,"R",0,"R",0,"R",6,"R",6,"R",22,"R",31,"R",15,"R",17,"R",0,"R",0,"R",62,"R",90
190628,17,2,1,"R",59,"R",102,"R",215,"R",403,"R",2,"R",5,"R",157,"R",145,"R",373,"R",637,"R",155,"R",315,"R",0,"R",0,"R",961,"R",1607
190628,20,2,1,"R",66,"R",115,"R",227,"R",426,"R",2,"R",5,"R",163,"R",151,"R",395,"R",668,"R",170,"R",332,"R",0,"R",0,"R",1023,"R",1697
190628,21,2,1,"R",12,"R",11,"R",64,"R",163,"R",0,"R",1,"R",187,"R",235,"R",175,"R",323,"R",210,"R",418,"R",0,"R",0,"R",648,"R",1151
190628,22,2,1,"R",78,"R",126,"R",291,"R",589,"R",2,"R",6,"R",350,"R",386,"R",570,"R",991,"R",380,"R",750,"R",0,"R",0,"R",1671,"R",2848
190628,28,2,4,"R",78,"R",126,"R",291,"R",589,"R",2,"R",6,"R",350,"R",386,"R",570,"R",991,"R",380,"R",750,"R",0,"R",0,"R",1671,"R",2848
190628,29,3,4,"R",533,"R",676,"R",655,"R",1443,"R",7,"R",14,"R",879,"R",917,"R",1411,"R",2839,"R",738,"R",1315,"R",0,"R",0,"R",4223,"R",7204
190637,1,1,1,"R",3,"R",10,"R",46,"R",136,"R",0,"R",0,"R",16,"R",23,"R",114,"R",255,"R",20,"R",19,"R",0,"R",0,"R",199,"R",443
190637,3,1,1,"R",38,"R",56,"R",336,"R",818,"R",1,"R",4,"R",74,"R",93,"R",376,"R",1119,"R",118,"R",185,"R",0,"R",0,"R",943,"R",2275
190637,6,1,1,"R",41,"R",66,"R",382,"R",954,"R",1,"R",4,"R",90,"R",116,"R",490,"R",1374,"R",138,"R",204,"R",0,"R",0,"R",1142,"R",2718
190637,7,1,1,"R",0,"R",0,"R",1,"R",3,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",5,"R",0,"R",0,"R",2,"R",9
190637,8,1,1,"R",41,"R",66,"R",383,"R",957,"R",1,"R",4,"R",90,"R",117,"R",490,"R",1374,"R",139,"R",209,"R",0,"R",0,"R",1144,"R",2727
190637,11,1,3,"R",13,"R",10,"R",5,"R",11,"R",0,"R",0,"R",9,"R",7,"R",4,"R",9,"R",5,"R",41,"R",0,"R",0,"R",36,"R",78
190637,14,1,4,"R",54,"R",76,"R",388,"R",968,"R",1,"R",4,"R",99,"R",124,"R",494,"R",1383,"R",144,"R",250,"R",0,"R",0,"R",1180,"R",2805
190637,15,2,1,"R",0,"R",0,"R",4,"R",5,"R",0,"R",0,"R",0,"R",1,"R",0,"R",7,"R",1,"R",4,"R",0,"R",0,"R",5,"R",17
190637,17,2,1,"R",5,"R",18,"R",230,"R",819,"R",0,"R",0,"R",22,"R",41,"R",274,"R",837,"R",103,"R",262,"R",0,"R",0,"R",634,"R",1977
190637,20,2,1,"R",5,"R",18,"R",234,"R",824,"R",0,"R",0,"R",22,"R",42,"R",274,"R",844,"R",104,"R",266,"R",0,"R",0,"R",639,"R",1994
190637,21,2,1,"R",2,"R",2,"R",34,"R",140,"R",0,"R",0,"R",8,"R",5,"R",42,"R",98,"R",31,"R",56,"R",0,"R",0,"R",117,"R",301
190637,22,2,1,"R",7,"R",20,"R",268,"R",964,"R",0,"R",0,"R",30,"R",47,"R",316,"R",942,"R",135,"R",322,"R",0,"R",0,"R",756,"R",2295
190637,25,2,3,"R",9,"R",14,"R",111,"R",374,"R",0,"R",0,"R",20,"R",53,"R",121,"R",422,"R",250,"R",479,"R",0,"R",0,"R",511,"R",1342
190637,28,2,4,"R",16,"R",34,"R",379,"R",1338,"R",0,"R",0,"R",50,"R",100,"R",437,"R",1364,"R",385,"R",801,"R",0,"R",0,"R",1267,"R",3637
190637,29,3,4,"R",70,"R",110,"R",767,"R",2306,"R",1,"R",4,"R",149,"R",224,"R",931,"R",2747,"R",529,"R",1051,"R",0,"R",0,"R",2447,"R",6442
190646,1,1,1,"R",12,"R",36,"R",115,"R",324,"R",0,"R",1,"R",1,"R",4,"R",11,"R",23,"R",1,"R",0,"R",0,"R",0,"R",140,"R",388
190646,3,1,1,"R",38,"R",122,"R",408,"R",1296,"R",2,"R",1,"R",8,"R",19,"R",31,"R",92,"R",6,"R",12,"R",0,"R",0,"R",493,"R",1542
190646,6,1,1,"R",50,"R",158,"R",523,"R",1620,"R",2,"R",2,"R",9,"R",23,"R",42,"R",115,"R",7,"R",12,"R",0,"R",0,"R",633,"R",1930
190646,7,1,1,"R",0,"R",2,"R",3,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",8
190646,8,1,1,"R",50,"R",160,"R",526,"R",1626,"R",2,"R",2,"R",9,"R",23,"R",42,"R",115,"R",7,"R",12,"R",0,"R",0,"R",636,"R",1938
190646,14,1,4,"R",50,"R",160,"R",526,"R",1626,"R",2,"R",2,"R",9,"R",23,"R",42,"R",115,"R",7,"R",12,"R",0,"R",0,"R",636,"R",1938
190646,15,2,1,"R",1,"R",7,"R",27,"R",84,"R",0,"R",1,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",29,"R",94
190646,17,2,1,"R",4,"R",34,"R",258,"R",1331,"R",1,"R",3,"R",5,"R",9,"R",14,"R",42,"R",4,"R",26,"R",0,"R",0,"R",286,"R",1445
190646,20,2,1,"R",5,"R",41,"R",285,"R",1415,"R",1,"R",4,"R",5,"R",9,"R",15,"R",44,"R",4,"R",26,"R",0,"R",0,"R",315,"R",1539
190646,21,2,1,"R",1,"R",0,"R",59,"R",197,"R",0,"R",0,"R",1,"R",2,"R",2,"R",16,"R",3,"R",6,"R",0,"R",0,"R",66,"R",221
190646,22,2,1,"R",6,"R",41,"R",344,"R",1612,"R",1,"R",4,"R",6,"R",11,"R",17,"R",60,"R",7,"R",32,"R",0,"R",0,"R",381,"R",1760
190646,28,2,4,"R",6,"R",41,"R",344,"R",1612,"R",1,"R",4,"R",6,"R",11,"R",17,"R",60,"R",7,"R",32,"R",0,"R",0,"R",381,"R",1760
190646,29,3,4,"R",56,"R",201,"R",870,"R",3238,"R",3,"R",6,"R",15,"R",34,"R",59,"R",175,"R",14,"R",44,"R",0,"R",0,"R",1017,"R",3698
190655,1,1,1,"R",40,"R",27,"R",507,"R",430,"R",0,"R",1,"R",196,"R",120,"R",337,"R",343,"R",147,"R",90,"R",0,"R",0,"R",1227,"R",1011
190655,3,1,1,"R",100,"R",94,"R",1010,"R",1250,"R",5,"R",2,"R",441,"R",311,"R",670,"R",725,"R",305,"R",254,"R",0,"R",0,"R",2531,"R",2636
190655,6,1,1,"R",140,"R",121,"R",1517,"R",1680,"R",5,"R",3,"R",637,"R",431,"R",1007,"R",1068,"R",452,"R",344,"R",0,"R",0,"R",3758,"R",3647
190655,7,1,1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
190655,8,1,1,"R",140,"R",121,"R",1517,"R",1681,"R",5,"R",3,"R",637,"R",432,"R",1007,"R",1068,"R",452,"R",344,"R",0,"R",0,"R",3758,"R",3649
190655,14,1,4,"R",140,"R",121,"R",1517,"R",1681,"R",5,"R",3,"R",637,"R",432,"R",1007,"R",1068,"R",452,"R",344,"R",0,"R",0,"R",3758,"R",3649
190655,15,2,1,"R",4,"R",4,"R",59,"R",68,"R",2,"R",0,"R",5,"R",4,"R",24,"R",26,"R",26,"R",12,"R",0,"R",0,"R",120,"R",114
190655,17,2,1,"R",38,"R",16,"R",763,"R",973,"R",2,"R",2,"R",128,"R",80,"R",428,"R",392,"R",274,"R",212,"R",0,"R",0,"R",1633,"R",1675
190655,20,2,1,"R",42,"R",20,"R",822,"R",1041,"R",4,"R",2,"R",133,"R",84,"R",452,"R",418,"R",300,"R",224,"R",0,"R",0,"R",1753,"R",1789
190655,21,2,1,"R",0,"R",0,"R",17,"R",24,"R",0,"R",0,"R",4,"R",4,"R",4,"R",11,"R",10,"R",5,"R",0,"R",0,"R",35,"R",44
190655,22,2,1,"R",42,"R",20,"R",839,"R",1065,"R",4,"R",2,"R",137,"R",88,"R",456,"R",429,"R",310,"R",229,"R",0,"R",0,"R",1788,"R",1833
190655,28,2,4,"R",42,"R",20,"R",839,"R",1065,"R",4,"R",2,"R",137,"R",88,"R",456,"R",429,"R",310,"R",229,"R",0,"R",0,"R",1788,"R",1833
190655,29,3,4,"R",182,"R",141,"R",2356,"R",2746,"R",9,"R",5,"R",774,"R",520,"R",1463,"R",1497,"R",762,"R",573,"R",0,"R",0,"R",5546,"R",5482
190664,1,1,1,"R",33,"R",30,"R",20,"R",57,"R",1,"R",0,"R",155,"R",167,"R",57,"R",127,"R",234,"R",323,"R",0,"R",0,"R",500,"R",704
190664,3,1,1,"R",182,"R",193,"R",168,"R",336,"R",4,"R",4,"R",564,"R",658,"R",276,"R",571,"R",1101,"R",1912,"R",0,"R",0,"R",2295,"R",3674
190664,6,1,1,"R",215,"R",223,"R",188,"R",393,"R",5,"R",4,"R",719,"R",825,"R",333,"R",698,"R",1335,"R",2235,"R",0,"R",0,"R",2795,"R",4378
190664,7,1,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",1,"R",2,"R",0,"R",4,"R",0,"R",0,"R",2,"R",8
190664,8,1,1,"R",215,"R",223,"R",188,"R",393,"R",5,"R",4,"R",720,"R",827,"R",334,"R",700,"R",1335,"R",2239,"R",0,"R",0,"R",2797,"R",4386
190664,11,1,3,"R",18,"R",27,"R",3,"R",17,"R",0,"R",0,"R",7,"R",19,"R",6,"R",16,"R",44,"R",148,"R",0,"R",0,"R",78,"R",227
190664,14,1,4,"R",233,"R",250,"R",191,"R",410,"R",5,"R",4,"R",727,"R",846,"R",340,"R",716,"R",1379,"R",2387,"R",0,"R",0,"R",2875,"R",4613
190664,15,2,1,"R",4,"R",5,"R",2,"R",8,"R",0,"R",0,"R",4,"R",4,"R",4,"R",6,"R",9,"R",21,"R",0,"R",0,"R",23,"R",44
190664,17,2,1,"R",30,"R",52,"R",108,"R",389,"R",1,"R",3,"R",201,"R",243,"R",183,"R",420,"R",598,"R",1158,"R",0,"R",0,"R",1121,"R",2265
190664,20,2,1,"R",34,"R",57,"R",110,"R",397,"R",1,"R",3,"R",205,"R",247,"R",187,"R",426,"R",607,"R",1179,"R",0,"R",0,"R",1144,"R",2309
190664,21,2,1,"R",4,"R",9,"R",9,"R",44,"R",0,"R",0,"R",41,"R",77,"R",14,"R",32,"R",112,"R",235,"R",0,"R",0,"R",180,"R",397
190664,22,2,1,"R",38,"R",66,"R",119,"R",441,"R",1,"R",3,"R",246,"R",324,"R",201,"R",458,"R",719,"R",1414,"R",0,"R",0,"R",1324,"R",2706
190664,25,2,3,"R",85,"R",94,"R",81,"R",322,"R",2,"R",1,"R",113,"R",192,"R",86,"R",265,"R",715,"R",1917,"R",0,"R",0,"R",1082,"R",2791
190664,28,2,4,"R",123,"R",160,"R",200,"R",763,"R",3,"R",4,"R",359,"R",516,"R",287,"R",723,"R",1434,"R",3331,"R",0,"R",0,"R",2406,"R",5497
190664,29,3,4,"R",356,"R",410,"R",391,"R",1173,"R",8,"R",8,"R",1086,"R",1362,"R",627,"R",1439,"R",2813,"R",5718,"R",0,"R",0,"R",5281,"R",10110
190673,1,1,1,"R",5,"R",9,"R",194,"R",262,"R",0,"R",3,"R",203,"R",209,"R",196,"R",266,"R",237,"R",243,"R",0,"R",0,"R",835,"R",992
190673,3,1,1,"R",52,"R",46,"R",347,"R",519,"R",5,"R",4,"R",461,"R",445,"R",367,"R",460,"R",439,"R",517,"R",0,"R",0,"R",1671,"R",1991
190673,6,1,1,"R",57,"R",55,"R",541,"R",781,"R",5,"R",7,"R",664,"R",654,"R",563,"R",726,"R",676,"R",760,"R",0,"R",0,"R",2506,"R",2983
190673,7,1,1,"R",0,"R",0,"R",5,"R",15,"R",0,"R",0,"R",16,"R",16,"R",6,"R",9,"R",18,"R",19,"R",0,"R",0,"R",45,"R",59
190673,8,1,1,"R",57,"R",55,"R",546,"R",796,"R",5,"R",7,"R",680,"R",670,"R",569,"R",735,"R",694,"R",779,"R",0,"R",0,"R",2551,"R",3042
190673,14,1,4,"R",57,"R",55,"R",546,"R",796,"R",5,"R",7,"R",680,"R",670,"R",569,"R",735,"R",694,"R",779,"R",0,"R",0,"R",2551,"R",3042
190673,15,2,1,"R",1,"R",3,"R",57,"R",86,"R",0,"R",2,"R",33,"R",37,"R",32,"R",48,"R",42,"R",66,"R",0,"R",0,"R",165,"R",242
190673,17,2,1,"R",35,"R",31,"R",351,"R",703,"R",3,"R",2,"R",253,"R",259,"R",267,"R",395,"R",375,"R",625,"R",0,"R",0,"R",1284,"R",2015
190673,20,2,1,"R",36,"R",34,"R",408,"R",789,"R",3,"R",4,"R",286,"R",296,"R",299,"R",443,"R",417,"R",691,"R",0,"R",0,"R",1449,"R",2257
190673,21,2,1,"R",0,"R",2,"R",135,"R",280,"R",0,"R",3,"R",170,"R",226,"R",61,"R",125,"R",151,"R",287,"R",0,"R",0,"R",517,"R",923
190673,22,2,1,"R",36,"R",36,"R",543,"R",1069,"R",3,"R",7,"R",456,"R",522,"R",360,"R",568,"R",568,"R",978,"R",0,"R",0,"R",1966,"R",3180
190673,28,2,4,"R",36,"R",36,"R",543,"R",1069,"R",3,"R",7,"R",456,"R",522,"R",360,"R",568,"R",568,"R",978,"R",0,"R",0,"R",1966,"R",3180
190673,29,3,4,"R",93,"R",91,"R",1089,"R",1865,"R",8,"R",14,"R",1136,"R",1192,"R",929,"R",1303,"R",1262,"R",1757,"R",0,"R",0,"R",4517,"R",6222
190682,9,1,2,"R",5,"R",8,"R",28,"R",48,"R",1,"R",3,"R",21,"R",29,"R",21,"R",44,"R",102,"R",129,"R",0,"R",0,"R",178,"R",261
190682,14,1,4,"R",5,"R",8,"R",28,"R",48,"R",1,"R",3,"R",21,"R",29,"R",21,"R",44,"R",102,"R",129,"R",0,"R",0,"R",178,"R",261
190682,23,2,2,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",2,"R",2
190682,28,2,4,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",2,"R",2
190682,29,3,4,"R",5,"R",8,"R",28,"R",49,"R",1,"R",3,"R",21,"R",29,"R",21,"R",44,"R",104,"R",130,"R",0,"R",0,"R",180,"R",263
190691,1,1,1,"R",15,"R",20,"R",69,"R",185,"R",0,"R",1,"R",23,"R",24,"R",29,"R",70,"R",8,"R",20,"R",0,"R",0,"R",144,"R",320
190691,3,1,1,"R",69,"R",106,"R",368,"R",968,"R",3,"R",3,"R",136,"R",168,"R",100,"R",296,"R",59,"R",90,"R",0,"R",0,"R",735,"R",1631
190691,6,1,1,"R",84,"R",126,"R",437,"R",1153,"R",3,"R",4,"R",159,"R",192,"R",129,"R",366,"R",67,"R",110,"R",0,"R",0,"R",879,"R",1951
