UNITID,EFFYLEV,LSTUDY,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XFYRAC03,FYRACE03,XFYRAC04,FYRACE04,XFYRAC05,FYRACE05,XFYRAC06,FYRACE06,XFYRAC07,FYRACE07,XFYRAC08,FYRACE08,XFYRAC09,FYRACE09,XFYRAC10,FYRACE10,XFYRAC11,FYRACE11,XFYRAC12,FYRACE12,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEYNRALT,EFYNRALT,XFYRAC18,FYRACE18,XFYRAC19,FYRACE19,XFYRAC20,FYRACE20,XFYRAC21,FYRACE21,XFYRAC22,FYRACE22,XEYUNKNT,EFYUNKNT,XEYTOTLT,EFYTOTLT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEFYHIST,EFYHISPT,XEFYAIAT,EFYAIANT,XEFYASIT,EFYASIAT,XEFYBKAT,EFYBKAAT,XEFYNHPT,EFYNHPIT,XEFYWHIT,EFYWHITT,XEFY2MOT,EFY2MORT,XDVEYAIT,DVEYAIT,XDVEYAIM,DVEYAIM,XDVEYAIW,DVEYAIW,XDVEYAPT,DVEYAPT,XDVEYAPM,DVEYAPM,XDVEYAPW,DVEYAPW,XDVEYBKT,DVEYBKT,XDVEYBKM,DVEYBKM,XDVEYBKW,DVEYBKW,XDVEYHST,DVEYHST,XDVEYHSM,DVEYHSM,XDVEYHSW,DVEYHSW,XDVEYWHT,DVEYWHT,XDVEYWHM,DVEYWHM,XDVEYWHW,DVEYWHW 
231095,2,  1,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",16,"R",72,"R",58,"Z",0,"A",,"A",,"A",,"A",,"A",,"R",34,"R",130,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",54,"R",40,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",94,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",94,"R",54,"R",40
231147,1,999,"R",3,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",33,"R",312,"R",316,"R",8,"Z",0,"Z",0,"R",21,"Z",0,"Z",0,"R",70,"R",628,"R",8,"R",5,"R",2,"R",5,"Z",0,"Z",0,"R",12,"R",22,"Z",0,"Z",0,"R",241,"R",234,"Z",0,"Z",0,"R",13,"R",7,"Z",0,"R",34,"Z",0,"R",475,"Z",0,"R",7,"R",2,"R",5,"R",21,"R",9,"R",12,"R",34,"R",12,"R",22,"R",13,"R",8,"R",5,"R",475,"R",241,"R",234
231147,3,  2,"R",3,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",22,"R",285,"R",274,"R",8,"Z",0,"Z",0,"R",19,"Z",0,"Z",0,"R",55,"R",559,"R",8,"R",5,"R",2,"R",4,"Z",0,"Z",0,"R",11,"R",20,"Z",0,"Z",0,"R",220,"R",207,"Z",0,"Z",0,"R",13,"R",6,"Z",0,"R",31,"Z",0,"R",427,"Z",0,"R",6,"R",2,"R",4,"R",19,"R",8,"R",11,"R",31,"R",11,"R",20,"R",13,"R",8,"R",5,"R",427,"R",220,"R",207
231147,4,  3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",11,"R",27,"R",42,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",15,"R",69,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",21,"R",27,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3,"Z",0,"R",48,"Z",0,"R",1,"Z",0,"R",1,"R",2,"R",1,"R",1,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",48,"R",21,"R",27
231165,1,999,"R",11,"R",5,"R",13,"R",8,"R",7,"R",5,"R",24,"R",14,"R",16,"R",6,"R",1085,"R",762,"R",15,"R",9,"R",1171,"R",809,"R",16,"R",21,"R",12,"R",38,"R",22,"R",1847,"R",24,"R",1980,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12,"R",7,"R",5,"R",38,"R",24,"R",14,"R",21,"R",13,"R",8,"R",22,"R",16,"R",6,"R",1847,"R",1085,"R",762
231165,2,  1,"R",11,"R",5,"R",13,"R",8,"R",7,"R",5,"R",24,"R",14,"R",16,"R",6,"R",1085,"R",762,"R",15,"R",9,"R",1171,"R",809,"R",16,"R",21,"R",12,"R",38,"R",22,"R",1847,"R",24,"R",1980,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12,"R",7,"R",5,"R",38,"R",24,"R",14,"R",21,"R",13,"R",8,"R",22,"R",16,"R",6,"R",1847,"R",1085,"R",762
231174,1,999,"R",120,"R",135,"R",85,"R",115,"R",20,"R",21,"R",148,"R",244,"R",114,"R",164,"R",5830,"R",8038,"R",83,"R",130,"R",6400,"R",8847,"R",255,"R",200,"R",41,"R",392,"R",278,"R",13868,"R",213,"R",15247,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",41,"R",20,"R",21,"R",392,"R",148,"R",244,"R",200,"R",85,"R",115,"R",278,"R",114,"R",164,"R",13868,"R",5830,"R",8038
231174,2,  1,"R",34,"R",66,"R",73,"R",90,"R",17,"R",17,"R",112,"R",184,"R",98,"R",139,"R",5173,"R",6987,"R",81,"R",122,"R",5588,"R",7605,"R",100,"R",163,"R",34,"R",296,"R",237,"R",12160,"R",203,"R",13193,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",34,"R",17,"R",17,"R",296,"R",112,"R",184,"R",163,"R",73,"R",90,"R",237,"R",98,"R",139,"R",12160,"R",5173,"R",6987
231174,4,  3,"R",86,"R",69,"R",12,"R",25,"R",3,"R",4,"R",36,"R",60,"R",16,"R",25,"R",657,"R",1051,"R",2,"R",8,"R",812,"R",1242,"R",155,"R",37,"R",7,"R",96,"R",41,"R",1708,"R",10,"R",2054,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",3,"R",4,"R",96,"R",36,"R",60,"R",37,"R",12,"R",25,"R",41,"R",16,"R",25,"R",1708,"R",657,"R",1051
231280,1,999,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",3,"R",4,"R",95,"Z",0,"A",,"A",,"A",,"A",,"A",,"R",3,"R",99,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",32,"Z",0,"Z",0,"R",1,"R",59,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"R",34,"Z",0,"R",60,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",34,"R",2,"R",32,"R",1,"Z",0,"R",1,"R",60,"R",1,"R",59
231280,2,  1,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",3,"R",4,"R",95,"Z",0,"A",,"A",,"A",,"A",,"A",,"R",3,"R",99,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",32,"Z",0,"Z",0,"R",1,"R",59,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"R",34,"Z",0,"R",60,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",34,"R",2,"R",32,"R",1,"Z",0,"R",1,"R",60,"R",1,"R",59
231411,1,999,"R",0,"R",0,"R",479,"R",8,"R",4,"R",0,"R",18,"R",0,"R",31,"R",1,"R",501,"R",17,"R",128,"R",7,"R",1161,"R",33,"R",0,"R",487,"R",4,"R",18,"R",32,"R",518,"R",135,"R",1194,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",4,"R",0,"R",18,"R",18,"R",0,"R",487,"R",479,"R",8,"R",32,"R",31,"R",1,"R",518,"R",501,"R",17
231411,2,  1,"R",0,"R",0,"R",479,"R",8,"R",4,"R",0,"R",18,"R",0,"R",31,"R",1,"R",501,"R",17,"R",128,"R",7,"R",1161,"R",33,"R",0,"R",487,"R",4,"R",18,"R",32,"R",518,"R",135,"R",1194,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",4,"R",0,"R",18,"R",18,"R",0,"R",487,"R",479,"R",8,"R",32,"R",31,"R",1,"R",518,"R",501,"R",17
231420,1,999,"R",0,"R",0,"R",175,"R",118,"R",6,"R",1,"R",8,"R",5,"R",27,"R",7,"R",320,"R",374,"R",0,"R",0,"R",536,"R",505,"R",0,"R",293,"R",7,"R",13,"R",34,"R",694,"R",0,"R",1041,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",6,"R",1,"R",13,"R",8,"R",5,"R",293,"R",175,"R",118,"R",34,"R",27,"R",7,"R",694,"R",320,"R",374
231420,2,  1,"R",0,"R",0,"R",169,"R",108,"R",6,"R",1,"R",7,"R",5,"R",27,"R",6,"R",307,"R",312,"R",0,"R",0,"R",516,"R",432,"R",0,"R",277,"R",7,"R",12,"R",33,"R",619,"R",0,"R",948,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",6,"R",1,"R",12,"R",7,"R",5,"R",277,"R",169,"R",108,"R",33,"R",27,"R",6,"R",619,"R",307,"R",312
231420,4,  3,"R",0,"R",0,"R",6,"R",10,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",13,"R",62,"R",0,"R",0,"R",20,"R",73,"R",0,"R",16,"R",0,"R",1,"R",1,"R",75,"R",0,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",16,"R",6,"R",10,"R",1,"R",0,"R",1,"R",75,"R",13,"R",62
231536,1,999,"R",1,"R",0,"R",138,"R",183,"R",9,"R",11,"R",58,"R",66,"R",129,"R",106,"R",2341,"R",3152,"R",95,"R",104,"R",2771,"R",3622,"R",1,"R",321,"R",20,"R",124,"R",235,"R",5493,"R",199,"R",6393,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20,"R",9,"R",11,"R",124,"R",58,"R",66,"R",321,"R",138,"R",183,"R",235,"R",129,"R",106,"R",5493,"R",2341,"R",3152
231536,2,  1,"R",1,"R",0,"R",138,"R",183,"R",9,"R",11,"R",58,"R",66,"R",129,"R",106,"R",2341,"R",3152,"R",95,"R",104,"R",2771,"R",3622,"R",1,"R",321,"R",20,"R",124,"R",235,"R",5493,"R",199,"R",6393,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20,"R",9,"R",11,"R",124,"R",58,"R",66,"R",321,"R",138,"R",183,"R",235,"R",129,"R",106,"R",5493,"R",2341,"R",3152
231554,1,999,"R",0,"R",34,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",28,"R",34,"R",390,"R",629,"R",34,"A",,"A",,"A",,"A",,"A",,"R",62,"R",1019,"R",3,"R",11,"R",0,"R",4,"R",3,"R",4,"R",60,"R",136,"R",0,"R",0,"R",296,"R",406,"R",0,"R",0,"R",14,"R",4,"R",7,"R",196,"R",0,"R",702,"R",0,"R",4,"R",0,"R",4,"R",7,"R",3,"R",4,"R",196,"R",60,"R",136,"R",14,"R",3,"R",11,"R",702,"R",296,"R",406
231554,2,  1,"R",0,"R",34,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",28,"R",34,"R",390,"R",629,"R",34,"A",,"A",,"A",,"A",,"A",,"R",62,"R",1019,"R",3,"R",11,"R",0,"R",4,"R",3,"R",4,"R",60,"R",136,"R",0,"R",0,"R",296,"R",406,"R",0,"R",0,"R",14,"R",4,"R",7,"R",196,"R",0,"R",702,"R",0,"R",4,"R",0,"R",4,"R",7,"R",3,"R",4,"R",196,"R",60,"R",136,"R",14,"R",3,"R",11,"R",702,"R",296,"R",406
231581,1,999,"R",5,"R",4,"R",74,"R",36,"R",3,"R",6,"R",3,"R",8,"R",12,"R",15,"R",485,"R",760,"R",77,"R",86,"R",659,"R",915,"R",9,"R",110,"R",9,"R",11,"R",27,"R",1245,"R",163,"R",1574,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9,"R",3,"R",6,"R",11,"R",3,"R",8,"R",110,"R",74,"R",36,"R",27,"R",12,"R",15,"R",1245,"R",485,"R",760
231581,2,  1,"R",5,"R",4,"R",74,"R",36,"R",3,"R",6,"R",3,"R",8,"R",12,"R",15,"R",485,"R",760,"R",77,"R",86,"R",659,"R",915,"R",9,"R",110,"R",9,"R",11,"R",27,"R",1245,"R",163,"R",1574,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9,"R",3,"R",6,"R",11,"R",3,"R",8,"R",110,"R",74,"R",36,"R",27,"R",12,"R",15,"R",1245,"R",485,"R",760
231624,1,999,"R",229,"R",220,"R",235,"R",492,"R",29,"R",37,"R",252,"R",322,"R",160,"R",257,"R",2665,"R",3203,"R",618,"R",663,"R",4188,"R",5194,"R",449,"R",727,"R",66,"R",574,"R",417,"R",5868,"R",1281,"R",9382,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",66,"R",29,"R",37,"R",574,"R",252,"R",322,"R",727,"R",235,"R",492,"R",417,"R",160,"R",257,"R",5868,"R",2665,"R",3203
231624,2,  1,"R",83,"R",120,"R",168,"R",294,"R",21,"R",31,"R",228,"R",287,"R",138,"R",226,"R",1808,"R",2114,"R",495,"R",583,"R",2941,"R",3655,"R",203,"R",462,"R",52,"R",515,"R",364,"R",3922,"R",1078,"R",6596,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",52,"R",21,"R",31,"R",515,"R",228,"R",287,"R",462,"R",168,"R",294,"R",364,"R",138,"R",226,"R",3922,"R",1808,"R",2114
231624,3,  2,"R",13,"R",9,"R",19,"R",63,"R",3,"R",0,"R",11,"R",9,"R",10,"R",8,"R",235,"R",210,"R",68,"R",50,"R",359,"R",349,"R",22,"R",82,"R",3,"R",20,"R",18,"R",445,"R",118,"R",708,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"R",3,"R",0,"R",20,"R",11,"R",9,"R",82,"R",19,"R",63,"R",18,"R",10,"R",8,"R",445,"R",235,"R",210
231624,4,  3,"R",133,"R",91,"R",48,"R",135,"R",5,"R",6,"R",13,"R",26,"R",12,"R",23,"R",622,"R",879,"R",55,"R",30,"R",888,"R",1190,"R",224,"R",183,"R",11,"R",39,"R",35,"R",1501,"R",85,"R",2078,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11,"R",5,"R",6,"R",39,"R",13,"R",26,"R",183,"R",48,"R",135,"R",35,"R",12,"R",23,"R",1501,"R",622,"R",879
231642,1,999,"R",0,"R",0,"R",22,"R",250,"R",1,"R",0,"R",2,"R",4,"R",3,"R",18,"R",24,"R",208,"R",3,"R",11,"R",55,"R",491,"R",0,"R",272,"R",1,"R",6,"R",21,"R",232,"R",14,"R",546,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",1,"R",0,"R",6,"R",2,"R",4,"R",272,"R",22,"R",250,"R",21,"R",3,"R",18,"R",232,"R",24,"R",208
231642,2,  1,"R",0,"R",0,"R",22,"R",250,"R",1,"R",0,"R",2,"R",4,"R",3,"R",18,"R",24,"R",208,"R",3,"R",11,"R",55,"R",491,"R",0,"R",272,"R",1,"R",6,"R",21,"R",232,"R",14,"R",546,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",1,"R",0,"R",6,"R",2,"R",4,"R",272,"R",22,"R",250,"R",21,"R",3,"R",18,"R",232,"R",24,"R",208
231651,1,999,"R",89,"R",78,"R",378,"R",960,"R",12,"R",20,"R",51,"R",75,"R",75,"R",137,"R",1362,"R",1746,"R",97,"R",190,"R",2064,"R",3206,"R",167,"R",1338,"R",32,"R",126,"R",212,"R",3108,"R",287,"R",5270,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",32,"R",12,"R",20,"R",126,"R",51,"R",75,"R",1338,"R",378,"R",960,"R",212,"R",75,"R",137,"R",3108,"R",1362,"R",1746
231651,2,  1,"R",3,"R",10,"R",132,"R",340,"R",5,"R",8,"R",18,"R",26,"R",35,"R",72,"R",381,"R",698,"R",35,"R",91,"R",609,"R",1245,"R",13,"R",472,"R",13,"R",44,"R",107,"R",1079,"R",126,"R",1854,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13,"R",5,"R",8,"R",44,"R",18,"R",26,"R",472,"R",132,"R",340,"R",107,"R",35,"R",72,"R",1079,"R",381,"R",698
231651,3,  2,"R",7,"R",13,"R",56,"R",121,"R",1,"R",3,"R",10,"R",12,"R",6,"R",12,"R",275,"R",198,"R",12,"R",11,"R",367,"R",370,"R",20,"R",177,"R",4,"R",22,"R",18,"R",473,"R",23,"R",737,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",1,"R",3,"R",22,"R",10,"R",12,"R",177,"R",56,"R",121,"R",18,"R",6,"R",12,"R",473,"R",275,"R",198
231651,4,  3,"R",79,"R",55,"R",190,"R",499,"R",6,"R",9,"R",23,"R",37,"R",34,"R",53,"R",706,"R",850,"R",50,"R",88,"R",1088,"R",1591,"R",134,"R",689,"R",15,"R",60,"R",87,"R",1556,"R",138,"R",2679,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15,"R",6,"R",9,"R",60,"R",23,"R",37,"R",689,"R",190,"R",499,"R",87,"R",34,"R",53,"R",1556,"R",706,"R",850
231688,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",5,"R",49,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",54,"R",0,"R",1,"R",0,"R",0,"R",2,"R",3,"R",2,"R",31,"R",0,"R",0,"R",1,"R",11,"R",0,"R",3,"R",1,"R",0,"R",5,"R",33,"R",0,"R",12,"R",3,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",33,"R",2,"R",31,"R",1,"R",0,"R",1,"R",12,"R",1,"R",11
231688,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",5,"R",49,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",54,"R",0,"R",1,"R",0,"R",0,"R",2,"R",3,"R",2,"R",31,"R",0,"R",0,"R",1,"R",11,"R",0,"R",3,"R",1,"R",0,"R",5,"R",33,"R",0,"R",12,"R",3,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",33,"R",2,"R",31,"R",1,"R",0,"R",1,"R",12,"R",1,"R",11
231697,1,999,"R",1,"R",2,"R",462,"R",711,"R",25,"R",17,"R",44,"R",53,"R",44,"R",52,"R",2946,"R",3285,"R",142,"R",114,"R",3664,"R",4234,"R",3,"R",1173,"R",42,"R",97,"R",96,"R",6231,"R",256,"R",7898,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",42,"R",25,"R",17,"R",97,"R",44,"R",53,"R",1173,"R",462,"R",711,"R",96,"R",44,"R",52,"R",6231,"R",2946,"R",3285
231697,2,  1,"R",1,"R",2,"R",462,"R",711,"R",25,"R",17,"R",44,"R",53,"R",44,"R",52,"R",2946,"R",3285,"R",142,"R",114,"R",3664,"R",4234,"R",3,"R",1173,"R",42,"R",97,"R",96,"R",6231,"R",256,"R",7898,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",42,"R",25,"R",17,"R",97,"R",44,"R",53,"R",1173,"R",462,"R",711,"R",96,"R",44,"R",52,"R",6231,"R",2946,"R",3285
231712,1,999,"R",11,"R",7,"R",198,"R",209,"R",18,"R",11,"R",65,"R",92,"R",65,"R",80,"R",1885,"R",2388,"R",95,"R",122,"R",2337,"R",2909,"R",18,"R",407,"R",29,"R",157,"R",145,"R",4273,"R",217,"R",5246,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29,"R",18,"R",11,"R",157,"R",65,"R",92,"R",407,"R",198,"R",209,"R",145,"R",65,"R",80,"R",4273,"R",1885,"R",2388
231712,2,  1,"R",11,"R",7,"R",196,"R",195,"R",18,"R",11,"R",64,"R",90,"R",65,"R",78,"R",1823,"R",2242,"R",78,"R",107,"R",2255,"R",2730,"R",18,"R",391,"R",29,"R",154,"R",143,"R",4065,"R",185,"R",4985,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29,"R",18,"R",11,"R",154,"R",64,"R",90,"R",391,"R",196,"R",195,"R",143,"R",65,"R",78,"R",4065,"R",1823,"R",2242
231712,4,  3,"R",0,"R",0,"R",2,"R",14,"R",0,"R",0,"R",1,"R",2,"R",0,"R",2,"R",62,"R",146,"R",17,"R",15,"R",82,"R",179,"R",0,"R",16,"R",0,"R",3,"R",2,"R",208,"R",32,"R",261,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",16,"R",2,"R",14,"R",2,"R",0,"R",2,"R",208,"R",62,"R",146
231721,1,999,"R",0,"R",0,"R",5,"R",83,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0,"R",5,"R",91,"R",0,"R",88,"R",0,"R",0,"R",0,"R",8,"R",0,"R",96,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",88,"R",5,"R",83,"R",0,"R",0,"R",0,"R",8,"R",0,"R",8
231721,2,  1,"R",0,"R",0,"R",5,"R",83,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0,"R",5,"R",91,"R",0,"R",88,"R",0,"R",0,"R",0,"R",8,"R",0,"R",96,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",88,"R",5,"R",83,"R",0,"R",0,"R",0,"R",8,"R",0,"R",8
231785,1,999,"R",0,"R",0,"R",105,"R",529,"R",0,"R",7,"R",5,"R",10,"R",10,"R",31,"R",79,"R",151,"R",0,"R",0,"R",199,"R",728,"R",0,"R",634,"R",7,"R",15,"R",41,"R",230,"R",0,"R",927,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",15,"R",5,"R",10,"R",634,"R",105,"R",529,"R",41,"R",10,"R",31,"R",230,"R",79,"R",151
231785,2,  1,"R",0,"R",0,"R",105,"R",529,"R",0,"R",7,"R",5,"R",10,"R",10,"R",31,"R",79,"R",151,"R",0,"R",0,"R",199,"R",728,"R",0,"R",634,"R",7,"R",15,"R",41,"R",230,"R",0,"R",927,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",15,"R",5,"R",10,"R",634,"R",105,"R",529,"R",41,"R",10,"R",31,"R",230,"R",79,"R",151
