,CO_TAZID,GEOID
2478,13125,49013940300
2479,13124,49013940300
2480,13091,49013940300
2481,13074,49013940300
2482,13102,49013940300
2483,13104,49013940300
2484,13103,49013940300
2485,13112,49013940300
2486,13046,49013940600
2487,13065,49013940600
2488,13047,49013940600
2489,13042,49013940600
2490,13052,49013940600
2491,13048,49013940600
2492,13064,49013940600
2493,13043,49013940600
2494,13056,49013940600
2495,13050,49013940600
2496,13039,49013940600
2497,13041,49013940600
2498,13036,49013940600
2499,13055,49013940600
2500,13018,49013940600
2501,13062,49013940600
2502,13101,49013940600
2503,13021,49013940600
2504,13092,49013940600
2505,13022,49013940600
2506,13037,49013940600
2507,13063,49013940600
2508,13027,49013940600
2509,13098,49013940600
2510,13096,49013940600
2511,13099,49013940600
2512,13100,49013940600
2513,13080,49013940600
2514,13077,49013940600
2515,13095,49013940600
2516,13094,49013940600
2517,13054,49013940600
2518,13059,49013940600
2519,13035,49013940600
2520,13019,49013940600
2521,13020,49013940600
2522,13026,49013940600
2523,13051,49013940600
2524,13053,49013940600
2525,13044,49013940600
2526,13045,49013940600
2527,13023,49013940600
2528,13029,49013940600
2529,13028,49013940600
2530,13024,49013940600
2531,13025,49013940600
2532,13015,49013940600
2533,13038,49013940600
2534,13049,49013940600
2535,13034,49013940600
2536,13058,49013940600
2537,13084,49013940600
2538,13093,49013940600
2539,13057,49013940600
2540,13040,49013940600
2541,13017,49013940600
2542,13016,49013940600
2543,13075,49013940600
2544,13004,49013940500
2545,13031,49013940500
2546,13005,49013940500
2547,13014,49013940500
2548,13012,49013940500
2549,13032,49013940500
2550,13002,49013940500
2551,13013,49013940500
2552,13008,49013940500
2553,13009,49013940500
2554,13010,49013940500
2555,13033,49013940500
2556,13003,49013940500
2557,13001,49013940500
2558,13030,49013940500
2559,13006,49013940500
2560,13007,49013940500
2561,13011,49013940500
2562,47151,49047940201
2563,47139,49047940201
2564,47150,49047940201
2565,47152,49047940201
2566,47141,49047940201
2567,47140,49047940201
2568,47147,49047940201
2569,47144,49047940201
2570,47148,49047940201
2571,47146,49047940201
2572,47149,49047940201
2573,47145,49047940201
2574,47153,49047940201
2575,47138,49047940201
2576,47032,49047940201
2577,47005,49047940201
2578,47007,49047940201
2579,47006,49047940201
2580,47012,49047940201
2581,47008,49047940201
2582,47025,49047940201
2583,47009,49047940201
2584,47010,49047940201
2585,47011,49047940201
2586,47017,49047940201
2587,47002,49047940201
2588,47019,49047940201
2589,47001,49047940201
2590,47016,49047940201
2591,47018,49047940201
2592,47013,49047940201
2593,47020,49047940201
2594,47021,49047940201
2595,47015,49047940201
2596,47003,49047940201
2597,47004,49047940201
2598,47024,49047940201
2599,47022,49047940201
2600,47023,49047940201
2601,47026,49047968302
2602,47061,49047968302
2603,47062,49047968302
2604,47069,49047968302
2605,47063,49047968302
2606,47060,49047968302
2607,47071,49047968302
2608,47066,49047968302
2609,47067,49047968302
2610,47073,49047968302
2611,47068,49047968302
2612,47031,49047968302
2613,47029,49047968302
2614,47030,49047968302
2615,47065,49047968302
2616,47137,49047968301
2617,47027,49047968301
2618,47045,49047968301
2619,47037,49047968301
2620,47079,49047968301
2621,47081,49047968301
2622,47075,49047968301
2623,47074,49047968301
2624,47072,49047968301
2625,47036,49047968301
2626,47076,49047968301
2627,47044,49047968301
2628,47053,49047968301
2629,47077,49047968301
2630,47014,49047968301
2631,47083,49047968402
2632,47057,49047968402
2633,47054,49047968402
2634,47084,49047968402
2635,47046,49047968402
2636,47048,49047968402
2637,47055,49047968402
2638,47086,49047968402
2639,47056,49047968402
2640,47089,49047968402
2641,47104,49047968402
2642,47093,49047968402
2643,47087,49047968402
2644,47058,49047968402
2645,47059,49047968402
2646,47080,49047968402
2647,47078,49047968402
2648,47047,49047968402
2649,47082,49047968402
2650,47085,49047968402
2651,47094,49047968402
2652,47033,49047968401
2653,47039,49047968401
2654,47041,49047968401
2655,47050,49047968401
2656,47043,49047968401
2657,47051,49047968401
2658,47052,49047968401
2659,47042,49047968401
2660,47049,49047968401
2661,47040,49047968401
2662,47035,49047968401
2663,47038,49047968401
2664,47034,49047968401
2665,47112,49047968200
2666,47113,49047968200
2667,47091,49047968200
2668,47102,49047968200
2669,47092,49047968200
2670,47126,49047968200
2671,47121,49047968200
2672,47128,49047968200
2673,47129,49047968200
2674,47142,49047968200
2675,47130,49047968200
2676,47133,49047968200
2677,47134,49047968200
2678,47143,49047968200
2679,47135,49047968200
2680,47125,49047968200
2681,47122,49047968200
2682,47103,49047968200
2683,47132,49047968200
2684,47028,49047968200
2685,47118,49047968200
2686,47106,49047968200
2687,47101,49047968200
2688,47090,49047968200
2689,47064,49047968200
2690,47070,49047968200
2691,47117,49047968200
2692,47116,49047968200
2693,47127,49047968200
2694,47095,49047968200
2695,47123,49047968200
2696,47124,49047968200
2697,47088,49047968200
2698,47099,49047968200
2699,47136,49047968200
2700,47110,49047968200
2701,47131,49047968200
2702,47097,49047968200
2703,47107,49047968200
2704,47111,49047968200
2705,47115,49047968200
2706,47105,49047968200
2707,47098,49047968200
2708,47120,49047968200
2709,47119,49047968200
2710,47114,49047968200
2711,47109,49047968200
2712,47108,49047968200
2713,47096,49047968200
2714,47100,49047968200
2715,7156,49007000600
2716,7172,49007000600
2717,7155,49007000600
2718,7157,49007000600
2719,7173,49007000600
2720,7154,49007000600
2721,7159,49007000600
2722,7153,49007000600
2723,7008,49007000600
2724,7141,49007000600
2725,7123,49007000600
2726,7124,49007000600
2727,7120,49007000600
2728,7170,49007000600
2729,7143,49007000600
2730,7163,49007000600
2731,7161,49007000600
2732,7013,49007000600
2733,7151,49007000600
2734,7084,49007000600
2735,7122,49007000600
2736,7128,49007000600
2737,7059,49007000600
2738,7079,49007000600
2739,7078,49007000600
2740,7083,49007000600
2741,7136,49007000600
2742,7135,49007000600
2743,7129,49007000600
2744,7107,49007000600
2745,7132,49007000600
2746,7130,49007000600
2747,7138,49007000600
2748,7139,49007000600
2749,7145,49007000600
2750,7150,49007000600
2751,7137,49007000600
2752,7134,49007000600
2753,7131,49007000600
2754,7108,49007000600
2755,7010,49007000600
2756,7126,49007000600
2757,7086,49007000600
2758,7127,49007000600
2759,7106,49007000600
2760,7133,49007000600
2761,7109,49007000600
2762,7142,49007000600
2763,7144,49007000600
2764,7158,49007000600
2765,7162,49007000600
2766,7121,49007000600
2767,7152,49007000600
2768,7160,49007000600
2769,7171,49007000600
2770,7140,49007000600
2771,7119,49007000600
2772,7066,49007000200
2773,7070,49007000200
2774,7067,49007000200
2775,7038,49007000200
2776,7056,49007000200
2777,7023,49007000200
2778,7020,49007000200
2779,7028,49007000200
2780,7061,49007000200
2781,7064,49007000200
2782,7021,49007000200
2783,7022,49007000200
2784,7027,49007000200
2785,7041,49007000200
2786,7039,49007000200
2787,7040,49007000200
2788,7054,49007000200
2789,7015,49007000200
2790,7016,49007000200
2791,7017,49007000200
2792,7062,49007000200
2793,7060,49007000200
2794,7042,49007000300
2795,7029,49007000300
2796,7045,49007000300
2797,7057,49007000300
2798,7033,49007000300
2799,7048,49007000300
2800,7081,49007000300
2801,7049,49007000300
2802,7034,49007000300
2803,7052,49007000300
2804,7053,49007000300
2805,7024,49007000300
2806,7031,49007000300
2807,7030,49007000300
2808,7043,49007000300
2809,7051,49007000300
2810,7044,49007000300
2811,7046,49007000300
2812,7050,49007000300
2813,7047,49007000300
2814,7032,49007000300
2815,7058,49007000300
2816,7082,49007000300
2817,7088,49007000300
2818,7036,49007000100
2819,7085,49007000100
2820,7090,49007000100
2821,7093,49007000100
2822,7116,49007000100
2823,7111,49007000100
2824,7035,49007000100
2825,7025,49007000100
2826,7026,49007000100
2827,7089,49007000100
2828,7114,49007000100
2829,7095,49007000100
2830,7098,49007000100
2831,7096,49007000100
2832,7094,49007000100
2833,7099,49007000100
2834,7097,49007000100
2835,7103,49007000100
2836,7105,49007000100
2837,7104,49007000100
2838,7112,49007000100
2839,7118,49007000100
2840,7102,49007000100
2841,7115,49007000100
2842,7087,49007000100
2843,7091,49007000100
2844,7100,49007000100
2845,7101,49007000100
2846,7117,49007000100
2847,7113,49007000100
2848,7110,49007000100
2849,7092,49007000100
2850,7019,49007000100
2851,7018,49007000100
2852,29060,49029970100
2853,29058,49029970100
2854,29004,49029970100
2855,29021,49029970100
2856,29091,49029970100
2857,29090,49029970100
2858,29092,49029970100
2859,29093,49029970100
2860,29043,49029970100
2861,29041,49029970100
2862,29003,49029970100
2863,29035,49029970100
2864,29061,49029970100
2865,29040,49029970100
2866,29044,49029970100
2867,29055,49029970100
2868,29005,49029970100
2869,29020,49029970100
2870,29028,49029970100
2871,29029,49029970100
2872,29009,49029970100
2873,29067,49029970100
2874,29033,49029970100
2875,29070,49029970100
2876,29025,49029970100
2877,29024,49029970100
2878,29027,49029970100
2879,29017,49029970100
2880,29006,49029970100
2881,29068,49029970100
2882,29072,49029970100
2883,29026,49029970100
2884,29047,49029970100
2885,29050,49029970100
2886,29052,49029970100
2887,29087,49029970100
2888,29032,49029970100
2889,29036,49029970100
2890,29069,49029970100
2891,29089,49029970100
2892,29086,49029970100
2893,29088,49029970100
2894,29018,49029970100
2895,29014,49029970100
2896,29019,49029970100
2897,29012,49029970100
2898,29015,49029970100
2899,29013,49029970100
2900,29011,49029970100
2901,29016,49029970100
2902,29007,49029970100
2903,29034,49029970100
2904,29031,49029970100
2905,29008,49029970100
2906,29001,49029970100
2907,29002,49029970100
2908,29023,49029970100
2909,29022,49029970100
2910,29030,49029970100
2911,29010,49029970100
2912,29037,49029970100
2913,29038,49029970100
2914,29039,49029970100
2915,29042,49029970100
2916,29046,49029970100
2917,29063,49029970200
2918,29054,49029970200
2919,29084,49029970200
2920,29083,49029970200
2921,29085,49029970200
2922,29048,49029970200
2923,29051,49029970200
2924,29074,49029970200
2925,29081,49029970200
2926,29066,49029970200
2927,29045,49029970200
2928,29057,49029970200
2929,29076,49029970200
2930,29075,49029970200
2931,29073,49029970200
2932,29082,49029970200
2933,29077,49029970200
2934,29078,49029970200
2935,29079,49029970200
2936,29080,49029970200
2937,29064,49029970200
2938,29065,49029970200
2939,29059,49029970200
2940,29056,49029970200
2941,29053,49029970200
2942,29049,49029970200
2943,29071,49029970200
2944,29062,49029970200
2945,37200,49037978200
2946,37165,49037978200
2947,37171,49037978200
2948,37164,49037978200
2949,37094,49037978200
2950,37124,49037978200
2951,37143,49037978200
2952,37113,49037978200
2953,37103,49037978200
2954,37107,49037978200
2955,37090,49037978200
2956,37082,49037978200
2957,37088,49037978200
2958,37086,49037978200
2959,37101,49037978200
2960,37097,49037978200
2961,37098,49037978200
2962,37105,49037978200
2963,37108,49037978200
2964,37125,49037978200
2965,37091,49037978200
2966,37083,49037978200
2967,37119,49037978200
2968,37144,49037978200
2969,37116,49037978200
2970,37084,49037978200
2971,37121,49037978200
2972,37104,49037978200
2973,37110,49037978200
2974,37106,49037978200
2975,37111,49037978200
2976,37127,49037978200
2977,37123,49037978200
2978,37122,49037978200
2979,37126,49037978200
2980,37096,49037978200
2981,37102,49037978200
2982,37115,49037978200
2983,37117,49037978200
2984,37118,49037978200
2985,37078,49037978200
2986,37079,49037978200
2987,37080,49037978200
2988,37093,49037978200
2989,37089,49037978200
2990,37087,49037978200
2991,37085,49037978200
2992,37099,49037978200
2993,37095,49037978200
2994,37092,49037978200
2995,37076,49037978200
2996,37081,49037978200
2997,37112,49037978200
2998,37134,49037978200
2999,37132,49037978200
3000,37135,49037978200
3001,37130,49037978200
3002,37131,49037978200
3003,37159,49037978200
3004,37128,49037978200
3005,37129,49037978200
3006,37136,49037978200
3007,37137,49037978200
3008,37138,49037978200
3009,37139,49037978200
3010,37169,49037978200
3011,37176,49037978200
3012,37186,49037978200
3013,37168,49037978200
3014,37170,49037978200
3015,37166,49037978200
3016,37178,49037978200
3017,37161,49037978200
3018,37181,49037978200
3019,37167,49037978200
3020,37109,49037978200
3021,37100,49037978200
3022,37077,49037978200
3023,37120,49037978200
3024,37114,49037978200
3025,37133,49037978200
3026,37163,49037978100
3027,37025,49037978100
3028,37145,49037978100
3029,37029,49037978100
3030,37061,49037978100
3031,37045,49037978100
3032,37142,49037978100
3033,37063,49037978100
3034,37067,49037978100
3035,37041,49037978100
3036,37030,49037978100
3037,37032,49037978100
3038,37018,49037978100
3039,37026,49037978100
3040,37017,49037978100
3041,37020,49037978100
3042,37019,49037978100
3043,37021,49037978100
3044,37147,49037978100
3045,37148,49037978100
3046,37149,49037978100
3047,37146,49037978100
3048,37152,49037978100
3049,37150,49037978100
3050,37151,49037978100
3051,37062,49037978100
3052,37058,49037978100
3053,37066,49037978100
3054,37065,49037978100
3055,37059,49037978100
3056,37060,49037978100
3057,37027,49037978100
3058,37049,49037978100
3059,37036,49037978100
3060,37035,49037978100
3061,37140,49037978100
3062,37046,49037978100
3063,37034,49037978100
3064,37031,49037978100
3065,37033,49037978100
3066,37037,49037978100
3067,37039,49037978100
3068,37038,49037978100
3069,37028,49037978100
3070,37040,49037978100
3071,37064,49037978100
3072,37053,49037978100
3073,37054,49037978100
3074,37043,49037978100
3075,37044,49037978100
3076,37047,49037978100
3077,37048,49037978100
3078,37055,49037978100
3079,37050,49037978100
3080,37052,49037978100
3081,37051,49037978100
3082,37068,49037978100
3083,37042,49037978100
3084,37157,49037978100
3085,37156,49037978100
3086,37155,49037978100
3087,37072,49037978100
3088,37074,49037978100
3089,37069,49037978100
3090,37071,49037978100
3091,37070,49037978100
3092,37057,49037978100
3093,37075,49037978100
3094,37073,49037978100
3095,37154,49037978100
3096,37153,49037978100
3097,37158,49037978100
3098,37160,49037978100
3099,37016,49037978100
3100,37023,49037978100
3101,37022,49037978100
3102,37015,49037978100
3103,37005,49037978100
3104,37014,49037978100
3105,37001,49037978100
3106,37010,49037978100
3107,37007,49037978100
3108,37011,49037978100
3109,37008,49037978100
3110,37002,49037978100
3111,37003,49037978100
3112,37006,49037978100
3113,37009,49037978100
3114,37013,49037978100
3115,37012,49037978100
3116,37004,49037978100
3117,37172,49037978100
3118,37173,49037978100
3119,37056,49037978100
3120,37141,49037978100
3121,37024,49037978100
3122,37195,49037942100
3123,37202,49037942100
3124,37203,49037942100
3125,37201,49037942100
3126,37198,49037942000
3127,37177,49037942000
3128,37192,49037942000
3129,37188,49037942000
3130,37179,49037942000
3131,37183,49037942000
3132,37180,49037942000
3133,37190,49037942000
3134,37193,49037942000
3135,37196,49037942000
3136,37197,49037942000
3137,37199,49037942000
3138,37191,49037942000
3139,37194,49037942000
3140,37189,49037942000
3141,37187,49037942000
3142,37185,49037942000
3143,37184,49037942000
3144,37182,49037942000
3145,37175,49037942000
3146,37162,49037942000
3147,37174,49037942000
3148,45316,49045130600
3149,45311,49045130600
3150,45309,49045130600
3151,45308,49045130600
3152,45312,49045130600
3153,45300,49045130600
3154,45307,49045130600
3155,45304,49045130600
3156,45295,49045130600
3157,45306,49045130600
3158,45310,49045130600
3159,45296,49045130600
3160,45317,49045130600
3161,45298,49045130600
3162,45299,49045130600
3163,45305,49045130600
3164,45301,49045130600
3165,45303,49045130600
3166,45297,49045130600
3167,45313,49045130600
3168,45314,49045130600
3169,45315,49045130600
3170,45319,49045130600
3171,45318,49045130600
3172,45001,49045980000
3173,45002,49045980000
3174,45106,49045980000
3175,45107,49045980000
3176,45097,49045980000
3177,45102,49045980000
3178,45287,49045130703
3179,45294,49045130703
3180,45274,49045130703
3181,45058,49045130703
3182,45103,49045130703
3183,45054,49045130703
3184,45258,49045130703
3185,45262,49045130703
3186,45266,49045130703
3187,45271,49045130703
3188,45284,49045130703
3189,45062,49045130703
3190,45242,49045130703
3191,45290,49045130703
3192,45286,49045130703
3193,45073,49045130703
3194,45075,49045130703
3195,45121,49045130703
3196,45050,49045130703
3197,45004,49045130703
3198,45014,49045130703
3199,45034,49045130703
3200,45202,49045130703
3201,45285,49045130703
3202,45277,49045130703
3203,45006,49045130703
3204,45267,49045130703
3205,45264,49045130703
3206,45278,49045130703
3207,45273,49045130703
3208,45268,49045130703
3209,45302,49045130703
3210,45060,49045130703
3211,45071,49045130703
3212,45239,49045130703
3213,45259,49045130703
3214,45260,49045130703
3215,45257,49045130703
3216,45269,49045130703
3217,45020,49045130703
3218,45069,49045130703
3219,45288,49045130703
3220,45057,49045130703
3221,45066,49045130703
3222,45052,49045130703
3223,45094,49045130703
3224,45090,49045130703
3225,45028,49045130703
3226,45007,49045130703
3227,45005,49045130703
3228,45061,49045130703
3229,45009,49045130703
3230,45051,49045130703
3231,45281,49045130703
3232,45272,49045130703
3233,45270,49045130703
3234,45261,49045130703
3235,45263,49045130703
3236,45265,49045130703
3237,45279,49045130703
3238,45276,49045130703
3239,45275,49045130703
3240,45283,49045130703
3241,45289,49045130703
3242,45291,49045130703
3243,45292,49045130703
3244,45293,49045130703
3245,45282,49045130703
3246,45068,49045130703
3247,45021,49045130703
3248,45089,49045130703
3249,45091,49045130703
3250,45055,49045130703
3251,45053,49045130703
3252,45045,49045130703
3253,45079,49045130703
3254,45078,49045130703
3255,45074,49045130703
3256,45092,49045130703
3257,45096,49045130703
3258,45093,49045130703
3259,45099,49045130703
3260,45070,49045130703
3261,45072,49045130703
3262,45065,49045130703
3263,45067,49045130703
3264,45046,49045130703
3265,45115,49045130703
3266,45122,49045130703
3267,45114,49045130703
3268,45113,49045130703
3269,45112,49045130703
3270,45108,49045130703
3271,45003,49045130703
3272,45064,49045130703
3273,45063,49045130703
3274,45059,49045130703
3275,45008,49045130703
3276,45022,49045130703
3277,45029,49045130703
3278,45043,49045130703
3279,45280,49045130703
3280,45124,49045130701
3281,45255,49045130701
3282,45167,49045130701
3283,45256,49045130701
3284,45127,49045130701
3285,45100,49045130701
3286,45109,49045130701
3287,45151,49045130701
3288,45152,49045130701
3289,45245,49045130701
3290,45248,49045130701
3291,45252,49045130701
3292,45179,49045130701
3293,45171,49045130701
3294,45159,49045130701
3295,45117,49045130701
3296,45191,49045130701
3297,45217,49045130701
3298,45250,49045130701
3299,45254,49045130701
3300,45201,49045130701
3301,45253,49045130701
3302,45160,49045130701
3303,45142,49045130701
3304,45143,49045130701
3305,45128,49045130701
3306,45144,49045130701
3307,45246,49045130701
3308,45243,49045130701
3309,45153,49045130701
3310,45118,49045130701
3311,45130,49045130701
3312,45120,49045130701
3313,45105,49045130701
3314,45251,49045130701
3315,45247,49045130701
3316,45244,49045130701
3317,45173,49045130701
3318,45168,49045130701
3319,45129,49045130701
3320,45136,49045130701
3321,45123,49045130701
3322,45111,49045130701
3323,45110,49045130701
3324,45119,49045130701
3325,45116,49045130701
3326,45098,49045130701
3327,45104,49045130701
3328,45101,49045130701
3329,45172,49045130701
3330,45135,49045130701
3331,45141,49045130701
3332,45166,49045130701
3333,45182,49045130701
3334,45148,49045130702
3335,45047,49045130702
3336,45170,49045130702
3337,45165,49045130702
3338,45192,49045130702
3339,45077,49045130702
3340,45176,49045130702
3341,45138,49045130702
3342,45081,49045130702
3343,45154,49045130702
3344,45150,49045130702
3345,45183,49045130702
3346,45184,49045130702
3347,45056,49045130702
3348,45181,49045130702
3349,45174,49045130702
3350,45157,49045130702
3351,45140,49045130702
3352,45088,49045130702
3353,45162,49045130702
3354,45164,49045130702
3355,45155,49045130702
3356,45180,49045130702
3357,45186,49045130702
3358,45026,49045130702
3359,45084,49045130702
3360,45126,49045130702
3361,45134,49045130702
3362,45193,49045130702
3363,45086,49045130702
3364,45036,49045130702
3365,45039,49045130702
3366,45137,49045130702
3367,45080,49045130702
3368,45037,49045130702
3369,45038,49045130702
3370,45087,49045130702
3371,45085,49045130702
3372,45027,49045130702
3373,45035,49045130702
3374,45082,49045130702
3375,45076,49045130702
3376,45083,49045130702
3377,45145,49045130702
3378,45161,49045130702
3379,45146,49045130702
3380,45187,49045130702
3381,45178,49045130702
3382,45177,49045130702
3383,45139,49045130702
3384,45163,49045130702
3385,45156,49045130702
3386,45147,49045130702
3387,45175,49045130702
3388,45125,49045130702
3389,45132,49045130702
3390,45133,49045130702
3391,45131,49045130702
3392,45149,49045130702
3393,45158,49045130702
3394,45169,49045130702
3395,45040,49045130800
3396,45033,49045130800
3397,45013,49045130800
3398,45016,49045130800
3399,45049,49045130800
3400,45024,49045130800
3401,45017,49045130800
3402,45015,49045130800
3403,45010,49045130800
3404,45019,49045130800
3405,45042,49045130800
3406,45023,49045130800
3407,45018,49045130800
3408,45011,49045130800
3409,45012,49045130800
3410,45025,49045130800
3411,45048,49045130800
3412,45031,49045130800
3413,45044,49045130800
3414,45041,49045130800
3415,45032,49045130800
3416,45030,49045130800
3417,45095,49045130800
3418,45188,49045130900
3419,45209,49045130900
3420,45205,49045130900
3421,45195,49045130900
3422,45194,49045130900
3423,45207,49045130900
3424,45196,49045130900
3425,45203,49045130900
3426,45197,49045130900
3427,45189,49045131001
3428,45249,49045131001
3429,45190,49045131001
3430,45185,49045131001
3431,45235,49045131100
3432,45218,49045131100
3433,45223,49045131100
3434,45237,49045131100
3435,45236,49045131100
3436,45225,49045131100
3437,45222,49045131100
3438,45224,49045131100
3439,45241,49045131100
3440,45234,49045131100
3441,45208,49045131100
3442,45206,49045131100
3443,45204,49045131100
3444,45221,49045131100
3445,45232,49045131100
3446,45219,49045131100
3447,45233,49045131100
3448,45240,49045131100
3449,45220,49045131100
3450,45198,49045131002
3451,45211,49045131002
3452,45216,49045131002
3453,45200,49045131002
3454,45210,49045131002
3455,45214,49045131002
3456,45199,49045131002
3457,45213,49045131002
3458,45212,49045131002
3459,45215,49045131002
3460,45229,49045131200
3461,45238,49045131200
3462,45226,49045131200
3463,45227,49045131200
3464,45228,49045131200
3465,45230,49045131200
3466,45231,49045131200
3467,57068,49057210100
3468,57075,49057210100
3469,57071,49057210100
3470,57018,49057210100
3471,57076,49057210100
3472,57033,49057210100
3473,57078,49057210100
3474,57077,49057210100
3475,57080,49057210100
3476,57073,49057210100
3477,57022,49057210100
3478,57063,49057210100
3479,57012,49057210100
3480,57050,49057210100
3481,57054,49057210100
3482,57067,49057210100
3483,57048,49057210100
3484,57056,49057210100
3485,57060,49057210100
3486,57057,49057210100
3487,57061,49057210100
3488,57011,49057210100
3489,57059,49057210100
3490,57064,49057210100
3491,57062,49057210100
3492,57016,49057210100
3493,57017,49057210100
3494,57026,49057210100
3495,57027,49057210100
3496,57039,49057210100
3497,57007,49057210100
3498,57034,49057210100
3499,57030,49057210100
3500,57031,49057210100
3501,57001,49057210100
3502,57004,49057210100
3503,57052,49057210100
3504,57008,49057210100
3505,57005,49057210100
3506,57032,49057210100
3507,57035,49057210100
3508,57038,49057210100
3509,57002,49057210100
3510,57025,49057210100
3511,57009,49057210100
3512,57020,49057210100
3513,57051,49057210100
3514,57074,49057210100
3515,57044,49057210100
3516,57043,49057210100
3517,57036,49057210100
3518,57066,49057210100
3519,57049,49057210100
3520,57047,49057210100
3521,57058,49057210100
3522,57045,49057210100
3523,57046,49057210100
3524,57019,49057210100
3525,57023,49057210100
3526,57014,49057210100
3527,57015,49057210100
3528,57021,49057210100
3529,57013,49057210100
3530,57003,49057210100
3531,57006,49057210100
3532,57028,49057210100
3533,57029,49057210100
3534,57040,49057210100
3535,57041,49057210100
3536,57042,49057210100
3537,57053,49057210100
3538,57055,49057210100
3539,57065,49057210100
3540,57010,49057210100
3541,57024,49057210100
3542,57069,49057210100
3543,57037,49057210100
3544,57079,49057210100
3545,57081,49057210100
3546,57083,49057210100
3547,57082,49057210100
3548,57072,49057210100
3549,57070,49057210100
3550,570108,49057210100
3551,570109,49057210100
3552,570122,49057210100
3553,570424,49057210100
3554,570425,49057210100
3555,570426,49057210100
3556,570427,49057210100
3557,30020,49003960602
3558,30026,49003960602
3559,30032,49003960602
3560,30034,49003960602
3561,30036,49003960602
3562,30044,49003960602
3563,30045,49003960602
3564,30046,49003960602
3565,30056,49003960602
3566,30057,49003960602
3567,30058,49003960602
3568,30145,49003960602
3569,30146,49003960602
3570,30148,49003960602
3571,30149,49003960602
3572,30031,49003960601
3573,30033,49003960601
3574,30035,49003960601
3575,30041,49003960601
3576,30042,49003960601
3577,30043,49003960601
3578,30054,49003960601
3579,30055,49003960601
3580,30051,49003960701
3581,30061,49003960701
3582,30062,49003960701
3583,30063,49003960701
3584,30064,49003960701
3585,30065,49003960701
3586,30075,49003960701
3587,30076,49003960701
3588,30077,49003960701
3589,30078,49003960701
3590,30079,49003960701
3591,30080,49003960701
3592,30066,49003960702
3593,30067,49003960702
3594,30068,49003960702
3595,30069,49003960702
3596,30070,49003960702
3597,30071,49003960702
3598,30072,49003960702
3599,30081,49003960702
3600,30082,49003960702
3601,30073,49003960801
3602,30105,49003960801
3603,30106,49003960801
3604,30107,49003960801
3605,30108,49003960801
3606,30110,49003960801
3607,30111,49003960801
3608,30112,49003960801
3609,30113,49003960801
3610,30114,49003960801
3611,30115,49003960801
3612,30116,49003960801
3613,30117,49003960801
3614,30118,49003960801
3615,30119,49003960801
3616,30120,49003960801
3617,30121,49003960801
3618,30122,49003960801
3619,30123,49003960801
3620,30124,49003960801
3621,30125,49003960801
3622,30126,49003960801
3623,30127,49003960801
3624,30128,49003960801
3625,30129,49003960801
3626,30130,49003960801
3627,30131,49003960801
3628,30132,49003960801
3629,30133,49003960801
3630,30134,49003960801
3631,30135,49003960801
3632,30136,49003960801
3633,30137,49003960801
3634,30138,49003960801
3635,30139,49003960801
3636,30140,49003960801
3637,30141,49003960801
3638,30142,49003960801
3639,30143,49003960801
3640,30144,49003960801
3641,30147,49003960801
3642,30150,49003960801
3643,30151,49003960801
3644,30152,49003960801
3645,30153,49003960801
3646,30083,49003960802
3647,30084,49003960802
3648,30085,49003960802
3649,30087,49003960802
3650,30088,49003960802
3651,30089,49003960802
3652,30090,49003960802
3653,30091,49003960802
3654,30092,49003960802
3655,30093,49003960802
3656,30094,49003960802
3657,30095,49003960802
3658,30096,49003960802
3659,30099,49003960802
3660,30100,49003960802
3661,30101,49003960802
3662,30102,49003960802
3663,30103,49003960802
3664,30104,49003960802
3665,110001,49011125401
3666,110002,49011125401
3667,110005,49011125401
3668,110011,49011125401
3669,110012,49011125401
3670,110013,49011125401
3671,110014,49011125401
3672,110016,49011125401
3673,110017,49011125401
3674,110018,49011125401
3675,110019,49011125401
3676,110021,49011125401
3677,110086,49011125401
3678,110087,49011125401
3679,110089,49011125401
3680,110090,49011125401
3681,110092,49011125401
3682,110093,49011125401
3683,110003,49011125303
3684,110004,49011125303
3685,110006,49011125303
3686,110007,49011125303
3687,110008,49011125303
3688,110009,49011125303
3689,110010,49011125303
3690,110022,49011125303
3691,110023,49011125303
3692,110027,49011125303
3693,110028,49011125303
3694,110032,49011125303
3695,110033,49011125303
3696,110037,49011125303
3697,110015,49011125501
3698,110020,49011125501
3699,110062,49011125501
3700,110067,49011125501
3701,110088,49011125501
3702,110024,49011125304
3703,110025,49011125304
3704,110026,49011125304
3705,110029,49011125304
3706,110030,49011125304
3707,110031,49011125304
3708,110034,49011125305
3709,110035,49011125305
3710,110036,49011125305
3711,110038,49011125305
3712,110039,49011125305
3713,110040,49011125305
3714,110041,49011125301
3715,110043,49011125301
3716,110044,49011125301
3717,110046,49011125301
3718,110042,49011125200
3719,110045,49011125200
3720,110047,49011125200
3721,110048,49011125200
3722,110049,49011125200
3723,110050,49011125200
3724,110051,49011125200
3725,110052,49011125200
3726,110053,49011125200
3727,110066,49011125200
3728,110074,49011125200
3729,110054,49011125103
3730,110055,49011125103
3731,110056,49011125103
3732,110109,49011125103
3733,110110,49011125103
3734,110057,49011125104
3735,110058,49011125104
3736,110059,49011125104
3737,110060,49011125104
3738,110061,49011125104
3739,110111,49011125104
3740,110063,49011125502
3741,110064,49011125502
3742,110068,49011125502
3743,110069,49011125502
3744,110070,49011125502
3745,110071,49011125502
3746,110065,49011125702
3747,110073,49011125702
3748,110072,49011125701
